round_shots,32,34,29,20,20,17,17,17,16,17,15,10,15,15,6
round_queries,32,102,261,460,940,1785,3621,7429,14352,30685,56475,75610,230565,463275,372138
round_k,0,1,4,11,23,52,106,218,448,902,1882,3780,7685,15442,31011
round_shots,39,38,46,20,25,19,18,17,16,16,16,15,15,15,4
round_queries,39,114,414,460,1175,2109,4662,9571,18640,37648,77520,149865,299895,615645,332716
round_k,0,1,4,11,23,55,129,281,582,1176,2422,4995,9996,20521,41589
round_shots,64,34,36,22,18,18,15,15,17,16,16,15,16,14,7
round_queries,64,102,324,506,882,1782,3105,6405,15385,29616,61424,117165,251472,450226,465983
round_k,0,1,4,11,24,49,103,213,452,925,1919,3905,7858,16079,33284
round_shots,46,54,24,20,16,19,24,17,16,16,16,15,15,15,8
round_queries,46,162,216,420,720,1767,4584,7769,15472,31088,63312,121275,246375,494715,527864
round_k,0,1,4,10,22,46,95,228,483,971,1978,4042,8212,16490,32991
round_shots,32,58,26,33,14,18,17,16,16,16,14,15,15,15,3
round_queries,32,174,286,891,798,2358,4743,9168,18544,37424,67746,147105,295395,594615,244641
round_k,0,1,5,13,28,65,139,286,579,1169,2419,4903,9846,19820,40773
round_shots,32,33,29,15,18,19,19,17,16,18,18,16,15,15,9
round_queries,32,99,203,285,702,1539,3249,6069,12208,27846,60894,117104,225345,453975,548145
round_k,0,1,3,9,19,40,85,178,381,773,1691,3659,7511,15132,30452
round_shots,46,51,16,27,19,28,17,20,18,16,15,16,15,15,15,4
round_queries,46,153,112,405,627,1932,2533,5980,10818,20432,39015,83760,160545,321975,646425,347716
round_k,0,1,3,7,16,34,74,149,300,638,1300,2617,5351,10732,21547,43464
round_shots,39,38,36,15,25,19,26,19,16,15,16,16,15,15,9
round_queries,39,114,324,285,975,1539,4394,6517,11216,21255,47536,99088,190935,385815,463275
round_k,0,1,4,9,19,40,84,171,350,708,1485,3096,6364,12860,25737
round_shots,39,34,29,28,32,19,20,19,18,15,15,16,14,15,5
round_queries,39,102,261,588,1440,1843,4220,9025,17478,32175,67935,145648,263942,586635,392415
round_k,0,1,4,10,22,48,105,237,485,1072,2264,4551,9426,19554,39241
round_shots,39,57,28,31,23,19,18,16,16,16,10,15,16,15,6
round_queries,39,171,252,651,1081,1881,3834,7184,14448,29552,37350,113295,244336,473415,381846
round_k,0,1,4,10,23,49,106,224,451,923,1867,3776,7635,15780,31820
round_shots,39,45,36,18,22,20,20,17,16,11,10,10,10,10,7
round_queries,39,135,324,414,1034,1900,4220,7973,15536,21483,41570,83570,170390,347770,497007
round_k,0,1,4,11,23,47,105,234,485,976,2078,4178,8519,17388,35500
round_shots,23,41,16,24,19,18,18,17,10,10,16,10,15,16,15,3
round_queries,23,123,112,360,665,1314,2682,5321,6330,12850,42032,54070,163065,351600,680535,274353
round_k,0,1,3,7,17,36,74,156,316,642,1313,2703,5435,10987,22684,45725
round_shots,39,56,24,26,19,16,18,17,16,14,15,15,15,15,11
round_queries,39,168,264,598,893,1552,3582,7157,13904,24458,53265,107295,215115,431295,636273
round_k,0,1,5,11,23,48,99,210,434,873,1775,3576,7170,14376,28921
round_shots,32,53,24,29,17,17,16,19,17,15,10,15,16,15,9
round_queries,32,159,216,609,765,1615,3184,7619,14841,27525,37010,111675,238768,457455,560745
round_k,0,1,4,10,22,47,99,200,436,917,1850,3722,7461,15248,31152
round_shots,39,60,26,39,23,20,17,17,11,16,15,16,16,15,5
round_queries,39,180,234,819,1081,2220,3791,7633,10373,31184,59835,128336,263568,509415,340185
round_k,0,1,4,10,23,55,111,224,471,974,1994,4010,8236,16980,34018
round_shots,23,34,32,18,17,20,23,16,16,17,15,15,14,10,8
round_queries,23,102,288,378,765,1820,4301,6032,12112,25891,48225,97005,181594,265950,435016
round_k,0,1,4,10,22,45,93,188,378,761,1607,3233,6485,13297,27188
round_shots,23,34,40,15,28,26,24,18,18,16,16,14,16,15,5
round_queries,23,102,360,285,1092,2106,4344,7866,17334,33424,68528,123522,289072,559935,375235
round_k,0,1,4,9,19,40,90,218,481,1044,2141,4411,9033,18664,37523
round_shots,32,66,22,25,22,17,12,18,16,14,16,16,15,15,9
round_queries,32,198,198,525,990,1615,2388,7614,14256,25270,58256,118256,227535,457215,560997
round_k,0,1,4,10,22,47,99,211,445,902,1820,3695,7584,15240,31166
round_shots,23,34,25,29,28,20,12,17,16,16,16,15,16,15,7
round_queries,23,102,225,609,1260,1900,2532,7599,14864,29776,60816,117675,252112,488775,459921
round_k,0,1,4,10,22,47,105,223,464,930,1900,3922,7878,16292,32851
round_shots,32,56,27,22,17,18,12,15,15,16,16,16,16,15,9
round_queries,32,168,297,506,799,1818,2556,6675,13395,28592,58608,119760,246032,477045,575397
round_k,0,1,5,11,23,50,106,222,446,893,1831,3742,7688,15901,31966
round_shots,46,42,29,18,20,17,18,18,16,16,16,15,15,15,8
round_queries,46,126,261,414,940,1717,3726,7974,15024,30096,61616,119115,240525,483045,517704
round_k,0,1,4,11,23,50,103,221,469,940,1925,3970,8017,16101,32356
round_shots,39,39,25,24,17,21,16,18,17,16,15,15,15,15,7
round_queries,39,117,225,504,765,1995,3472,7866,15963,31728,59895,120735,242415,487875,456225
round_k,0,1,4,10,22,47,108,218,469,991,1996,4024,8080,16262,32587
round_shots,39,39,38,18,22,21,19,18,16,16,16,15,15,16,4
round_queries,39,117,342,378,990,2247,4693,9594,18448,37264,75760,145665,295245,633424,325636
round_k,0,1,4,10,22,53,123,266,576,1164,2367,4855,9841,19794,40704
round_shots,32,57,39,21,21,19,18,15,16,16,16,15,15,15,8
