round_shots,210,198,112,81,67,58,47,40,16
round_queries,210,594,1456,3159,8375,22446,56071,145000,530032
round_k,1,6,19,62,193,596,1812,5481,16563
round_shots,354,181,121,95,71,55,47,40,15
round_queries,354,543,1573,3705,9017,22165,56917,146120,498885
round_k,1,6,19,63,201,605,1826,5494,16629
round_shots,418,197,114,92,65,59,47,40,16
round_queries,418,591,1254,3588,8255,22597,54755,140440,515600
round_k,1,5,19,63,191,582,1755,5356,16112
round_shots,223,153,148,77,76,57,48,41,17
round_queries,223,459,1332,2849,8588,21375,54576,141819,547655
round_k,1,4,18,56,187,568,1729,5256,16107
round_shots,457,185,76,95,72,55,48,39,11
round_queries,457,555,988,3705,9144,21395,56880,141219,361801
round_k,1,6,19,63,194,592,1810,5442,16445
round_shots,488,207,131,84,82,62,44,38,9
round_queries,488,621,1703,4116,12874,29822,68596,177802,388179
round_k,1,6,24,78,240,779,2339,7113,21565
round_shots,367,234,89,88,66,53,49,39,15
round_queries,367,702,1157,3608,8514,21253,59045,143871,501855
round_k,1,6,20,64,200,602,1844,5539,16728
round_shots,277,133,118,92,68,57,47,39,16
round_queries,277,399,1298,3588,8772,22401,56353,140907,523152
round_k,1,5,19,64,196,599,1806,5431,16348
round_shots,395,242,95,77,64,58,48,41,17
round_queries,395,726,1235,3003,7872,21518,54576,141409,543915
round_k,1,6,19,61,185,568,1724,5308,15997
round_shots,372,185,126,82,60,58,45,39,12
round_queries,372,555,1638,4018,8820,25578,62325,162435,453924
round_k,1,6,24,73,220,692,2082,6257,18913
round_shots,192,189,112,81,71,57,46,38,12
round_queries,192,567,1456,3807,10295,25023,63066,157206,452292
round_k,1,6,23,72,219,685,2068,6219,18845
round_shots,181,197,121,78,68,58,48,40,13
round_queries,181,591,1573,3666,9588,24534,61008,156120,470847
round_k,1,6,23,70,211,635,1951,6006,18109
round_shots,354,202,141,96,67,54,46,38,8
round_queries,354,606,1833,4512,9983,24678,64262,161082,305864
round_k,1,6,23,74,228,698,2119,6360,19116
round_shots,477,189,140,82,62,56,46,38,9
round_queries,477,567,1820,4018,9734,26600,67942,170886,374607
round_k,1,6,24,78,237,738,2248,6826,20811
round_shots,341,260,116,83,68,58,45,39,9
round_queries,341,780,1740,4067,10948,28478,69525,182091,383481
round_k,1,7,24,80,245,772,2334,7095,21304
round_shots,250,132,101,76,66,56,48,41,21
round_queries,250,396,1111,2812,7458,19544,50736,130011,613221
round_k,1,5,18,56,174,528,1585,4820,14600
round_shots,213,181,130,85,66,52,47,38,10
round_queries,213,543,1690,4165,10098,24596,66693,163742,396150
round_k,1,6,24,76,236,709,2154,6485,19807
round_shots,484,185,132,80,78,55,47,38,7
round_queries,484,555,1716,3920,12246,28875,76469,189506,320733
round_k,1,6,24,78,262,813,2493,7546,22909
round_shots,168,260,121,99,63,54,46,38,8
round_queries,168,780,1815,5049,11025,28890,74842,187910,362696
round_k,1,7,25,87,267,813,2472,7477,22668
round_shots,175,173,98,81,67,67,50,41,22
round_queries,175,519,1078,2835,7303,22713,50950,125501,622446
round_k,1,5,17,54,169,509,1530,4625,14146
round_shots,482,139,108,100,68,57,48,38,13
round_queries,482,417,1188,3900,9316,24909,64080,153634,473733
round_k,1,5,19,68,218,667,2021,6064,18220
round_shots,220,206,78,72,69,56,47,40,18
round_queries,220,618,1014,2808,8211,20888,52687,134840,552258
round_k,1,6,19,59,186,560,1685,5098,15340
round_shots,393,206,79,85,74,58,47,40,17
round_queries,393,618,1027,3315,9398,22330,54943,141880,547791
round_k,1,6,19,63,192,584,1773,5344,16111
round_shots,422,210,79,106,63,57,49,40,17
round_queries,422,630,1027,4134,7875,21489,56007,139080,537591
round_k,1,6,19,62,188,571,1738,5255,15811
round_shots,190,181,79,81,74,57,47,39,15
round_queries,190,543,1027,3159,9250,22515,56823,143013,504165
round_k,1,6,19,62,197,604,1833,5511,16805
round_shots,318,181,142,105,72,54,48,39,12
round_queries,318,543,1846,4095,10152,24030,64080,158613,445140
round_k,1,6,19,70,222,667,2033,6131,18547
round_shots,334,189,144,97,68,53,48,40,12
round_queries,334,567,1872,3783,9452,23267,63504,160600,443940
round_k,1,6,19,69,219,661,2007,6155,18497
round_shots,569,134,135,77,68,62,48,41,20
round_queries,569,402,1215,2695,7412,20894,51600,133291,591420
round_k,1,4,17,54,168,537,1625,4886,14785
round_shots,826,189,142,79,60,54,46,40,13
round_queries,826,567,1846,3713,8580,23166,59202,155240,463801
round_k,1,6,23,71,214,643,1940,5878,17838
round_shots,341,134,126,84,70,61,48,40,19
round_queries,341,402,1386,3276,8190,22143,52944,133480,575073
round_k,1,5,19,58,181,551,1668,5026,15133
round_shots,469,159,98,104,61,59,50,41,16
round_queries,469,477,1078,3848,7381,21535,57450,146001,529200
round_k,1,5,18,60,182,574,1780,5460,16537
round_shots,213,242,125,71,63,56,46,39,12
round_queries,213,726,1625,3479,9261,25144,62146,158301,448404
round_k,1,6,24,73,224,675,2029,6179,18683
round_shots,441,189,129,92,69,63,46,39,10
round_queries,441,567,1677,4508,10833,29799,65734,169611,399710
round_k,1,6,24,78,236,714,2174,6580,19985
round_shots,238,168,132,89,62,57,48,40,17
round_queries,238,504,1452,3471,7874,21717,56016,141560,546601
round_k,1,5,19,63,190,583,1769,5330,16076
round_shots,321,128,105,70,67,56,48,41,22
round_queries,321,384,1155,2590,7437,18984,49296,126895,624426
round_k,1,5,18,55,169,513,1547,4682,14191
round_shots,431,147,126,92,71,57,48,39,14
round_queries,431,441,1386,3772,9443,23769,60624,148395,485478
round_k,1,5,20,66,208,631,1902,5717,17338
round_shots,379,182,97,82,68,57,47,40,15
