round_shots,34,31,82,21,18,18,16,17,15,16,16,10,15,15,4
round_queries,34,93,574,651,1278,2646,5072,11101,20715,44208,90800,117550,357915,723225,387468
round_k,0,1,3,15,35,73,158,326,690,1381,2837,5877,11930,24107,48433
round_shots,160,99,42,21,18,17,17,15,16,10,10,15,15,15,12
round_queries,160,297,294,483,918,1751,3553,6675,14352,18390,37430,115245,233415,469725,753996
round_k,0,1,3,11,25,51,104,222,448,919,1871,3841,7780,15657,31416
round_shots,93,29,32,18,20,19,17,17,16,16,16,15,16,15,13
round_queries,93,87,224,378,900,1843,3587,7191,13552,27216,56176,107805,233168,451365,792987
round_k,0,1,3,10,22,48,105,211,423,850,1755,3593,7286,15045,30499
round_shots,164,97,62,29,18,18,18,16,15,16,15,16,16,15,4
round_queries,164,291,434,783,1278,2646,5670,10832,21225,45296,85245,181872,371184,705945,377748
round_k,0,1,3,13,35,73,157,338,707,1415,2841,5683,11599,23531,47218
round_shots,53,154,31,24,17,16,15,17,16,16,15,15,15,8
round_queries,53,462,589,1224,2057,3920,7635,17935,34192,69872,134745,272535,547635,588216
round_k,0,1,9,25,60,122,254,527,1068,2183,4491,9084,18254,36763
round_shots,39,149,72,25,18,19,17,16,17,16,16,16,16,15,5
round_queries,39,447,504,725,1314,2907,5593,10768,22967,44368,89968,180400,362064,694515,464755
round_k,0,1,3,14,36,76,164,336,675,1386,2811,5637,11314,23150,46475
round_shots,34,91,60,20,23,16,17,16,10,16,16,15,15,15,6
round_queries,34,273,420,500,1265,2128,4709,8880,11370,36592,73680,142815,290805,585735,471318
round_k,0,1,3,12,27,66,138,277,568,1143,2302,4760,9693,19524,39276
round_shots,75,130,23,22,22,12,18,17,16,16,15,15,15,15,9
round_queries,75,390,161,462,1078,1356,4302,8483,17040,34192,64395,129405,259125,518865,627813
round_k,0,1,3,10,24,56,119,249,532,1068,2146,4313,8637,17295,34878
round_shots,44,54,23,29,20,20,17,17,11,16,16,16,15,15,7
round_queries,44,162,161,609,1140,2300,4267,8857,11473,34064,70512,142800,274695,554265,519813
round_k,0,1,3,10,28,57,125,260,521,1064,2203,4462,9156,18475,37129
round_shots,111,144,31,19,19,17,16,14,16,16,15,15,15,12
round_queries,111,432,527,893,1919,3791,7184,12894,30064,60976,116475,234705,471165,760332
round_k,0,1,8,23,50,111,224,460,939,1905,3882,7823,15705,31680
round_shots,75,32,55,27,17,21,17,15,16,15,15,16,16,15,10
round_queries,75,96,385,675,867,2163,3893,7125,15376,29295,59565,128144,263536,508935,688270
round_k,0,1,3,12,25,51,114,237,480,976,1985,4004,8235,16964,34413
round_shots,71,146,55,19,23,17,17,17,17,16,16,16,15,10,8
round_queries,71,438,385,475,1173,2125,4301,8687,17425,33520,67856,140496,269115,360890,587944
round_k,0,1,3,12,25,62,126,255,512,1047,2120,4390,8970,18044,36746
round_shots,51,107,23,18,19,17,18,11,16,16,16,16,15,15,12
round_queries,51,321,161,378,817,1547,3402,4345,12848,26128,55088,111696,217515,443415,713460
round_k,0,1,3,10,21,45,94,197,401,816,1721,3490,7250,14780,29727
round_shots,38,77,55,18,23,19,18,15,17,16,15,15,15,15,7
round_queries,38,231,385,450,1219,2413,4986,8505,19295,37488,71505,143025,286335,575775,538853
round_k,0,1,3,12,26,63,138,283,567,1171,2383,4767,9544,19192,38489
round_shots,128,113,48,23,18,17,19,16,16,16,16,16,15,16,12
round_queries,128,339,336,529,846,1649,3705,6896,13840,28144,56336,113712,222135,475472,738060
round_k,0,1,3,11,23,48,97,215,432,879,1760,3553,7404,14858,30752
round_shots,57,160,33,18,15,18,17,16,16,15,16,14,15,7
round_queries,57,480,627,954,1635,3942,7905,15024,30832,58515,124848,224938,498705,469889
round_k,0,1,9,26,54,109,232,469,963,1950,3901,8033,16623,33563
round_shots,36,85,50,18,24,17,18,15,15,16,16,15,16,15,8
