round_shots,23,14,12,22,49,23,19,18,16,16,16,16,15,16,15,4
round_queries,23,42,84,330,1519,2461,4883,9954,18544,37520,76080,156528,299505,653264,1258845,683996
round_k,0,1,3,7,15,53,128,276,579,1172,2377,4891,9983,20414,41961,85499
round_shots,23,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,3
round_queries,23,42,84,165,310,630,1270,2590,5290,10810,22110,45250,92610,189530,387910,793930,487485
round_k,0,1,3,7,15,31,63,129,264,540,1105,2262,4630,9476,19395,39696,81247
round_shots,23,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,3
round_queries,23,42,84,165,310,630,1270,2590,5290,10810,22110,45250,92610,189530,387910,793930,487485
round_k,0,1,3,7,15,31,63,129,264,540,1105,2262,4630,9476,19395,39696,81247
round_shots,23,14,12,25,33,17,14,18,16,16,16,15,16,16,15,12
round_queries,23,42,84,375,1023,1479,2506,6462,12304,25264,51120,96285,210064,431344,834915,1338300
round_k,0,1,3,7,15,43,89,179,384,789,1597,3209,6564,13479,27830,55762
round_shots,23,14,20,33,25,18,16,17,17,16,16,15,15,15,15,9
round_queries,23,42,140,495,1075,1890,3568,7599,15317,29136,59056,113595,227325,463245,928845,1138167
round_k,0,1,3,7,21,52,111,223,450,910,1845,3786,7577,15441,30961,63231
round_shots,23,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,3
round_queries,23,42,84,165,310,630,1270,2590,5290,10810,22110,45250,92610,189530,387910,793930,487485
round_k,0,1,3,7,15,31,63,129,264,540,1105,2262,4630,9476,19395,39696,81247
round_shots,23,14,12,11,14,27,24,27,15,17,15,16,15,15,16,9
round_queries,23,42,84,165,434,1701,3048,8559,12555,28713,53475,114352,220005,441075,962960,1117143
round_k,0,1,3,7,15,31,63,158,418,844,1782,3573,7333,14702,30092,62063
round_shots,23,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,3
round_queries,23,42,84,165,310,630,1270,2590,5290,10810,22110,45250,92610,189530,387910,793930,487485
round_k,0,1,3,7,15,31,63,129,264,540,1105,2262,4630,9476,19395,39696,81247
round_shots,23,14,12,31,36,20,20,16,17,16,15,16,10,16,10,6
round_queries,23,42,84,465,1116,1860,4260,7632,16439,32272,61065,130352,167230,541456,692310,848970
round_k,0,1,3,7,15,46,106,238,483,1008,2035,4073,8361,16920,34615,70747
round_shots,23,24,33,24,26,19,18,16,17,17,10,16,16,15,15,15,1
round_queries,23,72,231,360,806,1463,2934,5456,11645,23545,28270,91504,186992,363615,727305,1456395,195215
round_k,0,1,3,7,15,38,81,170,342,692,1413,2859,5843,12120,24243,48546,97607
round_shots,23,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,3
