round_shots,58,34,25,20,27,18,17,16,11,16,15,15,15,15,6
round_queries,58,102,225,420,1269,1746,3349,6544,9317,27408,52725,105855,212685,429675,346158
round_k,0,1,4,10,23,48,98,204,423,856,1757,3528,7089,14322,28846
round_shots,32,57,28,22,20,19,19,16,17,16,15,16,15,15,7
round_queries,32,171,252,462,940,1805,3705,6288,13617,26384,50445,108080,208545,418875,391713
round_k,0,1,4,10,23,47,97,196,400,824,1681,3377,6951,13962,27979
round_shots,23,42,40,28,26,30,22,20,16,17,16,16,16,10
round_queries,23,126,360,644,1326,3150,4994,10820,19952,43571,84944,175248,365552,472550
round_k,0,1,4,11,25,52,113,270,623,1281,2654,5476,11423,23627
round_shots,39,58,19,21,16,20,24,16,17,16,16,16,16,14
round_queries,39,174,209,567,912,2340,5688,8720,18785,35664,73968,150960,312784,566986
round_k,0,1,5,13,28,58,118,272,552,1114,2311,4717,9774,20249
round_shots,46,36,26,35,30,26,22,19,16,16,16,16,15,15,5
round_queries,46,108,234,735,1350,2470,4202,7429,14032,29008,59216,120048,231225,463305,309155
round_k,0,1,4,10,22,47,95,195,438,906,1850,3751,7707,15443,30915
round_shots,32,60,32,37,24,20,19,11,16,16,15,15,10,16,3
round_queries,32,180,288,777,1128,1940,3743,4719,14224,28784,54405,109335,146730,478320,185103
round_k,0,1,4,10,23,48,98,214,444,899,1813,3644,7336,14947,30850
round_shots,52,36,31,20,17,16,20,18,16,16,15,16,15,15,4
round_queries,52,108,279,420,799,1520,3860,7830,15056,30640,58335,125488,244575,496935,266700
round_k,0,1,4,10,23,47,96,217,470,957,1944,3921,8152,16564,33337
round_shots,23,34,22,21,19,20,30,22,18,19,16,16,10,13
round_queries,23,102,198,441,855,1860,5670,8646,16830,38475,72720,149648,193630,508989
round_k,0,1,4,10,22,46,94,196,467,1012,2272,4676,9681,19576
round_shots,39,34,32,22,19,21,17,16,16,16,16,16,16,16,3
round_queries,39,102,288,506,893,2037,3349,6544,13360,27440,55536,114160,237456,490800,188841
round_k,0,1,4,11,23,48,98,204,417,857,1735,3567,7420,15337,31473
round_shots,32,48,34,26,22,18,15,14,17,16,16,15,10,15
round_queries,32,144,306,598,1210,2286,3855,7266,18309,36432,74832,143865,191990,587505
round_k,0,1,4,11,27,63,128,259,538,1138,2338,4795,9599,19583
round_shots,52,76,32,14,18,11,17,15,16,15,16,13,15,6
round_queries,52,228,416,546,1638,2167,6817,12705,27120,51825,112400,187135,433365,348810
round_k,0,1,6,19,45,98,200,423,847,1727,3512,7197,14445,29067
round_shots,39,60,30,20,20,19,18,18,15,16,16,15,15,15,6
round_queries,39,180,270,460,940,1881,3654,7506,13065,27920,56848,109665,219375,448365,363246
round_k,0,1,4,11,23,49,101,208,435,872,1776,3655,7312,14945,30270
round_shots,23,39,39,24,19,16,16,17,16,16,16,16,16,10,4
round_queries,23,117,351,504,855,1648,3408,7293,14064,28496,57360,117840,241552,313330,256964
round_k,0,1,4,10,22,51,106,214,439,890,1792,3682,7548,15666,32120
round_shots,46,51,16,28,27,22,16,17,10,15,16,16,15,15,8
round_queries,46,153,112,420,891,1870,2768,6035,7330,22365,47952,97840,188385,380925,415352
round_k,0,1,3,7,16,42,86,177,366,745,1498,3057,6279,12697,25959
round_shots,46,47,22,21,18,19,21,20,18,16,16,16,15,15,1
round_queries,46,141,198,441,810,1881,4263,9380,19422,34960,71888,145840,283395,571845,76967
round_k,0,1,4,10,22,49,101,234,539,1092,2246,4557,9446,19061,38483
round_shots,32,45,34,28,17,11,12,17,14,16,16,11,15,14
round_queries,32,135,306,644,1037,1419,3252,9639,16646,38960,78768,109461,306705,573062
round_k,0,1,4,11,30,64,135,283,594,1217,2461,4975,10223,20466
round_shots,23,34,29,20,27,17,17,17,17,16,16,15,15,15,3
round_queries,23,102,261,460,1269,1989,3995,8415,17085,33648,69200,132285,265065,533835,215421
round_k,0,1,4,11,23,58,117,247,502,1051,2162,4409,8835,17794,35903
round_shots,39,48,31,20,22,20,18,17,17,10,15,16,15,15,3
round_queries,39,144,279,460,1078,1980,4050,8143,16473,19930,60555,129936,247305,498075,199581
round_k,0,1,4,11,24,49,112,239,484,996,2018,4060,8243,16602,33263
round_shots,32,51,29,22,18,21,18,17,17,16,16,16,15,15,3
round_queries,32,153,261,462,846,2037,4086,8313,16881,33104,66480,136656,264885,531615,213993
round_k,0,1,4,10,23,48,113,244,496,1034,2077,4270,8829,17720,35665
round_shots,32,45,42,23,20,16,19,16,15,16,16,15,15,15,2
round_queries,32,135,378,529,1060,1840,4503,8240,15945,34160,70576,136695,274905,551325,148538
round_k,0,1,4,11,26,57,118,257,531,1067,2205,4556,9163,18377,37134
round_shots,46,51,28,32,22,27,17,19,17,16,16,10,15,15
round_queries,46,153,252,672,990,2511,4097,9443,18887,37072,76080,97610,295755,599565
round_k,0,1,4,10,22,46,120,248,555,1158,2377,4880,9858,19985
round_shots,23,62,24,28,17,17,16,11,16,10,16,15,13,15,2
round_queries,23,186,264,644,935,1989,4048,5621,17168,21610,70384,134745,234013,542625,145486
round_k,0,1,5,11,27,58,126,255,536,1080,2199,4491,9000,18087,36371
round_shots,32,34,34,18,21,22,12,17,16,15,10,15,15,15,3
round_queries,32,102,306,378,945,2178,2820,8789,17648,33375,44650,137055,274485,549645,222693
round_k,0,1,4,10,22,49,117,258,551,1112,2232,4568,9149,18321,37115
round_shots,32,39,28,15,20,21,17,18,17,16,16,15,16,15,6
round_queries,32,117,252,285,780,1743,3213,7182,14263,27664,56176,108225,231824,447255,360870
round_k,0,1,4,9,19,41,94,199,419,864,1755,3607,7244,14908,30072
round_shots,32,50,40,22,20,20,18,17,16,16,16,15,15,15,1
round_queries,32,150,360,506,1060,2180,4518,9129,17648,36112,73168,140655,283695,570585,76791
round_k,0,1,4,11,26,54,125,268,551,1128,2286,4688,9456,19019,38395
round_shots,76,72,37,18,20,20,16,16,16,15,16,15,16,15,5
round_queries,76,216,407,414,940,1900,3408,7056,14288,26895,57776,111045,242416,467415,318855
round_k,0,1,5,11,23,47,106,220,446,896,1805,3701,7575,15580,31885
round_shots,52,42,31,17,27,21,16,16,16,16,16,16,16,15
round_queries,52,126,279,391,1377,2793,4304,8848,18064,36368,73648,149296,302288,586365
round_k,0,1,4,11,25,66,134,276,564,1136,2301,4665,9446,19545
round_shots,64,54,28,15,17,22,17,18,17,16,16,15,15,15,8
round_queries,64,162,252,285,663,1826,2873,6174,12359,24144,48720,93255,189675,380415,411432
round_k,0,1,4,9,19,41,84,171,363,754,1522,3108,6322,12680,25714
round_shots,23,75,26,20,18,21,19,16,17,17,14,15,15,15,2
round_queries,23,225,234,420,846,2037,4313,7888,16813,34697,59710,132315,270105,547005,147786
round_k,0,1,4,10,23,48,113,246,494,1020,2132,4410,9003,18233,36946
round_shots,70,45,36,20,22,26,19,17,17,16,16,16,14,15,4
round_queries,70,135,324,420,1034,2470,3629,7429,15113,29808,59664,123760,221578,483345,262924
round_k,0,1,4,10,23,47,95,218,444,931,1864,3867,7913,16111,32865
round_shots,52,54,26,32,24,16,22,19,17,16,16,16,15,13
round_queries,52,162,286,864,1368,2096,5830,10203,20383,38736,78672,162192,312975,544817
round_k,0,1,5,13,28,65,132,268,599,1210,2458,5068,10432,20954
round_shots,32,36,24,18,21,18,19,17,14,16,15,15,15,15,2
round_queries,32,108,216,378,945,1818,4161,8687,14966,35088,67875,137205,277545,557985,150854
round_k,0,1,4,10,22,50,109,255,534,1096,2262,4573,9251,18599,37713
round_shots,64,39,22,35,20,18,17,16,16,14,15,15,15,15,5
round_queries,64,117,198,735,900,1818,3723,7344,14896,26754,57975,116325,232785,467925,311995
round_k,0,1,4,10,22,50,109,229,465,955,1932,3877,7759,15597,31199
round_shots,39,42,29,22,24,19,17,15,16,16,10,15,15,15,1
round_queries,39,126,261,506,1272,2451,4811,8505,18352,37712,47290,143865,287745,577425,77303
round_k,0,1,4,11,26,64,141,283,573,1178,2364,4795,9591,19247,38651
round_shots,82,38,27,18,27,16,16,16,14,16,16,15,15,15,3
round_queries,82,114,243,414,1269,1936,3984,8016,14182,33104,67408,131655,265785,539115,218169
round_k,0,1,4,11,23,60,124,250,506,1034,2106,4388,8859,17970,36361
round_shots,46,44,36,20,26,17,19,17,16,10,10,16,15,15,2
round_queries,46,132,324,420,1222,1955,4427,8619,16560,20730,41710,134864,261405,524595,140694
round_k,0,1,4,10,23,57,116,253,517,1036,2085,4214,8713,17486,35173
round_shots,70,59,24,20,13,18,17,12,14,15,10,16,15,15,3
round_queries,70,177,216,420,611,1818,3689,5388,12670,27345,36910,118736,230625,464295,186873
round_k,0,1,4,10,23,50,108,224,452,911,1845,3710,7687,15476,31145
round_shots,93,64,25,20,25,17,18,17,15,15,16,14,14,15,3
round_queries,93,192,275,460,1175,1921,4122,7973,14385,28815,61488,109830,225806,499845,201645
round_k,0,1,5,11,23,56,114,234,479,960,1921,3922,8064,16661,33607
round_shots,39,35,22,31,18,22,19,18,16,16,15,16,16,14,11
round_queries,39,105,154,465,630,1562,2755,5310,9872,20304,39585,84784,170800,309554,504449
round_k,0,1,3,7,17,35,72,147,308,634,1319,2649,5337,11055,22929
round_shots,23,34,25,22,26,18,16,16,16,11,16,16,15,15,6
round_queries,23,102,225,462,1222,1710,3216,6672,13712,19107,57968,116688,226575,455325,365250
round_k,0,1,4,10,23,47,100,208,428,868,1811,3646,7552,15177,30437
round_shots,52,70,22,24,20,18,15,16,16,15,14,15,15,10,3
round_queries,52,210,242,552,940,1926,3345,7152,14736,28035,52850,116235,234225,314170,192333
round_k,0,1,5,11,23,53,111,223,460,934,1887,3874,7807,15708,32055
round_shots,46,36,32,33,20,19,19,16,16,16,15,16,15,15,4
round_queries,46,108,288,693,940,1843,3971,7440,15152,31216,58605,127728,246915,496395,265132
round_k,0,1,4,10,23,48,104,232,473,975,1953,3991,8230,16546,33141
round_shots,39,41,27,28,23,17,17,16,17,15,16,10,16,15,2
round_queries,39,123,243,644,1173,1785,3757,7344,15895,29835,63888,80930,264432,514605,138822
round_k,0,1,4,11,25,52,110,229,467,994,1996,4046,8263,17153,34705
round_shots,82,39,36,26,24,19,18,17,11,16,15,16,15,15,3
round_queries,82,117,324,598,1128,1843,3906,7973,10439,31472,59745,128208,247245,496815,201657
round_k,0,1,4,11,23,48,108,234,474,983,1991,4006,8241,16560,33609
round_shots,23,41,27,31,24,18,12,16,16,16,16,10,15,8
round_queries,23,123,243,713,1416,2574,3804,10352,20816,42224,86128,110530,333765,356408
round_k,0,1,4,11,29,71,158,323,650,1319,2691,5526,11125,22275
round_shots,70,34,25,25,20,30,20,16,21,17,20,19,15,10,1
round_queries,70,102,225,525,900,3030,4140,6672,18207,30583,76220,160949,284505,381030,77359
round_k,0,1,4,10,22,50,103,208,433,899,1905,4235,9483,19051,38679
round_shots,70,66,43,22,23,17,28,21,16,16,15,16,16,16,3
round_queries,70,198,387,462,1035,1581,5572,8463,14960,31152,58815,132560,268144,546192,211167
round_k,0,1,4,10,22,46,99,201,467,973,1960,4142,8379,17068,35194
round_shots,32,66,35,22,25,15,17,17,16,17,16,16,15,15,4
round_queries,32,198,315,462,1175,1695,3859,8109,15632,33473,65616,136208,256095,519675,278884
round_k,0,1,4,10,23,56,113,238,488,984,2050,4256,8536,17322,34860
round_shots,46,39,24,18,26,30,19,15,14,11,14,16,15,15,2
round_queries,46,117,216,378,1170,3030,3933,6375,12474,22847,62286,147472,283215,567645,152818
round_k,0,1,4,10,22,50,103,212,445,1038,2224,4608,9440,18921,38204
round_shots,39,45,31,20,23,27,17,18,16,15,15,16,16,15,3
round_queries,39,135,279,420,1035,2511,3349,7290,13872,26715,53655,114704,237264,460905,185049
round_k,0,1,4,10,22,46,98,202,433,890,1788,3584,7414,15363,30841
round_shots,64,42,29,18,18,27,20,24,20,16,16,15,15,7
round_queries,64,126,261,378,810,2673,5180,13848,23140,42640,86832,166155,338235,320999
round_k,0,1,4,10,22,49,129,288,578,1332,2713,5538,11274,22928
round_shots,64,41,36,35,26,21,19,16,17,16,15,16,10,15,4
round_queries,64,123,324,735,1222,1995,4161,7568,16133,31536,59355,128400,166150,506715,272364
round_k,0,1,4,10,23,47,109,236,474,985,1978,4012,8307,16890,34045
round_shots,32,50,27,17,19,17,17,17,16,16,16,16,15,15,2
round_queries,32,150,243,391,969,1955,3995,8007,15760,32400,66352,137584,264315,531195,142934
round_k,0,1,4,11,25,57,117,235,492,1012,2073,4299,8810,17706,35733
round_shots,32,62,29,24,19,20,17,22,17,17,17,16,15,15,4
round_queries,32,186,261,504,817,1820,3179,8338,13277,27489,57545,114320,218865,439275,234964
round_k,0,1,4,10,21,45,93,189,390,808,1692,3572,7295,14642,29370
round_shots,32,23,27,18,29,22,17,22,19,19,16,16,15,15,6
round_queries,32,69,189,270,957,1518,2499,6886,14231,30913,56880,116080,221085,444105,356262
round_k,0,1,3,7,16,34,73,156,374,813,1777,3627,7369,14803,29688
round_shots,46,47,32,20,20,18,16,18,16,15,15,16,16,16,5
round_queries,46,141,288,460,980,1782,3312,7722,14192,27075,54165,115920,236496,490448,316435
round_k,0,1,4,11,24,49,103,214,443,902,1805,3622,7390,15326,31643
round_shots,46,57,22,30,26,25,17,19,16,16,15,15,14,16,5
round_queries,46,171,198,630,1118,2275,3383,7961,14576,29776,56295,112905,211274,495824,320435
round_k,0,1,4,10,21,45,99,209,455,930,1876,3763,7545,15494,32043
round_shots,23,64,27,38,17,19,16,11,16,16,16,15,14,15,2
round_queries,23,192,297,874,867,2033,3920,5445,16432,33424,67472,131025,245462,544515,145858
round_k,0,1,5,11,25,53,122,247,513,1044,2108,4367,8766,18150,36464
round_shots,39,39,43,22,30,26,17,17,16,17,16,16,16,15,1
round_queries,39,117,387,462,1350,2470,4097,8211,16272,35819,70448,144144,297168,576165,77581
round_k,0,1,4,10,22,47,120,241,508,1053,2201,4504,9286,19205,38790
round_shots,32,45,35,18,28,21,16,23,19,22,20,15,17,13
round_queries,32,135,315,378,1260,1995,3216,9591,16473,39314,85700,148215,338929,555529
round_k,0,1,4,10,22,47,100,208,433,893,2142,4940,9968,21366
round_shots,46,63,36,22,17,21,18,17,17,16,16,15,15,15,2
round_queries,46,189,324,462,799,2037,4086,8143,16915,33072,67184,129135,258885,522525,140526
round_k,0,1,4,10,23,48,113,239,497,1033,2099,4304,8629,17417,35131
round_shots,32,38,29,26,23,17,18,16,16,16,15,16,16,15,6
round_queries,32,114,261,546,1081,1649,3546,6768,13840,27792,52725,113264,232368,448005,359406
round_k,0,1,4,10,23,48,98,211,432,868,1757,3539,7261,14933,29950
round_shots,58,22,22,22,24,21,17,11,16,16,16,16,16,15,4
round_queries,58,66,154,330,840,1659,3145,4191,12400,25200,51472,104624,213840,414675,224916
round_k,0,1,3,7,17,39,92,190,387,787,1608,3269,6682,13822,28114
round_shots,76,34,38,29,17,21,11,17,16,16,16,14,15,15,2
round_queries,76,102,342,667,799,2037,2497,8041,15856,32592,66064,118818,264375,536745,143678
round_k,0,1,4,11,23,48,113,236,495,1018,2064,4243,8812,17891,35919
round_shots,23,39,34,24,21,22,18,15,16,15,16,15,15,15,4
round_queries,23,117,306,552,987,2398,3978,7185,15632,29445,63024,121425,244755,489735,262764
round_k,0,1,4,11,23,54,110,239,488,981,1969,4047,8158,16324,32845
round_shots,23,72,29,20,21,16,18,17,17,15,15,15,15,15,5
round_queries,23,216,261,420,987,1552,3726,7395,15147,27915,56205,113325,227235,456615,306765
round_k,0,1,4,10,23,48,103,217,445,930,1873,3777,7574,15220,30676
round_shots,76,71,39,20,23,16,18,17,17,17,11,16,15,15,3
round_queries,76,213,351,420,1081,1776,4086,8007,16405,34051,45221,139440,270345,548295,221349
round_k,0,1,4,10,23,55,113,235,482,1001,2055,4357,9011,18276,36891
round_shots,46,47,22,22,19,30,26,16,20,18,16,16,15,15,2
round_queries,46,141,198,462,855,2790,5070,7024,17740,36702,70864,144336,275865,552495,147626
round_k,0,1,4,10,22,46,97,219,443,1019,2214,4510,9195,18416,36906
round_shots,23,44,24,18,28,20,20,32,20,20,19,16,17,16,3
round_queries,23,132,216,378,1260,1940,3900,12576,17020,34620,68837,119280,262905,496336,192783
round_k,0,1,4,10,22,48,97,196,425,865,1811,3727,7732,15510,32130
round_shots,46,62,42,24,21,17,17,17,10,15,16,16,16,14
round_queries,46,186,462,648,1239,2295,4777,9571,11410,34605,75024,153136,313072,567798
round_k,0,1,5,13,29,67,140,281,570,1153,2344,4785,9783,20278
round_shots,52,34,29,19,15,16,14,20,16,15,16,15,15,15,3
round_queries,52,102,261,399,645,1392,2478,8180,14480,27285,59472,114465,231045,462495,185259
round_k,0,1,4,10,21,43,88,204,452,909,1858,3815,7701,15416,30876
round_shots,23,36,28,26,21,18,17,17,16,16,15,16,15,15,3
round_queries,23,108,252,546,987,1962,3757,7667,14768,30352,57495,122832,238545,480615,193173
round_k,0,1,4,10,23,54,110,225,461,948,1916,3838,7951,16020,32195
round_shots,46,36,31,21,26,24,16,16,16,16,16,16,15,15,3
round_queries,46,108,279,441,1170,2424,3856,7888,16464,33360,66768,138288,265845,534825,214395
round_k,0,1,4,10,22,50,120,246,514,1042,2086,4321,8861,17827,35732
round_shots,120,54,34,25,22,19,18,17,16,15,15,16,15,15,5
round_queries,120,162,306,525,990,2033,3906,7769,15280,28845,58605,125840,242355,487125,326145
round_k,0,1,4,10,22,53,108,228,477,961,1953,3932,8078,16237,32614
round_shots,58,51,37,25,20,17,17,16,16,16,16,16,15,16,5
round_queries,58,153,333,575,940,1615,3315,6384,13136,26704,55120,111888,218445,466480,299925
round_k,0,1,4,11,23,47,97,199,410,834,1722,3496,7281,14577,29992
round_shots,46,71,28,15,19,17,18,17,11,17,15,15,15,15,6
round_queries,46,213,252,285,741,1547,3474,6817,9163,29393,54765,112275,225075,451515,363918
round_k,0,1,4,9,19,45,96,200,416,864,1825,3742,7502,15050,30326
round_shots,39,35,16,25,21,18,17,18,17,15,15,16,15,15,10
round_queries,39,105,112,375,735,1314,2567,5490,11203,20565,41895,90000,175455,352245,469690
round_k,0,1,3,7,17,36,75,152,329,685,1396,2812,5848,11741,23484
round_shots,76,34,24,18,18,27,16,17,16,16,15,15,15,15,1
round_queries,76,102,216,378,810,2673,4144,8993,18192,36944,70485,141225,288525,578295,77471
