round_shots,141,35,42,30,26,18,19,16,15,18,15,16,15,14,15,15,2
round_queries,141,105,294,450,1066,1782,3781,6576,12495,30546,53535,114544,219885,417354,922935,1852695,496538
round_k,0,1,3,7,20,49,99,205,416,848,1784,3579,7329,14905,30764,61756,124134
round_shots,23,25,45,20,25,19,18,17,16,16,16,16,16,15,10,15,7
round_queries,23,75,315,300,825,1273,2610,5287,10288,20880,42288,85040,173392,333375,454570,1391625,1302133
round_k,0,1,3,7,16,33,72,155,321,652,1321,2657,5418,11112,22728,46387,93009
round_shots,32,40,18,20,24,19,12,10,17,16,15,10,14,16,16,16,7
round_queries,32,120,126,300,792,1273,1740,2990,10387,20240,38445,52390,148582,348048,713488,1467504,1323805
round_k,0,1,3,7,16,33,72,149,305,632,1281,2619,5306,10876,22296,45859,94557
round_shots,76,23,26,30,20,17,17,16,18,17,17,15,15,15,15,15,2
round_queries,76,69,182,510,940,1751,3621,6864,15462,29699,62203,112575,225525,451425,903225,1808925,486414
round_k,0,1,3,8,23,51,106,214,429,873,1829,3752,7517,15047,30107,60297,121603
round_shots,99,29,20,24,18,22,18,15,17,17,15,17,15,15,10,16,3
round_queries,99,87,140,360,594,1562,2934,5175,11747,24055,43665,99943,184665,369735,493870,1610480,619797
round_k,0,1,3,7,16,35,81,172,345,707,1455,2939,6155,12324,24693,50327,103299
round_shots,181,47,28,28,22,17,16,16,17,16,16,16,16,16,16,16,6
round_queries,181,141,196,420,726,1309,2512,5168,11067,21296,42608,87312,177104,361264,737712,1511152,1165794
round_k,0,1,3,7,16,38,78,161,325,665,1331,2728,5534,11289,23053,47223,97149
round_shots,171,30,22,22,22,18,16,16,16,17,16,15,15,16,15,15,6
round_queries,171,90,154,330,726,1386,2640,5456,11088,24157,46128,89445,179205,391120,753945,1516425,1214850
round_k,0,1,3,7,16,38,82,170,346,710,1441,2981,5973,12222,25131,50547,101237
round_shots,52,28,26,35,18,20,17,18,16,15,16,15,16,16,15,15,4
round_queries,52,84,182,525,738,1700,3145,6714,12720,24135,51536,98025,212112,433936,837585,1714245,919444
round_k,0,1,3,7,20,42,92,186,397,804,1610,3267,6628,13560,27919,57141,114930
round_shots,76,25,38,23,22,20,19,17,17,16,16,16,16,15,16,8
round_queries,76,75,266,483,1122,2340,4807,9197,19125,37104,75920,155760,317936,615315,1338128,1381464
round_k,0,1,3,10,25,58,126,270,562,1159,2372,4867,9935,20510,41816,86341
round_shots,115,23,28,28,26,19,17,17,16,16,16,16,16,15,15,15,3
round_queries,115,69,196,420,858,1539,3043,6341,12272,24656,51024,104912,214032,411615,825795,1654155,667989
round_k,0,1,3,7,16,40,89,186,383,770,1594,3278,6688,13720,27526,55138,111331
round_shots,104,42,20,22,22,17,16,16,17,15,15,16,16,10,15,15,6
round_queries,104,126,140,330,682,1275,2416,5040,10965,20385,41415,88368,180560,231030,703305,1411725,1131942
round_k,0,1,3,7,15,37,75,157,322,679,1380,2761,5642,11551,23443,47057,94328
round_shots,171,23,32,26,19,18,17,17,16,16,15,16,16,15,15,10,7
round_queries,171,69,224,390,703,1386,2703,5457,10384,21168,40065,86736,177136,341745,685695,924050,1316875
round_k,0,1,3,7,18,38,79,160,324,661,1335,2710,5535,11391,22856,46202,94062
round_shots,88,22,24,34,14,12,15,15,15,16,10,10,14,16,16,15,4
round_queries,88,66,168,510,546,1092,2925,5985,11985,25616,32250,64630,184254,432784,881488,1705785,910908
round_k,0,1,3,7,19,45,97,199,399,800,1612,3231,6580,13524,27546,56859,113863
round_shots,112,27,18,32,17,18,17,17,15,16,16,16,15,15,15,11
round_queries,112,135,198,736,1071,2322,4539,9503,16935,36144,74544,151408,287835,575775,1154505,1694297
round_k,0,2,5,11,31,64,133,279,564,1129,2329,4731,9594,19192,38483,77013
round_shots,88,22,43,26,24,15,18,17,12,17,15,16,15,10,15,15,3
round_queries,88,66,301,390,888,1335,3222,6375,9036,26775,47265,101072,193905,263870,803955,1619205,649845
round_k,0,1,3,7,18,44,89,187,376,787,1575,3158,6463,13193,26798,53973,108307
round_shots,120,33,18,23,14,18,17,17,17,17,17,14,10,15,15,15,8
round_queries,120,99,126,345,434,1278,2465,5117,10421,21607,43775,72506,104230,315615,631965,1264725,1379016
round_k,0,1,3,7,15,35,72,150,306,635,1287,2589,5211,10520,21065,42157,86188
round_shots,59,31,34,25,27,21,17,17,17,16,16,15,15,15,15,15,2
round_queries,59,93,238,375,999,1953,3519,7157,14705,28688,58896,113325,226695,462285,924585,1853595,494994
round_k,0,1,3,7,18,46,103,210,432,896,1840,3777,7556,15409,30819,61786,123748
round_shots,141,57,22,20,22,22,18,16,16,11,16,15,10,16,15,15,5
round_queries,141,171,154,300,726,1694,3114,5712,11664,16225,49168,93675,125170,405456,785805,1575315,1053245
round_k,0,1,3,7,16,38,86,178,364,737,1536,3122,6258,12670,26193,52510,105324
