round_shots,115,119,172,104,94,72,65,56,49,42,35,2
round_queries,115,357,1548,3016,8178,20376,55835,145320,381465,984774,2488885,1299854
round_k,1,4,14,43,141,429,1297,3892,11723,35555,108233,324963
round_shots,100,200,114,128,92,75,64,55,47,40,18
round_queries,100,600,1254,4480,10948,28725,76352,198605,516577,1326280,5541606
round_k,1,5,17,59,191,596,1805,5495,16578,50427,153933
round_shots,115,164,169,97,101,83,70,59,50,42,35,2
round_queries,115,492,1521,2619,8383,20833,56770,149329,385150,985950,2487905,1310558
round_k,1,4,13,41,125,405,1265,3851,11737,35541,107883,327639
round_shots,150,147,119,114,89,75,66,57,49,42,34,2
round_queries,150,441,1071,3306,8277,21975,58410,153843,399007,1034838,2527934,1350542
round_k,1,4,14,46,146,442,1349,4071,12319,37175,111985,337635
round_shots,150,155,116,116,134,77,76,59,52,42,35,3
round_queries,150,465,1044,3132,10854,19327,57380,133753,354172,878766,2199435,1707549
round_k,1,4,13,40,125,377,1133,3405,10461,31420,94514,284591
round_shots,176,121,104,88,106,81,72,59,50,42,35,2
round_queries,176,363,936,2376,8586,19845,55944,145435,377950,965286,2426235,1282486
round_k,1,4,13,40,122,388,1232,3779,11491,34660,105285,320621
round_shots,108,180,188,95,88,76,65,57,49,42,35,2
round_queries,108,540,1692,2755,8008,21660,56745,150081,387639,1002666,2520175,1318194
round_k,1,4,14,45,142,436,1316,3955,11936,36002,109612,329548
round_shots,157,119,128,154,138,84,86,59,49,42,35,2
round_queries,157,357,1152,4158,11178,20412,63554,151571,377643,978642,2467605,1284134
round_k,1,4,13,40,121,369,1284,3853,11650,35251,106979,321033
round_shots,115,150,97,191,106,79,73,57,49,42,35,2
round_queries,115,450,873,5157,9010,20461,59933,148257,386365,997626,2521225,1321810
round_k,1,4,13,42,129,410,1300,3942,11876,36017,109400,330452
round_shots,83,105,182,162,141,85,62,57,48,40,26
round_queries,83,315,1638,4374,11421,27115,64666,178353,456816,1154440,6773182
round_k,1,4,13,40,159,521,1564,4758,14430,43334,130253
round_shots,108,124,145,97,92,86,70,58,50,42,34,3
round_queries,108,372,1305,2619,7452,22274,59430,152714,399050,1014846,2490058,1989699
round_k,1,4,13,40,129,424,1316,3990,12081,36618,110105,331616
round_shots,100,102,187,129,94,74,66,57,48,41,33,1
round_queries,100,306,1683,3483,9118,23162,63294,166839,429360,1108353,2695869,746011
