round_shots,142,141,744,284,125,111,92,123,75,62,53,7
round_queries,142,423,6696,7668,11375,30303,77924,313281,577425,1442802,3705919,4447037
round_k,1,4,13,45,136,423,1273,3849,11635,34961,105282,317645
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,163,507,264,159,128,90,81,123,91,82,6
round_queries,142,489,4563,7128,15105,39040,84690,228987,1043901,2350985,6390178,4390386
round_k,1,4,13,47,152,470,1413,4243,12917,38964,119467,365865
round_shots,142,156,209,168,134,109,89,80,69,66,40
round_queries,142,468,1881,5544,14606,37387,95319,257200,670197,1926210,10723880
round_k,1,4,16,54,171,535,1607,4856,14592,44310,134048
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,163,512,175,122,146,161,128,70,60,23
round_queries,142,489,4608,7875,18422,69350,232001,564864,945210,2463060,8605703
round_k,1,4,22,75,237,720,2206,6751,20525,62189,187080
round_shots,142,205,175,162,149,113,169,128,86,114,53,3
round_queries,142,615,1575,5022,15943,37403,170183,392576,799198,3206706,4493287,2312769
round_k,1,4,15,53,165,503,1533,4646,14064,42389,127468,385461
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,150,163,627,125,119,298,110,76,68,106,33
round_queries,150,489,5643,5875,17493,139762,154770,322164,869108,4078138,11719851
round_k,1,4,23,73,234,703,2119,6390,19236,57775,177573
round_shots,142,133,176,415,112,148,131,113,86,59,42
round_queries,142,399,1584,11205,14448,59052,163619,427705,981002,2027417,13107486
round_k,1,4,13,64,199,624,1892,5703,17181,51911,156041
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,150,263,155,131,130,170,97,84,72,68,91,3
round_queries,150,789,1395,3537,10790,44710,77697,203028,522216,1483284,5992987,1800417
round_k,1,4,13,41,131,400,1208,3626,10906,32928,98975,300069
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,141,162,137,135,116,131,85,73,67,54,3
round_queries,142,423,1458,3699,11745,32364,115673,228055,591081,1632321,3949182,1985259
round_k,1,4,13,43,139,441,1341,4048,12181,36566,110166,330876
round_shots,150,171,868,297,122,107,98,84,72,76,80,11
round_queries,150,513,7812,8019,9882,26857,77322,199668,517896,1640004,5194000,6471509
round_k,1,4,13,40,125,394,1188,3596,10789,32462,97919,294159
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,192,767,157,140,173,92,108,98,57,22
round_queries,142,576,6903,8007,24780,94631,158700,564732,1538698,2736285,9596246
round_k,1,4,25,88,273,862,2614,7850,24002,72388,218096
round_shots,142,156,759,200,126,131,94,99,93,63,56,11
round_queries,142,468,6831,5400,10206,32881,72662,232551,656673,1337679,3567368,6364303
round_k,1,4,13,40,125,386,1174,3530,10616,31851,95781,289286
round_shots,142,149,653,416,264,108,92,86,105,75,52,3
round_queries,142,447,5877,11232,21912,29916,79212,225062,827295,1799025,3783052,1982601
round_k,1,4,13,41,138,430,1308,3939,11993,36375,109126,330433
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,141,393,238,146,107,107,97,82,69,40
round_queries,142,423,3537,6426,15914,37129,115239,320779,815162,2059719,11099560
round_k,1,4,13,54,173,538,1653,4970,14925,45195,138744
round_shots,142,149,591,356,191,109,91,88,71,65,55,3
round_queries,142,447,5319,9612,16235,29975,78169,229944,561113,1548235,3949825,1986975
round_k,1,4,13,42,137,429,1306,3951,11909,35907,108145,331162
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,157,163,427,176,105,103,96,127,75,66,51
round_queries,157,489,3843,7568,15015,44393,126432,504063,903975,2427282,16966527
round_k,1,4,21,71,215,658,1984,6026,18388,55430,166338
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,192,253,165,122,113,90,81,106,63,50
round_queries,142,576,2277,5775,13786,38985,94770,258147,1021946,1833993,13383250
round_k,1,4,17,56,172,526,1593,4820,14555,43707,133832
round_shots,142,141,370,244,148,110,117,167,84,60,41
round_queries,142,423,3330,6588,15540,37290,120393,518869,819252,1793220,11107351
round_k,1,4,13,52,169,514,1553,4876,14943,44932,135455
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,163,668,352,134,109,91,99,72,65,53,5
round_queries,142,489,6012,9504,11390,29103,75621,247005,545112,1482975,3658007,3118085
round_k,1,4,13,42,133,415,1247,3785,11407,34509,103846,311808
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,150,156,577,122,120,99,84,203,185,87,23
round_queries,150,468,5193,5734,17400,45639,116340,843465,2318605,3422841,8340789
round_k,1,4,23,72,230,692,2077,6266,19671,60181,181321
round_shots,142,225,597,122,131,227,90,83,110,64,14
round_queries,142,675,5373,5734,18733,101923,126270,356983,1434070,2507840,4997790
round_k,1,4,23,71,224,701,2150,6518,19592,58845,178492
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,140,383,145,115,205,186,77,58,25
round_queries,142,399,1260,10341,18415,50945,278595,776178,969199,2212178,8653475
round_k,1,4,13,63,221,679,2086,6293,19070,57618,173069
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,157,263,151,173,212,261,102,83,72,62,64,4
round_queries,157,789,1359,4671,20140,77517,98430,240783,626904,1641450,5150144,2921924
round_k,1,4,13,47,148,482,1450,4353,13237,40235,121075,365240
round_shots,150,133,155,256,109,108,93,95,74,123,41
round_queries,150,399,1395,6912,12099,36180,95325,298395,710622,3578931,11113501
round_k,1,4,13,55,167,512,1570,4801,14548,44774,135530
round_shots,142,163,580,386,257,136,97,83,92,122,58,5
round_queries,142,489,5220,10422,21845,38216,83711,217377,726892,2969846,4312822,3353815
round_k,1,4,13,42,140,431,1309,3950,12171,37179,111672,335381
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,141,370,236,122,108,90,95,71,80,52,3
round_queries,142,423,3330,6372,12078,32076,83430,264385,596613,2019440,3945084,2093541
round_k,1,4,13,49,148,463,1391,4201,12621,37933,113959,348923
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,165,199,274,194,112,102,268,109,80,109,97
round_queries,165,597,2466,7178,13552,37230,298820,371581,831440,3426633,27971793
round_k,1,4,18,60,182,557,1704,5196,15718,48061,144184
round_shots,142,192,282,162,129,102,96,113,70,63,41
round_queries,142,576,2538,5994,15609,39066,113184,404879,757190,2070999,12364493
round_k,1,4,18,60,191,589,1791,5408,16436,49696,150786
round_shots,142,133,140,314,106,112,142,115,81,137,38
round_queries,142,399,1260,8478,12614,39984,160318,395255,844425,4321117,10950270
round_k,1,4,13,59,178,564,1718,5212,15770,48027,144082
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,141,189,354,186,202,151,293,83,59,38
round_queries,142,423,1701,9558,22878,80194,187995,1101387,935991,2002991,11680934
round_k,1,4,13,61,198,622,1879,5638,16974,51108,153696
round_shots,142,156,873,187,115,100,111,90,79,69,60,4
round_queries,142,468,7857,5049,9315,24700,82251,201330,534751,1424643,3719820,2277460
round_k,1,4,13,40,123,370,1118,3384,10323,30998,93778,284682
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,150,141,260,217,212,164,94,85,73,67,91,10
