round_shots,204,37,35,17,18,19,17,16,16,16,15,15,15,6
round_queries,204,259,665,731,1602,3439,6681,13264,26864,54128,102915,206475,413415,332874
round_k,0,3,9,21,44,90,196,414,839,1691,3430,6882,13780,27739
round_shots,200,42,29,23,10,18,17,17,16,15,16,16,16,8
round_queries,200,294,493,805,810,2970,5831,12155,23952,45735,97936,199952,410512,423736
round_k,0,3,8,17,40,82,171,357,748,1524,3060,6248,12828,26483
round_shots,143,28,28,32,25,14,19,16,17,16,16,15,15,11
round_queries,143,140,308,800,1375,1890,5187,9744,20927,41136,86320,165615,334395,501193
round_k,0,2,5,12,27,67,136,304,615,1285,2697,5520,11146,22781
round_shots,124,21,21,24,23,13,12,11,16,16,10,10,10,15,2
round_queries,124,105,231,552,1127,1443,2700,5467,16656,33712,43290,88430,178810,550605,148838
round_k,0,2,5,11,24,55,112,248,520,1053,2164,4421,8940,18353,37209
round_shots,200,34,24,21,24,23,14,18,16,16,16,16,15,3
round_queries,200,170,312,651,1608,3289,5922,15282,29648,61040,123920,256560,496485,199647
round_k,0,2,6,15,33,71,211,424,926,1907,3872,8017,16549,33274
round_shots,131,21,33,30,19,23,19,16,16,17,15,15,15,15,3
round_queries,131,105,363,690,931,2369,4731,8656,17680,37893,69345,139065,278835,563625,227091
round_k,0,2,5,11,24,51,124,270,552,1114,2311,4635,9294,18787,37848
round_shots,106,20,17,18,24,28,17,19,16,16,16,15,15,13
round_queries,106,100,187,414,1176,2884,4641,10507,19728,40240,82896,159915,320535,558701
round_k,0,2,5,11,24,51,136,276,616,1257,2590,5330,10684,21488
round_shots,220,35,21,18,17,28,22,23,16,15,14,15,15,5
round_queries,220,245,399,774,1547,5236,8338,18009,25136,48435,91714,203805,408795,273975
round_k,0,3,9,21,45,93,189,391,785,1614,3275,6793,13626,27397
round_shots,197,31,29,23,24,26,20,22,16,18,16,15,16
round_queries,197,217,551,989,2184,5122,7900,17578,26608,74754,145328,280695,606352
round_k,0,3,9,21,45,98,197,399,831,2076,4541,9356,18948
round_shots,185,36,25,25,28,21,16,15,16,16,16,10,15,7
round_queries,185,252,425,875,1988,3969,6224,11955,25840,52624,106576,135810,415695,389837
round_k,0,3,8,17,35,94,194,398,807,1644,3330,6790,13856,27845
round_shots,127,39,31,18,20,18,18,15,10,16,15,10,10,15,3
round_queries,127,195,341,414,980,1998,4050,6855,9510,30864,60045,80350,163530,494835,201015
round_k,0,2,5,11,24,55,112,228,475,964,2001,4017,8176,16494,33502
round_shots,185,31,12,11,10,10,10,10,23,13,16,10,15,5
round_queries,185,217,180,363,690,1410,2850,5850,27531,37193,102960,134390,404205,270995
round_k,0,3,7,16,34,70,142,292,598,1430,3217,6719,13473,27099
round_shots,190,21,31,22,22,21,22,16,17,16,15,16,10,12
round_queries,190,105,341,550,1166,2583,5478,9360,20077,39760,75525,163440,212330,519756
round_k,0,2,5,12,26,61,124,292,590,1242,2517,5107,10616,21656
round_shots,121,40,27,21,21,17,17,17,18,17,15,15,15,13
round_queries,121,200,351,651,1365,2363,4913,10047,21798,41259,76935,155625,316005,550641
round_k,0,2,6,15,32,69,144,295,605,1213,2564,5187,10533,21178
round_shots,106,22,31,27,25,19,19,16,17,16,15,15,15,10
round_queries,106,110,341,675,1575,2945,5909,10832,23375,45296,87765,177135,354525,473430
round_k,0,2,5,12,31,77,155,338,687,1415,2925,5904,11817,23671
round_shots,180,35,23,20,32,28,25,17,19,14,16,15,15,15,2
round_queries,180,175,253,460,1504,2660,4775,8109,18601,30562,70192,136335,274395,553545,149550
round_k,0,2,5,11,23,47,95,238,489,1091,2193,4544,9146,18451,37387
round_shots,128,27,34,24,17,20,17,21,14,16,15,15,15,15,3
round_queries,128,135,374,600,901,2140,3655,9261,14182,32752,63675,128325,259995,533205,214017
round_k,0,2,5,12,26,53,107,220,506,1023,2122,4277,8666,17773,35669
