round_shots,32,44,24,18,20,24,18,18,16,16,16,16,16,16,16,16,10,5
round_queries,32,132,216,378,900,2424,4482,9558,17136,34448,69808,141904,289584,593456,1208688,2467440,3160170,3210675
round_k,0,1,4,10,22,50,124,265,535,1076,2181,4434,9049,18545,37771,77107,158008,321067
round_shots,24,50,40,31,20,12,17,17,16,16,17,16,16,15,10,16,10,3
round_queries,24,150,360,713,1220,1500,4369,9503,18128,36528,78149,153872,314896,603135,814950,2633648,3376750,2054967
round_k,0,1,4,11,30,62,128,279,566,1141,2298,4808,9840,20104,40747,82301,168837,342494
round_shots,24,65,29,30,21,19,18,16,17,16,16,16,16,16,16,16,16,2
round_queries,24,195,261,690,1281,2451,4986,9168,19941,39312,80464,166064,337648,686032,1406448,2883536,5904816,1513638
round_k,0,1,4,11,30,64,138,286,586,1228,2514,5189,10551,21438,43951,90110,184525,378409
round_shots,83,73,23,20,20,19,19,18,17,15,15,17,16,16,16,16,16,4
round_queries,83,219,253,460,940,1995,4237,8550,16915,31065,62595,143599,285232,588784,1200336,2439440,5002672,2575020
round_k,0,1,5,11,23,52,111,237,497,1035,2086,4223,8913,18399,37510,76232,156333,321877
round_shots,40,58,25,20,21,13,17,18,17,16,16,10,16,16,16,16,16,5
round_queries,40,174,275,460,1071,1469,4063,8658,16881,32304,65808,82510,267696,547344,1112336,2279504,4672784,2993845
round_k,0,1,5,11,25,56,119,240,496,1009,2056,4125,8365,17104,34760,71234,146024,299384
round_shots,40,47,28,27,23,22,18,18,17,16,16,16,16,10,10,16,15,4
round_queries,40,141,252,567,1265,2530,4770,10134,19941,38352,78224,158288,321584,412410,832030,2694320,5169375,2762772
round_k,0,1,4,10,27,57,132,281,586,1198,2444,4946,10049,20620,41601,84197,172312,345346
round_shots,32,44,22,24,14,21,11,11,16,10,16,11,16,16,16,15,16,4
round_queries,32,132,198,504,630,2163,2541,5357,15984,20350,65520,91443,278288,570128,1168144,2242065,4784784,2453612
round_k,0,1,4,10,22,51,115,243,499,1017,2047,4156,8696,17816,36504,74735,149524,306701
round_shots,53,25,37,24,26,16,20,15,26,17,21,17,17,16,15,10,14,13
round_queries,53,75,259,360,806,1008,2580,4335,15366,20961,53445,100521,204731,395024,741615,994570,2821714,5389917
round_k,0,1,3,7,15,31,64,144,295,616,1272,2956,6021,12344,24720,49728,100775,207304
round_shots,110,43,36,29,25,20,18,16,16,17,16,15,15,15,10,16,16,5
round_queries,110,129,324,667,1175,2260,4482,8016,16656,35683,70384,132045,266985,538425,726930,2353616,4838320,3101035
round_k,0,1,4,11,23,56,124,250,520,1049,2199,4401,8899,17947,36346,73550,151197,310103
round_shots,59,36,35,21,22,26,28,22,19,17,15,16,16,16,16,10,16,7
round_queries,59,108,315,441,990,2418,5292,8822,17651,32385,57255,127152,260336,525328,1076208,1371650,4437232,3989657
round_k,0,1,4,10,22,46,94,200,464,952,1908,3973,8135,16416,33631,68582,138663,284975
round_shots,40,62,18,20,28,17,18,18,17,16,11,15,16,16,16,10,16,5
round_queries,40,186,198,460,1316,1989,4338,8730,17187,33808,46717,132015,282928,573808,1177296,1515470,4925456,3155955
round_k,0,1,5,11,23,58,120,242,505,1056,2123,4400,8841,17931,36790,75773,153920,315595
round_shots,46,36,25,25,18,20,14,16,17,16,16,16,16,16,16,16,16,3
round_queries,46,108,225,525,954,2140,3318,8848,19023,37776,75600,153072,312752,636080,1303408,2669264,5514096,2118093
round_k,0,1,4,10,26,53,118,276,559,1180,2362,4783,9773,19877,40731,83414,172315,353015
round_shots,53,29,37,20,21,22,29,32,16,22,18,17,15,16,16,10,16,11
round_queries,53,87,259,300,693,1518,4089,9504,9968,27610,53874,110551,202005,431440,881712,1126170,3650736,5135185
round_k,0,1,3,7,16,34,70,148,311,627,1496,3251,6733,13482,27553,56308,114085,233417
round_shots,40,55,42,23,18,22,18,16,16,17,16,16,10,16,16,10,16,4
round_queries,40,165,378,529,882,2310,4374,8080,16400,35411,67216,137200,175730,568016,1160624,1480990,4801552,2459980
round_k,0,1,4,11,24,52,121,252,512,1041,2100,4287,8786,17750,36269,74049,150048,307497
round_shots,40,49,32,25,20,18,18,16,17,16,16,16,15,15,16,16,16,8
round_queries,40,147,288,575,980,1854,3870,7024,15079,29360,58960,120080,228975,459525,993712,2037840,4169744,4275416
round_k,0,1,4,11,24,51,107,219,443,917,1842,3752,7632,15317,31053,63682,130304,267213
round_shots,40,47,24,33,18,18,17,15,11,17,10,16,10,16,10,16,16,9
round_queries,40,141,216,693,846,1746,3519,6285,9493,29869,35790,115024,145050,468336,600430,1946736,3983536,4593213
round_k,0,1,4,10,23,48,103,209,431,878,1789,3594,7252,14635,30021,60835,124485,255178
round_shots,94,38,25,20,26,20,17,18,16,18,16,15,15,15,16,16,16,7
round_queries,94,114,225,420,1170,1860,3485,7758,14032,31626,59792,114015,229005,460335,993648,2036624,4159312,3719247
round_k,0,1,4,10,22,46,102,215,438,878,1868,3800,7633,15344,31051,63644,129978,265660
round_shots,24,46,32,25,26,20,17,17,16,15,17,17,17,16,16,15,15,6
round_queries,24,138,288,575,1222,2340,3995,8075,15664,29775,68459,144007,303331,581200,1164784,2241705,4492665,3639546
round_k,0,1,4,11,23,58,117,237,489,992,2013,4235,8921,18162,36399,74723,149755,303295
round_shots,46,38,35,15,28,22,19,17,18,16,16,16,16,16,16,16,16,7
round_queries,46,114,315,285,1092,1782,3249,6817,14922,28592,57232,117264,240080,489552,1006992,2055152,4203024,3763991
round_k,0,1,4,9,19,40,85,200,414,893,1788,3664,7502,15298,31468,64223,131344,268856
round_shots,32,39,35,28,31,22,18,17,17,17,10,14,15,16,16,10,15,4
round_queries,32,117,315,588,1395,2662,4986,9469,19091,38641,47790,135030,294105,637872,1302352,1665870,5056155,2706084
round_k,0,1,4,10,22,60,138,278,561,1136,2389,4822,9803,19933,40698,83293,168538,338260
round_shots,40,61,30,20,19,20,16,17,16,16,16,16,16,16,16,16,16,10
round_queries,40,183,270,460,893,1980,3184,6851,13040,26544,53168,106800,217168,442448,899376,1839856,3746896,4806030
round_k,0,1,4,11,23,49,99,201,407,829,1661,3337,6786,13826,28105,57495,117090,240301
round_shots,32,76,28,18,19,24,17,20,17,17,16,16,16,16,16,16,16,6
round_queries,32,228,252,378,855,2232,3451,8140,15793,32861,63920,129264,262448,533552,1087568,2231440,4577936,3523278
round_k,0,1,4,10,22,46,101,203,464,966,1997,4039,8201,16673,33986,69732,143060,293606
round_shots,53,44,28,30,18,16,29,22,24,14,17,15,15,16,15,16,16,1
round_queries,53,132,252,630,810,1488,5481,8822,22296,32046,91307,169725,340275,726800,1391745,2970032,6099568,782751
round_k,0,1,4,10,22,46,94,200,464,1144,2685,5657,11342,22712,46391,92813,190611,391375
round_shots,46,56,22,24,18,19,17,14,17,16,16,16,16,16,16,16,14,7
round_queries,46,168,198,504,882,1995,3791,6454,15895,30384,61936,127792,258608,526672,1075664,2197424,3936478,4040673
round_k,0,1,4,10,24,52,111,230,467,949,1935,3993,8081,16458,33614,68669,140588,288619
round_shots,83,49,27,33,21,17,17,17,17,17,11,17,17,16,16,10,15,4
round_queries,83,147,243,693,987,1751,3553,7157,14977,30209,40359,127177,266271,524464,1071568,1384450,4212705,2281964
round_k,0,1,4,10,23,51,104,210,440,888,1834,3740,7831,16389,33486,69222,140423,285245
round_shots,46,36,34,25,22,20,19,17,17,16,16,16,16,16,16,16,15,6
round_queries,46,108,306,525,1166,2140,4503,8721,17595,33776,67600,136112,275728,564272,1157392,2367824,4548765,3695454
round_k,0,1,4,10,26,53,118,256,517,1055,2112,4253,8616,17633,36168,73994,151625,307954
round_shots,24,43,27,30,20,21,14,16,17,17,16,16,16,16,15,16,16,5
round_queries,24,129,243,630,900,2121,2898,7696,16405,33915,64304,131280,268848,550576,1057725,2278576,4663664,2982325
round_k,0,1,4,10,22,50,103,240,482,997,2009,4102,8401,17205,35257,71205,145739,298232
round_shots,24,52,34,31,28,19,17,17,16,15,14,16,16,16,16,10,10,8
round_queries,24,156,306,651,1316,1805,3417,7123,14128,26595,49910,115664,236752,480688,985552,1260070,2550890,4138296
round_k,0,1,4,10,23,47,100,209,441,886,1782,3614,7398,15021,30798,63003,127544,258643
round_shots,71,44,41,18,18,23,17,17,11,15,16,16,16,16,15,16,16,7
round_queries,71,132,369,378,810,2185,3825,7735,10197,28365,62192,126640,259056,529232,1014975,2168432,4437776,3982223
round_k,0,1,4,10,22,47,112,227,463,945,1943,3957,8095,16538,33832,67763,138680,284444
round_shots,46,53,32,25,30,24,17,20,12,16,16,16,14,16,16,10,16,4
round_queries,46,159,288,525,1350,2232,3451,8140,10884,31056,62800,126896,224294,526960,1076848,1375910,4468944,2290956
round_k,0,1,4,10,22,46,101,203,453,970,1962,3965,8010,16467,33651,68795,139654,286369
round_shots,40,39,28,20,25,19,17,14,16,16,14,10,16,16,16,16,16,5
round_queries,40,117,252,420,1175,2185,4199,7070,16560,33584,59374,86010,277936,565424,1148944,2358128,4817488,3090275
round_k,0,1,4,10,23,57,123,252,517,1049,2120,4300,8685,17669,35904,73691,150546,309027
round_shots,32,36,32,20,20,20,19,17,17,17,16,16,16,16,16,16,14,3
round_queries,32,108,288,460,940,2060,4389,8517,17765,36873,71120,142768,293040,595920,1220304,2497296,4479902,1972101
round_k,0,1,4,11,23,51,115,250,522,1084,2222,4461,9157,18622,38134,78040,159996,328683
round_shots,40,47,28,22,25,18,18,16,17,15,16,16,16,16,16,16,16,4
round_queries,40,141,252,462,1175,2034,4194,7632,16575,30165,65680,133456,269840,550480,1129936,2312880,4731024,2425892
round_k,0,1,4,10,23,56,116,238,487,1005,2052,4170,8432,17202,35310,72277,147844,303236
round_shots,32,41,30,23,19,19,18,17,16,16,16,15,16,15,16,10,10,7
round_queries,32,123,270,529,893,1881,4122,7803,15056,30384,61712,116715,250800,479205,1025392,1311190,2657290,3777795
round_k,0,1,4,11,23,49,114,229,470,949,1928,3890,7837,15973,32043,65559,132864,269842
round_shots,24,50,36,21,20,12,18,18,17,10,16,16,16,16,16,16,16,6
