round_shots,96,127,115,99,548,75,48,37,9
round_queries,96,381,1035,2673,44388,51975,118704,284123,625059
round_k,1,4,13,40,346,1236,3839,11557,34725
round_shots,106,90,92,186,390,69,49,40,15
round_queries,106,270,828,5022,31590,40227,96677,244040,851295
round_k,1,4,13,40,291,986,3050,9353,28376
round_shots,132,143,116,88,111,124,152,209,16
round_queries,132,429,1044,2376,8991,30132,111112,465443,870128
round_k,1,4,13,40,121,365,1113,7191,27191
round_shots,124,101,217,93,338,98,52,38,13
round_queries,124,303,1953,2511,27378,53214,113412,248634,769379
round_k,1,4,13,40,271,1090,3271,9831,29591
round_shots,109,186,156,292,38,61,49,41,34,1
round_queries,109,558,1404,7884,6042,29097,73255,185607,465494,125677
round_k,1,4,13,79,238,747,2263,6845,20663,62838
round_shots,96,92,139,238,233,82,54,40,25
round_queries,96,276,1251,6426,18873,36818,87642,194760,1113225
round_k,1,4,13,40,224,811,2434,7312,22264
round_shots,103,133,92,81,91,148,75,47,35,2
round_queries,103,399,828,2187,7371,35964,85425,197071,440825,232178
round_k,1,4,13,40,121,569,2096,6297,19204,58044
round_shots,166,92,113,422,156,74,53,44,35,2
round_queries,166,276,1017,11394,12636,27158,66303,171996,419195,216986
round_k,1,4,13,40,183,625,1954,5988,18080,54246
round_shots,124,127,169,85,317,132,66,43,35,4
round_queries,124,381,1521,2295,25677,32076,71082,159143,393575,406252
round_k,1,4,13,40,121,538,1850,5622,16881,50781
round_shots,140,216,84,208,221,64,58,42,27
round_queries,140,648,756,5616,17901,28096,81838,194838,1155789
round_k,1,4,13,40,219,705,2319,7062,21403
round_shots,101,127,113,76,85,63,321,49,16
round_queries,101,381,1017,2052,6885,15309,234009,265335,874672
round_k,1,4,13,40,121,364,2707,9104,27333
round_shots,126,90,147,140,520,129,62,49,36,2
round_queries,126,270,1323,3780,42120,31347,66030,174097,412596,212998
round_k,1,4,13,40,121,532,1776,5730,17564,53249
round_shots,112,101,153,157,74,429,127,60,37,2
round_queries,112,303,1377,4239,5994,104247,92583,203940,447219,229358
round_k,1,4,13,40,121,364,1699,6043,18899,57339
round_shots,208,118,144,133,94,132,128,67,49,5
round_queries,208,354,1296,3591,7614,32076,94592,149879,399007,440605
round_k,1,4,13,40,121,369,1118,4071,14021,44060
round_shots,124,101,92,235,411,54,76,51,38,5
round_queries,124,303,828,6345,33291,13122,56164,135201,324102,390355
round_k,1,4,13,40,121,369,1325,4264,13008,39035
round_shots,101,93,96,140,74,495,50,46,10
round_queries,101,279,864,3780,5994,120285,105050,304842,674090
round_k,1,4,13,40,121,1050,3313,10996,33704
round_shots,107,92,82,88,150,141,52,45,37,4
round_queries,107,276,738,2376,12150,34263,58084,154485,394605,401484
round_k,1,4,13,40,121,558,1716,5332,16544,50185
round_shots,141,109,150,243,75,60,55,48,38,10
round_queries,141,327,1350,6561,6075,15780,43395,116880,285494,680830
round_k,1,4,13,40,131,394,1217,3756,11344,34041
round_shots,109,115,154,76,82,73,251,65,24
round_queries,109,345,1386,2052,6642,17885,189003,321295,1093656
round_k,1,4,13,40,122,376,2471,7573,22784
round_shots,155,133,113,192,389,37,81,45,37,8
round_queries,155,399,1017,5184,31509,8991,59049,121545,303437,596344
round_k,1,4,13,40,121,364,1350,4100,12344,37271
round_shots,163,110,82,283,132,74,52,43,36,3
round_queries,163,330,738,7641,10692,25234,59852,151489,383220,292419
round_k,1,4,13,40,170,575,1761,5322,16215,48736
round_shots,131,96,82,148,526,71,47,39,10
round_queries,131,288,738,3996,42606,48067,110027,281775,676990
round_k,1,4,13,40,338,1170,3612,11111,33849
round_shots,138,90,256,394,47,60,47,40,21
round_queries,138,270,2304,10638,8695,33300,82767,212280,1018059
round_k,1,4,13,92,277,880,2653,7989,24239
round_shots,205,137,109,76,129,212,55,60,42,5
round_queries,205,411,981,2052,10449,51516,40205,138540,334866,383595
round_k,1,4,13,40,121,365,1154,3986,12786,38359
round_shots,115,114,101,143,369,87,49,39,12
round_queries,115,342,909,3861,29889,49503,105889,261651,740172
round_k,1,4,13,40,284,1080,3354,10255,30840
round_shots,98,167,90,211,210,83,51,42,27
round_queries,98,501,810,5697,17010,35441,79611,196686,1171611
round_k,1,4,13,40,213,780,2341,7122,21696
round_shots,135,127,99,85,73,63,208,54,23
round_queries,135,381,891,2295,5913,15561,154544,239490,1075549
round_k,1,4,13,40,123,371,2217,7617,23381
round_shots,114,118,95,118,403,75,51,38,13
round_queries,114,354,855,3186,32643,44475,107049,252738,781261
round_k,1,4,13,40,296,1049,3325,10013,30048
round_shots,126,146,89,116,119,106,115,71,27
round_queries,126,438,801,3132,9639,25970,84755,159679,1161351
round_k,1,4,13,40,122,368,1124,3457,21506
round_shots,128,98,118,93,74,502,69,58,41,6
round_queries,128,294,1062,2511,5994,121986,50301,145870,354035,503130
round_k,1,4,13,40,121,364,1257,4317,13801,41927
round_shots,118,153,99,78,102,380,88,63,38,4
round_queries,118,459,891,2106,8466,95380,66616,184779,403826,406772
round_k,1,4,13,41,125,378,1466,5313,16561,50846
round_shots,124,118,172,79,524,86,47,33,15
round_queries,124,354,1548,2133,42444,58050,95175,203577,837195
round_k,1,4,13,40,337,1012,3084,9256,27906
round_shots,112,130,85,601,101,85,53,43,36,3
round_queries,112,390,765,16227,8181,25245,56551,140739,355788,270075
round_k,1,4,13,40,148,533,1636,4941,14904,45012
round_shots,107,90,119,125,123,301,73,61,43,5
round_queries,107,270,1071,3375,9963,73143,53217,157563,388247,452485
round_k,1,4,13,40,121,364,1291,4514,14806,45248
round_shots,117,135,93,74,288,433,35,35,2
round_queries,117,405,837,1998,23328,216067,147105,442015,237154
round_k,1,4,13,40,249,2101,6314,19324,59288
round_shots,169,103,160,90,285,90,47,41,17
round_queries,169,309,1440,2430,23085,44730,89159,234479,897991
round_k,1,4,13,40,248,948,2859,8790,26411
round_shots,126,150,121,79,82,102,121,56,37,3
round_queries,126,450,1089,2133,6642,24990,90387,190120,433529,328545
round_k,1,4,13,40,122,373,1697,5858,18234,54757
round_shots,147,93,148,314,93,92,60,43,36,4
round_queries,147,279,1332,8478,7533,26404,64620,152263,387324,398612
round_k,1,4,13,40,143,538,1770,5379,16485,49826
round_shots,140,165,103,192,201,59,51,44,35,3
round_queries,140,495,927,5184,16281,24603,65433,172524,422275,333321
round_k,1,4,13,40,208,641,1960,6032,18291,55553
round_shots,112,117,119,95,485,60,78,47,38,5
round_queries,112,351,1071,2565,39285,14580,59202,130237,328586,401255
round_k,1,4,13,40,121,379,1385,4323,13206,40125
round_shots,107,90,119,214,469,85,45,39,10
round_queries,107,270,1071,5778,37989,54315,108315,284973,681690
round_k,1,4,13,40,319,1203,3653,11156,34084
round_shots,109,90,139,87,278,180,66,45,36,2
round_queries,109,270,1251,2349,22518,43740,83358,171225,428940,223642
round_k,1,4,13,40,121,631,1902,5957,18282,55910
round_shots,107,118,127,210,496,86,45,39,9
round_queries,107,354,1143,5670,40176,56674,112905,295113,632115
