round_shots,69,54,256,114,78,66,59,51,42,34,3
round_queries,69,162,2304,3078,7566,19734,53513,139179,346710,854182,683037
round_k,1,4,13,48,149,453,1364,4127,12561,37804,113839
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,78,100,76,66,58,51,43,35,2
round_queries,58,162,702,2700,6916,18414,49242,130203,331487,822045,433670
round_k,1,4,13,45,139,424,1276,3854,11743,35542,108417
round_shots,58,54,182,109,77,64,57,48,40,20
round_queries,58,162,1638,4033,9625,24896,68115,175440,438920,1982580
round_k,1,4,18,62,194,597,1827,5486,16521,49564
round_shots,58,91,231,92,80,65,57,47,40,18
round_queries,58,273,2079,3772,10480,26325,69483,174417,449560,1855062
round_k,1,4,20,65,202,609,1855,5619,17148,51529
round_shots,58,54,183,167,83,68,55,47,40,20
round_queries,58,162,1647,4509,9711,25772,64515,165769,426040,1949260
round_k,1,4,13,58,189,586,1763,5325,16053,48731
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,163,81,78,66,58,48,40,26
round_queries,58,162,1467,2997,8658,22902,61538,155664,389560,2287870
round_k,1,4,18,55,173,530,1621,4869,14642,43997
round_shots,58,65,186,84,73,65,58,48,40,22
round_queries,58,195,1674,3276,8833,24115,65714,164784,414280,2081222
round_k,1,4,19,60,185,566,1716,5178,15653,47300
round_shots,58,54,234,114,87,71,57,51,42,34,1
round_queries,58,162,2106,3078,8439,22933,57057,153765,393330,960466,256551
round_k,1,4,13,48,161,500,1507,4682,14124,42606,128275
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,69,65,93,89,87,68,60,50,43,35,2
round_queries,69,195,837,2403,7221,18020,48300,122550,319447,790335,410482
round_k,1,4,13,41,132,402,1225,3714,11290,34135,102620
round_shots,58,54,108,165,95,67,59,51,42,35,2
round_queries,58,162,972,4455,7695,18291,49265,130203,323610,811335,428054
round_k,1,4,13,40,136,417,1276,3852,11590,35246,107013
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,98,157,87,76,66,58,49,41,33,1
round_queries,58,294,1413,3045,8284,22110,58870,152341,384703,936837,256353
round_k,1,4,17,54,167,507,1554,4691,14194,42589,128176
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,83,172,78,78,67,57,49,41,34,1
round_queries,58,249,1548,2886,8658,22311,57171,148519,374781,938638,255113
round_k,1,4,18,55,166,501,1515,4570,13803,41813,127556
round_shots,58,74,171,104,68,62,56,49,40,20
round_queries,58,222,1539,3848,8636,23622,64120,171941,429720,1973540
round_k,1,4,18,63,190,572,1754,5371,16252,49338
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,69,65,201,89,76,67,56,47,39,20
round_queries,69,195,1809,3649,9804,26063,66696,169247,422019,1955020
round_k,1,4,20,64,194,595,1800,5410,16245,48875
round_shots,58,106,320,89,70,64,53,47,39,11
round_queries,58,318,2880,4539,11270,30912,79341,213521,535743,1381237
round_k,1,4,25,80,241,748,2271,6868,20817,62783
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,91,217,85,71,64,56,48,40,20
round_queries,58,273,1953,3485,9159,25024,65688,171120,428600,1965300
round_k,1,4,20,64,195,586,1782,5357,16191,49132
round_shots,58,54,325,86,74,60,54,46,39,12
round_queries,58,162,2925,4386,12062,30300,81810,210266,536211,1504884
round_k,1,4,25,81,252,757,2285,6874,20841,62703
round_shots,58,54,50,47,43,39,35,31,28,24,3
round_queries,58,162,450,1269,3483,9477,25655,68479,186004,486600,567495
round_k,1,4,13,40,121,366,1104,3321,10137,30954,94582
round_shots,58,54,50,47,43,39,35,31,28,24,3
