round_shots,143,58,20,20,20,17,16,16,16,16,14,16,16,15,16,16,8
round_queries,143,290,380,780,1700,3281,6320,12976,26672,53424,93954,219536,450992,864045,1870000,3830352,3928712
round_k,0,2,9,19,42,96,197,405,833,1669,3355,6860,14093,28801,58437,119698,245544
round_shots,136,24,19,30,20,18,18,17,17,17,16,16,16,16,16,16,16,6
round_queries,136,72,171,570,1020,1998,4050,7667,15453,32079,62448,127824,260848,533392,1086256,2229936,4572496,3523686
round_k,0,1,4,9,25,55,112,225,454,943,1951,3994,8151,16668,33945,69685,142890,293640
round_shots,148,55,21,20,19,19,19,18,10,11,16,16,16,16,16,16,16,4
round_queries,148,275,273,580,1159,2375,5111,9918,11470,25311,75888,152368,310352,633808,1295088,2651408,5442832,2800676
round_k,0,2,6,14,30,62,134,275,573,1150,2371,4761,9698,19806,40471,82856,170088,350084
round_shots,107,36,28,15,18,20,20,19,16,16,16,16,16,15,16,15,10,1
round_queries,107,180,420,465,1170,2700,5780,12293,21360,43120,86288,176304,359984,690375,1497104,2871555,3835550,778015
round_k,0,2,7,15,32,67,144,323,667,1347,2696,5509,11249,23012,46784,95718,191777,389007
round_shots,177,37,25,21,19,17,18,17,17,16,17,16,16,15,16,16,16,3
round_queries,177,185,325,567,1045,2023,4482,8721,18309,35376,75803,147120,298448,570135,1231056,2503536,5038544,1915857
round_k,0,2,6,13,27,59,124,256,538,1105,2229,4597,9326,19004,38470,78235,157454,319309
round_shots,142,42,29,20,22,18,16,17,17,11,10,15,16,10,16,16,16,3
round_queries,142,210,377,540,1298,2250,4048,9027,18513,24563,46790,141435,303152,385450,1247472,2561648,5242896,2015109
round_k,0,2,6,13,29,62,126,265,544,1116,2339,4714,9473,19272,38983,80051,163840,335851
round_shots,103,39,20,21,18,19,18,16,16,16,16,16,16,15,16,16,16
round_queries,103,195,300,693,1350,2869,5670,10128,20272,41520,84144,172336,352912,672345,1453968,2993296,6132720
round_k,0,2,7,16,37,75,157,316,633,1297,2629,5385,11028,22411,45436,93540,191647
round_shots,100,61,27,24,21,19,18,16,17,16,16,16,16,10,14,16,4
round_queries,100,305,513,1128,2163,4351,8334,15344,33371,65552,131856,264464,534160,685510,1945230,4572752,2350972
round_k,0,2,9,23,51,114,231,479,981,2048,4120,8264,16692,34275,69472,142898,293871
round_shots,110,40,27,21,23,16,17,16,16,17,16,10,14,10,10,10,15,8
round_queries,110,120,243,399,897,1424,3043,5872,11824,25177,48944,63430,177702,259550,523490,1058290,3217755,3436904
round_k,0,1,4,9,19,44,89,183,369,740,1529,3171,6346,12977,26174,52914,107258,214806
round_shots,104,46,28,26,20,20,17,10,16,18,10,10,16,10,16,16,10,3
round_queries,104,230,364,702,1220,2620,4879,5930,19088,43470,52070,104770,336496,425570,1377904,2816688,3601530,2195313
round_k,0,2,6,13,30,65,143,296,596,1207,2603,5238,10515,21278,43059,88021,180076,365885
round_shots,113,30,29,20,20,11,17,17,17,17,16,16,16,16,16,16,14,3
round_queries,113,150,377,540,1100,1287,4097,8347,16779,35411,69840,141744,287568,586576,1205008,2468144,4414746,1941807
round_k,0,2,6,13,27,58,120,245,493,1041,2182,4429,8986,18330,37656,77129,157669,323634
round_shots,110,30,29,18,18,20,18,19,18,16,15,16,16,10,16,16,16
round_queries,110,150,377,594,1242,2900,5274,11495,22806,43728,82275,175792,358288,456190,1473552,3028016,6202096
round_k,0,2,6,16,34,72,146,302,633,1366,2742,5493,11196,22809,46048,94625,193815
round_shots,140,27,22,25,23,21,16,18,19,20,17,14,16,16,16,16,10,3
round_queries,140,135,242,625,1403,2625,4400,9990,21907,50580,89403,147826,344880,703568,1427216,2877712,3613090,2174385
round_k,0,2,5,12,30,62,137,277,576,1264,2629,5279,10777,21986,44600,89928,180654,362397
round_shots,177,37,19,16,20,16,18,18,11,16,16,16,16,16,15,15,15,7
round_queries,177,185,247,432,1100,1776,4014,8262,10571,32048,64976,132304,270096,552720,1060545,2127045,4267185,4043137
round_k,0,2,6,13,27,55,111,229,480,1001,2030,4134,8440,17272,35351,70901,142239,288795
round_shots,46,83,31,18,18,19,16,18,11,16,16,16,15,14,10,16,10,8
