round_shots,99,44,28,18,19,19,17,16,16,16,16,15,10,15,6
round_queries,99,220,364,486,1045,2185,4199,8272,16848,33936,68656,133485,179250,545205,439674
round_k,0,2,6,13,27,57,123,258,526,1060,2145,4449,8962,18173,36639
round_shots,102,31,29,14,19,18,17,11,15,16,16,15,15,15,10
round_queries,102,155,319,322,931,1818,3587,4697,13065,27952,56272,107685,219885,442515,590510
round_k,0,2,5,11,24,50,105,213,435,873,1758,3589,7329,14750,29525
round_shots,156,39,20,18,16,18,16,14,16,16,16,15,16,16,2
round_queries,156,195,300,594,1136,2610,4880,8666,19920,40656,82832,159045,340496,702544,180182
round_k,0,2,7,16,35,72,152,309,622,1270,2588,5301,10640,21954,45045
round_shots,186,32,29,23,19,19,16,15,16,16,10,16,15,15,8
round_queries,186,96,261,529,1045,2109,3824,7185,15952,31920,39950,127952,245025,492075,530904
round_k,0,1,4,11,27,55,119,239,498,997,1997,3998,8167,16402,33181
round_shots,99,58,18,19,19,18,14,17,16,16,13,15,15,12
round_queries,99,290,342,779,1615,3150,5222,12801,24528,50288,82199,189795,380505,609996
round_k,0,2,9,20,42,87,186,376,766,1571,3161,6326,12683,25416
round_shots,175,32,25,26,21,21,16,15,15,16,15,15,15,14
round_queries,175,160,325,858,1659,3507,6032,11445,22935,48976,94365,188775,379665,712418
round_k,0,2,6,16,39,83,188,381,764,1530,3145,6292,12655,25443
round_shots,146,55,31,20,19,14,19,16,16,16,14,10,15,15,7
round_queries,146,275,403,540,1045,1666,4579,7920,16336,33360,59290,87450,266685,535245,503307
round_k,0,2,6,13,27,59,120,247,510,1042,2117,4372,8889,17841,35950
round_shots,99,70,19,24,19,19,14,14,16,16,15,16,15,15,5
round_queries,99,350,247,648,1121,2375,3654,7406,17488,35568,67935,144976,274695,552075,368065
round_k,0,2,6,13,29,62,130,264,546,1111,2264,4530,9156,18402,36806
round_shots,101,58,21,21,16,19,12,16,16,16,16,16,15,9
round_queries,101,290,399,903,1424,3477,4812,13328,27536,55888,113424,233648,453255,547173
round_k,0,2,9,21,44,91,200,416,860,1746,3544,7301,15108,30398
round_shots,118,55,20,24,19,17,16,17,16,16,14,15,15,15,7
round_queries,118,275,260,648,1045,1955,3824,8143,15632,31696,57582,125775,253275,507525,484673
round_k,0,2,6,13,27,57,119,239,488,990,2056,4192,8442,16917,34619
round_shots,135,41,22,21,19,20,18,17,16,10,14,15,15,15
round_queries,135,205,330,693,1311,2860,5706,11407,22704,29270,82054,180345,364845,732795
round_k,0,2,7,16,34,71,158,335,709,1463,2930,6011,12161,24426
round_shots,151,23,28,18,19,19,18,16,20,16,15,14,10,15,7
round_queries,151,69,252,414,893,1957,3870,7088,18300,33200,62745,117474,172330,528735,499289
round_k,0,1,4,11,23,51,107,221,457,1037,2091,4195,8616,17624,35663
round_shots,161,23,29,28,19,17,16,17,15,14,16,15,15,15,5
round_queries,161,69,261,644,1045,2023,3952,8415,14985,28098,64848,125055,250515,506715,340705
round_k,0,1,4,11,27,59,123,247,499,1003,2026,4168,8350,16890,34070
round_shots,158,61,23,22,20,18,17,16,16,16,16,15,12,9
round_queries,158,305,437,902,1780,3366,6579,12400,25616,52944,109392,209745,335964,545931
round_k,0,2,9,20,44,93,193,387,800,1654,3418,6991,13998,30329
round_shots,117,45,24,20,19,16,17,16,16,16,16,16,15,15,3
round_queries,117,225,360,740,1425,2480,5355,10576,21360,44208,88720,181872,349365,699435,281907
round_k,0,2,7,18,37,77,157,330,667,1381,2772,5683,11645,23314,46984
round_shots,129,48,28,20,19,16,17,17,11,16,16,16,16,13
round_queries,129,240,420,740,1577,2864,6103,12359,16357,49680,102672,207984,417520,680927
round_k,0,2,7,18,41,89,179,363,743,1552,3208,6499,13047,26189
round_shots,70,46,29,25,20,17,15,16,17,16,16,16,15,15,7
round_queries,70,138,261,575,1100,2023,3735,8016,17119,32880,66192,134512,260055,520935,488593
round_k,0,1,4,11,27,59,124,250,503,1027,2068,4203,8668,17364,34899
round_shots,106,34,24,16,18,16,18,15,16,16,15,16,15,15,3
round_queries,106,170,360,592,1350,2448,5526,9555,20432,41808,80265,171760,331185,663765,267969
round_k,0,2,7,18,37,76,153,318,638,1306,2675,5367,11039,22125,44661
round_shots,166,68,35,18,20,16,17,16,16,16,10,15,10,10,2
round_queries,166,340,455,594,1420,2480,5355,10384,20816,42320,54710,167085,223370,454270,186402
round_k,0,2,6,16,35,77,157,324,650,1322,2735,5569,11168,22713,46600
round_shots,159,48,22,24,18,17,16,17,16,11,16,15,15,12
round_queries,159,240,330,792,1350,2703,5424,11611,22320,31603,96048,184635,378915,608028
round_k,0,2,7,16,37,79,169,341,697,1436,3001,6154,12630,25334
round_shots,135,28,19,24,18,17,18,16,17,16,14,16,15,15,4
round_queries,135,140,247,648,1170,2363,5094,9072,19329,37872,68026,159536,308535,619515,331500
round_k,0,2,6,13,32,69,141,283,568,1183,2429,4985,10284,20650,41437
round_shots,129,37,28,21,22,16,19,17,16,16,15,15,15,15
round_queries,129,185,364,693,1562,2576,6175,11917,22800,47504,90195,180675,364545,729495
round_k,0,2,6,16,35,80,162,350,712,1484,3006,6022,12151,24316
