round_shots,32,14,20,22,18,23,19,17,14,16,16,16,15,16,15,5
round_queries,32,42,140,330,558,1449,2831,5593,9674,22128,44464,91568,176055,377136,732405,491955
round_k,0,1,3,7,15,31,74,164,345,691,1389,2861,5868,11785,24413,49195
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,57,21,17,10,16,17,16,16,16,16,15,12
round_queries,23,42,77,855,1197,1955,2410,7728,16813,32720,65904,136432,275344,535965,862212
round_k,0,1,3,7,28,57,120,241,494,1022,2059,4263,8604,17865,35925
round_shots,23,14,20,22,18,21,15,16,18,17,17,15,16,10,15,3
round_queries,23,42,140,330,594,1449,2325,5008,11970,23579,50031,92535,198000,253030,773745,311325
round_k,0,1,3,7,16,34,77,156,332,693,1471,3084,6187,12651,25791,51887
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,19,20,50,19,19,17,17,17,14,15,14,15,15,8
round_queries,23,57,140,750,1007,2147,4097,8415,17187,29442,65025,123158,271185,545835,591048
round_k,0,1,3,7,26,56,120,247,505,1051,2167,4398,9039,18194,36940
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,40,10,21,17,17,16,16,15,15,10,8
round_queries,23,42,77,165,1240,990,4179,7939,16643,32368,67216,128265,258135,346910,565464
round_k,0,1,3,7,15,49,99,233,489,1011,2100,4275,8604,17345,35341
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,28,49,28,20,18,19,16,17,16,14,16,10,15,5
round_queries,23,84,343,644,1220,2394,5225,9520,20451,39952,72702,170160,219910,671985,452015
round_k,0,1,3,11,30,66,137,297,601,1248,2596,5317,10995,22399,45201
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,15,10,27,22,17,17,16,16,16,15,16,15,6
round_queries,23,42,77,225,310,1701,2838,5185,10965,21616,44048,90160,175365,375216,729135,587922
round_k,0,1,3,7,15,31,64,152,322,675,1376,2817,5845,11725,24304,48993
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,32,14,48,22,11,21,17,16,17,16,16,16,14,15,15,6
round_queries,32,42,336,330,363,1407,2635,5136,10965,21520,44528,90544,163982,363015,730245,591642
round_k,0,1,3,7,16,33,77,160,322,672,1391,2829,5856,12100,24341,49303
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,35,67,23,22,19,17,17,16,16,16,15,16,15,10
round_queries,23,105,469,621,1210,2299,4267,9061,17648,36048,73744,142095,310224,603855,808350
round_k,0,1,3,13,27,60,125,266,551,1126,2304,4736,9694,20128,40417
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,63,16,21,21,17,18,15,17,17,10,16,15,15,4
round_queries,23,42,441,240,651,1449,2499,5454,9615,21811,44727,54290,176912,343185,690405,371804
round_k,0,1,3,7,15,34,73,151,320,641,1315,2714,5528,11439,23013,46475
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,19,68,25,24,20,16,16,11,16,16,16,16,15,15,2
round_queries,23,57,476,375,888,1780,3216,6448,8921,27216,55888,114480,234864,457725,925485,248318
round_k,0,1,3,7,18,44,100,201,405,850,1746,3577,7339,15257,30849,62079
round_shots,23,14,16,27,28,17,17,17,17,17,10,15,15,15,15,4
round_queries,23,42,112,405,1036,1275,2601,5355,11101,23035,28330,86655,173535,348645,697515,377372
round_k,0,1,3,7,18,37,76,157,326,677,1416,2888,5784,11621,23250,47171
round_shots,23,14,23,39,21,20,18,17,15,14,16,15,16,10,13
round_queries,23,42,161,585,987,2140,4122,8041,14955,28014,64528,123585,263984,340570,906243
round_k,0,1,3,7,23,53,114,236,498,1000,2016,4119,8249,17028,34855
round_shots,23,14,11,18,19,25,19,17,17,16,16,15,15,15,15,3
round_queries,23,42,77,270,589,1725,3287,6511,13379,26320,53616,103005,207345,417945,841755,338607
round_k,0,1,3,7,15,34,86,191,393,822,1675,3433,6911,13931,28058,56434
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,32,14,11,11,45,21,18,17,16,13,15,15,15,13,15,1
round_queries,32,42,77,165,1395,2163,3726,7531,15056,25493,58845,118545,238515,414999,961395,129197
round_k,0,1,3,7,15,51,103,221,470,980,1961,3951,7950,15961,32046,64598
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,23,16,34,17,26,19,16,15,15,16,15,16,15,15,4
round_queries,23,69,112,510,527,1638,2983,5552,10605,21315,47600,90405,193744,374925,751605,402908
round_k,0,1,3,7,15,31,78,173,353,710,1487,3013,6054,12497,25053,50363
round_shots,23,23,71,26,19,19,16,17,16,16,16,15,13,13,6
round_queries,23,69,497,754,1349,2793,5008,10863,21392,43856,91184,175995,306241,613015,566106
round_k,0,1,3,14,35,73,156,319,668,1370,2849,5866,11778,23577,47175
round_shots,23,14,33,47,16,16,11,17,16,16,16,10,15,15,15,2
round_queries,23,42,231,705,816,1648,2277,7055,13584,27536,56976,74070,226965,454995,916545,245774
round_k,0,1,3,7,25,51,103,207,424,860,1780,3703,7565,15166,30551,61443
round_shots,23,14,27,39,18,17,17,17,17,16,16,16,15,15,15,1
round_queries,23,42,189,585,846,1717,3587,7259,14909,29104,60272,122864,235965,475455,959145,129473
round_k,0,1,3,7,23,50,105,213,438,909,1883,3839,7865,15848,31971,64736
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,39,14,33,27,29,14,18,16,10,16,16,16,16,15,15
round_queries,39,42,231,405,1073,1358,3906,7184,9110,29552,60208,123568,252240,490785,984045
round_k,0,1,3,7,18,48,108,224,455,923,1881,3861,7882,16359,32801
round_shots,23,14,49,28,20,15,17,16,16,16,15,15,14,15,6
round_queries,23,42,343,644,1220,2025,4879,9264,18608,37968,72855,146805,274666,606675,487338
round_k,0,1,3,11,30,67,143,289,581,1186,2428,4893,9809,20222,40611
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,33,57,22,21,12,17,16,16,15,16,15,15,7
round_queries,23,42,231,855,1254,2835,3636,10931,20784,41744,79725,170224,327615,657105,616707
round_k,0,1,3,7,28,67,151,321,649,1304,2657,5319,10920,21903,44050
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,23,16,31,19,19,19,11,16,16,16,16,16,15,16,1
round_queries,23,69,112,465,779,1691,3667,4499,13904,28080,57584,118864,241232,456645,997040,128543
round_k,0,1,3,7,20,44,96,204,434,877,1799,3714,7538,15221,31157,64271
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,16,61,18,21,16,17,15,16,10,13,15,10,10
round_queries,23,42,112,915,1062,2583,4464,9571,17385,37360,47570,124631,288165,387630,790650
round_k,0,1,3,7,29,61,139,281,579,1167,2378,4793,9605,19381,39532
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,20,25,20,18,16,16,17,16,16,16,15,15,3
round_queries,23,42,77,300,825,1620,3150,5744,11568,24837,48400,96912,199920,388395,787845,316623
round_k,0,1,3,7,16,40,87,179,361,730,1512,3028,6247,12946,26261,52770
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395,41905
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,10,6
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,407910,502866
