round_shots,1458,231,263,186,136,121,86,158,89,87,39
round_queries,1458,693,2367,6138,15096,45375,100878,556002,945447,2784087,11550825
round_k,1,4,16,55,187,586,1759,5311,16000,49279,148087
round_shots,981,345,125,113,114,96,85,79,90,61,15
round_queries,981,1725,2875,7797,23598,61920,166855,477239,1634490,3333711,7413495
round_k,2,11,34,103,322,981,3020,9080,27325,82138,247116
round_shots,1405,469,153,137,142,203,97,77,81,78,4
round_queries,1405,2345,3519,10001,31950,140273,203215,484869,1543455,4472286,2119220
round_k,2,11,36,112,345,1047,3148,9527,28668,87963,264902
round_shots,1152,270,216,116,115,101,87,80,64,58,16
round_queries,1152,1350,4104,7540,22425,63327,164343,456400,1095872,2981026,7673136
round_k,2,9,32,97,313,944,2852,8561,25698,77859,239785
round_shots,1411,185,213,174,122,104,95,95,78,74,58,8
round_queries,1411,555,1917,4698,10126,25896,71915,219165,541866,1558366,3664962,4612376
round_k,1,4,13,41,124,378,1153,3473,10529,31594,95095,288273
round_shots,1047,429,210,131,111,101,105,192,70,70,24
round_queries,1047,2145,3570,6681,16983,46763,148365,836544,914970,2751350,8509944
round_k,2,8,25,76,231,706,2178,6535,19652,59063,177290
round_shots,810,220,222,115,263,140,101,75,70,58,13
round_queries,810,1100,4218,7935,55493,93660,207555,465975,1319850,3302346,6674343
round_k,2,9,34,105,334,1027,3106,9427,28468,85447,256705
round_shots,787,173,241,165,133,143,103,78,69,72,25
round_queries,787,865,3615,7755,19817,64207,138947,319722,851115,2668680,8554425
round_k,2,7,23,74,224,674,2049,6167,18532,56450,171088
round_shots,1150,322,158,118,116,97,86,75,67,56,14
round_queries,1150,1610,3634,8378,25172,65087,179654,474225,1281107,3225768,7304486
round_k,2,11,35,108,335,1044,3161,9560,28801,86747,260874
round_shots,1340,318,165,137,141,93,86,84,68,59,5
round_queries,1340,1590,3795,9453,30597,64635,180514,529788,1288396,3354091,2617745
round_k,2,11,34,108,347,1049,3153,9473,28424,86040,261774
round_shots,1088,312,223,179,148,102,195,117,68,59,4
round_queries,1088,1560,4237,12351,32412,68238,403845,754533,1320764,3445069,2142716
round_k,2,9,34,109,334,1035,3224,9711,29195,87733,267839
round_shots,822,213,155,113,125,112,122,82,94,65,13
round_queries,822,1065,2945,6893,22875,62608,211670,426974,1476458,3117075,5645497
round_k,2,9,30,91,279,867,2603,7853,23977,72095,217134
round_shots,1200,251,247,184,123,194,155,117,213,186,79,3
round_queries,1200,753,2223,6072,12423,60334,150815,342225,1915509,5018094,6394023,2248833
round_k,1,4,16,50,155,486,1462,4496,13489,40468,124563,374805
round_shots,1099,398,139,123,114,106,121,98,62,87,13
round_queries,1099,1990,3197,8979,26562,77062,268499,658854,1259406,5301693,7407517
round_k,2,11,36,116,363,1109,3361,10156,30469,94330,284904
round_shots,921,171,222,149,141,103,116,85,95,77,58,3
round_queries,921,513,1998,4023,11703,26471,89436,200685,676305,1649263,3743842,1772847
round_k,1,4,13,41,128,385,1180,3559,10709,32274,97384,295474
round_shots,954,332,154,136,120,90,99,99,90,60,3
round_queries,954,1660,3542,10744,29160,67590,224433,739431,2122650,4246860,1925139
round_k,2,11,39,121,375,1133,3734,11792,35390,106744,320856
round_shots,945,324,150,143,106,105,90,73,81,83,4
round_queries,945,1620,3450,10725,24698,74445,191790,482749,1610685,4974771,2274436
round_k,2,11,37,116,354,1065,3306,9942,29968,92408,284304
round_shots,1094,335,148,138,143,109,87,82,67,65,5
round_queries,1094,1675,3404,9522,30459,74447,181221,516518,1267439,3711565,2604425
round_k,2,11,34,106,341,1041,3149,9458,28550,85784,260442
round_shots,681,214,218,134,120,133,101,76,85,181,14
round_queries,681,1070,4142,8710,24120,80731,184123,435252,1478575,9511731,6802390
round_k,2,9,32,100,303,911,2863,8697,26275,79043,242942
round_shots,1265,213,212,149,127,165,92,99,200,67,5
round_queries,1265,1065,4028,9685,25527,99495,174892,578853,3530200,3729823,2517135
round_k,2,9,32,100,301,950,2923,8825,27834,83687,251713
round_shots,1021,356,167,115,117,144,85,79,73,68,7
round_queries,1021,1780,3841,8625,26793,100368,178755,498727,1406053,3936044,3712471
round_k,2,11,37,114,348,1051,3156,9630,28941,87687,265176
round_shots,578,373,175,207,131,98,83,122,116,63,10
round_queries,578,1865,4025,15525,30261,72618,187497,832406,2380668,3905181,5626950
round_k,2,11,37,115,370,1129,3411,10261,30993,93379,281347
round_shots,1104,242,152,165,113,114,113,89,77,57,15
round_queries,1104,1210,2888,10065,21583,65322,194925,479443,1310001,2921877,7029255
round_k,2,9,30,95,286,862,2693,8506,25630,77367,234308
round_shots,861,451,182,130,109,96,91,77,83,66,6
round_queries,861,2255,4914,10790,27577,73632,209755,532917,1731795,4179318,3518946
round_k,2,13,41,126,383,1152,3460,10432,31661,96264,293245
round_shots,1101,362,162,166,150,88,103,90,64,123,3
round_queries,1101,1810,3726,13114,37350,69608,244419,653850,1395904,8159697,1888719
round_k,2,11,39,124,395,1186,3632,10905,33169,103502,314786
round_shots,960,331,151,127,119,101,89,115,63,56,4
round_queries,960,1655,3473,9525,26775,68983,193219,749915,1262709,3376408,2249836
round_k,2,11,37,112,341,1085,3260,10021,30146,92030,281229
round_shots,863,232,144,118,140,100,93,76,67,80,7
round_queries,863,1160,2736,6726,23940,54900,155031,382508,1012303,3672720,3131737
round_k,2,9,28,85,274,833,2516,7554,22954,69115,223695
round_shots,756,193,475,315,242,206,195,91,111,126,26
round_queries,756,965,7125,14175,33638,90846,259545,373919,1377177,4788630,9165130
round_k,2,7,22,69,220,665,2054,6203,19002,57798,176252
round_shots,1451,432,120,129,127,103,87,75,66,55,13
round_queries,1451,2160,2760,8901,26289,66641,174957,461025,1220406,3055855,6541795
round_k,2,11,34,103,323,1005,3073,9245,27780,83853,251607
round_shots,748,458,158,165,111,158,88,74,65,189,14
round_queries,748,2290,3634,11715,24531,105702,180488,458874,1213745,10652607,7104342
round_k,2,11,35,110,334,1025,3100,9336,28181,84544,253726
round_shots,1128,269,145,159,122,99,93,80,108,80,55,3
round_queries,1128,807,1305,4293,11102,28017,79329,207600,842724,1895920,3976445,1975287
round_k,1,4,13,45,141,426,1297,3901,11849,36149,108598,329214
round_shots,790,321,150,139,113,114,95,75,68,57,4
round_queries,790,1605,3450,10425,26329,80826,205675,491625,1361972,3487773,2250868
round_k,2,11,37,116,354,1082,3277,10014,30594,93547,281358
round_shots,1327,393,139,123,184,179,130,84,64,55,5
round_queries,1327,1965,3197,8487,40664,122257,267410,523908,1208768,3123945,2605775
round_k,2,11,34,110,341,1028,3118,9443,28399,85391,260577
round_shots,581,280,139,133,110,100,85,75,68,91,17
round_queries,581,1400,2641,8113,20570,57100,152405,410775,1130364,4549909,7659843
round_k,2,9,30,93,285,896,2738,8311,24999,74998,225289
round_shots,988,315,121,161,111,118,103,90,130,58,7
round_queries,988,1575,2783,11109,24309,79650,211665,562410,2448030,3339582,3708803
round_k,2,11,34,109,337,1027,3124,9415,28789,87091,264914
round_shots,1436,303,148,151,129,105,101,86,77,72,15
round_queries,1436,1515,2812,9211,24123,60585,182305,467066,1260567,3543768,6883455
round_k,2,9,30,93,288,902,2715,8185,24609,75611,229448
round_shots,1244,225,170,161,132,101,113,98,116,83,70,4
round_queries,1244,675,1530,4347,10956,25957,87123,230986,827892,1785247,4573870,2357820
round_k,1,4,13,41,128,385,1178,3568,10754,32670,98191,294727
round_shots,916,257,150,152,141,195,82,81,150,71,17
round_queries,916,1285,2850,8664,26649,115635,147518,437157,2428650,3448683,7478215
round_k,2,9,28,94,296,899,2698,8095,24286,72865,219947
round_shots,1092,222,174,121,112,114,128,91,67,74,7
round_queries,1092,1110,3306,7381,20944,64638,225920,499135,1103289,3665442,3135853
round_k,2,9,30,93,283,882,2742,8233,24766,74532,223989
round_shots,1021,432,307,168,120,105,87,185,71,59,8
round_queries,1021,2160,5219,8568,21480,57015,142245,910015,1047747,2650339,3333704
round_k,2,8,25,89,271,817,2459,7378,22460,67434,208356
round_shots,944,386,143,152,111,93,84,74,65,74,5
round_queries,944,1930,3289,10488,23643,60171,164220,434306,1147185,3948862,2485865
