round_shots,3000,500,600,300,300,200,200,300,300,300,300,200,200,200,200,100
round_queries,3000,2500,7800,9300,23700,41400,93800,290100,591900,1340100,3380100,6029400,13383400,28848200,62668200,71023300
round_k,0,2,6,15,39,103,234,483,986,2233,5633,15073,33458,72120,156670,355116
round_shots,2000,600,400,400,600,300,200,300,200,200,200,200,200,200,200,200
round_queries,2000,3000,5200,11600,36600,42900,57400,175500,283000,595800,1270200,2885400,6447800,14577800,32885000,75241800
round_k,0,2,6,14,30,71,143,292,707,1489,3175,7213,16119,36444,82212,188104
round_shots,1800,500,500,500,200,200,300,200,200,300,200,200,200,200,200,200
round_queries,1800,2500,6500,15500,13400,29000,92700,151400,313800,953700,1594200,3589400,8179400,18551400,41913400,95326600
round_k,0,2,6,15,33,72,154,378,784,1589,3985,8973,20448,46378,104783,238316
round_shots,1900,400,300,200,400,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,1900,2000,3300,4600,18800,33300,59400,123400,259800,560200,1201000,2464600,5443000,12335000,28102600,64057000,73187700
round_k,0,2,5,11,23,55,148,308,649,1400,3002,6161,13607,30837,70256,160142,365938
round_shots,2100,500,600,500,500,400,200,200,300,300,200,200,200,200,200,200
round_queries,2100,2500,7800,17500,36500,66800,69400,145000,441900,992100,1749000,3829800,8718600,19846200,45168200,100085400
round_k,0,2,6,17,36,83,173,362,736,1653,4372,9574,21796,49615,112920,250213
round_shots,2100,700,400,300,300,300,200,300,200,200,200,200,200,200,200,100
round_queries,2100,3500,5200,9300,23700,51300,85800,258900,464200,1037400,2295400,5157800,11601800,25843000,57999000,65588100
round_k,0,2,6,15,39,85,214,431,1160,2593,5738,12894,29004,64607,144997,327940
round_shots,2000,500,400,500,400,500,400,200,300,200,300,400,100,200,200,200
round_queries,2000,2500,4400,12500,26000,72500,124400,133000,404700,771000,2636700,8619600,4597100,19343000,39005400,80796600
round_k,0,2,5,12,32,72,155,332,674,1927,4394,10774,22985,48357,97513,201991
round_shots,1700,600,700,200,300,200,200,300,200,200,200,300,300,300,200,300,100
round_queries,1700,3000,9100,5800,17700,28200,61000,188700,277000,554600,1203000,3701100,7736100,16951500,26644200,87365100,76721900
round_k,0,2,6,14,29,70,152,314,692,1386,3007,6168,12893,28252,66610,145608,383609
round_shots,3100,600,900,300,400,200,200,200,200,200,200,300,300,200,300,100
round_queries,3100,4200,15300,11100,34000,38200,78600,165800,349000,780200,1733800,5661900,12471300,21583800,73773900,63549300
round_k,0,3,8,18,42,95,196,414,872,1950,4334,9436,20785,53959,122956,317746
round_shots,2100,600,800,300,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,2100,3000,10400,8700,19500,42300,79800,165400,363800,801400,1692200,3684600,7987800,18086600,41205000,94199800
round_k,0,2,6,14,32,70,199,413,909,2003,4230,9211,19969,45216,103012,235499
round_shots,2100,600,500,400,300,400,200,300,200,300,200,200,200,200,200,100
round_queries,2100,3000,6500,11600,19500,57200,74600,224100,388600,1221300,2159000,4875000,11033400,25177400,57102200,64082300
round_k,0,2,6,14,32,71,186,373,971,2035,5397,12187,27583,62943,142755,320411
round_shots,2900,600,400,500,400,400,400,800,400,200,300,200,200,200,200,100
round_queries,2900,3000,5200,14500,31600,64400,139600,584800,665200,1087800,3365700,6151800,13005000,26281000,56554200,61404500
round_k,0,2,6,14,39,80,174,365,831,2719,5609,15379,32512,65702,141385,307022
round_shots,1900,500,500,300,400,300,300,200,200,200,200,300,200,200,300
round_queries,1900,2500,6500,9300,29200,65700,162300,276200,621800,1395800,3129800,9788700,16419000,36533400,117970500
round_k,0,2,6,15,36,109,270,690,1554,3489,7824,16314,41047,91333,196617
round_shots,2800,500,300,400,300,400,300,200,200,200,200,200,200,200,200,100
round_queries,2800,3500,5100,14000,21300,71600,137100,254200,561800,1201800,2525000,5727000,12929000,29459000,67113000,76470700
round_k,0,3,8,17,35,89,228,635,1404,3004,6312,14317,32322,73647,167782,382353
round_shots,2100,500,500,400,300,300,100,200,400,200,200,200,100,100,200,200,200
round_queries,2100,2500,5500,9200,14700,31500,24700,100200,432400,462600,987800,2065400,2291500,4647100,19500200,40408600,83162600
round_k,0,2,5,11,24,52,123,250,540,1156,2469,5163,11457,23235,48750,101021,207906
round_shots,2900,600,400,500,200,300,200,200,200,200,200,300,300,400,200,200
round_queries,2900,3000,4400,12500,11000,34500,58200,121400,259800,558600,1266600,4061700,10291500,30214000,40849400,93389000
round_k,0,2,5,12,27,57,145,303,649,1396,3166,6769,17152,37767,102123,233472
