round_shots,500,200,100,100,100
round_queries,500,1400,2900,9500,168900
round_k,3,14,47,176,844
round_shots,500,200,100,100,100,100
round_queries,500,1000,1900,6500,25500,617900
round_k,2,9,32,127,583,3089
round_shots,400,200,100,200,100,100
round_queries,400,1000,1700,10600,28100,649100
round_k,2,8,26,140,615,3245
round_shots,500,200,100,100,100,100
round_queries,500,1000,1700,5500,19700,380900
round_k,2,8,27,98,372,1904
round_shots,400,300,200,100,100
round_queries,400,1500,5000,10900,168100
round_k,2,12,54,184,840
round_shots,400,300,200,100,100
round_queries,400,1500,4600,11500,211700
round_k,2,11,57,229,1058
round_shots,600,200,100,100,100,100
round_queries,600,1400,2500,9700,33700,601900
round_k,3,12,48,168,558,3009
round_shots,600,100,100,100,100
round_queries,600,700,2500,8700,146900
round_k,3,12,43,160,734
round_shots,500,200,100,100,100
round_queries,500,1400,2900,10100,150500
round_k,3,14,50,203,752
round_shots,500,200,100,100,100
round_queries,500,1400,3100,10500,188100
round_k,3,15,52,196,940
round_shots,600,200,100,100,100,100
round_queries,600,1000,1700,6100,25700,426500
round_k,2,8,30,128,414,2132
round_shots,500,200,100,100,100,100
round_queries,500,1000,1900,6700,25900,523300
round_k,2,9,33,129,496,2616
round_shots,600,200,200,100,100,100
round_queries,600,1400,5000,9500,38300,643700
round_k,3,12,47,191,680,3218
round_shots,500,200,100,100,100,100
round_queries,500,1400,2300,7700,28300,597900
round_k,3,11,38,141,572,2989
round_shots,600,200,200,200,100
round_queries,600,1400,4600,18200,148300
round_k,3,11,45,188,741
round_shots,400,200,100,100,100,100
round_queries,400,1000,1700,5500,17100,362300
round_k,2,8,27,85,359,1811
round_shots,300,100,100,200,100,100
round_queries,300,500,1700,10600,30700,749700
round_k,2,8,26,153,685,3748
round_shots,300,200,200,100,100
round_queries,300,1000,3400,8700,153300
round_k,2,8,43,163,766
round_shots,300,200,100,100,100,100
round_queries,300,1000,2300,7700,31900,767100
round_k,2,11,38,159,705,3835
round_shots,600,200,100,100,100
round_queries,600,1400,2500,8900,150100
round_k,3,12,44,176,750
round_shots,700,200,200,100,100
round_queries,700,1400,6200,17100,349100
round_k,3,15,85,350,1745
round_shots,600,200,100,100,100,100
round_queries,600,1000,1900,6100,21900,482100
round_k,2,9,30,109,461,2410
round_shots,500,200,100,100,100,100
round_queries,500,1000,1900,6700,23500,427700
round_k,2,9,33,117,418,2138
round_shots,600,200,100,100,100,100
round_queries,600,1000,1700,5300,19900,436300
round_k,2,8,26,99,429,2181
round_shots,700,200,100,100,100,100
round_queries,700,1000,1700,6100,20500,390900
round_k,2,8,30,102,404,1954
round_shots,600,300,100,100,100
round_queries,600,1500,2500,8300,163700
round_k,2,12,41,176,818
round_shots,500,200,200,100,100
round_queries,500,1400,5000,10900,180100
round_k,3,12,54,216,900
round_shots,500,200,200,100,100
round_queries,500,1400,6200,11900,198300
round_k,3,15,59,234,991
round_shots,700,200,100,100,100
round_queries,700,1000,2500,9700,190300
round_k,2,12,48,204,951
