round_shots,2800,400,500,300,400,300,200,300,300,200,200,200,100
round_queries,2800,2000,6500,9900,27600,47700,69800,227700,503700,871000,1943800,4421800,4983300
round_k,0,2,6,16,34,79,174,379,839,2177,4859,11054,24916
round_shots,2500,400,500,300,300,200,200,200,200,200,200,200,100
round_queries,2500,2000,6500,11100,29100,50600,111400,243000,539400,1239000,2750600,6315000,6905900
round_k,0,2,6,18,48,126,278,607,1348,3097,6876,15787,34529
round_shots,1800,700,400,300,200,200,200,200,200,200,100,100,100
round_queries,1800,3500,7600,15300,27000,55000,123000,255400,563800,1212600,1327900,2727700,5859100
round_k,0,2,9,25,67,137,307,638,1409,3031,6639,13638,29295
round_shots,2400,700,600,300,300,200,200,400,300,300,200,200,200
round_queries,2400,3500,7800,9900,23700,43000,88600,354800,601500,1302900,2158600,4737800,10779800
round_k,0,2,6,16,39,107,221,443,1002,2171,5396,11844,26949
round_shots,2200,600,200,300,300,200,200,200,200,200,200,300,100
round_queries,2200,3000,3800,12900,31500,54200,124600,257000,580600,1313400,2827400,8967900,7564900
round_k,0,2,9,21,52,135,311,642,1451,3283,7068,14946,37824
round_shots,2000,600,600,300,300,300,200,200,200,200,200,200,200,100
round_queries,2000,3000,7800,9900,20700,44700,63000,131800,283000,626200,1339800,3007000,6635800,7610900
round_k,0,2,6,16,34,74,157,329,707,1565,3349,7517,16589,38054
round_shots,2900,700,500,400,400,300,200,200,200,200,200,200,200
round_queries,2900,3500,6500,13200,34800,54300,82200,167400,375400,828600,1910600,4212200,9171800
round_k,0,2,6,16,43,90,205,418,938,2071,4776,10530,22929
round_shots,2300,400,200,300,400,200,200,200,300,300,200,200,100
round_queries,2300,2000,2600,8100,26800,33400,69400,155000,488100,1322700,2367400,5447000,6300300
round_k,0,2,6,13,33,83,173,387,813,2204,5918,13617,31501
round_shots,2100,700,300,200,300,200,300,300,300,200,200,200
round_queries,2100,3500,5700,9400,29700,49000,158100,378900,980700,1758200,3974200,9126200
round_k,0,2,9,23,49,122,263,631,1634,4395,9935,22815
round_shots,2800,500,500,400,500,200,200,200,200,300,200,200,200
round_queries,2800,2500,6500,13200,36500,34200,71000,142200,311000,941700,1583000,3596200,8229000
round_k,0,2,6,16,36,85,177,355,777,1569,3957,8990,20572
round_shots,2600,500,600,300,200,200,200,200,200,200,200,200,200
round_queries,2600,2500,7800,11100,17400,35000,72600,158200,358600,804600,1775800,3855800,8870200
round_k,0,2,6,18,43,87,181,395,896,2011,4439,9639,22175
round_shots,3100,500,300,400,300,200,200,300,200,200,200,300,200
round_queries,3100,1500,2700,7600,15300,27000,58600,180300,333400,725400,1631400,5461500,9187800
round_k,0,1,4,9,25,67,146,300,833,1813,4078,9102,22969
round_shots,2100,600,600,600,200,300,300,200,500,200,200,300,200
round_queries,2100,3000,7800,17400,13000,39300,103500,169000,912500,954600,1956600,6638700,11183000
round_k,0,2,6,14,32,65,172,422,912,2386,4891,11064,27957
round_shots,2200,500,600,300,300,300,300,300,200,200,200,300,200
round_queries,2200,2500,7800,9900,20700,50100,122100,309900,426600,861800,1964200,6197700,10022600
round_k,0,2,6,16,34,83,203,516,1066,2154,4910,10329,25056
round_shots,2600,700,600,600,300,300,200,200,200,200,200,200,200
round_queries,2600,3500,7800,17400,19500,53100,91400,193000,398200,829000,1884600,3901400,8831400
round_k,0,2,6,14,32,88,228,482,995,2072,4711,9753,22078
round_shots,1800,600,300,300,300,200,200,200,200,200,200,200,100
round_queries,1800,3000,5700,14100,36900,62200,133800,295000,603400,1309400,2819800,5988200,6125500
round_k,0,2,9,23,61,155,334,737,1508,3273,7049,14970,30627
round_shots,2200,600,400,400,200,200,200,300,200,200,200,300,100
round_queries,2200,3000,5200,11600,15000,30200,63000,198900,342600,779400,1746200,5988300,5326700
round_k,0,2,6,14,37,75,157,331,856,1948,4365,9980,26633
round_shots,2000,700,500,300,300,400,200,200,200,200,300,300,300
round_queries,2000,3500,6500,9900,20700,59600,75000,153000,329000,728600,2295300,5601900,11942700
round_k,0,2,6,16,34,74,187,382,822,1821,3825,9336,19904
round_shots,2500,500,600,200,300,200,200,200,300,200,200,200,200
round_queries,2500,2500,7800,7400,23700,37000,81400,168200,513300,939400,2161800,4596600,9270600
round_k,0,2,6,18,39,92,203,420,855,2348,5404,11491,23176
round_shots,2200,600,600,300,200,200,200,200,200,300,300,300,100
round_queries,2200,3000,7800,9900,15800,32600,72600,147000,327400,1064700,2726100,7008300,5678900
round_k,0,2,6,16,39,81,181,367,818,1774,4543,11680,28394
round_shots,2400,500,500,300,300,200,200,200,200,200,200,200,200
round_queries,2400,2500,6500,9900,20700,33400,67800,138200,309800,675400,1489800,3408200,7759000
round_k,0,2,6,16,34,83,169,345,774,1688,3724,8520,19397
round_shots,2300,600,600,300,200,300,200,200,200,200,200,200,200
round_queries,2300,3000,7800,11100,20200,60900,91000,185000,385400,870200,1909800,4266600,9768600
round_k,0,2,6,18,50,101,227,462,963,2175,4774,10666,24421
round_shots,2700,400,400,300,200,200,200,200,200,300,200,200,300,100
