round_shots,800,200,200,200,200,100
round_queries,800,1400,4600,16200,61800,630300
round_k,3,11,40,154,759,3151
round_shots,800,300,200,100,100,100
round_queries,800,2100,5000,9500,28900,451500
round_k,3,12,47,144,538,2257
round_shots,800,200,200,100,100,100
round_queries,800,1400,5000,9700,31500,479900
round_k,3,12,48,157,550,2399
round_shots,1200,200,100,100,100,100
round_queries,1200,1400,2500,7500,26700,406300
round_k,3,12,37,133,410,2031
round_shots,1300,200,200,100,100,100
round_queries,1300,1400,5000,8900,26900,371700
round_k,3,12,44,134,482,1858
round_shots,800,200,200,200,100,100,100
round_queries,800,600,1800,6200,9700,30700,447700
round_k,1,4,15,48,153,551,2238
round_shots,700,300,200,200,100,100
round_queries,700,2100,5000,17400,31500,470300
round_k,3,12,43,157,539,2351
round_shots,1200,200,200,200,100
round_queries,1200,1800,6600,23800,176900
round_k,4,16,59,243,884
round_shots,900,200,200,200,100,100
round_queries,900,1400,5000,16200,35100,402500
round_k,3,12,40,175,619,2012
round_shots,1200,200,100,100,100,100
round_queries,1200,1800,3300,10100,31700,499700
round_k,4,16,50,158,580,2498
round_shots,1300,200,100,100,100,100
round_queries,1300,1800,3300,10700,36900,515700
round_k,4,16,53,184,568,2578
round_shots,900,200,200,200,100,100
round_queries,900,1400,5000,17400,31300,444100
round_k,3,12,43,156,542,2220
round_shots,1200,300,200,100,100,100
round_queries,1200,2700,6600,14700,46300,747700
round_k,4,16,73,231,850,3738
round_shots,800,300,100,100,200,100
round_queries,800,2100,2500,7500,47400,243100
round_k,3,12,37,118,355,1215
round_shots,1200,200,200,100,100,100
round_queries,1200,1400,5000,9700,34700,570500
round_k,3,12,48,173,649,2852
round_shots,1200,300,200,100,100,100
round_queries,1200,2100,5000,10500,33100,440900
round_k,3,12,52,165,546,2204
round_shots,1000,200,200,200,100,100
round_queries,1000,1400,5000,16200,32100,503500
round_k,3,12,40,160,609,2517
round_shots,1357,228,171,228,114,57
round_queries,1357,1596,4275,20292,34542,202977
round_k,3,12,44,151,476,1780
round_shots,900,300,200,100,100,100
round_queries,900,2100,5000,10100,35300,546500
round_k,3,12,50,176,702,2732
round_shots,1200,200,100,100,100,100
round_queries,1200,1400,2500,8100,26700,386100
round_k,3,12,40,133,457,1930
round_shots,1300,200,200,100,100,100
round_queries,1300,1800,6600,15300,46700,704100
round_k,4,16,76,233,859,3520
round_shots,1300,200,200,100,100,100
round_queries,1300,1800,5400,9300,32900,413700
round_k,4,13,46,164,636,2068
round_shots,900,200,200,200,100
round_queries,900,1400,5000,21000,202700
round_k,3,12,52,252,1013
round_shots,1000,200,200,100,200,100
round_queries,1000,1400,5000,9100,59800,462300
round_k,3,12,45,149,721,2311
round_shots,900,300,200,100,100,100
round_queries,900,2100,5000,11300,33900,454100
round_k,3,12,56,169,594,2270
round_shots,1100,300,200,100,100,100
round_queries,1100,2100,5000,9100,30300,458900
round_k,3,12,45,151,533,2294
round_shots,700,300,200,100,100,100
round_queries,700,2100,5000,10300,30900,469900
round_k,3,12,51,154,543,2349
round_shots,1000,200,200,100,100,100
round_queries,1000,1400,5000,9700,30700,384900
round_k,3,12,48,153,542,1924
round_shots,1000,300,200,100,100,100
round_queries,1000,2100,5000,10500,33900,530500
round_k,3,12,52,169,601,2652
round_shots,700,300,100,100,100,100
round_queries,700,2100,2500,7500,23900,298900
round_k,3,12,37,119,385,1494
round_shots,1300,200,100,100,100,100
round_queries,1300,1800,3300,9900,34700,511900
round_k,4,16,49,173,588,2559
round_shots,800,200,300,200,200,100
round_queries,800,600,2700,8200,37000,307900
round_k,1,4,20,92,365,1539
round_shots,1100,200,200,200,100,100
round_queries,1100,1400,4600,16200,36700,383300
round_k,3,11,40,183,594,1916
round_shots,1300,300,100,100,100,100
round_queries,1300,2100,2500,7500,24300,368900
round_k,3,12,37,121,445,1844
round_shots,1357,171,114,114,114,57
round_queries,1357,1539,3762,11286,36138,298623
round_k,4,16,49,158,654,2619
round_shots,500,200,200,100,100,100,100
round_queries,500,600,1800,3300,9900,31100,453700
round_k,1,4,16,49,155,613,2268
round_shots,900,200,100,300,100,100,100
round_queries,900,600,900,8100,9100,28300,510700
round_k,1,4,13,45,141,516,2553
round_shots,1100,200,200,100,100,100
round_queries,1100,1400,4600,7900,28500,467100
round_k,3,11,39,142,541,2335
round_shots,1300,300,200,100,200,100
round_queries,1300,2100,5000,10500,63000,515100
round_k,3,12,52,157,666,2575
round_shots,700,200,200,300,100,100,100
round_queries,700,600,1800,9300,11500,40900,673700
round_k,1,4,15,57,204,790,3368
round_shots,700,300,200,100,100,100
round_queries,700,2100,6200,11300,38500,615900
round_k,3,15,56,192,690,3079
round_shots,1200,300,200,200,100,100
round_queries,1200,2100,5000,19000,38300,634500
round_k,3,12,47,191,737,3172
round_shots,1200,300,200,300,100,100
round_queries,1200,2100,6600,36300,55700,554500
round_k,3,16,60,278,865,2772
round_shots,1100,300,100,100,100,100
round_queries,1100,2100,2500,7500,25700,356300
round_k,3,12,37,128,424,1781
round_shots,1000,200,300,200,100,200,100
round_queries,1000,600,2700,6600,12700,82600,440900
round_k,1,4,16,63,206,619,2204
round_shots,900,300,200,200,100,100
round_queries,900,2100,5000,19400,43500,487100
round_k,3,12,48,217,690,2435
round_shots,900,200,200,100,200,100,100
round_queries,900,600,1800,3300,19800,45700,624300
round_k,1,4,16,49,228,846,3121
round_shots,1357,228,114,114,114,57
round_queries,1357,2052,3534,10830,34542,309225
round_k,4,15,47,151,590,2712
round_shots,1000,300,200,100,100,100
round_queries,1000,2100,6600,14700,49900,684100
round_k,3,16,73,249,852,3420
round_shots,1200,200,100,100,100,100
round_queries,1200,1800,3300,9900,31500,509700
round_k,4,16,49,157,591,2548
round_shots,800,300,200,100,100,100
round_queries,800,2100,5000,8900,31700,494700
round_k,3,12,44,158,590,2473
round_shots,1000,200,200,100,100,100
round_queries,1000,1400,4600,7300,23700,265300
round_k,3,11,36,118,357,1326
round_shots,900,300,200,100,100,100
round_queries,900,2100,5000,10700,34500,453100
round_k,3,12,53,172,617,2265
round_shots,1100,200,200,100,200
round_queries,1100,1800,6600,15100,399400
round_k,4,16,75,250,998
round_shots,900,200,100,100,100,100
round_queries,900,1400,2500,8100,27700,404700
round_k,3,12,40,138,478,2023
round_shots,1100,200,100,100,100,100
