round_shots,200,600,200,200,100
round_queries,200,1800,1800,5400,50300
round_k,1,4,13,60,251
round_shots,100,800,100,100
round_queries,100,2400,2500,28300
round_k,1,12,37,141
round_shots,100,700,100,100
round_queries,100,2100,2300,27900
round_k,1,11,37,139
round_shots,300,600,100,200
round_queries,300,1800,2100,51000
round_k,1,10,32,127
round_shots,200,700,100,100
round_queries,200,2100,2500,28300
round_k,1,12,40,141
round_shots,300,600,200,100
round_queries,300,1800,3800,25100
round_k,1,9,35,125
round_shots,200,700,100,100
round_queries,200,2100,2500,27900
round_k,1,12,39,139
round_shots,200,600,100,100
round_queries,200,1800,2300,27100
round_k,1,11,36,135
round_shots,200,600,100,100
round_queries,200,1800,2100,24900
round_k,1,10,35,124
round_shots,200,600,200,100
round_queries,200,1800,4600,34300
round_k,1,11,51,171
round_shots,200,600,100,100
round_queries,200,1800,2300,23300
round_k,1,11,36,116
round_shots,200,500,200,200,100
round_queries,200,1500,1800,5400,53900
round_k,1,4,13,63,269
round_shots,300,500,200,100,100
round_queries,300,1500,1800,2700,36500
round_k,1,4,13,50,182
round_shots,100,700,100,100
round_queries,100,2100,2500,29300
round_k,1,12,37,146
round_shots,200,600,100,100
round_queries,200,1800,2300,28500
round_k,1,11,35,142
round_shots,200,800,200,100
round_queries,200,2400,5000,49500
round_k,1,12,61,247
round_shots,200,600,100,100
round_queries,200,1800,2300,23300
round_k,1,11,37,116
round_shots,300,600,100,100
round_queries,300,1800,2300,27100
round_k,1,11,36,135
round_shots,200,600,100,100
round_queries,200,1800,2300,26700
round_k,1,11,38,133
round_shots,200,700,100,200,100
round_queries,200,2100,900,5400,48500
round_k,1,4,13,62,242
round_shots,300,600,100,100
round_queries,300,1800,2300,29100
round_k,1,11,38,145
round_shots,300,700,100,100
round_queries,300,2100,2300,32900
round_k,1,11,37,164
round_shots,200,600,100,100
round_queries,200,1800,2300,23700
round_k,1,11,37,118
round_shots,200,800,100,100
round_queries,200,2400,2500,31900
round_k,1,12,39,159
round_shots,100,600,200,100,100
round_queries,100,1800,1800,2700,40900
round_k,1,4,13,51,204
round_shots,300,800,100,100
round_queries,300,2400,2500,36900
round_k,1,12,45,184
round_shots,200,700,100,100
round_queries,200,2100,2500,30300
round_k,1,12,39,151
round_shots,100,700,200,100
round_queries,100,2100,5000,48500
round_k,1,12,59,242
round_shots,200,800,100,100
round_queries,200,2400,2500,30500
round_k,1,12,39,152
round_shots,200,700,100,100
round_queries,200,2100,2500,30300
round_k,1,12,37,151
round_shots,300,700,200,100,100
round_queries,300,2100,1800,2700,32300
round_k,1,4,13,41,161
round_shots,300,600,100,100
round_queries,300,1800,2300,28300
round_k,1,11,36,141
round_shots,100,600,100,100
round_queries,100,1800,2300,31100
round_k,1,11,39,155
round_shots,200,800,100,100
round_queries,200,2400,2700,32500
round_k,1,13,40,162
round_shots,400,600,100,100
round_queries,400,1800,2300,30100
round_k,1,11,37,150
round_shots,300,700,100,100
round_queries,300,2100,2300,27500
round_k,1,11,39,137
round_shots,300,600,200,100
round_queries,300,1800,4200,31700
round_k,1,10,39,158
round_shots,200,500,200,100
round_queries,200,1500,4200,37900
round_k,1,10,47,189
round_shots,200,600,100,100
round_queries,200,1800,2100,28700
round_k,1,10,35,143
round_shots,200,700,100,100
round_queries,200,2100,2300,27300
