round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,500,200,200,200,200,100
round_queries,200,600,4500,9000,37800,144200,617800,4441500
round_k,1,4,22,94,360,1544,6655,22207
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,300,200,100,100,100
round_queries,200,600,1800,8100,23400,49100,160300,2505300
round_k,1,4,13,58,245,801,2827,12526
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,600,300,200,100,200,100,100
round_queries,200,600,5400,8100,20200,46300,309800,464700,7005100
round_k,1,4,13,50,231,774,2323,7780,35025
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,400,400,100,200,100,100
round_queries,200,600,3600,10800,8700,52200,118100,1960100
round_k,1,4,13,43,130,590,2076,9800
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,300,300,200,200,100,200,100
round_queries,200,900,2700,7400,24200,51500,319400,2742100
round_k,1,4,18,60,257,798,3333,13710
round_shots,200,200,500,300,200,200,100,100,100
round_queries,200,600,4500,8100,17400,57400,106100,381500,6555100
round_k,1,4,13,43,143,530,1907,7255,32775
round_shots,200,200,400,200,200,200,100,100
round_queries,200,600,3600,5400,21400,92200,201100,2528500
round_k,1,4,13,53,230,1005,3791,12642
round_shots,200,200,500,300,100,100,100,100,100
round_queries,200,600,4500,8100,9900,29700,91900,277700,3161700
round_k,1,4,13,49,148,459,1388,5223,15808
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,500,300,200,200,100,100
round_queries,200,600,4500,8100,22200,92200,192300,2702700
round_k,1,4,13,55,230,961,3262,13513
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,300,200,200,100,100,100
round_queries,200,600,2700,7800,29800,61900,217500,3525900
round_k,1,4,19,74,309,1087,4210,17629
round_shots,200,300,200,200,200,200,200,100
round_queries,200,900,1800,5800,19800,75000,280200,2474900
round_k,1,4,14,49,187,700,3019,12374
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,400,200,200,100,100,100
round_queries,200,600,3600,8600,35000,67700,236300,3825700
round_k,1,4,21,87,338,1181,4480,19128
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,400,300,200,100,200,100
round_queries,200,600,3600,8100,19800,43100,285400,2133100
round_k,1,4,13,49,215,713,2907,10665
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,300,300,200,200,100,100
round_queries,200,600,2700,8700,19800,80200,133700,1716300
round_k,1,4,14,49,200,668,2180,8581
round_shots,200,200,300,200,200,200,100,100
round_queries,200,600,2700,7400,28200,103400,206100,3342900
round_k,1,4,18,70,258,1030,3796,16714
round_shots,200,200,400,300,200,200,100,100
round_queries,200,600,3600,8100,21800,86600,190300,2795300
round_k,1,4,13,54,216,951,3432,13976
round_shots,200,200,400,200,100,100,200,100
round_queries,200,600,3600,8600,17500,55700,383400,2901300
round_k,1,4,21,87,278,958,3569,14506
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
round_k,1,4,15,46,144,464,1546,5363,19553
round_shots,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,3100,9300,28900,92900,309300,3910700
