round_shots,900,1300,300,300,300,400,200,200,200,200
round_queries,900,3900,3300,7500,18300,55600,74600,149800,334200,771000
round_k,0,1,5,12,30,69,186,374,835,1927
round_shots,1200,1300,300,200,300,200,200,200,200,200,100
round_queries,1200,3900,3300,5000,15300,24600,52200,121800,285800,648200,747700
round_k,0,1,5,12,25,61,130,304,714,1620,3738
round_shots,1100,1200,400,300,200,200,200,200,200,200
round_queries,1100,3600,5200,11100,17800,37800,83400,181800,416600,956600
round_k,0,1,6,18,44,94,208,454,1041,2391
round_shots,900,1300,1300,200,200,200,300,200,200,200,100
round_queries,900,3900,11700,5400,11800,24200,75300,125000,283400,598200,667700
round_k,0,1,4,13,29,60,125,312,708,1495,3338
round_shots,1800,1300,400,300,300,200,300,300,200,200
round_queries,1800,3900,4400,7500,18900,29400,95700,236700,428200,867000
round_k,0,1,5,12,31,73,159,394,1070,2167
round_shots,1300,1100,300,300,200,200,200,200,200,200
round_queries,1300,3300,3300,7500,12200,27000,61400,132600,302200,707800
round_k,0,1,5,12,30,67,153,331,755,1769
round_shots,1400,1100,300,300,300,200,200,200,200,200
round_queries,1400,3300,3300,7500,18900,34600,74200,153800,357000,785400
round_k,0,1,5,12,31,86,185,384,892,1963
round_shots,1400,1200,200,300,300,300,300,200,200,200
round_queries,1400,3600,2600,8100,18900,42900,107700,183000,414600,925000
round_k,0,1,6,13,31,71,179,457,1036,2312
round_shots,1200,1100,400,400,200,200,200,200,200,200
round_queries,1200,3300,4400,10800,12600,27800,60200,140600,329000,763400
round_k,0,1,5,13,31,69,150,351,822,1908
round_shots,1000,1100,400,300,300,200,200,200,200,100
round_queries,1000,3300,4400,8100,19500,33400,69800,144200,334600,370100
round_k,0,1,5,13,32,83,174,360,836,1850
round_shots,1100,1300,400,200,200,200,200,200,300,200
round_queries,1100,3900,5200,7400,15000,32200,64600,147000,458700,811400
round_k,0,1,6,18,37,80,161,367,764,2028
round_shots,1500,1200,300,300,400,200,200,200,200,200,100
round_queries,1500,3600,3300,7500,23600,27000,58600,126600,270600,619400,702500
round_k,0,1,5,12,29,67,146,316,676,1548,3512
round_shots,1100,1200,300,200,300,200,200,200,200,200
round_queries,1100,3600,3900,7400,26100,44600,94600,213800,497400,1143800
round_k,0,1,6,18,43,111,236,534,1243,2859
round_shots,1600,1400,300,300,300,200,300,400,300,300
round_queries,1600,4200,3900,8100,19500,33000,110100,321200,502500,1071900
round_k,0,1,6,13,32,82,183,401,837,1786
round_shots,800,1200,300,200,300,300,200,200,200,200
round_queries,800,3600,3300,5000,15300,37500,63400,136600,311400,701000
round_k,0,1,5,12,25,62,158,341,778,1752
round_shots,1400,1100,300,300,200,200,200,200,200,200,100
round_queries,1400,3300,3300,7500,12200,24600,51400,105800,235800,535000,601500
round_k,0,1,5,12,30,61,128,264,589,1337,3007
round_shots,1200,1100,300,300,300,200,200,300,100,300,100
round_queries,1200,3300,3300,7500,18900,27000,57400,187500,130100,800700,534500
round_k,0,1,5,12,31,67,143,312,650,1334,2672
round_shots,1000,1200,300,300,200,200,200,200,200,200,100
round_queries,1000,3600,3300,7500,12200,26600,55800,125800,263400,556200,621300
round_k,0,1,5,12,30,66,139,314,658,1390,3106
round_shots,900,1300,300,300,200,200,200,200,200,300
round_queries,900,3900,3300,7500,12200,27000,61400,140200,312600,1089300
round_k,0,1,5,12,30,67,153,350,781,1815
round_shots,1400,1200,300,300,300,300,200,200,200,200
round_queries,1400,3600,3300,7500,18300,47700,85000,175400,414200,967000
round_k,0,1,5,12,30,79,212,438,1035,2417
round_shots,1200,1300,300,300,400,200,200,200,200,200,100
round_queries,1200,3900,3300,7500,23600,29400,60600,124200,282200,642600,745900
round_k,0,1,5,12,29,73,151,310,705,1606,3729
round_shots,900,1200,400,400,300,300,200,200,100,100,100
round_queries,900,3600,4400,10800,18900,44100,67000,143400,153900,316100,657100
round_k,0,1,5,13,31,73,167,358,769,1580,3285
round_shots,700,1300,300,300,300,200,200,200,200,200
round_queries,700,3900,3900,8100,18900,31000,64200,139000,319000,751000
round_k,0,1,6,13,31,77,160,347,797,1877
round_shots,1000,1100,300,300,200,300,200,200,200,200
round_queries,1000,3300,3300,7500,12200,40500,63400,148600,338600,782200
round_k,0,1,5,12,30,67,158,371,846,1955
round_shots,1500,1200,300,300,200,300,300,200,200,200
round_queries,1500,3600,3300,7500,12200,37500,88500,148200,300600,665800
round_k,0,1,5,12,30,62,147,370,751,1664
round_shots,900,1100,300,300,200,200,200,200,200,200,100
round_queries,900,3300,3300,7500,12600,27400,57400,121800,275800,614200,616300
round_k,0,1,5,12,31,68,143,304,689,1535,3081
round_shots,1700,1100,400,300,300,200,200,200,200,300
round_queries,1700,3300,4400,8100,18900,33400,77000,177000,365000,1119900
round_k,0,1,5,13,31,83,192,442,912,1866
round_shots,1600,1400,200,300,300,300,300,200,200,200,100
round_queries,1600,4200,2200,6900,14700,35700,100500,167000,337000,690200,702500
round_k,0,1,5,11,24,59,167,417,842,1725,3512
round_shots,1100,1200,300,300,300,200,300,300,100,200
round_queries,1100,3600,3300,7500,18300,29800,96300,237900,187100,755800
round_k,0,1,5,12,30,74,160,396,935,1889
round_shots,2100,1300,600,300,200,200,200,200,200,200,200
round_queries,2100,3900,5400,6900,11400,25000,52600,111800,232200,474200,1085400
round_k,0,1,4,11,28,62,131,279,580,1185,2713
round_shots,1100,1100,300,200,300,300,200,100,200,100
round_queries,1100,3300,3300,5000,15300,41700,72600,80900,349000,389500
round_k,0,1,5,12,25,69,181,404,872,1947
round_shots,1200,1200,400,400,300,200,200,200,200,200
round_queries,1200,3600,4400,10800,18300,29800,64600,149400,348600,799400
round_k,0,1,5,13,30,74,161,373,871,1998
round_shots,1200,1400,900,400,200,300,200,200,200,200,100
round_queries,1200,4200,8100,10000,11800,36300,52200,119000,257000,571000,655300
round_k,0,1,4,12,29,60,130,297,642,1427,3276
round_shots,1400,1400,300,300,200,200,300,200,200,200
round_queries,1400,4200,3300,7500,12200,27000,87900,161800,365400,831000
round_k,0,1,5,12,30,67,146,404,913,2077
round_shots,1200,1100,400,300,200,200,200,200,200,200,100
round_queries,1200,3300,4400,8100,12600,28200,61400,133400,279000,597800,599700
round_k,0,1,5,13,31,70,153,333,697,1494,2998
round_shots,1300,1200,300,300,300,200,200,200,200,300
