round_shots,200,200,100,100
round_queries,200,600,1300,20700
round_k,1,6,24,103
round_shots,200,200,100,100
round_queries,200,600,1300,22300
round_k,1,6,24,111
round_shots,400,200,100,100
round_queries,400,600,1300,20100
round_k,1,6,22,100
round_shots,500,200,100,100
round_queries,500,600,1300,21900
round_k,1,6,23,109
round_shots,200,200,100,100
round_queries,200,600,1300,21900
round_k,1,6,26,109
round_shots,200,100,100,100
round_queries,200,300,1100,16300
round_k,1,5,19,81
round_shots,400,200,100,100
round_queries,400,600,1300,20900
round_k,1,6,25,104
round_shots,500,200,100,100
round_queries,500,600,1500,24300
round_k,1,7,26,121
round_shots,200,200,100,100
round_queries,200,600,1300,21900
round_k,1,6,25,109
round_shots,300,200,100,100
round_queries,300,600,1500,28300
round_k,1,7,30,141
round_shots,200,100,100,100
round_queries,200,300,1100,22100
round_k,1,5,23,110
round_shots,400,200,100,100
round_queries,400,600,1500,23700
round_k,1,7,25,118
round_shots,400,200,100,100
round_queries,400,600,1300,23500
round_k,1,6,25,117
round_shots,400,200,100,100
round_queries,400,600,1300,17900
round_k,1,6,20,89
round_shots,600,200,100,100
round_queries,600,600,1500,22500
round_k,1,7,25,112
round_shots,100,200,100,100
round_queries,100,600,1300,24700
round_k,1,6,25,123
round_shots,200,200,100,100
round_queries,200,600,1300,19100
round_k,1,6,23,95
round_shots,400,200,100,100
round_queries,400,600,1300,19700
round_k,1,6,23,98
round_shots,600,100,100
round_queries,600,900,15300
round_k,4,16,76
round_shots,100,200,100,100
round_queries,100,600,1300,20900
round_k,1,6,25,104
round_shots,200,100,100,100
round_queries,200,300,1100,15500
round_k,1,5,18,77
round_shots,200,200,100,100
round_queries,200,600,1300,25500
round_k,1,6,25,127
round_shots,300,200,100,100
round_queries,300,600,1300,21900
round_k,1,6,24,109
round_shots,600,200,100,100
round_queries,600,600,1300,21300
round_k,1,6,24,106
round_shots,400,200,100,100
round_queries,400,600,1300,20900
round_k,1,6,25,104
round_shots,400,200,100,100
round_queries,400,600,1300,21900
round_k,1,6,24,109
round_shots,200,200,100,100
round_queries,200,600,1300,21700
round_k,1,6,24,108
round_shots,400,100,100,100
round_queries,400,300,900,15900
round_k,1,4,18,79
round_shots,300,200,100,100
round_queries,300,600,1100,17300
round_k,1,5,18,86
round_shots,200,200,100,100
round_queries,200,600,1300,16300
round_k,1,6,19,81
round_shots,200,100,100,100
round_queries,200,300,1100,15900
round_k,1,5,18,79
round_shots,300,200,100,100
round_queries,300,600,1300,22900
round_k,1,6,24,114
round_shots,200,100,100,100
round_queries,200,300,1100,16700
round_k,1,5,18,83
round_shots,200,100,100,100,100
round_queries,200,300,900,2700,62500
round_k,1,4,13,61,312
round_shots,400,200,100,100
round_queries,400,600,1500,30500
round_k,1,7,30,152
round_shots,200,200,100,100
round_queries,200,600,1300,23300
round_k,1,6,24,116
round_shots,300,200,100,100
round_queries,300,600,1300,24300
round_k,1,6,25,121
round_shots,200,200,100,100
round_queries,200,600,1300,21900
round_k,1,6,24,109
round_shots,100,200,100,100
round_queries,100,600,1500,29500
round_k,1,7,32,147
round_shots,300,100,100,100
round_queries,300,300,1100,16900
round_k,1,5,19,84
round_shots,400,200,100,100
round_queries,400,600,1300,24900
round_k,1,6,25,124
round_shots,200,200,100,100
round_queries,200,600,1300,22500
round_k,1,6,24,112
round_shots,300,100,100,100
round_queries,300,300,1100,17100
round_k,1,5,18,85
round_shots,400,100,100,100
round_queries,400,300,1100,15900
round_k,1,5,18,79
round_shots,200,200,100,100
round_queries,200,600,1500,23900
round_k,1,7,26,119
round_shots,400,200,100,100
round_queries,400,600,1300,23100
round_k,1,6,25,115
round_shots,200,200,100,100
round_queries,200,600,1300,15700
round_k,1,6,19,78
round_shots,200,200,100,100
round_queries,200,600,1500,30300
round_k,1,7,31,151
round_shots,400,200,100,100
round_queries,400,600,1300,23100
round_k,1,6,24,115
round_shots,300,200,100,100
round_queries,300,600,1300,22300
round_k,1,6,24,111
round_shots,600,200,100,100
round_queries,600,600,1300,23700
round_k,1,6,24,118
round_shots,400,200,100,100
round_queries,400,600,1300,20300
round_k,1,6,24,101
round_shots,700,200,100
round_queries,700,1800,20700
round_k,4,24,103
round_shots,200,200,100,100
round_queries,200,600,1100,22100
round_k,1,5,23,110
round_shots,300,200,100,100
round_queries,300,600,1300,19700
round_k,1,6,20,98
round_shots,200,200,100,100
round_queries,200,600,1300,22700
round_k,1,6,24,113
round_shots,200,200,100,100
round_queries,200,600,1300,15900
round_k,1,6,19,79
round_shots,300,200,100,100
round_queries,300,600,1300,18900
round_k,1,6,23,94
round_shots,200,200,100,100
round_queries,200,600,1500,24900
round_k,1,7,26,124
round_shots,200,200,100,100
round_queries,200,600,1300,19700
round_k,1,6,23,98
round_shots,200,100,100,100
round_queries,200,300,1100,16300
round_k,1,5,19,81
round_shots,400,200,100,100
round_queries,400,600,1100,15700
round_k,1,5,18,78
round_shots,200,100,100,100
round_queries,200,300,1100,17100
round_k,1,5,18,85
round_shots,200,200,100,100
round_queries,200,600,1300,17700
round_k,1,6,20,88
round_shots,300,200,100,100
round_queries,300,600,1300,21300
round_k,1,6,24,106
round_shots,500,200,100,100
round_queries,500,600,1300,19700
round_k,1,6,23,98
round_shots,300,200,100,100
round_queries,300,600,1300,16500
round_k,1,6,19,82
round_shots,200,200,100,100
round_queries,200,600,1300,24900
round_k,1,6,25,124
round_shots,200,200,100,100
round_queries,200,600,1300,20700
round_k,1,6,24,103
round_shots,300,100,100,100
round_queries,300,300,1100,16300
round_k,1,5,18,81
round_shots,300,100,100,100
round_queries,300,300,1100,17500
round_k,1,5,18,87
round_shots,500,200,100,100
round_queries,500,600,1300,17300
round_k,1,6,19,86
round_shots,400,200,100,100
round_queries,400,600,1300,23500
round_k,1,6,25,117
round_shots,200,200,100,100
round_queries,200,600,1300,21500
round_k,1,6,24,107
round_shots,200,200,100,100
round_queries,200,600,1300,24700
round_k,1,6,25,123
round_shots,200,200,100,100
round_queries,200,600,1300,22700
round_k,1,6,25,113
round_shots,300,200,100,100,100
round_queries,300,600,1100,3300,72300
round_k,1,5,16,69,361
round_shots,600,100,100
round_queries,600,900,14900
round_k,4,17,74
round_shots,400,100,100,100
round_queries,400,300,1100,17100
round_k,1,5,18,85
round_shots,700,200,100,100
round_queries,700,600,1300,21300
round_k,1,6,24,106
round_shots,400,100,100,100
round_queries,400,300,1100,17900
round_k,1,5,19,89
round_shots,300,200,100,100
round_queries,300,600,1300,24900
round_k,1,6,25,124
round_shots,200,200,100,100
round_queries,200,600,1300,17700
round_k,1,6,20,88
round_shots,200,200,100,100
round_queries,200,600,1300,22900
round_k,1,6,23,114
round_shots,200,200,100,100
round_queries,200,600,1300,25700
round_k,1,6,26,128
round_shots,100,200,100,100
round_queries,100,600,1300,20700
round_k,1,6,23,103
round_shots,400,200,100,100
round_queries,400,600,1300,24100
round_k,1,6,25,120
round_shots,300,200,100,100
round_queries,300,600,1500,28700
round_k,1,7,30,143
round_shots,100,200,100,100
round_queries,100,600,1300,21700
round_k,1,6,25,108
round_shots,100,200,100,100
round_queries,100,600,1300,20900
round_k,1,6,24,104
round_shots,400,200,100,100
round_queries,400,600,1100,15900
round_k,1,5,18,79
round_shots,200,100,200,100
round_queries,200,300,1800,20900
round_k,1,4,24,104
round_shots,500,200,100,100
round_queries,500,600,1500,28300
round_k,1,7,29,141
round_shots,100,100,100,100
round_queries,100,300,1100,16300
round_k,1,5,19,81
round_shots,500,200,100,100
round_queries,500,600,1300,24500
round_k,1,6,25,122
round_shots,200,200,100,100
round_queries,200,600,1300,17500
round_k,1,6,20,87
round_shots,300,200,100,100
round_queries,300,600,1300,20300
round_k,1,6,23,101
round_shots,400,200,100,100
round_queries,400,600,1300,24500
round_k,1,6,26,122
round_shots,200,200,100,100
round_queries,200,600,1300,21700
round_k,1,6,24,108
round_shots,200,200,100,100
round_queries,200,600,1300,20700
round_k,1,6,24,103
round_shots,300,200,100,100
round_queries,300,600,1100,16300
round_k,1,5,18,81
round_shots,300,300,100,100
round_queries,300,900,1700,31900
round_k,1,8,31,159
round_shots,200,200,100,100
round_queries,200,600,1300,25300
round_k,1,6,26,126
round_shots,200,100,100,100
round_queries,200,300,900,16900
round_k,1,4,18,84
round_shots,200,100,100,100
round_queries,200,300,1100,15100
round_k,1,5,18,75
round_shots,300,200,100,100
round_queries,300,600,1100,16700
round_k,1,5,19,83
round_shots,200,300,100,100
round_queries,200,900,1500,20900
round_k,1,7,24,104
round_shots,200,100,100,100
round_queries,200,300,1100,16900
round_k,1,5,19,84
round_shots,200,200,100,100
round_queries,200,600,1100,15900
round_k,1,5,18,79
round_shots,200,200,100,100
round_queries,200,600,1300,20700
round_k,1,6,24,103
round_shots,200,200,100,100
round_queries,200,600,1300,18700
round_k,1,6,20,93
round_shots,200,200,100,100
round_queries,200,600,1300,19700
round_k,1,6,20,98
round_shots,300,200,100,100
round_queries,300,600,1300,22500
round_k,1,6,24,112
round_shots,400,200,100,100
round_queries,400,600,1300,16300
round_k,1,6,19,81
round_shots,300,200,100,100
round_queries,300,600,1300,20700
round_k,1,6,24,103
round_shots,200,200,100,100
round_queries,200,600,1300,24100
round_k,1,6,25,120
round_shots,200,100,100,100
round_queries,200,300,1100,16900
round_k,1,5,18,84
round_shots,500,200,100,100
round_queries,500,600,1500,28900
round_k,1,7,30,144
round_shots,200,100,100,100,100
round_queries,200,300,900,2700,53700
round_k,1,4,13,51,268
round_shots,200,200,100,100
round_queries,200,600,1500,26300
round_k,1,7,26,131
round_shots,300,100,100,100
round_queries,300,300,1100,15900
round_k,1,5,19,79
round_shots,100,200,100,100
round_queries,100,600,1300,21100
round_k,1,6,25,105
round_shots,300,200,100,100
round_queries,300,600,1300,18500
round_k,1,6,21,92
round_shots,400,200,100,100
round_queries,400,600,1500,24300
round_k,1,7,26,121
round_shots,300,100,100,100
round_queries,300,300,1100,16100
round_k,1,5,18,80
round_shots,200,200,100,100
round_queries,200,600,1300,21900
round_k,1,6,23,109
round_shots,300,200,100,100
round_queries,300,600,1300,23300
round_k,1,6,24,116
round_shots,200,200,100,100
round_queries,200,600,1100,15900
round_k,1,5,18,79
round_shots,500,200,100,100
round_queries,500,600,1300,22500
round_k,1,6,24,112
round_shots,400,200,100,100
round_queries,400,600,1500,27500
round_k,1,7,30,137
round_shots,300,200,100,100
round_queries,300,600,1500,27900
round_k,1,7,29,139
round_shots,200,200,100,100
round_queries,200,600,1300,22900
round_k,1,6,24,114
round_shots,200,200,100,100
round_queries,200,600,1500,23300
round_k,1,7,25,116
round_shots,300,200,100,100
round_queries,300,600,1300,20500
round_k,1,6,23,102
round_shots,300,200,100,100
round_queries,300,600,1300,23700
round_k,1,6,25,118
round_shots,300,200,100,100
round_queries,300,600,1500,28300
round_k,1,7,30,141
round_shots,300,200,100,100
round_queries,300,600,1300,21700
round_k,1,6,24,108
round_shots,300,100,100,100
round_queries,300,300,900,16500
round_k,1,4,18,82
round_shots,200,200,100,100
round_queries,200,600,1300,22500
round_k,1,6,24,112
round_shots,200,200,100,100
round_queries,200,600,1300,17900
round_k,1,6,19,89
round_shots,200,200,100,100
round_queries,200,600,1300,21100
round_k,1,6,24,105
round_shots,400,200,100,100
round_queries,400,600,1500,24900
round_k,1,7,26,124
round_shots,400,200,100,100
round_queries,400,600,1300,24100
round_k,1,6,25,120
round_shots,400,200,100,100
round_queries,400,600,1300,21300
round_k,1,6,23,106
round_shots,300,100,100,100
round_queries,300,300,1100,16300
round_k,1,5,19,81
round_shots,600,100,100,100
round_queries,600,900,2700,49300
round_k,4,13,49,246
round_shots,300,200,100,100
round_queries,300,600,1300,17300
round_k,1,6,19,86
round_shots,200,100,100,100
round_queries,200,300,1100,14300
round_k,1,5,17,71
round_shots,300,200,100,100
round_queries,300,600,1300,17300
round_k,1,6,19,86
round_shots,200,200,100,100
round_queries,200,600,1500,25900
round_k,1,7,29,129
round_shots,200,200,100,100
round_queries,200,600,1100,15700
round_k,1,5,18,78
round_shots,200,100,100,100
round_queries,200,300,1100,14700
round_k,1,5,18,73
round_shots,300,100,100,100,100
round_queries,300,300,900,2700,62700
round_k,1,4,13,61,313
round_shots,200,200,100,100
round_queries,200,600,1300,20900
round_k,1,6,25,104
round_shots,100,100,100,100
round_queries,100,300,900,15500
round_k,1,4,18,77
round_shots,200,200,100,100
round_queries,200,600,1300,24300
round_k,1,6,25,121
round_shots,500,100,100,100
round_queries,500,300,900,17700
round_k,1,4,18,88
round_shots,300,200,100,100
round_queries,300,600,1300,22900
round_k,1,6,24,114
round_shots,300,200,100,100
round_queries,300,600,1500,24500
round_k,1,7,26,122
round_shots,100,100,100,100,100
round_queries,100,300,900,2700,48300
round_k,1,4,13,49,241
round_shots,300,100,100,100
round_queries,300,300,1100,18100
round_k,1,5,19,90
round_shots,200,200,100,100
round_queries,200,600,1500,28300
round_k,1,7,29,141
round_shots,300,200,100,100
round_queries,300,600,1300,22100
round_k,1,6,24,110
round_shots,300,200,100,100
round_queries,300,600,1300,23100
round_k,1,6,25,115
round_shots,400,200,100,100
round_queries,400,600,1100,20500
round_k,1,5,23,102
round_shots,100,200,100,100
round_queries,100,600,1500,23500
round_k,1,7,24,117
round_shots,500,200,100,100
round_queries,500,600,1300,22700
round_k,1,6,25,113
round_shots,200,100,100,100
round_queries,200,300,1100,17300
round_k,1,5,18,86
round_shots,200,200,100,100
round_queries,200,600,1300,25500
round_k,1,6,25,127
round_shots,300,200,100,100
round_queries,300,600,1100,15900
round_k,1,5,18,79
round_shots,300,200,100,100
round_queries,300,600,1300,21100
round_k,1,6,24,105
round_shots,600,200,100,100
round_queries,600,600,1300,21100
round_k,1,6,25,105
round_shots,400,200,100,100
round_queries,400,600,1300,24100
round_k,1,6,25,120
round_shots,300,200,100,100
round_queries,300,600,1300,23300
round_k,1,6,24,116
round_shots,200,200,100,100
round_queries,200,600,1100,15700
round_k,1,5,18,78
round_shots,200,200,100,100
round_queries,200,600,1300,21300
round_k,1,6,24,106
round_shots,300,200,100,100
round_queries,300,600,1500,23900
round_k,1,7,25,119
round_shots,100,200,100,100
round_queries,100,600,1100,18900
round_k,1,5,20,94
round_shots,300,200,100,100
round_queries,300,600,1300,23300
round_k,1,6,24,116
round_shots,200,200,100,100
round_queries,200,600,1300,24300
round_k,1,6,25,121
round_shots,200,100,100,100,100
round_queries,200,300,900,2700,46900
round_k,1,4,13,48,234
round_shots,500,200,100,100
round_queries,500,600,1300,21900
round_k,1,6,25,109
round_shots,200,200,100,100
round_queries,200,600,1300,27700
round_k,1,6,28,138
round_shots,300,200,100,100
round_queries,300,600,1300,22100
round_k,1,6,24,110
round_shots,200,200,100,100
round_queries,200,600,1500,23900
round_k,1,7,25,119
round_shots,200,200,100,100
round_queries,200,600,1500,29500
round_k,1,7,31,147
round_shots,300,200,100,100
round_queries,300,600,1300,22500
round_k,1,6,24,112
round_shots,500,200,100,100
round_queries,500,600,1100,17500
round_k,1,5,18,87
round_shots,200,200,100,100
round_queries,200,600,1300,18900
round_k,1,6,20,94
round_shots,300,100,100,100
round_queries,300,300,1100,17100
round_k,1,5,18,85
round_shots,500,200,100,100
round_queries,500,600,1300,21700
round_k,1,6,24,108
round_shots,200,200,100,100
round_queries,200,600,1300,22300
round_k,1,6,23,111
round_shots,200,200,100,100
round_queries,200,600,1500,23900
round_k,1,7,26,119
round_shots,300,100,100,100
round_queries,300,300,1100,16100
round_k,1,5,19,80
round_shots,200,200,100,100
round_queries,200,600,1100,16900
round_k,1,5,18,84
round_shots,300,200,100,100
round_queries,300,600,1300,22700
round_k,1,6,24,113
round_shots,200,200,100,100
round_queries,200,600,1300,22500
round_k,1,6,24,112
round_shots,200,100,100,100,100
round_queries,200,300,1100,3500,73300
round_k,1,5,17,69,366
round_shots,200,200,100,100
round_queries,200,600,1100,16700
round_k,1,5,18,83
round_shots,400,200,100,100
round_queries,400,600,1300,21700
round_k,1,6,23,108
round_shots,400,200,100,100
round_queries,400,600,1300,22700
round_k,1,6,24,113
round_shots,200,200,100,100
round_queries,200,600,1300,23300
round_k,1,6,25,116
