round_shots,300,600,100,100
round_queries,300,1800,2300,30100
round_k,1,11,38,150
round_shots,200,600,200,100
round_queries,200,1800,4600,42100
round_k,1,11,52,210
round_shots,200,600,100,100
round_queries,200,1800,2300,28700
round_k,1,11,36,143
round_shots,200,600,100,100,100
round_queries,200,1800,900,2700,32100
round_k,1,4,13,40,160
round_shots,100,700,100,100
round_queries,100,2100,2300,28300
round_k,1,11,38,141
round_shots,300,600,200,100
round_queries,300,1800,4200,34300
round_k,1,10,39,171
round_shots,200,500,200,100
round_queries,200,1500,4200,27500
round_k,1,10,39,137
round_shots,200,700,200,100
round_queries,200,2100,5000,49500
round_k,1,12,60,247
round_shots,200,600,100,100
round_queries,200,1800,2300,28100
round_k,1,11,35,140
round_shots,200,500,200,100,100
round_queries,200,1500,1800,2700,34100
round_k,1,4,13,44,170
round_shots,200,800,200,100,100
round_queries,200,2400,1800,2700,31300
round_k,1,4,13,40,156
round_shots,200,600,200,200,100
round_queries,200,1800,1800,5400,43300
round_k,1,4,13,61,216
round_shots,100,600,100,200
round_queries,100,1800,2300,52600
round_k,1,11,37,131
round_shots,400,800,100,100
round_queries,400,2400,2500,29100
round_k,1,12,37,145
round_shots,200,700,100,100
round_queries,200,2100,2500,29500
round_k,1,12,37,147
round_shots,200,700,100,100
round_queries,200,2100,2500,30100
round_k,1,12,38,150
round_shots,300,700,100,100
round_queries,300,2100,2300,30100
round_k,1,11,38,150
round_shots,200,200,100,200,100
round_queries,200,600,900,5400,51100
round_k,1,4,13,64,255
round_shots,100,400,100,100,100
round_queries,100,1200,900,2700,32100
round_k,1,4,13,41,160
round_shots,100,700,100,100
round_queries,100,2100,2300,31300
round_k,1,11,38,156
round_shots,200,500,300,100
round_queries,200,1500,5700,30100
round_k,1,9,38,150
round_shots,200,700,100,100
round_queries,200,2100,2500,26300
round_k,1,12,42,131
round_shots,200,600,300,100
round_queries,200,1800,6300,39300
round_k,1,10,41,196
round_shots,200,600,100,200,100
round_queries,200,1800,900,5400,46300
round_k,1,4,13,59,231
round_shots,200,600,200,100
round_queries,200,1800,4200,29300
round_k,1,10,39,146
round_shots,100,700,100,100
round_queries,100,2100,2300,29300
round_k,1,11,36,146
round_shots,200,600,200,100
round_queries,200,1800,4600,37100
round_k,1,11,51,185
round_shots,200,500,200,100,100
round_queries,200,1500,1800,2700,32500
round_k,1,4,13,41,162
round_shots,200,600,100,100
round_queries,200,1800,2300,22100
round_k,1,11,34,110
round_shots,300,800,100,100
round_queries,300,2400,2500,27500
round_k,1,12,39,137
round_shots,200,600,100,100
round_queries,200,1800,2300,27900
round_k,1,11,36,139
round_shots,200,600,200,100
round_queries,200,1800,4200,35100
round_k,1,10,40,175
round_shots,300,700,100,100
round_queries,300,2100,2500,26300
round_k,1,12,41,131
round_shots,100,600,100,100,100
round_queries,100,1800,900,2700,32300
round_k,1,4,13,40,161
round_shots,300,600,100,100
round_queries,300,1800,2300,28300
round_k,1,11,39,141
round_shots,200,500,200,100,100
round_queries,200,1500,1800,2700,25700
round_k,1,4,13,40,128
round_shots,200,700,100,100
round_queries,200,2100,2300,30300
round_k,1,11,38,151
round_shots,200,600,200,100
round_queries,200,1800,4200,41300
round_k,1,10,48,206
round_shots,200,700,100,100
round_queries,200,2100,2500,31100
round_k,1,12,39,155
round_shots,300,800,200,100
round_queries,300,2400,5400,53900
round_k,1,13,64,269
round_shots,200,400,200,100,100
round_queries,200,1200,1800,2700,26700
round_k,1,4,13,44,133
round_shots,200,700,100,100
round_queries,200,2100,2500,27700
round_k,1,12,37,138
round_shots,200,700,100,100
round_queries,200,2100,2500,29500
round_k,1,12,37,147
round_shots,400,600,100,100
round_queries,400,1800,2300,28500
round_k,1,11,38,142
