round_shots,2800,400,400,300,300,200,300,300,200,200,200,200,100
round_queries,2800,2800,6800,12300,26700,44200,149700,354900,571800,1313400,2940600,6506600,6792700
round_k,0,3,8,20,44,110,249,591,1429,3283,7351,16266,33963
round_shots,4100,500,300,300,300,200,300,200,200,200,200,200,100
round_queries,4100,3500,5100,12300,27300,41800,129900,215400,485800,1101800,2490600,5489000,6005500
round_k,0,3,8,20,45,104,216,538,1214,2754,6226,13722,30027
round_shots,3800,400,400,300,300,200,200,200,200,200,200,200,100
round_queries,3800,2800,6800,12300,29100,51800,103800,219000,480200,1040200,2382200,5212600,6018300
round_k,0,3,8,20,48,129,259,547,1200,2600,5955,13031,30091
round_shots,3300,600,300,300,300,200,200,300,300,300,300,200,200
round_queries,3300,4200,5100,12300,25500,45400,97800,310500,665100,1417500,2864100,4901800,11222600
round_k,0,3,8,20,42,113,244,517,1108,2362,4773,12254,28056
round_shots,2700,500,400,300,300,200,200,200,300,300,300,200,200
round_queries,2700,3500,6800,12300,26700,39400,83400,183400,602100,1488300,3903300,5460600,11487000
round_k,0,3,8,20,44,98,208,458,1003,2480,6505,13651,28717
round_shots,3900,400,300,300,200,200,200,200,200,200,200,200
round_queries,3900,3600,7500,20100,33000,69400,153800,332600,753000,1686200,3857400,8883000
round_k,0,4,12,33,82,173,384,831,1882,4215,9643,22207
round_shots,2600,500,300,300,300,300,200,200,200,200,200,200,100
round_queries,2600,3500,5100,12300,27300,62700,115000,256600,563400,1255000,2855000,6635000,7422500
round_k,0,3,8,20,45,104,287,641,1408,3137,7137,16587,37112
round_shots,4000,400,300,200,300,200,200,200,200,200,200,200,100
round_queries,4000,2800,5100,8200,27300,47800,105800,234600,517000,1146600,2595400,5924200,6822100
round_k,0,3,8,20,45,119,264,586,1292,2866,6488,14810,34110
round_shots,3500,500,300,400,200,200,300,200,300,200,200,200,100
round_queries,3500,3500,5100,14000,18600,37400,125100,219000,683100,1161800,2629400,5812200,6636900
round_k,0,3,8,17,46,93,208,547,1138,2904,6573,14530,33184
round_shots,2900,400,400,400,300,300,200,300,200,300,200,200
round_queries,2900,2800,6800,15600,29100,81900,140200,429900,728200,2307300,3987000,8847400
round_k,0,3,8,19,48,136,350,716,1820,3845,9967,22118
round_shots,3400,400,200,300,200,200,200,300,200,200,200,200
round_queries,3400,3600,5000,15300,27000,55400,117800,378300,656200,1490600,3331400,7694200
round_k,0,4,12,25,67,138,294,630,1640,3726,8328,19235
round_shots,3700,400,300,300,200,200,300,200,200,200,200,200
round_queries,3700,2800,5100,12900,23800,51000,170700,291000,598600,1353800,3059800,7053400
round_k,0,3,8,21,59,127,284,727,1496,3384,7649,17633
round_shots,3400,400,300,200,300,200,200,200,200,200,200,200,100
round_queries,3400,2800,5100,8200,24900,46200,97400,216200,491800,1059800,2438200,5500200,6356900
round_k,0,3,8,20,41,115,243,540,1229,2649,6095,13750,31784
round_shots,2900,500,300,300,300,300,200,200,200,200,200,200,100
round_queries,2900,3500,5100,12300,27300,71700,109400,241800,530200,1206200,2720600,6161800,6427500
round_k,0,3,8,20,45,119,273,604,1325,3015,6801,15404,32137
round_shots,3200,400,300,200,200,200,200,300,200,200,300,300,200
round_queries,3200,2800,5100,8200,16600,35000,73000,227100,393800,837800,2679900,6662100,10830200
round_k,0,3,8,20,41,87,182,378,984,2094,4466,11103,27075
round_shots,3700,400,300,300,400,200,200,300,300,300,300,300,100
round_queries,3700,2800,4500,9900,28400,33800,70600,213900,567900,1204500,2626500,6156300,5537700
round_k,0,3,7,16,35,84,176,356,946,2007,4377,10260,27688
round_shots,3600,300,400,400,200,300,400,400,300,200,200,200,100
round_queries,3600,2100,6800,15600,16200,53100,154000,377200,704700,1159000,2593000,5706200,6186500
round_k,0,3,8,19,40,88,192,471,1174,2897,6482,14265,30932
round_shots,3300,400,400,300,400,300,200,200,300,200,300,400,100
round_queries,3300,2800,6000,9900,28400,50700,73800,153800,516300,869800,2695500,8650000,5495500
round_k,0,3,7,16,35,84,184,384,860,2174,4492,10812,27477
round_shots,2200,400,300,300,300,200,200,200,200,200,300,300,100
