round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,5800,12100,38700,591100
round_k,1,4,14,60,193,714,2955
round_shots,300,200,200,200,100,300,100
round_queries,300,600,1800,5800,9500,85500,507500
round_k,1,4,14,47,142,587,2537
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,5800,12300,41900,701700
round_k,1,4,14,61,209,796,3508
round_shots,200,200,100,200,100,200,100
round_queries,200,600,900,5400,12500,79400,635700
round_k,1,4,13,62,198,825,3178
round_shots,300,200,200,200,200,100,100
round_queries,300,600,1800,5400,19000,32100,502500
round_k,1,4,13,47,160,637,2512
round_shots,200,200,200,200,200,100
round_queries,200,600,1800,7000,30200,245500
round_k,1,4,17,75,320,1227
round_shots,200,200,200,200,100,100
round_queries,200,600,1800,7000,15700,225900
round_k,1,4,17,78,283,1129
round_shots,300,200,200,100,200,100,100
round_queries,300,600,1800,3900,24600,44500,643300
round_k,1,4,19,61,222,831,3216
round_shots,300,200,200,200,200,100,100
round_queries,300,600,1800,6600,23000,42700,661500
round_k,1,4,16,57,213,738,3307
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,15100,50100,588300
round_k,1,4,17,75,250,963,2941
round_shots,200,200,200,200,200,100
round_queries,200,600,1800,7000,31800,249700
round_k,1,4,17,79,323,1248
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,15300,51100,761700
round_k,1,4,17,76,255,1029,3808
round_shots,200,200,300,200,100,100
round_queries,200,600,2700,8600,19900,285300
round_k,1,4,21,99,353,1426
round_shots,300,200,200,200,200,100
round_queries,300,600,1800,7000,29000,194700
round_k,1,4,17,72,324,973
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,13300,46700,595100
round_k,1,4,17,66,233,911,2975
round_shots,300,200,200,100,100,200,100
round_queries,300,600,1800,3500,10500,66200,551900
round_k,1,4,17,52,165,644,2759
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,6600,11100,34300,480100
round_k,1,4,16,55,171,625,2400
round_shots,300,200,200,200,100,100,100
round_queries,300,600,1800,6600,11300,35100,421300
round_k,1,4,16,56,175,543,2106
round_shots,300,100,200,200,100,100,100
round_queries,300,300,1800,5800,12700,44500,667900
round_k,1,4,14,63,222,792,3339
round_shots,300,200,200,200,200,100
round_queries,300,600,1800,7800,27000,245100
round_k,1,4,19,67,324,1225
round_shots,200,200,100,200,100,100,100
round_queries,200,600,900,5400,8300,27500,433700
round_k,1,4,13,41,137,523,2168
round_shots,300,200,200,200,200,100,100
round_queries,300,600,1800,5400,20600,42900,592300
round_k,1,4,13,51,214,843,2961
round_shots,200,100,200,200,200,100,100
round_queries,200,300,1800,5400,24200,57700,689900
round_k,1,4,13,60,288,878,3449
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,14100,43900,515300
round_k,1,4,17,70,219,851,2576
round_shots,200,100,200,200,100,100
round_queries,200,300,1800,5800,13500,175700
round_k,1,4,14,67,234,878
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,3500,11700,41300,543300
round_k,1,4,17,58,206,809,2716
round_shots,300,300,200,200,100,100
round_queries,300,900,1800,7000,15500,237100
round_k,1,4,17,77,286,1185
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,13500,46300,701900
round_k,1,4,17,67,231,784,3509
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,12100,40100,635500
round_k,1,4,17,60,200,720,3177
round_shots,200,200,100,200,100,100,100
round_queries,200,600,900,5400,10700,34100,515900
round_k,1,4,13,53,170,632,2579
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,5800,13300,44300,578900
round_k,1,4,14,66,221,737,2894
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,15300,51100,560700
round_k,1,4,17,76,255,855,2803
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,3300,10300,33500,421700
round_k,1,4,16,51,167,509,2108
round_shots,200,300,200,200,200,100
round_queries,200,900,1800,5800,21800,184100
round_k,1,4,14,54,261,920
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,16100,49900,629700
round_k,1,4,17,80,249,944,3148
round_shots,300,200,200,200,100,100,100
round_queries,300,600,1800,5400,9100,32300,567900
round_k,1,4,13,45,161,607,2839
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,7000,15900,52300,651100
round_k,1,4,17,79,261,832,3255
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,2900,8700,28100,339700
round_k,1,4,14,43,140,445,1698
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,5800,11500,37900,582900
round_k,1,4,14,57,189,676,2914
round_shots,200,200,200,100,100,100,100
