round_shots,300,200,200,300,300,200,100,100,100,100
round_queries,300,600,1800,8100,30300,84200,167700,522700,1698300,25987100
round_k,1,4,13,50,210,838,2613,8491,29549,129935
round_shots,300,300,300,300,200,200,100,200,100,100
round_queries,300,900,2700,8700,21800,88200,190300,1171000,2684500,41051500
round_k,1,4,14,54,220,951,2927,13422,52847,205257
round_shots,300,300,500,200,200,200,200,100,100,100
round_queries,300,900,5500,8200,26200,105800,460600,863100,3145700,38602900
round_k,1,5,20,65,264,1151,4315,15728,52238,193014
round_shots,300,200,300,200,200,200,100,200,200,100
round_queries,300,600,2700,7000,25800,95400,187700,1205000,4929800,36467300
round_k,1,4,17,64,238,938,3012,12324,53971,182336
round_shots,300,200,200,200,300,100,200,100,100,100
round_queries,300,600,1800,5400,31500,45500,280200,614500,2116500,33121700
round_k,1,4,13,52,227,700,3072,10582,40555,165608
round_shots,300,200,300,300,200,200,100,100,100,100,100
round_queries,300,600,2700,8100,17000,61800,128700,404300,1388700,5217900,70216500
round_k,1,4,13,42,154,643,2021,6943,26089,88771,351082
round_shots,300,200,300,300,200,200,100,100,100,100
round_queries,300,600,2700,9900,25000,84200,154500,463900,1628900,24802100
round_k,1,4,16,62,210,772,2319,8144,29898,124010
round_shots,300,200,200,200,200,200,100,100,100,100
round_queries,300,600,1800,5800,19800,79400,172900,522100,1830300,26992500
round_k,1,4,14,49,198,864,2610,9151,33645,134962
round_shots,300,200,200,200,200,200,100,100,100,100,100
round_queries,300,600,1800,5400,16600,61800,136700,441900,1361500,4129500,66493900
round_k,1,4,13,41,154,683,2209,6807,20647,73835,332469
round_shots,300,200,300,200,200,200,200,300,100,100
round_queries,300,600,2700,8200,31000,123800,518200,2858700,3077900,31325500
round_k,1,4,20,77,309,1295,4764,15389,47246,156627
round_shots,200,300,200,300,200,200,100,100,100,100
round_queries,200,900,1800,9900,23800,87400,185300,588700,1965900,24055900
round_k,1,4,16,59,218,926,2943,9829,31986,120279
round_shots,300,200,200,200,200,200,200,100,200,100
round_queries,300,600,1800,6600,25800,99400,350600,838700,5702600,36964700
round_k,1,4,16,64,248,876,4193,14256,60648,184823
round_shots,300,200,300,300,200,200,100,100,100,100
round_queries,300,600,2700,8100,20600,85400,185300,616300,1966900,32123300
round_k,1,4,13,51,213,926,3081,9834,37716,160616
round_shots,300,300,200,200,200,200,200,100,100,100
round_queries,300,900,1800,5800,20200,78200,297400,579100,1848300,23251500
round_k,1,4,14,50,195,743,2895,9241,34886,116257
round_shots,300,200,200,300,200,200,100,100,200,100
round_queries,300,600,1800,8700,23000,71000,152300,495300,3395400,23429500
round_k,1,4,14,57,177,761,2476,8488,37354,117147
round_shots,400,300,300,300,200,200,100,100,300,100
round_queries,400,900,2700,9900,28600,117800,248500,844900,9180900,49813900
round_k,1,4,16,71,294,1242,4224,15301,66946,249069
round_shots,300,200,300,200,200,200,100,100,100,100
round_queries,300,600,2700,8200,25400,93000,188500,617900,2172900,33609700
round_k,1,4,20,63,232,942,3089,10864,42116,168048
round_shots,300,200,200,200,200,200,100,200,200,100
round_queries,300,600,1800,5800,21000,86200,178700,1143800,3734600,33730100
round_k,1,4,14,52,215,893,2859,9336,41236,168650
round_shots,400,300,300,300,200,100,100,100,100,100
round_queries,400,900,2700,10500,27800,53500,163100,532700,1855700,29066100
round_k,1,4,17,69,267,815,2663,9278,34963,145330
round_shots,300,200,200,300,200,200,100,100,100,100
round_queries,300,600,1800,9900,31400,114600,251300,819300,2669500,44955700
round_k,1,4,16,78,286,1256,4096,13347,50327,224778
round_shots,300,200,200,300,200,200,100,100,100,100
round_queries,300,600,1800,8100,19400,72600,153700,493900,1736300,23677300
round_k,1,4,13,48,181,768,2469,8681,32294,118386
round_shots,300,300,200,400,200,200,100,100,100,200,100
round_queries,300,900,1800,10800,17000,68600,143700,447300,1491700,10282600,68779300
round_k,1,4,13,42,171,718,2236,7458,25706,84629,343896
round_shots,300,300,300,300,200,200,100,100,100,100
round_queries,300,900,2700,8100,21400,77000,147900,477100,1663900,22369100
round_k,1,4,13,53,192,739,2385,8319,28452,111845
round_shots,400,300,200,300,300,300,100,100,100,100,100
round_queries,400,900,1800,8100,27300,93900,108900,335100,1142500,4150700,73364100
round_k,1,4,13,45,156,544,1675,5712,20753,84078,366820
round_shots,300,200,200,300,200,200,100,200,100,100
round_queries,300,600,1800,8100,17000,63000,136900,893800,1689900,20927300
round_k,1,4,13,42,157,684,2234,8449,25942,104636
round_shots,300,300,200,300,200,200,100,100,200,100
round_queries,300,900,1800,8700,24200,91800,202100,650700,4102200,31314700
round_k,1,4,14,60,229,1010,3253,10255,37877,156573
round_shots,300,200,300,300,200,200,200,100,200,100
round_queries,300,600,2700,8100,21800,90200,395000,882700,6169000,46625500
round_k,1,4,13,54,225,987,4413,15422,56056,233127
round_shots,300,200,300,200,200,200,200,100,100,100
round_queries,300,600,2700,7000,25800,102200,446200,999700,3461700,57365100
round_k,1,4,17,64,255,1115,4998,17308,64136,286825
round_shots,300,200,200,300,200,200,100,100,100,100
round_queries,300,600,1800,8100,23800,87000,182900,599900,2023900,32886900
round_k,1,4,13,59,217,914,2999,10119,38570,164434
round_shots,300,200,200,200,200,200,100,100,100,100
round_queries,300,600,1800,5800,20200,74200,154700,504900,1764100,23240900
round_k,1,4,14,50,185,773,2524,8820,33409,116204
round_shots,300,200,200,200,200,200,100,100,100,100
round_queries,300,600,1800,5800,19000,69400,131700,428900,1374300,18800500
round_k,1,4,14,47,173,658,2144,6871,25407,94002
round_shots,300,200,200,200,200,200,300,100,200,100
round_queries,300,600,1800,6600,24600,94200,617100,762500,5050600,29918900
round_k,1,4,16,61,235,1028,3812,12626,44538,149594
round_shots,300,200,300,300,200,200,100,200,100,100
round_queries,300,600,2700,8100,20600,76600,166300,1086600,2026700,20109300
round_k,1,4,13,51,191,831,2716,10133,31588,100546
round_shots,400,200,200,200,200,200,200,100,300,100
round_queries,400,600,1800,5400,19400,77400,317800,699500,7043700,28966300
round_k,1,4,13,48,193,794,3497,11739,46775,144831
round_shots,300,300,500,500,200,200,100,100,100,100
round_queries,300,900,5500,16500,24600,80600,166100,502900,1747700,27679300
round_k,1,5,16,61,201,830,2514,8738,32784,138396
round_shots,300,200,200,200,200,200,100,100,100,100
round_queries,300,600,1800,5800,18600,70200,139700,442900,1535100,21898100
round_k,1,4,14,46,175,698,2214,7675,26724,109490
round_shots,300,200,300,300,200,200,200,100,100,100
round_queries,300,600,2700,8100,18200,67800,267400,539700,1793100,22413100
round_k,1,4,13,45,169,668,2698,8965,33866,112065
round_shots,400,200,300,200,200,200,100,100,200,100
round_queries,400,600,2700,5800,21000,77400,162100,526500,3719000,36249700
round_k,1,4,14,52,193,810,2632,9297,42040,181248
round_shots,300,200,200,300,200,200,100,100,100,100,100
round_queries,300,600,1800,8100,16600,61000,121300,387300,1327900,4990300,55127900
round_k,1,4,13,41,152,606,1936,6639,24951,90495,275639
round_shots,300,300,200,200,200,200,200,100,100,100
round_queries,300,900,1800,5800,19400,71000,308600,612900,1871100,24899500
round_k,1,4,14,48,177,771,3064,9355,30420,124497
round_shots,300,200,200,200,300,100,100,100,100,100,100
round_queries,300,600,1800,6600,30900,43700,131700,408300,1237100,4074900,63966100
round_k,1,4,16,51,218,658,2041,6185,20374,82602,319830
round_shots,300,300,200,200,200,200,200,100,100,100
round_queries,300,900,1800,6600,21400,81400,355400,775700,2743100,32697100
round_k,1,4,16,53,203,888,3878,13715,50777,163485
round_shots,300,300,200,200,200,200,100,100,100,100
round_queries,300,900,1800,5400,20200,65000,134100,403700,1351500,23583100
round_k,1,4,13,50,162,670,2018,6757,25370,117915
round_shots,400,200,200,300,300,200,100,100,100,100,100
round_queries,400,600,1800,8100,26100,65800,134700,435500,1504900,5278900,66090100
round_k,1,4,13,43,164,673,2177,7524,26394,79861,330450
round_shots,300,200,200,200,200,200,100,100,100,100
round_queries,300,600,1800,5400,17400,65800,138500,450500,1454300,21107100
round_k,1,4,13,43,164,692,2252,7271,26210,105535
round_shots,400,300,400,200,200,200,100,100,100,100
round_queries,400,900,4400,7000,23400,87400,179100,592700,2106700,24291700
round_k,1,5,17,58,218,895,2963,10533,33663,121458
round_shots,300,400,200,200,200,200,100,100,100,100
round_queries,300,1200,1800,5800,19800,78600,171500,549500,1784900,28451100
round_k,1,4,14,49,196,857,2747,8924,34119,142255
round_shots,200,300,400,200,200,200,200,100,100,100
round_queries,200,900,3600,8600,30600,120600,498200,1075300,3553300,57015500
round_k,1,4,21,76,301,1245,5376,17766,67264,285077
round_shots,300,200,200,200,200,200,100,100,100,200
round_queries,300,600,1800,5400,17800,65000,131900,395900,1368700,32910200
round_k,1,4,13,44,162,659,1979,6843,25576,82275
round_shots,400,200,200,300,200,100,100,100,100,100
round_queries,400,600,1800,8100,23800,50300,150900,473300,1500100,23253300
round_k,1,4,13,59,251,754,2366,7500,28026,116266
round_shots,300,200,200,300,200,100,100,100,100,100,100
round_queries,300,600,1800,8100,21800,42500,128100,398700,1298900,4851500,72478300
round_k,1,4,13,54,212,640,1993,6494,24257,80120,362391
round_shots,200,200,300,200,200,200,100,100,100,100
round_queries,200,600,2700,5800,18200,68600,142100,457900,1485500,23346900
round_k,1,4,14,45,171,710,2289,7427,28000,116734
round_shots,300,200,200,300,200,200,100,100,100,100,100
round_queries,300,600,1800,8100,19000,66200,131700,397700,1306500,4499300,71321100
round_k,1,4,13,47,165,658,1988,6532,22496,91284,356605
round_shots,300,200,200,200,200,200,200,100,200,100,100
round_queries,300,600,1800,5800,18600,63000,194600,421500,2895000,4384500,49659300
round_k,1,4,14,46,157,486,2107,7237,21922,71381,248296
round_shots,300,200,200,200,300,200,200,100,200,100
round_queries,300,600,1800,5800,27300,68200,275400,579500,3903000,35319700
round_k,1,4,14,45,170,688,2897,9757,42725,176598
round_shots,300,200,200,200,200,200,100,200,100,100
round_queries,300,600,1800,5800,22600,92200,190900,1169400,2331300,36657700
round_k,1,4,14,56,230,954,2923,11656,44526,183288
round_shots,300,300,300,300,200,200,100,100,100,200,100
round_queries,300,900,2700,8700,19000,61400,131700,409500,1285300,8893800,55686100
round_k,1,4,14,47,153,658,2047,6426,22234,70760,278430
round_shots,300,300,300,300,200,200,100,100,100,100
round_queries,300,900,2700,8700,21800,86600,176300,534900,1772100,31113300
round_k,1,4,14,54,216,881,2674,8860,33184,155566
round_shots,300,200,200,300,200,100,100,100,200,100
round_queries,300,600,1800,8700,23000,46500,140700,436900,3041800,27412100
round_k,1,4,14,57,232,703,2184,7604,34352,137060
round_shots,300,200,300,300,200,200,100,100,100,100
round_queries,300,600,2700,8100,19000,68600,145500,470500,1476100,19077700
round_k,1,4,13,47,171,727,2352,7380,27411,95388
round_shots,300,200,300,200,200,100,100,100,200,100,100
round_queries,300,600,2700,7400,22600,36500,110100,346900,2152200,3424900,56411500
round_k,1,4,18,56,182,550,1734,5380,17124,63359,282057
round_shots,300,300,200,200,200,200,100,200,100,100
round_queries,300,900,1800,5800,18200,55400,121300,741400,1509700,21530300
round_k,1,4,14,45,138,606,1853,7548,27479,107651
round_shots,300,200,200,200,200,300,200,100,200,100
round_queries,300,600,1800,5400,16200,98100,221000,486500,3045000,19206900
round_k,1,4,13,40,163,552,2432,7612,26680,96034
round_shots,300,300,200,300,300,200,100,100,200,100
round_queries,300,900,1800,9900,35700,99800,200300,652900,4667800,39878700
round_k,1,4,16,59,249,1001,3264,11669,51410,199393
round_shots,300,300,300,200,200,200,200,100,100,100
round_queries,300,900,2700,5800,19400,73000,261000,591300,2083100,22707900
round_k,1,4,14,48,182,652,2956,10415,36266,113539
round_shots,300,300,300,200,200,200,100,200,100,100
round_queries,300,900,2700,5800,19400,71000,146300,955800,1762700,21650100
round_k,1,4,14,48,177,731,2389,8813,31408,108250
round_shots,300,300,300,300,200,200,100,100,100,100
round_queries,300,900,2700,8700,21800,80600,171700,533700,1888100,33723100
round_k,1,4,14,54,201,858,2668,9440,36100,168615
round_shots,400,200,300,300,200,200,300,100,100,100
round_queries,400,600,2700,8100,17000,64600,401100,530100,1707900,25232900
round_k,1,4,13,42,161,668,2650,8539,30349,126164
round_shots,300,200,300,300,200,200,200,100,100,100
round_queries,300,600,2700,8100,17800,69400,263000,488900,1618300,21464100
round_k,1,4,13,44,173,657,2444,8091,30496,107320
round_shots,400,200,300,200,300,200,200,200,100,100
round_queries,400,600,2700,5400,24300,57000,210200,752600,1579900,19505500
round_k,1,4,13,40,142,525,1881,7899,29776,97527
round_shots,300,300,300,200,300,200,100,200,100,100
round_queries,300,900,2700,5400,24300,66200,123900,778600,1527700,23737300
round_k,1,4,13,40,165,619,1946,7638,28958,118686
round_shots,300,300,600,400,200,200,100,200,100,100
round_queries,300,900,6600,13200,21800,81000,171500,1078200,2446700,39044700
round_k,1,5,16,54,202,857,2695,12233,46067,195223
round_shots,300,200,300,400,200,200,200,100,100,100
round_queries,300,600,2700,11600,24200,97800,398600,681100,2074100,26223500
round_k,1,4,14,60,244,996,3405,10370,39082,131117
round_shots,300,300,300,200,200,200,300,200,100,100
round_queries,300,900,2700,7000,22200,91000,474900,1126200,2247100,30553700
round_k,1,4,17,55,227,791,2815,11235,36175,152768
round_shots,300,200,200,200,200,100,200,100,100,100
round_queries,300,600,1800,5400,20200,35700,215400,457700,1574100,24649300
round_k,1,4,13,50,178,538,2288,7870,29880,123246
round_shots,300,300,200,200,200,200,200,100,100,100
round_queries,300,900,1800,5800,20600,72600,252200,494300,1589700,24953100
round_k,1,4,14,51,181,630,2471,7948,29916,124765
round_shots,300,200,300,200,200,200,100,100,200,100
round_queries,300,600,2700,5800,18200,71000,150300,485300,3348200,31380700
round_k,1,4,14,45,177,751,2426,8370,38263,156903
round_shots,300,200,200,200,200,200,100,100,100,100,100
round_queries,300,600,1800,5400,18600,57000,94700,295500,971700,3491500,58171300
round_k,1,4,13,46,142,473,1477,4858,17457,69654,290856
round_shots,300,200,300,300,200,200,100,100,100,100
round_queries,300,600,2700,8100,19400,77800,166900,515500,1746900,24408700
round_k,1,4,13,48,194,834,2577,8734,33290,122043
round_shots,300,300,300,200,200,100,100,100,100,100,100
round_queries,300,900,2700,5800,21000,41900,126300,389700,1290100,4728300,58268100
round_k,1,4,14,52,209,631,1948,6450,23641,94194,291340
round_shots,300,200,300,200,200,200,100,100,100,100
round_queries,300,600,2700,5400,17800,61400,127300,395700,1364300,20981900
round_k,1,4,13,44,153,636,1978,6821,25530,104909
round_shots,300,200,300,300,200,200,100,100,100,100,100
round_queries,300,600,2700,8100,18600,58600,113900,354900,1064700,3709300,52584900
round_k,1,4,13,46,146,569,1774,5323,18546,74761,262924
round_shots,300,300,200,300,200,200,100,100,100,200
round_queries,300,900,1800,8700,23400,91000,144300,436300,1508900,47335000
round_k,1,4,14,58,227,721,2181,7544,28380,118337
round_shots,300,300,300,200,200,200,100,100,100,100
round_queries,300,900,2700,5800,19400,78600,158500,518900,1763700,29448500
round_k,1,4,14,48,196,792,2594,8818,33649,147242
round_shots,300,200,200,400,200,200,100,100,100,100
round_queries,300,600,1800,10800,18200,70600,153500,488700,1523300,22855500
round_k,1,4,13,45,176,767,2443,7616,28791,114277
round_shots,300,200,200,200,200,200,200,200,100,200
round_queries,300,600,1800,5800,18200,67800,265000,1011400,1844500,45675000
round_k,1,4,14,45,169,662,2528,9222,31323,114187
round_shots,300,300,200,200,200,200,200,200,100,100
round_queries,300,900,1800,5800,18200,66200,282200,1113400,2224700,27119100
round_k,1,4,14,45,165,705,2783,11123,37868,135595
round_shots,300,200,400,200,200,200,200,100,100,100
round_queries,300,600,3600,7400,24200,97800,425000,758500,2650500,34249300
round_k,1,4,18,60,244,1062,3792,13252,51031,171246
round_shots,300,300,200,200,200,300,200,100,100,100,100
round_queries,300,900,1800,5400,16200,89700,266600,454500,1509100,4967900,61220700
round_k,1,4,13,40,149,666,2272,7545,24839,86006,306103
round_shots,300,200,200,200,200,100,100,100,100,100
