round_shots,400,300,200,100,100,100,100,100,100
round_queries,400,900,2600,5100,16500,54900,193900,757500,15517100
round_k,1,6,25,82,274,969,3787,16218,77585
round_shots,400,400,200,200,100,100,100,100,100
round_queries,400,1200,2600,9800,21500,71700,254500,1001700,21476300
round_k,1,6,24,107,358,1272,5008,21898,107381
round_shots,500,300,200,100,100,100,100,100,100,100
round_queries,500,900,2600,3900,12300,39500,136300,511700,2130100,51970700
round_k,1,6,19,61,197,681,2558,10650,49333,259853
round_shots,700,300,200,200,100,100,100,100,100
round_queries,700,900,2600,9800,20700,68500,249700,998100,21295900
round_k,1,6,24,103,342,1248,4990,21698,106479
round_shots,300,300,200,200,100,100,100,100,100
round_queries,300,900,2200,9400,18700,62100,222500,875900,18281500
round_k,1,5,23,93,310,1112,4379,18841,91407
round_shots,200,300,200,100,100,100,100,100,100
round_queries,200,900,2600,4900,16100,52300,185900,724700,14696300
round_k,1,6,24,80,261,929,3623,15400,73481
round_shots,400,200,200,200,200,100,100,100,100
round_queries,400,600,2200,7400,28600,62100,223900,875900,18337700
round_k,1,5,18,71,310,1119,4379,18889,91688
round_shots,200,200,200,200,100,100,100,100,100
round_queries,200,600,2200,7800,16900,56300,198700,767500,15668900
round_k,1,5,19,84,281,993,3837,16366,78344
round_shots,500,300,200,200,100,100,100,100,100
round_queries,500,900,2600,9800,19900,67900,240700,946900,20139700
round_k,1,6,24,99,339,1203,4734,20556,100698
round_shots,400,300,200,200,100,100,100,100,100
round_queries,400,900,2600,10200,21900,71100,262100,1046300,22653700
round_k,1,6,25,109,355,1310,5231,22942,113268
round_shots,700,300,200,200,100,100,100,100,100
round_queries,700,900,2600,10200,22100,72300,264100,1053700,22675500
round_k,1,6,25,110,361,1320,5268,22944,113377
round_shots,500,300,200,200,100,100,100,100,100
round_queries,500,900,2600,10200,22500,76500,273100,1081500,23352300
round_k,1,6,25,112,382,1365,5407,23605,116761
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,2200,7400,14700,45900,165100,633700,2677300,68727100
round_k,1,5,18,73,229,825,3168,13386,63120,343635
round_shots,400,300,200,200,100,100,100,100,100
round_queries,400,900,2600,7800,16500,55500,201500,776700,15753300
round_k,1,6,19,82,277,1007,3883,16527,78766
round_shots,300,300,200,200,100,100,100,100,100
round_queries,300,900,2600,9800,22300,75300,272300,1080500,23361300
round_k,1,6,24,111,376,1361,5402,23553,116806
round_shots,700,200,200,100,100,100,100,100,100,100
round_queries,700,600,2200,4700,14500,47100,157500,606300,2539500,64875300
round_k,1,5,23,72,235,787,3031,12697,59492,324376
round_shots,300,300,200,200,100,100,100,100,100
round_queries,300,900,2600,9400,21100,67300,240300,950100,20301900
round_k,1,6,23,105,336,1201,4750,20742,101509
round_shots,500,300,200,100,100,100,100,100,100,100
round_queries,500,900,2600,4900,14700,47900,170700,655500,2771300,72093900
round_k,1,6,24,73,239,853,3277,13856,65562,360469
round_shots,400,400,200,200,100,100,100,100,100
round_queries,400,1200,2600,7800,16300,54700,192300,748700,15290900
round_k,1,6,19,81,273,961,3743,15956,76454
round_shots,600,300,200,200,100,100,100,100,100
round_queries,600,900,2600,9400,18900,64300,236100,936900,19875900
round_k,1,6,23,94,321,1180,4684,20310,99379
round_shots,800,300,200,200,100,100,100,100,100
round_queries,800,900,2600,9800,20900,69900,256300,1018700,22043100
round_k,1,6,24,104,349,1281,5093,22356,110215
round_shots,500,300,200,100,100,100,100,100,100,100
round_queries,500,900,2600,5100,15500,49100,170300,655900,2761500,71684900
round_k,1,6,25,77,245,851,3279,13807,65120,358424
round_shots,600,300,200,200,100,100,100,100,100
round_queries,600,900,2600,9800,19900,67100,239900,959100,20326500
round_k,1,6,24,99,335,1199,4795,20786,101632
round_shots,400,200,200,100,100,100,100,100,100,100
round_queries,400,600,2200,3500,10700,33700,102300,353500,1441500,32894900
round_k,1,5,17,53,168,511,1767,7207,32288,164474
round_shots,300,300,200,100,100,100,100,100,100
round_queries,300,900,2600,4900,15900,52700,185500,729300,14864700
round_k,1,6,24,79,263,927,3646,15530,74323
round_shots,600,300,200,100,100,100,100,100,100
round_queries,600,900,2600,5100,15300,51100,184700,725500,14705700
round_k,1,6,25,76,255,923,3627,15418,73528
round_shots,600,300,200,200,100,100,100,100,100
round_queries,600,900,2600,9800,21300,69100,246900,981900,20922900
round_k,1,6,24,106,345,1234,4909,21294,104614
round_shots,300,400,200,100,100,100,100,100,100,100
round_queries,300,1200,3000,4900,14700,46700,160900,619500,2613500,67243900
round_k,1,7,24,73,233,804,3097,13067,61530,336219
round_shots,300,400,200,200,100,100,100,100,100
round_queries,300,1200,3000,11800,24500,82900,297700,1184900,26345500
round_k,1,7,29,122,414,1488,5924,26293,131727
round_shots,500,300,200,200,100,100,100,100,100
round_queries,500,900,2600,9800,22300,73300,268900,1060500,23029300
round_k,1,6,24,111,366,1344,5302,23211,115146
round_shots,400,200,200,200,100,100,100,100,100,100
round_queries,400,600,2200,7400,14300,47700,166500,647900,2738300,71217300
