round_shots,1400,1200,400,300,200,200,200,200,300,200,200,200,200
round_queries,1400,3600,4400,8100,12600,27800,58200,123800,412500,717400,1583400,3278600,7496600
round_k,0,1,5,13,31,69,145,309,687,1793,3958,8196,18741
round_shots,1400,1300,400,300,300,200,300,200,200,200,300,200,200
round_queries,1400,3900,4400,8100,18900,30600,95700,159000,319800,673400,2142300,3855400,8150600
round_k,0,1,5,13,31,76,159,397,799,1683,3570,9638,20376
round_shots,1300,1400,400,300,300,300,200,200,200,200,200,200,200
round_queries,1300,4200,4400,8100,18900,42900,72200,152200,338200,756200,1630600,3625400,8339800
round_k,0,1,5,13,31,71,180,380,845,1890,4076,9063,20849
round_shots,1100,1300,400,300,200,200,200,200,200,300,300,200,200
round_queries,1100,3900,4400,8100,12600,27800,58200,131400,285800,890700,2150700,3316600,7331400
round_k,0,1,5,13,31,69,145,328,714,1484,3584,8291,18328
round_shots,1300,1100,400,400,200,200,200,200,200,200,200,200,300
round_queries,1300,3300,4400,10800,15000,30200,63000,138600,305000,698200,1603000,3702600,11723100
round_k,0,1,5,13,37,75,157,346,762,1745,4007,9256,19538
round_shots,1400,1300,400,200,200,200,200,200,200,200,200,200,200
round_queries,1400,3900,5200,7400,15000,32200,64600,144200,320600,738200,1621000,3617000,8191400
round_k,0,1,6,18,37,80,161,360,801,1845,4052,9042,20478
round_shots,1500,1100,300,300,300,300,300,200,200,200,300,200,200
round_queries,1500,3300,3300,7500,18300,37500,92700,139400,308200,696200,2346300,3918200,8543000
round_k,0,1,5,12,30,62,154,348,770,1740,3910,9795,21357
round_shots,1500,1300,300,300,200,200,200,200,200,300,400,400,300
round_queries,1500,3900,3300,6900,9800,19800,41800,85800,181800,585300,2048400,5351600,10367700
round_k,0,1,5,11,24,49,104,214,454,975,2560,6689,17279
round_shots,1100,1200,400,300,300,300,200,200,200,200,200,200,200
round_queries,1100,3600,4400,8100,18900,46500,79400,167000,382600,809400,1780200,4097400,8263400
round_k,0,1,5,13,31,77,198,417,956,2023,4450,10243,20658
round_shots,2200,1300,400,200,300,300,200,300,200,200,400,100,100
round_queries,2200,3900,4400,5000,15300,41700,78200,239700,337000,729000,3328400,2195300,4702300
round_k,0,1,5,12,25,69,195,399,842,1822,4160,10976,23511
round_shots,1200,1200,400,500,400,300,400,300,400,200,200,200,100
round_queries,1200,3600,4400,13500,29200,56700,169200,326700,934000,1130200,2502600,5617800,6235500
round_k,0,1,5,13,36,94,211,544,1167,2825,6256,14044,31177
round_shots,1700,1400,300,500,500,300,200,200,200,200,200,200,200
round_queries,1700,4200,3300,12500,33500,48900,85400,189400,418200,954200,2141400,4939000,11370200
round_k,0,1,5,12,33,81,213,473,1045,2385,5353,12347,28425
