round_shots,2600,600,300,300,200,200,200
round_queries,2600,3000,5700,12300,18600,39000,91000
round_k,0,2,9,20,46,97,227
round_shots,2300,600,300,200,200,200,200
round_queries,2300,3000,5700,9400,20600,45000,98200
round_k,0,2,9,23,51,112,245
round_shots,1800,600,300,200,200,200,100
round_queries,1800,3000,5700,10200,21400,47400,52500
round_k,0,2,9,25,53,118,262
round_shots,2100,500,600,300,200,200,200
round_queries,2100,2500,7800,9900,15800,34600,73800
round_k,0,2,6,16,39,86,184
round_shots,2800,600,300,500,400,200,100
round_queries,2800,3000,5700,20500,41200,53000,53500
round_k,0,2,9,20,51,132,267
round_shots,1700,600,600,300,200,200,200
round_queries,1700,3000,7800,9900,17800,37400,87800
round_k,0,2,6,16,44,93,219
round_shots,1500,600,400,200,300,400,100
round_queries,1500,3000,7600,10200,32100,101200,61100
round_k,0,2,9,25,53,126,305
round_shots,1900,500,300,200,200,200,200
round_queries,1900,2500,5700,9400,20600,42200,89000
round_k,0,2,9,23,51,105,222
round_shots,2400,700,400,300,200,200,200,100
round_queries,2400,3500,5200,8700,12200,24600,56600,66100
round_k,0,2,6,14,30,61,141,330
round_shots,1500,400,400,200,200,200,200
round_queries,1500,2000,6000,6600,14200,30200,69000
round_k,0,2,7,16,35,75,172
round_shots,2400,600,400,200,200,300,200,100
round_queries,2400,3000,5200,5400,11000,34500,64200,73300
round_k,0,2,6,13,27,57,160,366
round_shots,2100,400,500,200,200,200,200
round_queries,2100,2000,6500,7400,16600,35000,78200
round_k,0,2,6,18,41,87,195
round_shots,2100,600,300,200,200,200,100
round_queries,2100,3000,5700,10200,21400,48200,57500
round_k,0,2,9,25,53,120,287
round_shots,1900,600,600,300,200,300,200
round_queries,1900,3000,7800,9900,17800,63300,111400
round_k,0,2,6,16,44,105,278
round_shots,1900,500,600,300,200,200,200
round_queries,1900,2500,7800,9900,15800,32600,74600
round_k,0,2,6,16,39,81,186
round_shots,1400,500,300,400,300,200,100
round_queries,1400,2500,4500,13200,26100,51000,58700
round_k,0,2,7,16,43,127,293
round_shots,1800,400,500,400,200,200,200
round_queries,1800,2000,6500,13200,16600,38600,86600
round_k,0,2,6,16,41,96,216
round_shots,2000,500,300,200,200,200,200
round_queries,2000,2500,5700,9400,19800,42600,92600
round_k,0,2,9,23,49,106,231
round_shots,1700,700,300,200,200,300,100
round_queries,1700,3500,5700,10200,20600,68700,63500
round_k,0,2,9,25,51,114,317
round_shots,2200,500,600,300,200,200,200
round_queries,2200,2500,7800,9900,16600,34200,77800
round_k,0,2,6,16,41,85,194
round_shots,2600,500,300,200,300,300,200
round_queries,2600,2500,3900,5400,17700,45900,82200
round_k,0,2,6,13,29,76,205
round_shots,2000,700,400,300,200,200,100
round_queries,2000,3500,7600,15300,25800,59000,67700
round_k,0,2,9,25,64,147,338
round_shots,1800,600,400,500,500,300,200
round_queries,1800,3000,5200,14500,34500,56100,81000
round_k,0,2,6,14,34,93,202
round_shots,2000,500,300,300,200,200,100
round_queries,2000,2500,5700,12900,23800,52200,58900
round_k,0,2,9,21,59,130,294
round_shots,2200,600,400,500,300,300,200
round_queries,2200,3000,5200,14500,19500,46500,75800
round_k,0,2,6,14,32,77,189
round_shots,2500,700,300,200,200,200,200
round_queries,2500,3500,5700,8200,16600,37800,89400
round_k,0,2,9,20,41,94,223
round_shots,2700,600,500,200,200,400,200
