round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,7000,14700,47300,171700,658900,2773900,72371300
round_k,1,4,17,73,236,858,3294,13869,65851,361856
round_shots,200,200,200,100,100,100,100,100,100,100
round_queries,200,600,1800,2700,8500,26100,88300,329300,1313500,29494900
round_k,1,4,13,42,130,441,1646,6567,29227,147474
round_shots,100,300,200,200,100,100,100,100,100,100
round_queries,100,900,2200,7000,14100,44700,160900,616500,2595100,66096300
round_k,1,5,17,70,223,804,3082,12975,60818,330481
round_shots,100,200,200,100,100,100,100,100,100,100
round_queries,100,600,1800,3500,10700,33300,113700,433700,1769100,42095700
round_k,1,4,17,53,166,568,2168,8845,40471,210478
round_shots,300,200,200,100,100,100,100,100,100,100
round_queries,300,600,1800,3900,11900,38300,131100,500300,2068100,50637900
round_k,1,4,19,59,191,655,2501,10340,47599,253189
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,10700,33900,115700,438100,1808300,43016300
round_k,1,4,13,53,169,578,2190,9041,41068,215081
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,7000,14500,45100,155700,591500,2468500,62626500
round_k,1,4,17,72,225,778,2957,12342,57712,313132
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,11500,37500,132100,494500,2063500,50655700
round_k,1,4,13,57,187,660,2472,10317,47590,253278
round_shots,200,200,200,100,100,100,100,100,100,100
round_queries,200,600,1800,3500,10500,32300,110300,408100,1659500,39052900
round_k,1,4,17,52,161,551,2040,8297,37588,195264
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,10900,35100,121100,453900,1871300,45204900
round_k,1,4,13,54,175,605,2269,9356,42939,226024
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,12100,38300,137500,523500,2168100,53980900
round_k,1,4,14,60,191,687,2617,10840,50433,269904
round_shots,200,300,200,200,100,100,100,100,100,100
round_queries,200,900,1800,5400,10900,35300,118700,452100,1844100,43406300
round_k,1,4,13,54,176,593,2260,9220,41518,217031
round_shots,200,200,200,200,200,100,100,100,100,100
round_queries,200,600,1800,6600,21400,47700,171500,665100,2794700,72156500
round_k,1,4,16,53,238,857,3325,13973,65602,360782
round_shots,200,200,200,100,200,100,100,100,100,100
round_queries,200,600,1800,2700,16600,36700,127900,485300,2013900,48966100
round_k,1,4,13,41,183,639,2426,10069,46211,244830
round_shots,200,200,300,100,100,100,100,100,100,100
round_queries,200,600,2700,4300,13500,44500,156700,605700,2524500,64602500
round_k,1,4,21,67,222,783,3028,12622,59346,323012
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,7000,14500,45500,162900,623100,2622700,67438900
round_k,1,4,17,72,227,814,3115,13113,61615,337194
round_shots,100,200,300,200,100,100,100,100,100,100
