round_shots,900,200,100,100
round_queries,900,1400,2500,26300
round_k,3,12,39,131
round_shots,1100,200,200,100
round_queries,1100,1800,7000,59100
round_k,4,17,66,295
round_shots,400,200,200,200,100
round_queries,400,600,1800,6600,63900
round_k,1,4,16,77,319
round_shots,900,300,100,100
round_queries,900,2100,3300,47100
round_k,3,16,58,235
round_shots,1100,200,200,100
round_queries,1100,1400,5000,51100
round_k,3,12,60,255
round_shots,900,200,100,100
round_queries,900,1400,2500,30100
round_k,3,12,40,150
round_shots,800,200,200,100,100
round_queries,800,600,1800,3300,40700
round_k,1,4,16,50,203
round_shots,800,200,200,100
round_queries,800,1400,6200,35700
round_k,3,15,53,178
round_shots,1000,200,200,100
round_queries,1000,1400,5000,38300
round_k,3,12,52,191
round_shots,800,200,200,100
round_queries,800,1400,5000,53900
round_k,3,12,65,269
round_shots,600,200,200,100,100
round_queries,600,600,1800,3300,46700
round_k,1,4,16,57,233
round_shots,1000,200,200,100
round_queries,1000,1400,5000,44100
round_k,3,12,56,220
round_shots,600,100,200,200,100
round_queries,600,300,1800,6600,63900
round_k,1,4,16,81,319
round_shots,1000,200,200,100
round_queries,1000,1400,4600,30700
round_k,3,11,40,153
round_shots,1100,200,100,100
round_queries,1100,1400,2500,32300
round_k,3,12,41,161
round_shots,1100,200,100,100
round_queries,1100,1800,3300,49300
round_k,4,16,58,246
round_shots,900,200,100,100
round_queries,900,1400,2500,38100
round_k,3,12,45,190
round_shots,600,200,200,100,100
round_queries,600,600,1800,4100,44300
round_k,1,4,20,63,221
round_shots,900,200,100,100
round_queries,900,1800,3300,52500
round_k,4,16,61,262
round_shots,600,200,100,100
round_queries,600,1400,2500,34900
round_k,3,12,44,174
round_shots,700,200,200,100
round_queries,700,1400,5000,42500
round_k,3,12,60,212
round_shots,800,100,200,200,100
round_queries,800,300,1800,6200,47900
round_k,1,4,15,61,239
round_shots,900,200,100,100
round_queries,900,1400,2500,26500
round_k,3,12,40,132
round_shots,1100,200,100,100
round_queries,1100,1400,2500,25500
round_k,3,12,37,127
round_shots,900,200,100,100
round_queries,900,1400,2500,28300
round_k,3,12,39,141
round_shots,700,200,100,100
round_queries,700,1400,2500,29700
round_k,3,12,44,148
round_shots,900,200,100,100
round_queries,900,1800,3300,44700
round_k,4,16,57,223
round_shots,900,200,100,100
round_queries,900,1800,3300,32500
round_k,4,16,50,162
round_shots,700,200,100,100
round_queries,700,1400,2500,29900
round_k,3,12,38,149
round_shots,600,300,100,100
round_queries,600,2100,3300,39500
round_k,3,16,49,197
round_shots,700,200,200,100,100
round_queries,700,600,1800,3300,51700
round_k,1,4,16,61,258
round_shots,1000,200,200,100
round_queries,1000,1400,5000,33900
round_k,3,12,51,169
round_shots,800,200,200,100
round_queries,800,1400,5000,37700
round_k,3,12,56,188
round_shots,600,200,200,100
round_queries,600,600,1800,20100
round_k,1,4,20,100
round_shots,1100,200,100,100
round_queries,1100,1400,2500,35100
round_k,3,12,44,175
round_shots,700,200,100,100
round_queries,700,1400,2500,27700
round_k,3,12,40,138
round_shots,800,100,200,100
round_queries,800,700,4600,44900
round_k,3,11,59,224
round_shots,1100,200,200,100
round_queries,1100,1800,6200,37300
round_k,4,15,53,186
round_shots,1000,200,100,100
round_queries,1000,1400,2500,26500
round_k,3,12,40,132
round_shots,1000,200,100,100
round_queries,1000,1400,3100,36900
round_k,3,15,47,184
round_shots,1100,200,100,100
round_queries,1100,1800,3300,42700
round_k,4,16,53,213
round_shots,900,200,100,100
round_queries,900,1400,2500,30500
round_k,3,12,39,152
round_shots,900,200,200,100
round_queries,900,1400,5000,37300
round_k,3,12,51,186
round_shots,1100,300,100,100
round_queries,1100,2100,3300,44500
round_k,3,16,57,222
round_shots,800,200,200,100,100
round_queries,800,600,1800,3300,30900
round_k,1,4,16,51,154
round_shots,700,200,100,100
round_queries,700,1400,2500,26900
round_k,3,12,41,134
round_shots,900,200,200,100
round_queries,900,1400,5000,32300
round_k,3,12,52,161
round_shots,700,200,200,100,100
round_queries,700,600,1800,3300,40700
round_k,1,4,16,57,203
round_shots,1100,200,200,100
round_queries,1100,1400,5000,38700
round_k,3,12,47,193
round_shots,600,200,200,100
round_queries,600,1400,5000,37500
round_k,3,12,53,187
round_shots,800,200,100,200,100
round_queries,800,600,900,5400,48700
round_k,1,4,13,64,243
round_shots,1100,200,100,100
round_queries,1100,1400,2500,30700
round_k,3,12,41,153
round_shots,1000,300,200,100
round_queries,1000,2100,7000,44500
round_k,3,17,70,222
round_shots,900,200,100,100
round_queries,900,1400,2500,31100
round_k,3,12,44,155
round_shots,800,200,100,100
round_queries,800,1400,3100,33100
round_k,3,15,48,165
round_shots,800,200,200,100
round_queries,800,1400,6200,56300
round_k,3,15,76,281
round_shots,700,200,200,100
round_queries,700,1400,5000,44100
round_k,3,12,56,220
round_shots,600,100,100,100
round_queries,600,700,2300,33900
round_k,3,11,39,169
round_shots,1100,200,100,100
round_queries,1100,1800,3300,49700
round_k,4,16,61,248
round_shots,500,100,200,100,100
round_queries,500,300,1800,4300,57500
round_k,1,4,21,66,287
round_shots,600,200,200,100,100
round_queries,600,600,1800,3500,52500
round_k,1,4,17,64,262
round_shots,900,200,100,100
round_queries,900,1800,3300,39100
round_k,4,16,53,195
round_shots,900,200,100,100
round_queries,900,1400,2500,30500
round_k,3,12,44,152
round_shots,1100,200,100,100
round_queries,1100,1800,3300,36700
round_k,4,16,57,183
round_shots,800,300,100,100
round_queries,800,2100,2500,29500
round_k,3,12,44,147
round_shots,1100,200,100,100
round_queries,1100,1800,4100,42900
round_k,4,20,61,214
round_shots,600,200,100,100
round_queries,600,1400,2500,27700
round_k,3,12,40,138
round_shots,700,200,100,100
round_queries,700,1400,2300,25900
round_k,3,11,35,129
round_shots,600,200,200,100,100
round_queries,600,600,1800,4300,55900
round_k,1,4,21,71,279
round_shots,1100,200,100,100
round_queries,1100,1800,3300,47900
round_k,4,16,62,239
round_shots,900,200,100,100
round_queries,900,1400,2500,44700
round_k,3,12,45,223
round_shots,1100,200,100,100
round_queries,1100,1800,4100,50700
round_k,4,20,69,253
round_shots,1100,200,100,100
round_queries,1100,1400,2500,27500
round_k,3,12,42,137
round_shots,900,200,100,100
round_queries,900,1400,2500,35100
round_k,3,12,44,175
round_shots,1000,200,100,100
round_queries,1000,1800,4100,47100
round_k,4,20,72,235
round_shots,800,200,100,100
round_queries,800,1400,2500,38100
round_k,3,12,44,190
round_shots,1000,200,200,100
round_queries,1000,1400,4600,32900
round_k,3,11,48,164
round_shots,800,200,100,100
round_queries,800,1400,2500,38900
round_k,3,12,46,194
round_shots,800,200,200,100
round_queries,800,1400,6200,35100
round_k,3,15,56,175
round_shots,900,200,200,100
round_queries,900,1800,6200,42100
round_k,4,15,63,210
round_shots,800,200,100,100
round_queries,800,1400,2500,36300
round_k,3,12,46,181
round_shots,1000,200,100,100
round_queries,1000,1400,2500,37100
round_k,3,12,46,185
round_shots,600,200,200,100,100
round_queries,600,600,1800,4100,62300
round_k,1,4,20,76,311
round_shots,700,200,200,100
round_queries,700,1400,4600,32900
round_k,3,11,41,164
round_shots,800,100,100,200
round_queries,800,700,2300,49800
round_k,3,11,39,124
round_shots,800,200,200,200,100
round_queries,800,600,1800,8600,73500
round_k,1,4,21,86,367
round_shots,1100,200,100,100
round_queries,1100,1400,2500,27700
round_k,3,12,40,138
round_shots,800,200,100,100
round_queries,800,1400,2500,31500
round_k,3,12,40,157
round_shots,800,200,100,100
round_queries,800,1400,2500,29900
round_k,3,12,44,149
round_shots,600,200,100,100
round_queries,600,1400,2500,27500
round_k,3,12,40,137
round_shots,800,200,100,100
round_queries,800,1400,2500,27500
round_k,3,12,37,137
round_shots,1100,200,100,100
round_queries,1100,1400,2500,27500
round_k,3,12,42,137
round_shots,700,200,200,200,100
round_queries,700,600,1800,6200,31700
round_k,1,4,15,49,158
round_shots,800,200,200,100
round_queries,800,1400,5000,53500
round_k,3,12,53,267
round_shots,1100,100,100,200,100
round_queries,1100,700,2100,12600,75900
round_k,3,10,31,94,379
round_shots,900,100,200,100,100
round_queries,900,300,1800,4100,46300
round_k,1,4,20,68,231
round_shots,1118,162,108,36
round_queries,1118,1458,3564,15084
round_k,4,16,58,209
round_shots,800,200,200,100
round_queries,800,1400,5000,43100
round_k,3,12,56,215
round_shots,900,200,300,100
round_queries,900,1800,9300,45100
round_k,4,15,57,225
round_shots,700,300,100,100
round_queries,700,2100,3500,35700
round_k,3,17,54,178
round_shots,700,200,100,100
round_queries,700,1400,2500,30700
round_k,3,12,40,153
round_shots,1000,200,200,100
round_queries,1000,1400,6200,51700
round_k,3,15,57,258
round_shots,700,200,200,100
round_queries,700,1400,6200,44900
round_k,3,15,57,224
round_shots,700,200,200,100
round_queries,700,1400,5000,39100
round_k,3,12,52,195
round_shots,900,200,100,100
round_queries,900,1400,2500,30100
round_k,3,12,45,150
round_shots,900,200,100,100
round_queries,900,1400,2500,26300
round_k,3,12,40,131
round_shots,500,200,200,100,100
round_queries,500,600,1800,4100,61900
round_k,1,4,20,77,309
round_shots,900,200,200,100
round_queries,900,1400,5000,43100
round_k,3,12,52,215
round_shots,1100,200,100,100
round_queries,1100,1800,4100,60300
round_k,4,20,70,301
round_shots,600,200,100,100
round_queries,600,1400,2500,35300
round_k,3,12,45,176
round_shots,1000,200,200,100
round_queries,1000,1800,7800,61700
round_k,4,19,80,308
round_shots,800,200,100,100
round_queries,800,1400,2500,29900
round_k,3,12,38,149
round_shots,700,200,100,100
round_queries,700,1400,2500,24300
round_k,3,12,40,121
round_shots,700,200,200,100
round_queries,700,600,1800,17900
round_k,1,4,16,89
round_shots,600,200,100,100
round_queries,600,1400,2500,27700
round_k,3,12,40,138
round_shots,600,200,200,100
round_queries,600,1400,5000,44300
round_k,3,12,55,221
round_shots,900,200,100,100
round_queries,900,1400,2500,31900
