round_shots,1400,800,300,300,200,300,400,300,200,300,200,200,200,200
round_queries,1400,2400,2100,4500,7400,23100,65200,116100,179400,600300,1054200,2324600,5145400,10414600
round_k,0,1,3,7,18,38,81,193,448,1000,2635,5811,12863,26036
round_shots,1200,700,300,300,200,300,200,300,200,200,200,200,200,100
round_queries,1200,2100,2100,4500,7400,23100,42600,136500,227000,513400,1089400,2458600,5660600,6237900
round_k,0,1,3,7,18,38,106,227,567,1283,2723,6146,14151,31189
round_shots,1300,700,300,400,300,300,200,200,200,200,200,200,200
round_queries,1300,2100,2100,6000,13500,38100,67400,142200,312200,714200,1619400,3643000,8391000
round_k,0,1,3,7,22,63,168,355,780,1785,4048,9107,20977
round_shots,1500,700,300,300,200,300,200,200,200,200,200,200,200,200
round_queries,1500,2100,2100,4500,7400,24300,40600,93000,207400,470200,969000,2023800,4472600,9945400
round_k,0,1,3,7,18,40,101,232,518,1175,2422,5059,11181,24863
round_shots,1200,500,300,300,300,300,200,200,200,200,200,200,200,100
round_queries,1200,1500,2100,4500,9900,25500,44200,95000,210600,425800,955400,2182600,4981800,5766300
round_k,0,1,3,7,16,42,110,237,526,1064,2388,5456,12454,28831
round_shots,1300,800,400,300,300,200,200,300,300,200,200,200,200,100
round_queries,1300,2400,2800,5700,12300,20200,44200,142500,339300,557000,1275000,2915400,6673000,7285500
round_k,0,1,3,9,20,50,110,237,565,1392,3187,7288,16682,36427
round_shots,1300,600,300,400,200,200,300,200,200,300,200,200,200,100
round_queries,1300,1800,2100,6000,9000,20200,62700,110600,242200,788100,1437400,3171400,7217400,7510300
round_k,0,1,3,7,22,50,104,276,605,1313,3593,7928,18043,37551
round_shots,1600,700,300,300,300,200,300,200,200,300,200,200,300,100
round_queries,1600,2100,2100,4500,11100,17800,57900,103000,210600,718500,1287000,2705400,8145900,6380100
round_k,0,1,3,7,18,44,96,257,526,1197,3217,6763,13576,31900
round_shots,1500,700,300,300,300,200,200,200,200,200,200,200,300,100
round_queries,1500,2100,2100,4500,12300,21400,43000,92600,212600,472600,1015400,2205000,7124700,6078300
round_k,0,1,3,7,20,53,107,231,531,1181,2538,5512,11874,30391
round_shots,1300,800,300,400,300,200,200,200,200,200,200,200,300,100
round_queries,1300,2400,2100,6000,13500,21000,44200,97400,208200,453000,1015400,2289800,7561500,6760900
round_k,0,1,3,7,22,52,110,243,520,1132,2538,5724,12602,33804
round_shots,1500,600,300,300,300,300,300,200,200,200,200,200,200,100
round_queries,1500,1800,2100,4500,11100,27900,62100,103000,227400,511800,1166600,2665000,5925400,6825300
round_k,0,1,3,7,18,46,103,257,568,1279,2916,6662,14813,34126
round_shots,1300,700,300,300,300,200,300,300,200,200,200,200,200,100
round_queries,1300,2100,2100,4500,11100,17800,54300,131100,229400,511400,1087000,2516600,5393000,5427300
round_k,0,1,3,7,18,44,90,218,573,1278,2717,6291,13482,27136
round_shots,1200,600,300,300,400,200,300,200,200,300,300,200,200,100
round_queries,1200,1800,2100,4500,14800,19000,57300,94600,208200,644700,1571700,2409000,5475000,5781900
round_k,0,1,3,7,18,47,95,236,520,1074,2619,6022,13687,28909
round_shots,1400,800,300,300,300,200,200,200,200,200,200,200,300,100
round_queries,1400,2400,2100,4500,9900,16200,34600,72200,159800,350600,792600,1756200,5996700,5334700
round_k,0,1,3,7,16,40,86,180,399,876,1981,4390,9994,26673
round_shots,1500,600,300,300,300,200,200,200,300,200,200,300,300,100
round_queries,1500,1800,2100,4500,11100,17800,37800,83000,255900,431400,957800,3092700,7807500,5982100
round_k,0,1,3,7,18,44,94,207,426,1078,2394,5154,13012,29910
round_shots,1600,700,300,300,300,200,200,200,200,300,200,200,200,100
round_queries,1600,2100,2100,4500,12300,18600,40200,87000,197000,666900,1189800,2644200,6081800,6853700
round_k,0,1,3,7,20,46,100,217,492,1111,2974,6610,15204,34268
round_shots,1300,700,300,300,200,400,400,300,300,300,200,200,200,100
round_queries,1300,2100,2100,4500,7400,30000,63600,113700,288300,671700,1148600,2546600,5783000,6638700
round_k,0,1,3,7,18,37,79,189,480,1119,2871,6366,14457,33193
round_shots,1700,900,300,400,500,400,400,300,300,300,300,400,200,200
round_queries,1700,2700,2100,6000,15500,28400,63600,99300,204900,465900,1034100,2829200,3758600,8149000
round_k,0,1,3,7,15,35,79,165,341,776,1723,3536,9396,20372
round_shots,1500,1000,400,300,300,300,200,200,300,200,200,200,200
round_queries,1500,3000,2800,5700,14700,35100,59400,123400,380100,658200,1521000,3446600,7860600
round_k,0,1,3,9,24,58,148,308,633,1645,3802,8616,19651
round_shots,1400,1000,300,300,300,200,200,200,200,200,300,200,200,200
round_queries,1400,3000,2100,4500,11100,17800,36200,79000,162600,357800,1207500,2203800,4934600,10789000
round_k,0,1,3,7,18,44,90,197,406,894,2012,5509,12336,26972
round_shots,1400,800,300,300,200,300,200,200,200,300,200,300,200,200
round_queries,1400,2400,2100,4500,6600,21900,36600,79000,173400,526500,873400,2696700,4726600,10833400
round_k,0,1,3,7,16,36,91,197,433,877,2183,4494,11816,27083
round_shots,1800,1000,300,300,300,200,200,200,200,300,300,200,200,100
round_queries,1800,3000,2100,4500,12300,20200,42600,93400,196600,615300,1638900,2899400,6500600,7238100
round_k,0,1,3,7,20,50,106,233,491,1025,2731,7248,16251,36190
round_shots,1500,900,400,300,300,200,300,200,200,200,200,300,200
round_queries,1500,2700,2800,5700,12300,20200,61500,108200,241800,532200,1142600,3908100,6874600
round_k,0,1,3,9,20,50,102,270,604,1330,2856,6513,17186
round_shots,1300,600,300,300,200,400,200,200,200,200,200,200,200,200
round_queries,1300,1800,2100,4500,6600,27600,37400,76200,167000,359800,781000,1760600,3691000,8160200
round_k,0,1,3,7,16,34,93,190,417,899,1952,4401,9227,20400
round_shots,1100,400,300,300,200,300,300,300,200,200,200,200,200,200
round_queries,1100,1200,2100,4500,6600,20700,47100,124500,215000,481800,1067000,2443000,5483000,11006600
round_k,0,1,3,7,16,34,78,207,537,1204,2667,6107,13707,27516
round_shots,1700,800,400,300,300,200,200,200,300,200,300,400,200,100
round_queries,1700,2400,2800,5700,14700,25800,54600,119000,390900,609400,1833300,4968400,6689800,7421900
round_k,0,1,3,9,24,64,136,297,651,1523,3055,6210,16724,37109
round_shots,1200,700,400,400,200,200,300,400,200,300,300,200,200,200
round_queries,1200,2100,2800,7600,8200,17000,51300,166000,208600,656700,1439700,2195400,4575800,10455000
round_k,0,1,3,9,20,42,85,207,521,1094,2399,5488,11439,26137
round_shots,1400,900,400,500,300,200,300,300,300,200,200,200,200
round_queries,1400,2700,2800,9500,16500,26600,81900,220500,495900,857000,1964200,4457000,9711800
round_k,0,1,3,9,27,66,136,367,826,2142,4910,11142,24279
round_shots,900,400,300,300,200,200,200,200,300,300,300,200,200,100
round_queries,900,1200,2100,4500,7400,17000,35400,78200,248100,616500,1520100,2693800,6162600,7066300
round_k,0,1,3,7,18,42,88,195,413,1027,2533,6734,15406,35331
round_shots,1400,800,300,300,300,200,200,200,200,200,200,300,200,200
round_queries,1400,2400,2100,4500,11100,18600,38600,80200,173800,376600,785800,2481300,4055400,8883400
round_k,0,1,3,7,18,46,96,200,434,941,1964,4135,10138,22208
round_shots,1000,600,300,300,200,300,200,200,200,200,300,300,300,100
round_queries,1000,1800,2100,4500,7400,24300,41400,85800,187000,419800,1424700,3590700,8188500,7310700
round_k,0,1,3,7,18,40,103,214,467,1049,2374,5984,13647,36553
round_shots,1300,500,300,300,300,300,300,300,200,200,200,200,300
round_queries,1300,1500,2100,4500,11100,24300,60900,149100,250600,563800,1188200,2705800,9155700
round_k,0,1,3,7,18,40,101,248,626,1409,2970,6764,15259
round_shots,1400,800,400,300,300,300,200,400,300,300,300,400,300
round_queries,1400,2400,2800,5700,13500,35700,63400,266800,494700,993300,2015100,5763600,11647500
round_k,0,1,3,9,22,59,158,333,824,1655,3358,7204,19412
round_shots,1000,900,300,300,300,500,200,200,300,400,300,300,200
