round_shots,1300,1100,400,300,300,300,300,200,200,200,200,200,200,200,200,300
round_queries,1300,3300,2800,5700,12300,30300,77100,125400,274600,624600,1293400,2726200,6183000,13831800,31039000,106393500
round_k,0,1,3,9,20,50,128,313,686,1561,3233,6815,15457,34579,77597,177322
round_shots,1000,700,300,300,300,200,300,200,200,200,200,200,200,200,200,200,200
round_queries,1000,2100,2100,4500,9900,16200,50700,89000,193400,431000,973800,2121800,4589400,9762600,21944200,48300600,108328200
round_k,0,1,3,7,16,40,84,222,483,1077,2434,5304,11473,24406,54860,120751,270820
round_shots,1200,700,300,400,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1200,2100,2100,6000,9900,15400,33800,69800,149800,315800,675800,1469000,3085800,7008200,15984200,36543800,83515800
round_k,0,1,3,7,16,38,84,174,374,789,1689,3672,7714,17520,39960,91359,208789
round_shots,1500,900,300,300,300,300,200,200,200,300,400,200,200,200,200,200,100
round_queries,1500,2700,2100,4500,11100,26700,45400,97400,218600,696900,2198000,3033400,6214200,13186600,27799400,63517800,71570300
round_k,0,1,3,7,18,44,113,243,546,1161,2747,7583,15535,32966,69498,158794,357851
round_shots,1400,800,300,400,300,300,200,300,300,200,200,200,200,200,200,200
round_queries,1400,2400,2100,6000,13500,33300,55000,177300,440100,758600,1706600,3826200,7954200,17958200,40234600,91199800
round_k,0,1,3,7,22,55,137,295,733,1896,4266,9565,19885,44895,100586,227999
round_shots,1500,1100,500,300,300,200,200,300,200,200,200,300,300,200,300,300
round_queries,1500,3300,3500,5700,14700,25000,53800,162300,293000,645000,1449800,4721700,11561700,17804600,55191300,117011700
round_k,0,1,3,9,24,62,134,270,732,1612,3624,7869,19269,44511,91985,195019
round_shots,1400,700,300,300,300,300,300,300,300,200,300,200,300,200,200,200,100
round_queries,1400,2100,2100,4500,9900,20100,47700,122100,294900,395800,1234500,2023400,6165300,10358600,22444600,50620600,56118300
round_k,0,1,3,7,16,33,79,203,491,989,2057,5058,10275,25896,56111,126551,280591
round_shots,1100,400,400,400,200,200,300,300,200,300,300,300,300,200,200,200,100
round_queries,1100,1200,2800,6000,6600,14600,45900,116100,187400,621300,1643700,3352500,6782100,11809400,26394600,58449000,60560900
round_k,0,1,3,7,16,36,76,193,468,1035,2739,5587,11303,29523,65986,146122,302804
round_shots,1100,800,300,300,300,200,200,200,200,300,200,200,200,200,200,200,100
round_queries,1100,2400,2100,4500,11100,18600,39400,81000,171800,548700,932600,2094200,4756600,10804200,24722200,55927000,62238300
round_k,0,1,3,7,18,46,98,202,429,914,2331,5235,11891,27010,61805,139817,311191
round_shots,1300,700,300,300,300,300,200,300,400,200,200,200,200,200,300,200,100
round_queries,1300,2100,2100,4500,11100,26700,46600,141900,463600,547400,1177400,2675400,6017000,13506200,44145900,73810200,78370900
round_k,0,1,3,7,18,44,116,236,579,1368,2943,6688,15042,33765,73576,184525,391854
round_shots,1000,600,300,400,300,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,1000,1800,2100,6000,9900,24300,37400,76200,159000,359000,815400,1815400,4089400,9320200,21294600,48535000,101370200
round_k,0,1,3,7,16,40,93,190,397,897,2038,4538,10223,23300,53236,121337,253425
round_shots,1500,900,600,500,200,200,200,200,300,300,300,200,200,200,200,200,100
round_queries,1500,2700,4200,7500,10600,21800,43800,88200,264900,596100,1412100,2357000,5200600,11775400,26470600,59403000,60989100
round_k,0,1,3,7,26,54,109,220,441,993,2353,5892,13001,29438,66176,148507,304945
round_shots,1400,800,300,300,300,300,300,300,200,200,400,300,300,200,200,200
round_queries,1400,2400,2100,4500,9900,20700,57900,141300,243000,546600,2422800,4292700,8657100,15095800,34491000,78161000
round_k,0,1,3,7,16,34,96,235,607,1366,3028,7154,14428,37739,86227,195402
round_shots,1200,500,300,300,300,200,300,200,200,200,200,200,200,200,300,300,100
round_queries,1200,1500,2100,4500,12300,19400,60300,101400,223000,485400,1041000,2319800,4952200,11142200,36284700,90315900,70508100
round_k,0,1,3,7,20,48,100,253,557,1213,2602,5799,12380,27855,60474,150526,352540
round_shots,1100,500,500,300,300,200,200,200,300,300,200,200,200,200,300,200
round_queries,1100,1500,3500,7500,18300,33800,68200,152200,489900,1180500,1863800,4226600,9617000,21341800,65070300,110200600
round_k,0,1,3,12,30,84,170,380,816,1967,4659,10566,24042,53354,108450,275501
round_shots,1500,700,400,300,300,200,200,200,200,400,400,200,200,200,200,200,200
round_queries,1500,2100,2800,5700,12300,18600,38600,81000,179800,719600,1515600,1607400,3429400,7780200,17058600,38993400,88834600
round_k,0,1,3,9,20,46,96,202,449,899,1894,4018,8573,19450,42646,97483,222086
round_shots,1500,1200,400,400,300,200,200,200,300,200,300,200,200,200,200,200,100
round_queries,1500,3600,2800,7600,17100,23400,49800,103400,319500,525400,1665900,2871000,6476600,13382200,28165400,63359400,72094500
round_k,0,1,3,9,28,58,124,258,532,1313,2776,7177,16191,33455,70413,158398,360472
round_shots,1300,700,300,300,200,300,200,200,200,200,300,200,200,200,200,300,100
round_queries,1300,2100,2100,4500,7400,23100,39800,85400,191400,422600,1422300,2432600,5267800,11956600,27015800,85336500,69291700
round_k,0,1,3,7,18,38,99,213,478,1056,2370,6081,13169,29891,67539,142227,346458
round_shots,1300,900,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2700,2100,4500,12300,17800,37800,78600,169000,375000,839000,1858200,4222600,9030600,20418200,46539800,105865000
round_k,0,1,3,7,20,44,94,196,422,937,2097,4645,10556,22576,51045,116349,264662
round_shots,1100,700,400,300,300,200,200,200,200,200,200,200,200,200,200,300,200
round_queries,1100,2100,2800,4500,11100,19000,38200,82200,175400,384600,823400,1770200,3969000,8958200,20455000,66063300,104024600
round_k,0,1,3,7,18,47,95,205,438,961,2058,4425,9922,22395,51137,110105,260061
round_shots,1000,1200,400,300,200,200,200,300,200,200,200,200,200,200,200,200,100
round_queries,1000,3600,2800,5700,9000,20200,42600,128100,211800,468600,1051000,2131000,4828600,10957400,24808600,56160600,64119100
round_k,0,1,3,9,22,50,106,213,529,1171,2627,5327,12071,27393,62021,140401,320595
round_shots,1200,600,300,300,300,200,200,200,200,200,300,300,200,200,200,300,200
round_queries,1200,1800,2100,4500,12300,19400,41000,84200,181800,398600,1284300,2702100,3806600,7618200,16651400,53266500,83142200
round_k,0,1,3,7,20,48,102,210,454,996,2140,4503,9516,19045,41628,88777,207855
round_shots,1100,700,400,300,300,200,200,200,200,200,200,200,200,300,200,300,200
round_queries,1100,2100,2800,4500,9900,15400,32200,67400,136200,292200,643000,1439800,3254600,10667700,18415800,56598300,97385400
round_k,0,1,3,7,16,38,80,168,340,730,1607,3599,8136,17779,46039,94330,243463
round_shots,1300,900,300,400,300,200,200,200,200,200,200,200,200,200,200,300,200
round_queries,1300,2700,2100,6000,13500,20200,43400,88200,191400,424600,950200,2055000,4564600,10347000,22666200,69863100,99415800
round_k,0,1,3,7,22,50,108,220,478,1061,2375,5137,11411,25867,56665,116438,248539
round_shots,1000,500,300,300,200,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1000,1500,2100,4500,8200,17800,37800,83800,181000,383400,807000,1737000,3874600,8737800,19377400,43396200,92215800
round_k,0,1,3,7,20,44,94,209,452,958,2017,4342,9686,21844,48443,108490,230539
round_shots,1300,600,300,300,300,300,200,400,300,200,200,200,200,200,200,200
round_queries,1300,1800,2100,4500,11100,27900,48200,204400,422700,638200,1336600,2995000,6785400,14763000,31467400,71631400
round_k,0,1,3,7,18,46,120,255,704,1595,3341,7487,16963,36907,78668,179078
round_shots,900,600,300,400,200,300,300,300,300,200,200,200,200,300,200,200,100
round_queries,900,1800,2100,6000,6600,21900,50100,119100,291300,477400,1077000,2405000,5464200,18431700,30049000,61712200,65047100
round_k,0,1,3,7,16,36,83,198,485,1193,2692,6012,13660,30719,75122,154280,325235
round_shots,1400,600,400,300,300,200,200,200,200,200,200,400,300,300,300,200,100
round_queries,1400,1800,2800,4500,9900,16200,35400,76600,161400,352200,790600,3478000,6389100,13286100,32504700,59969000,68383100
round_k,0,1,3,7,16,40,88,191,403,880,1976,4347,10648,22143,54174,149922,341915
round_shots,1300,800,300,300,300,300,300,200,200,200,200,200,200,200,200,300,100
round_queries,1300,2400,2100,4500,11100,22500,53700,97800,210600,463000,1034200,2266200,5152200,11185400,23871800,72867300,62986100
round_k,0,1,3,7,18,37,89,244,526,1157,2585,5665,12880,27963,59679,121445,314930
round_shots,1400,1000,300,300,300,200,200,300,200,200,200,200,200,200,200,200,100
round_queries,1400,3000,2100,4500,12300,19400,41000,125100,225800,497800,1118600,2401000,5241800,11055000,24746600,55159800,63004900
round_k,0,1,3,7,20,48,102,208,564,1244,2796,6002,13104,27637,61866,137899,315024
round_shots,1400,500,300,300,300,300,200,200,200,200,200,300,300,200,200,200
round_queries,1400,1500,2100,4500,11100,27900,47400,98600,203800,445400,989400,3318300,7975500,13655400,31100200,69723000
round_k,0,1,3,7,18,46,118,246,509,1113,2473,5530,13292,34138,77750,174307
round_shots,1500,700,400,300,200,300,200,200,200,200,200,300,400,300,300,200
round_queries,1500,2100,2800,4500,6600,21900,39400,82600,171800,378600,860200,2906100,9054000,17763900,43031100,74834600
round_k,0,1,3,7,16,36,98,206,429,946,2150,4843,11317,29606,71718,187086
round_shots,1300,900,400,300,300,300,300,200,200,200,200,200,200,300,300,200,100
round_queries,1300,2700,2800,4500,11100,22500,52500,85800,190200,406600,894600,1933800,4204200,13782300,35028900,61824200,70149500
round_k,0,1,3,7,18,37,87,214,475,1016,2236,4834,10510,22970,58381,154560,350747
round_shots,1300,700,300,400,300,200,200,200,300,300,300,400,300,200,200,200,100
round_queries,1300,2100,2100,6000,9900,15400,32200,71000,222900,547500,1340100,4127600,7536300,12170600,27293400,62020200,70866700
round_k,0,1,3,7,16,38,80,177,371,912,2233,5159,12560,30426,68233,155050,354333
round_shots,1600,700,400,300,200,200,300,200,300,300,200,200,200,200,200,200
round_queries,1600,2100,2800,5700,9800,21800,71100,125800,397500,997500,1766600,3751000,8428200,19227800,43880600,100347800
round_k,0,1,3,9,24,54,118,314,662,1662,4416,9377,21070,48069,109701,250869
round_shots,1600,1200,500,300,300,300,300,300,200,200,200,300,200,200,300,200,200
round_queries,1600,3600,3500,4500,9300,19500,45900,101700,139000,289800,603400,2022900,3657000,8037800,26720100,46179400,103467800
round_k,0,1,3,7,15,32,76,169,347,724,1508,3371,9142,20094,44533,115448,258669
round_shots,1300,700,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2100,2100,4500,9900,15400,33800,73400,154200,316600,697000,1585000,3557000,7928600,17833000,40505400,90447400
round_k,0,1,3,7,16,38,84,183,385,791,1742,3962,8892,19821,44582,101263,226118
round_shots,1300,800,300,300,300,200,300,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2400,2100,4500,12300,20200,63900,106600,218600,477400,1057800,2337800,4901800,10046600,22746600,52000200,118325800
round_k,0,1,3,7,20,50,106,266,546,1193,2644,5844,12254,25116,56866,130000,295814
round_shots,1500,600,400,400,300,300,400,500,400,300,200,200,200,300,300,100
round_queries,1500,1800,2800,7600,12300,30300,87600,238500,537200,1001700,1704600,3559000,7944200,26249100,65204700,52919700
round_k,0,1,3,9,20,50,109,238,671,1669,4261,8897,19860,43748,108674,264598
round_shots,1100,900,300,300,300,300,200,200,200,200,200,300,400,400,300,100
round_queries,1100,2700,2100,4500,11100,26700,47400,102200,225800,504200,1135800,3858300,14076400,33922800,67886100,52978900
round_k,0,1,3,7,18,44,118,255,564,1260,2839,6430,17595,42403,113143,264894
round_shots,900,800,300,300,300,200,200,200,200,200,200,200,200,200,200,200,300
round_queries,900,2400,2100,4500,9900,13400,28200,57800,117000,262200,558600,1249000,2820200,6219800,14013000,31703400,108764700
round_k,0,1,3,7,16,33,70,144,292,655,1396,3122,7050,15549,35032,79258,181274
round_shots,1800,1000,300,300,500,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1800,3000,2100,4500,15500,17400,38600,81000,173400,377000,843400,1907800,4319800,9576200,21886200,48744200,109490200
round_k,0,1,3,7,15,43,96,202,433,942,2108,4769,10799,23940,54715,121860,273725
round_shots,1800,500,300,300,300,200,200,200,200,200,200,200,200,200,200,300,200
round_queries,1800,1500,2100,4500,9900,16200,33800,69800,142600,299800,639400,1425800,3233800,7209800,16187800,52114500,90109000
round_k,0,1,3,7,16,40,84,174,356,749,1598,3564,8084,18024,40469,86857,225272
round_shots,1100,800,400,300,300,200,200,300,300,200,200,200,200,200,200,200,100
round_queries,1100,2400,2800,5700,12300,19400,41800,126300,318900,517400,1099800,2425400,5484600,12228600,26383400,59934200,67324900
round_k,0,1,3,9,20,48,104,210,531,1293,2749,6063,13711,30571,65958,149835,336624
round_shots,1300,800,400,300,300,300,300,200,200,200,200,200,200,200,300,200,200
round_queries,1300,2400,2800,4500,11100,25500,59700,97800,195800,410600,848600,1878200,4259800,9561800,29375100,47738200,105247800
round_k,0,1,3,7,18,42,99,244,489,1026,2121,4695,10649,23904,48958,119345,263119
round_shots,1000,900,500,300,300,200,300,300,200,200,200,200,200,200,200,200,100
round_queries,1000,2700,3500,5700,13500,21800,66300,168900,291800,617400,1339800,3024600,6500200,13759400,30509800,68432600,77602900
round_k,0,1,3,9,22,54,110,281,729,1543,3349,7561,16250,34398,76274,171081,388014
round_shots,1200,700,300,300,300,200,200,300,200,200,200,300,200,200,200,200,200
