round_shots,1100,700,300,300,300,200,200,200,300,200,100
round_queries,1100,2100,2100,4500,11100,21400,45800,103400,338100,545800,558100
round_k,0,1,3,7,18,53,114,258,563,1364,2790
round_shots,1300,700,300,300,300,200,300,300,300,300,200
round_queries,1300,2100,2100,4500,9900,17800,54300,138900,297300,598500,974600
round_k,0,1,3,7,16,44,90,231,495,997,2436
round_shots,1200,500,300,300,300,300,300,400,300,200,100
round_queries,1200,1500,2100,4500,9900,25500,65100,178800,314100,537800,631100
round_k,0,1,3,7,16,42,108,223,523,1344,3155
round_shots,1600,700,300,300,200,200,200,200,200,200,200
round_queries,1600,2100,2100,4500,8200,18600,39400,83400,183800,427800,971000
round_k,0,1,3,7,20,46,98,208,459,1069,2427
round_shots,1400,800,400,300,200,300,200,200,300,300,100
round_queries,1400,2400,2800,5700,8200,27900,47800,101400,320100,837900,576700
round_k,0,1,3,9,20,46,119,253,533,1396,2883
round_shots,1400,800,300,300,300,300,300,200,200,200,100
round_queries,1400,2400,2100,4500,12300,30300,77100,130600,291000,621000,668300
round_k,0,1,3,7,20,50,128,326,727,1552,3341
round_shots,1000,600,300,200,200,200,200,200,300,400,100
round_queries,1000,1800,2100,3000,6600,13400,28200,63800,218100,746800,508300
round_k,0,1,3,7,16,33,70,159,363,933,2541
round_shots,1300,700,300,300,300,200,200,200,200,200,200
round_queries,1300,2100,2100,4500,9900,17000,35400,75400,166200,374600,886600
round_k,0,1,3,7,16,42,88,188,415,936,2216
round_shots,1400,700,300,200,300,300,200,200,200,200,300
round_queries,1400,2100,2100,3000,9900,25500,39000,78600,161000,373400,1139700
round_k,0,1,3,7,16,42,97,196,402,933,1899
round_shots,1400,700,300,300,300,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,9900,15400,32200,75400,175000,381400,898200
round_k,0,1,3,7,16,38,80,188,437,953,2245
round_shots,1100,700,300,300,200,300,200,200,200,200,200
round_queries,1100,2100,2100,4500,7400,23100,39000,79400,173400,391000,892200
round_k,0,1,3,7,18,38,97,198,433,977,2230
round_shots,1500,900,400,300,300,200,200,400,200,200,200
round_queries,1500,2700,2800,5700,12300,19400,41000,187600,223000,451000,1026600
round_k,0,1,3,9,20,48,102,234,557,1127,2566
round_shots,1000,500,300,300,300,200,300,200,200,200,200
round_queries,1000,1500,2100,4500,11100,19800,59700,82200,167000,375800,864200
round_k,0,1,3,7,18,49,99,205,417,939,2160
round_shots,1400,800,500,400,200,300,200,200,200,200
round_queries,1400,2400,3500,7600,12200,39900,75400,171400,396200,907400
round_k,0,1,3,9,30,66,188,428,990,2268
round_shots,1300,700,400,300,300,200,200,200,200,200
round_queries,1300,2100,2800,5700,15900,27000,59400,133000,299000,681400
round_k,0,1,3,9,26,67,148,332,747,1703
round_shots,1100,700,300,300,200,200,300,200,300,300,100
round_queries,1100,2100,2100,4500,6600,15400,49500,84600,288900,729300,650100
round_k,0,1,3,7,16,38,82,211,481,1215,3250
round_shots,1400,900,300,400,200,200,200,300,200,200,200
round_queries,1400,2700,2100,6000,9000,18600,39400,118500,211400,449800,1046200
round_k,0,1,3,7,22,46,98,197,528,1124,2615
round_shots,1200,700,400,200,200,300,200,200,300,200,200
round_queries,1200,2100,2800,3000,6600,20700,35000,76600,252900,410600,846200
round_k,0,1,3,7,16,34,87,191,421,1026,2115
round_shots,1000,500,400,400,200,200,200,200,300,200,200,100
round_queries,1000,1500,2800,6000,6600,13800,27800,56200,186300,284600,594200,665300
round_k,0,1,3,7,16,34,69,140,310,711,1485,3326
round_shots,1400,800,300,400,200,300,200,200,200,200,200
round_queries,1400,2400,2100,6000,6600,23100,39000,79400,183000,397000,894600
round_k,0,1,3,7,16,38,97,198,457,992,2236
round_shots,1300,500,400,400,300,300,200,200,200,200,100
round_queries,1300,1500,2800,6000,9900,20700,38600,86600,199400,468600,551900
round_k,0,1,3,7,16,34,96,216,498,1171,2759
round_shots,1300,600,300,400,300,200,200,200,200,200,300
round_queries,1300,1800,2100,6000,9900,16200,33000,69800,155000,341000,1070100
round_k,0,1,3,7,16,40,82,174,387,852,1783
round_shots,1000,800,300,300,300,200,300,400,400,200,100
round_queries,1000,2400,2100,4500,12300,20200,61500,179600,445200,583800,623700
round_k,0,1,3,7,20,50,102,224,556,1459,3118
round_shots,900,500,400,500,200,200,200,200,300,300,300
round_queries,900,1500,2800,7500,9400,20200,43400,97000,296100,623100,1248900
round_k,0,1,3,7,23,50,108,242,493,1038,2081
round_shots,900,700,300,300,300,200,200,200,200,200,200
round_queries,900,2100,2100,4500,9900,17800,37000,82200,185800,428600,1003800
round_k,0,1,3,7,16,44,92,205,464,1071,2509
round_shots,1500,1100,600,300,300,300,300,200,200,200,100
round_queries,1500,3300,4200,5700,14700,30900,65700,103000,229400,527000,606100
round_k,0,1,3,9,24,51,109,257,573,1317,3030
round_shots,1500,700,300,300,300,200,200,200,200,200,200
