round_shots,200,200,200,100,100,100,100,100
round_queries,200,600,1800,2700,8500,27300,106100,2232900
round_k,1,4,13,42,136,530,2276,11164
round_shots,200,200,200,100,100,100,100,100
round_queries,200,600,1800,3500,10500,39700,156700,3579900
round_k,1,4,17,52,198,783,3490,17899
round_shots,100,200,200,200,100,100,100,100
round_queries,100,600,1800,5800,13700,51300,203300,4894700
round_k,1,4,14,68,256,1016,4628,24473
round_shots,200,200,200,200,100,100,100,100
round_queries,200,600,1800,5400,12100,41700,167900,3843300
round_k,1,4,13,60,208,839,3713,19216
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,8300,29900,115900,2516500
round_k,1,4,13,41,149,579,2525,12582
round_shots,200,200,200,100,100,100,100,100
round_queries,200,600,1800,2700,8300,30100,117500,2534300
round_k,1,4,13,41,150,587,2587,12671
round_shots,300,200,200,100,100,100,100,100
round_queries,300,600,1800,3500,10900,38500,152500,3470300
round_k,1,4,17,54,192,762,3378,17351
round_shots,200,200,200,200,100,100,100,100
round_queries,200,600,1800,5400,9300,32300,119900,2633900
round_k,1,4,13,46,161,599,2651,13169
round_shots,200,100,200,100,100,100,100,100
round_queries,200,300,1800,3900,12500,45900,180300,4278100
round_k,1,4,19,62,229,901,4092,21390
round_shots,100,100,100,200,100,100,100,100
round_queries,100,300,900,5800,12700,46100,184700,4294700
round_k,1,4,14,63,230,923,4166,21473
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,900,2700,9500,32900,125900,2681700
round_k,1,4,13,47,164,629,2754,13408
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,900,2900,9100,32700,129500,2799500
round_k,1,4,14,45,163,647,2807,13997
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,900,2700,9100,29500,114500,2468300
round_k,1,4,13,45,147,572,2496,12341
round_shots,200,100,200,100,100,100,100,100
round_queries,200,300,1800,2900,9500,28900,111700,2366300
round_k,1,4,14,47,144,558,2407,11831
round_shots,200,200,200,100,100,100,100,100
round_queries,200,600,1800,2700,8700,31100,123900,2542100
round_k,1,4,13,43,155,619,2568,12710
round_shots,200,100,200,200,100,100,100,100
round_queries,200,300,1800,5400,11900,42500,168100,3900300
round_k,1,4,13,59,212,840,3803,19501
round_shots,200,200,100,200,100,100,100,100
round_queries,200,600,900,5400,11100,35700,141500,3019300
round_k,1,4,13,55,178,707,3002,15096
round_shots,200,100,200,100,100,100,100,100
round_queries,200,300,1800,3900,13700,45900,186500,4399900
round_k,1,4,19,68,229,932,4198,21999
round_shots,200,200,200,100,100,100,100,100
round_queries,200,600,1800,3500,10900,41300,163500,3789700
round_k,1,4,17,54,206,817,3671,18948
round_shots,200,100,200,200,100,100,100,100
