round_shots,361,448,257,133,86,95,74,77,39
round_queries,361,1344,2827,5187,10750,35625,85470,268499,1256151
round_k,1,5,19,62,187,577,1743,5271,16104
round_shots,600,429,115,107,108,89,185,81,29
round_queries,600,1287,1495,4173,12636,33197,215895,292815,951809
round_k,1,6,19,58,186,583,1807,5425,16410
round_shots,375,447,136,185,150,138,78,61,22
round_queries,375,1341,1496,6475,16650,46506,86970,205265,683298
round_k,1,5,17,55,168,557,1682,5150,15529
round_shots,537,427,154,126,105,76,83,105,39
round_queries,537,1281,2002,4914,13335,30628,100347,382725,1335087
round_k,1,6,19,63,201,604,1822,5614,17116
round_shots,449,462,338,104,230,112,130,68,65
round_queries,449,1386,3042,3640,24150,36400,127530,200668,1786135
round_k,1,4,17,52,162,490,1475,4522,13739
round_shots,857,417,184,131,101,80,76,104,53
round_queries,857,1251,2024,5109,12625,31280,90060,378872,1753293
round_k,1,5,19,62,195,592,1821,5466,16540
round_shots,656,446,459,127,153,84,88,58,31
round_queries,656,1338,4131,4699,18207,30660,96536,197374,949437
round_k,1,4,18,59,182,548,1701,5104,15313
round_shots,720,397,187,130,103,106,71,77,32
round_queries,720,1191,2057,4810,12463,38902,78597,257719,975072
round_k,1,5,18,60,183,553,1673,5078,15235
round_shots,259,389,148,102,86,89,164,72,102
round_queries,259,1167,1628,3774,9546,29637,169412,223848,2993190
round_k,1,5,18,55,166,516,1554,4747,14672
round_shots,506,450,154,126,135,122,79,107,50
round_queries,506,1350,1694,4662,15255,45262,90455,368401,1568150
round_k,1,5,18,56,185,572,1721,5218,15681
round_shots,499,433,176,123,93,85,110,62,40
round_queries,499,1299,1936,4551,11253,31025,122210,207762,1241000
round_k,1,5,18,60,182,555,1675,5097,15512
round_shots,401,413,198,223,89,110,145,58,38
round_queries,401,1239,2178,8697,10769,40150,161675,200274,1180926
round_k,1,5,19,60,182,557,1726,5179,15538
round_shots,632,425,199,128,101,92,72,62,34
round_queries,632,1275,2189,4736,11413,32476,76824,200942,996914
round_k,1,5,18,56,176,533,1620,4881,14660
round_shots,381,481,173,107,106,131,119,86,54
round_queries,381,1443,1903,3959,11766,46505,127687,277178,1595538
round_k,1,5,18,55,177,536,1611,4905,14773
round_shots,506,510,145,118,117,137,106,79,47
round_queries,506,1530,1595,4366,12987,46443,108226,243557,1312757
round_k,1,5,18,55,169,510,1541,4646,13965
round_shots,385,504,292,199,127,90,165,75,53,6
round_queries,385,1512,2628,5373,11049,26550,146685,204825,436455,459822
round_k,1,4,13,43,147,444,1365,4117,12586,38318
round_shots,495,468,203,112,101,96,130,100,21
round_queries,495,1404,2233,4368,11817,36000,150410,352100,667191
round_k,1,5,19,58,187,578,1760,5281,15885
round_shots,700,407,155,143,102,85,76,79,53
round_queries,700,1221,1705,5291,12342,31195,87476,275947,1706547
round_k,1,5,18,60,183,575,1746,5242,16099
round_shots,771,447,245,101,141,107,70,63,72
round_queries,771,1341,2695,3939,16497,39483,77910,211239,2261592
round_k,1,5,19,58,184,556,1676,5158,15705
round_shots,515,431,194,178,100,102,68,79,29
round_queries,515,1293,2134,6942,12300,38046,79084,276579,920721
round_k,1,5,19,61,186,581,1750,5254,15874
round_shots,557,434,165,114,106,111,73,61,34
round_queries,557,1302,1815,4218,11978,38517,78329,199409,1005414
round_k,1,5,18,56,173,536,1634,4928,14785
round_shots,754,394,195,114,125,84,116,71,18
round_queries,754,1182,2145,4218,14375,30660,129804,241471,597546
round_k,1,5,18,57,182,559,1700,5259,16598
round_shots,425,398,203,110,101,122,97,90,31
round_queries,425,1194,2233,4290,11817,44286,107573,299970,945531
round_k,1,5,19,58,181,554,1666,5054,15250
round_shots,249,494,217,143,97,92,71,59,26
round_queries,249,1482,2387,5577,13677,39284,91235,228979,926250
round_k,1,5,19,70,213,642,1940,5868,17812
round_shots,351,437,114,139,113,85,68,59,44
round_queries,351,1311,1482,5421,14351,33065,80444,209391,1427492
round_k,1,6,19,63,194,591,1774,5342,16221
round_shots,612,397,183,135,101,93,89,60,56
round_queries,612,1191,2013,5265,12625,35247,101905,206460,1749160
round_k,1,5,19,62,189,572,1720,5168,15617
round_shots,275,425,193,131,98,121,176,123,14
round_queries,275,1275,2123,5109,12446,49005,224400,470475,493990
round_k,1,5,19,63,202,637,1912,5860,17642
round_shots,457,417,178,97,118,89,68,60,16
round_queries,457,1251,2314,4753,17346,42987,99076,263100,640720
round_k,1,6,24,73,241,728,2192,6609,20022
round_shots,775,445,165,96,93,82,72,90,29
round_queries,775,1335,1815,3552,10323,27470,73080,278550,836505
round_k,1,5,18,55,167,507,1547,4756,14422
round_shots,626,483,195,138,106,90,103,143,17
round_queries,626,1449,2145,5382,13674,35730,126381,526383,568293
round_k,1,5,19,64,198,613,1840,5521,16714
round_shots,564,477,218,134,98,85,182,61,30
round_queries,564,1431,2398,5226,12446,33575,218582,219783,981150
round_k,1,5,19,63,197,600,1801,5418,16352
round_shots,512,423,257,117,99,79,163,69,31
round_queries,512,1269,2827,4797,13167,33417,208803,271377,1109211
round_k,1,5,20,66,211,640,1966,5923,17890
round_shots,404,490,156,124,97,97,81,64,34
round_queries,404,1470,1716,4588,10961,34241,86427,207552,1028670
round_k,1,5,18,56,176,533,1621,4875,15127
round_shots,538,451,169,135,168,277,77,60,46
round_queries,538,1353,1859,4995,19992,101105,85393,199860,1389798
round_k,1,5,18,59,182,554,1665,5035,15106
round_shots,522,389,152,99,94,78,92,77,38
round_queries,522,1167,1672,3663,10434,26910,95220,244321,1095046
round_k,1,5,18,55,172,517,1586,4787,14408
round_shots,430,494,158,133,121,89,79,58,34
round_queries,430,1482,1738,4921,14399,32129,86505,206654,1101634
round_k,1,5,18,59,180,547,1781,5344,16200
round_shots,449,513,148,122,130,145,145,203,35
round_queries,449,1539,1628,4514,15730,53795,164285,746837,1277815
round_k,1,5,18,60,185,566,1839,6053,18254
round_shots,550,523,198,121,86,106,88,60,37
round_queries,550,1569,2178,4477,9546,35298,91784,189540,1057497
round_k,1,5,18,55,166,521,1579,4756,14290
round_shots,182,522,168,181,103,83,88,156,35
