round_shots,618,233,176,89,83,81,66,57,46,38,9
round_queries,618,1165,2992,4717,13363,39933,98802,269895,687286,1725846,3732597
round_k,2,8,26,80,246,748,2367,7470,22708,68897,207366
round_shots,635,245,98,126,99,67,56,48,40,25
round_queries,635,1715,2450,9954,29403,70819,183736,472656,1189400,6769775
round_k,3,12,39,148,528,1640,4923,14867,44835,135395
round_shots,330,288,180,90,79,75,63,53,45,38,10
round_queries,330,1440,3060,4770,12719,36975,98343,254877,652725,1658054,4007890
round_k,2,8,26,80,246,780,2404,7252,21816,65960,200394
round_shots,598,163,98,139,88,73,61,52,44,37,5
round_queries,598,815,1666,7367,17688,44165,110959,288236,736340,1864541,2307985
round_k,2,8,26,100,302,909,2771,8367,25196,76403,230798
round_shots,724,287,109,85,94,68,61,51,45,38,10
round_queries,724,1435,1853,4505,14946,36108,98393,249033,661365,1686326,4048910
round_k,2,8,26,79,265,806,2441,7348,22188,67364,202445
round_shots,853,136,99,95,80,74,57,49,42,35,4
round_queries,853,952,2475,7505,19280,55870,138111,358141,922866,2307725,2409900
round_k,3,12,39,120,377,1211,3654,10986,32967,99396,301237
round_shots,837,299,105,127,92,73,58,51,44,36,7
round_queries,837,1495,1995,7747,16836,44311,110026,291567,755612,1864980,3315795
round_k,2,9,30,91,303,948,2858,8586,25902,77707,236842
round_shots,601,225,98,121,116,68,61,53,46,38,13
round_queries,601,1125,1666,6413,18676,32844,88389,232617,610742,1532730,4741087
round_k,2,8,26,80,241,724,2194,6638,20167,60625,182349
round_shots,601,197,186,85,138,74,69,56,47,37,7
round_queries,601,985,3534,5015,24978,40478,113367,296072,784853,1915971,3348233
round_k,2,9,29,90,273,821,2643,8349,25891,78512,239159
round_shots,744,267,196,152,114,140,76,57,37,37,6
round_queries,744,1335,3332,8056,18582,69020,113620,290871,596699,1791429,2661426
round_k,2,8,26,81,246,747,2551,8063,24208,73108,221785
round_shots,629,218,149,98,76,69,60,52,44,37,8
round_queries,629,1090,2831,5978,14820,40641,106020,278148,713108,1800901,3572552
round_k,2,9,30,97,294,883,2674,8103,24336,73670,223284
round_shots,771,225,167,88,119,82,75,53,45,32,8
round_queries,771,1125,2839,4840,20111,42886,118125,281059,729495,1574624,3583080
round_k,2,8,27,84,261,787,2651,8105,24603,73825,223942
round_shots,807,128,98,84,94,72,60,53,45,38,6
round_queries,807,640,1666,4452,14946,38232,98820,263039,677295,1726454,2495910
round_k,2,8,26,79,265,823,2481,7525,22716,69083,207992
round_shots,673,272,133,90,79,75,62,53,45,38,10
round_queries,673,1360,2261,4950,13035,37275,97030,253181,654435,1658662,4021610
round_k,2,8,27,82,248,782,2388,7271,21824,65947,201080
round_shots,533,256,100,112,77,69,60,53,45,38,7
round_queries,533,1280,1900,6608,13783,37329,98820,265053,675225,1725618,2903439
round_k,2,9,29,89,270,823,2500,7502,22705,69081,207388
round_shots,374,232,151,147,113,80,58,53,43,34,5
round_queries,374,1160,2869,8967,21131,55280,120930,332151,832093,1981010,2644975
round_k,2,9,30,93,345,1042,3133,9675,29132,87529,264497
round_shots,598,172,196,119,125,87,45,50,43,36,3
round_queries,598,860,3332,6545,20875,56115,100215,334350,869761,2201076,1677387
round_k,2,8,27,83,322,1113,3343,10113,30570,92891,279564
round_shots,758,228,167,133,78,67,57,48,41,34,1
round_queries,758,1596,4175,10507,23790,64387,167409,430512,1106139,2770898,747163
round_k,3,12,39,152,480,1468,4484,13489,40748,123972,373581
round_shots,795,226,198,110,136,88,57,50,43,36,4
round_queries,795,1582,4554,7810,29240,56936,128535,339250,882145,2240028,2313116
round_k,3,11,35,107,323,1127,3392,10257,31111,94736,289139
round_shots,494,282,205,103,110,78,60,50,43,36,5
round_queries,494,1410,3485,5665,18590,48126,121260,311850,807669,2048652,2599025
round_k,2,8,27,84,308,1010,3118,9391,28453,85965,259902
round_shots,466,210,196,110,76,76,60,53,46,38,11
round_queries,466,1050,3332,5830,12084,36252,91260,242369,634018,1584714,4159771
round_k,2,8,26,79,238,760,2286,6891,20851,62604,189080
round_shots,656,230,128,112,83,67,58,52,45,38,8
round_queries,656,1150,2176,6160,15853,40133,104806,281892,738495,1890158,3633224
round_k,2,8,27,95,299,903,2710,8205,24870,75313,227076
round_shots,666,244,180,84,111,107,77,47,41,23
round_queries,666,1708,4500,6636,26751,78859,219681,475029,1244227,6334407
round_k,3,12,39,120,368,1426,5053,15173,45537,137704
round_shots,794,128,160,116,89,68,61,52,44,37,7
round_queries,794,640,2720,6148,16821,42092,115473,298428,762740,1930105,3322515
round_k,2,8,26,94,309,946,2869,8667,26082,79000,237322
round_shots,442,231,160,85,102,68,63,52,44,37,8
round_queries,442,1155,2720,4505,16422,38012,106785,274612,702460,1779589,3505016
round_k,2,8,26,80,279,847,2640,7982,24048,72372,219063
round_shots,395,245,192,132,92,82,78,56,47,37,8
round_queries,395,1225,3264,6996,14812,39934,115674,282856,741801,1807783,3546712
round_k,2,8,26,80,243,741,2525,7891,24429,73317,221669
round_shots,374,256,205,167,136,77,65,52,43,36,5
round_queries,374,1280,3485,9185,22712,51513,130975,334100,844391,2126556,2729445
round_k,2,8,27,83,334,1007,3212,9818,29535,89757,272944
round_shots,730,260,129,112,80,69,56,49,41,35,2
round_queries,730,1820,3225,8848,22000,59823,150696,396753,996341,2552445,1356294
round_k,3,12,39,137,433,1345,4048,12150,36463,111166,339073
round_shots,607,211,122,86,91,70,56,49,42,34,2
round_queries,607,1477,3050,6794,22295,57610,143080,376271,969570,2377246,1278510
round_k,3,12,39,122,411,1277,3839,11542,34959,104900,319627
round_shots,649,202,189,125,85,74,61,51,44,36,4
round_queries,649,1010,3213,6875,17085,47730,124135,317679,827420,2046276,2086588
round_k,2,8,27,100,322,1017,3114,9402,28420,85904,260823
round_shots,724,128,189,149,105,81,61,51,44,36,4
round_queries,724,640,3213,8195,17745,48519,121329,312375,814484,2014308,2033684
round_k,2,8,27,84,299,994,3062,9255,27976,84227,254210
round_shots,403,239,146,157,96,71,60,52,44,35,4
round_queries,403,1195,2774,9577,17952,45227,119100,314548,803044,1931265,2004388
round_k,2,9,30,93,318,992,3024,9125,27589,83323,250548
round_shots,797,265,137,82,87,69,61,52,45,38,10
round_queries,797,1325,2329,4510,14355,36777,98393,255060,663255,1685794,4062050
round_k,2,8,27,82,266,806,2452,7369,22181,66980,203102
round_shots,701,223,104,157,79,73,57,49,41,23,1
round_queries,701,1561,2392,11147,22989,66941,167865,441147,1118111,1890853,762997
round_k,3,11,35,145,458,1472,4501,13635,41105,125215,381498
round_shots,487,189,121,136,88,74,62,53,46,38,11
round_queries,487,945,2057,7208,14168,36038,94054,244701,640642,1601966,4257737
round_k,2,8,26,80,243,758,2308,6963,21078,63756,193533
round_shots,841,214,99,82,95,64,59,50,42,35,3
round_queries,841,1498,2277,5822,21375,49216,136113,351950,888342,2232755,1736925
round_k,3,11,35,112,384,1153,3519,10575,31896,95903,289487
round_shots,710,225,104,85,88,97,58,54,45,36,5
