round_shots,1349,739,255,259,194,248,183,168,170,180,175,92
round_queries,1349,2217,1785,3885,7178,18600,32025,58968,119850,257940,506625,535164
round_k,0,1,3,7,18,37,87,175,352,716,1447,2908
round_shots,1364,761,263,220,222,176,165,171,163,168,186,45
round_queries,1364,2283,1841,3300,8214,13200,25905,55575,109699,229320,508338,249885
round_k,0,1,3,7,18,37,78,162,336,682,1366,2776
round_shots,1190,698,257,193,210,391,269,318,226,268,179,109
round_queries,1190,2094,1799,2895,6930,26197,38467,93810,135374,324548,448395,548597
round_k,0,1,3,7,16,33,71,147,299,605,1252,2516
round_shots,1147,657,262,265,222,171,177,244,208,179,161,55
round_queries,1147,1971,1834,3975,9102,17271,38409,110532,191152,329897,598115,411345
round_k,0,1,3,7,20,50,108,226,459,921,1857,3739
round_shots,1050,592,225,241,200,171,173,212,228,201,211,104
round_queries,1050,1776,1575,3615,7400,13167,28545,72292,155724,278787,585525,599976
round_k,0,1,3,7,18,38,82,170,341,693,1387,2884
round_shots,1109,544,235,193,203,212,182,164,175,168,199,75
round_queries,1109,1632,1645,2895,6699,15476,30030,55924,120575,232008,553419,418725
round_k,0,1,3,7,16,36,82,170,344,690,1390,2791
round_shots,849,543,203,253,197,208,168,161,220,198,181,132
round_queries,849,1629,1421,3795,6501,14352,23352,46529,129580,236610,438925,649308
round_k,0,1,3,7,16,34,69,144,294,597,1212,2459
round_shots,1201,925,327,304,210,224,171,156,159,199,213
round_queries,1201,2775,2289,4560,9450,24416,42237,80652,166791,421283,926337
round_k,0,1,3,7,22,54,123,258,524,1058,2174
round_shots,1233,852,221,223,200,201,188,182,168,158,171,69
round_queries,1233,2556,1547,3345,7400,17085,32148,63882,121800,233682,512829,417381
round_k,0,1,3,7,18,42,85,175,362,739,1499,3024
round_shots,995,520,250,328,188,234,239,188,173,184,190,98
round_queries,995,1560,1750,4920,6204,17082,36089,59972,110547,239752,507870,525966
round_k,0,1,3,7,16,36,75,159,319,651,1336,2683
round_shots,1077,670,292,220,231,166,165,191,185,184,201,46
round_queries,1077,2010,2044,3300,8547,14774,31185,73535,142635,297896,651039,300150
round_k,0,1,3,7,18,44,94,192,385,809,1619,3262
round_shots,1222,627,215,261,194,191,187,218,244,269,294,46
round_queries,1222,1881,1505,3915,7954,17763,37587,92650,219844,487159,1068690,342562
round_k,0,1,3,7,20,46,100,212,450,905,1817,3723
round_shots,1546,791,213,332,258,171,182,183,171,161,155,72
round_queries,1546,2373,1491,4980,11610,15903,35854,72651,135945,256473,500185,467352
round_k,0,1,3,7,22,46,98,198,397,796,1613,3245
round_shots,889,528,284,259,192,182,161,167,192,203,173,35
round_queries,889,1584,1988,3885,7872,16926,32361,68971,159936,338401,594601,246995
round_k,0,1,3,7,20,46,100,206,416,833,1718,3528
round_shots,1185,635,250,459,195,174,170,173,155,227,250,60
round_queries,1185,1905,1750,6885,8385,15138,30090,63837,117645,346175,763750,374100
round_k,0,1,3,7,21,43,88,184,379,762,1527,3117
round_shots,1535,774,268,260,213,186,173,161,155,157,163,38
round_queries,1535,2322,1876,3900,8733,18042,35465,68425,132835,271453,565447,264518
round_k,0,1,3,7,20,48,102,212,428,864,1734,3480
round_shots,967,682,227,237,218,167,249,255,216,229,211,80
round_queries,967,2046,1589,3555,8066,12859,40089,83385,144936,308463,572021,444720
round_k,0,1,3,7,18,38,80,163,335,673,1355,2779
round_shots,1072,612,290,440,194,222,171,166,169,162,178,72
round_queries,1072,1836,2030,6600,8342,19314,30267,59926,124553,239274,526346,428472
round_k,0,1,3,7,21,43,88,180,368,738,1478,2975
round_shots,1206,397,307,359,204,170,233,207,156,199,313,31
round_queries,1206,1191,2149,5385,6732,12410,35649,64377,101556,261287,839153,169291
round_k,0,1,3,7,16,36,76,155,325,656,1340,2730
round_shots,1406,860,231,213,233,166,184,197,181,168,159,87
round_queries,1406,2580,1617,3195,7689,13446,31096,66783,126519,246120,473979,524175
round_k,0,1,3,7,16,40,84,169,349,732,1490,3012
round_shots,1126,775,329,230,206,174,183,165,180,223,215,49
round_queries,1126,2325,2303,3450,7622,15486,34587,64845,144180,368173,714445,327173
round_k,0,1,3,7,18,44,94,196,400,825,1661,3338
round_shots,1301,621,287,265,186,181,166,194,191,203,306,39
round_queries,1301,1863,2009,3975,7626,16833,33366,80122,167889,361949,1100682,281073
round_k,0,1,3,7,20,46,100,206,439,891,1798,3603
round_shots,1033,415,298,370,198,195,168,174,164,179,184
round_queries,1033,1245,2086,5550,9702,21255,40488,85782,165476,362475,750904
round_k,0,1,3,7,24,54,120,246,504,1012,2040
round_shots,1131,782,231,220,208,179,183,209,161,156,154,88
