round_shots,22,18,36,32,19,16,10,16,15,13,15,3
round_queries,22,54,252,480,817,1520,1950,6256,11895,20891,48615,19509
round_k,0,1,3,7,21,47,97,195,396,803,1620,3251
round_shots,31,13,40,25,22,16,16,16,15,15,10
round_queries,31,39,280,575,1298,2096,4272,8688,17175,34725,46870
round_k,0,1,3,11,29,65,133,271,572,1157,2343
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,20,34,15,17,14,12
round_queries,22,39,77,150,310,1260,4318,5745,16269,29302,50436
round_k,0,1,3,7,15,31,63,191,478,1046,2101
round_shots,22,13,15,51,17,18,15,10,16,13,13
round_queries,22,39,105,765,935,2034,3735,5030,16112,26455,53339
round_k,0,1,3,7,27,56,124,251,503,1017,2051
round_shots,22,13,19,58,33,15,15,16,16,15,15,3
round_queries,22,39,133,870,1023,1365,2775,6032,12784,25125,51255,20775
round_k,0,1,3,7,15,45,92,188,399,837,1708,3462
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,61,20,17,19,16,15,15,13,6
round_queries,22,39,77,915,620,1207,2907,5360,10665,21675,38389,35694
round_k,0,1,3,7,15,35,76,167,355,722,1476,2974
round_shots,22,18,33,32,23,18,16,16,15,16,14
round_queries,22,54,231,480,989,1890,3536,7344,14025,30032,55342
round_k,0,1,3,7,21,52,110,229,467,938,1976
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,18,19,34,20,19,15,17,16,16,12
round_queries,22,54,133,510,900,1957,3525,8109,15600,32592,50940
round_k,0,1,3,7,22,51,117,238,487,1018,2122
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,24,22,19,12,17,16,15,15,4
round_queries,22,39,77,360,814,1425,1956,5865,12048,23655,48885,26124
round_k,0,1,3,7,18,37,81,172,376,788,1629,3265
round_shots,22,18,11,34,16,14,17,17,16,10,15,3
round_queries,22,54,77,510,720,1274,3111,6307,12240,15910,47745,19587
round_k,0,1,3,7,22,45,91,185,382,795,1591,3264
round_shots,22,13,26,22,14,18,17,15,16,13,15,4
round_queries,22,39,182,330,518,1350,2805,5025,10864,17927,41805,22660
round_k,0,1,3,7,18,37,82,167,339,689,1393,2832
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,31,13,23,45,17,14,16,15,16,15,10
round_queries,31,39,161,675,901,1834,4208,7935,17264,33015,44110
round_k,0,1,3,7,26,65,131,264,539,1100,2205
round_shots,22,13,11,42,20,18,16,16,15,16,12
round_queries,22,39,77,630,1020,2070,3984,8240,15735,33648,51492
round_k,0,1,3,7,25,57,124,257,524,1051,2145
round_shots,22,13,29,40,23,18,17,15,11,15,9
round_queries,22,39,203,600,1081,2142,4505,8265,12243,35475,42759
round_k,0,1,3,7,23,59,132,275,556,1182,2375
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,29,15,17,17,16,15,15,14,5
round_queries,22,39,77,435,615,1411,2975,5776,11085,22545,42238,30295
round_k,0,1,3,7,20,41,87,180,369,751,1508,3029
round_shots,22,13,15,18,29,20,15,16,15,15,13,3
round_queries,22,39,105,270,899,1700,2865,6160,11835,24075,42081,19575
round_k,0,1,3,7,15,42,95,192,394,802,1618,3262
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,18,19,27,10,17,17,16,11,16,16,4
round_queries,22,54,133,405,390,1343,2771,5616,7887,24368,50832,26068
round_k,0,1,3,7,19,39,81,175,358,761,1588,3258
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,15,45,18,17,18,15,15,15,11
round_queries,22,39,105,675,954,1921,4338,8175,16575,33375,49621
round_k,0,1,3,7,26,56,120,272,552,1112,2255
round_shots,22,13,15,51,14,19,16,10,15,15,13
round_queries,22,39,105,765,770,2109,3920,5030,15105,30465,54145
round_k,0,1,3,7,27,55,122,251,503,1015,2082
round_shots,31,31,53,22,21,18,17,17,15,15,8
round_queries,31,93,371,550,1239,2394,4675,10115,18795,37875,41032
round_k,0,1,3,12,29,66,137,297,626,1262,2564
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,15,33,17,17,14,10,16,16,15,10
round_queries,22,39,105,495,527,1139,1890,2710,8688,17680,34725,46530
round_k,0,1,3,7,15,33,67,135,271,552,1157,2326
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,18,48,11,24,17,16,15,16,15,10
round_queries,22,54,336,275,1224,2091,4048,8085,17552,34095,46110
round_k,0,1,3,12,25,61,126,269,548,1136,2305
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,18,19,30,17,16,19,16,16,16,15,7
round_queries,22,54,133,450,527,1072,2641,4976,10384,21296,41115,39333
round_k,0,1,3,7,15,33,69,155,324,665,1370,2809
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,51,27,17,17,16,15,15,6
round_queries,22,39,77,765,1485,2431,5287,10448,19875,40095,33030
round_k,0,1,3,7,27,71,155,326,662,1336,2752
round_shots,22,18,11,24,26,15,17,17,15,15,15,3
round_queries,22,54,77,360,806,1215,2805,6035,11145,22845,46695,19263
round_k,0,1,3,7,15,40,82,177,371,761,1556,3210
round_shots,22,13,11,34,24,20,18,15,15,15,15,1
round_queries,22,39,77,510,1080,1820,3798,6795,13785,27765,56685,7709
round_k,0,1,3,7,22,45,105,226,459,925,1889,3854
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,31,13,11,37,21,18,16,17,16,14,15
round_queries,31,39,77,555,987,1710,3248,7259,14704,27006,57915
round_k,0,1,3,7,23,47,101,213,459,964,1930
round_shots,22,23,45,22,21,19,16,16,15,15,15,5
round_queries,22,69,315,330,777,1615,2960,6064,11805,23775,48105,32405
round_k,0,1,3,7,18,42,92,189,393,792,1603,3240
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,19,22,16,17,19,10,14,16,15,4
round_queries,22,39,133,330,592,1309,3097,3690,10346,24368,48645,26236
round_k,0,1,3,7,18,38,81,184,369,761,1621,3279
round_shots,22,13,11,10,23,36,17,16,16,16,14,3
round_queries,22,39,77,150,713,2268,3315,6288,13072,27344,48930,21045
round_k,0,1,3,7,15,31,97,196,408,854,1747,3507
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,16,11,10,16,17,15,15,15,11
round_queries,22,39,77,240,341,630,2032,4369,8055,16365,32925,49159
round_k,0,1,3,7,15,31,63,128,268,545,1097,2234
round_shots,22,13,15,21,24,21,18,15,16,13,15,2
round_queries,22,39,105,315,744,1617,3474,6165,13360,22633,52875,14166
round_k,0,1,3,7,15,38,96,205,417,870,1762,3541
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
round_queries,22,39,77,150,310,630,1310,2730,5710,11950,25010,26175
round_k,0,1,3,7,15,31,65,136,285,597,1250,2617
round_shots,22,13,11,10,10,10,10,10,10,10,10,5
