round_shots,87,86,69,82,141
round_queries,87,258,621,2214,34263
round_k,1,4,13,40,121
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,94,114,93,65,35
round_queries,94,342,837,2015,10115
round_k,1,4,15,47,144
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,86,118,176,54
round_queries,87,258,1062,4752,15282
round_k,1,4,13,43,141
round_shots,94,93,127,79,26
round_queries,94,279,1143,2765,9334
round_k,1,4,17,56,179
round_shots,87,78,91,392,14
round_queries,87,234,819,10584,7294
round_k,1,4,13,77,260
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,114,226,81,16
round_queries,87,342,2034,3321,7248
round_k,1,4,20,72,226
round_shots,87,78,84,83,26
round_queries,87,234,756,2241,8762
round_k,1,4,13,46,168
round_shots,87,78,69,103,49
round_queries,87,234,621,2781,15631
round_k,1,4,13,40,159
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,100,93,71,42
round_queries,87,300,837,2201,12642
round_k,1,4,15,48,150
round_shots,87,78,69,169,26
round_queries,87,234,621,4563,8710
round_k,1,4,13,40,167
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,143,110,47
round_queries,87,234,1287,2970,12455
round_k,1,4,13,40,132
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,94,93,101,64,32
round_queries,94,279,909,1984,9696
round_k,1,4,15,47,151
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,84,131,26
round_queries,87,234,756,3537,8710
round_k,1,4,13,54,167
round_shots,87,78,382,135,37
round_queries,87,234,3438,3645,10323
round_k,1,4,13,46,139
round_shots,87,86,112,81,92
round_queries,87,258,1008,2187,26588
round_k,1,4,13,45,144
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,134,309,86,18
round_queries,87,402,2781,3870,8154
round_k,1,4,22,75,226
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,100,237,87,17
round_queries,87,300,2133,3567,7361
round_k,1,4,20,71,216
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,84,103,78
round_queries,87,234,756,2781,18954
round_k,1,4,13,40,121
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,86,152,127,27
round_queries,87,258,1368,4699,10881
round_k,1,4,18,64,201
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,94,100,300,69,14
round_queries,94,300,2700,3105,6006
round_k,1,4,22,70,214
round_shots,87,100,305,81,8
round_queries,87,300,2745,3645,3976
round_k,1,4,22,79,248
round_shots,87,93,290,70,7
round_queries,87,279,2610,3150,3115
round_k,1,4,22,71,222
round_shots,94,78,182,108,29
round_queries,94,234,1638,4212,11397
round_k,1,4,19,62,196
round_shots,94,121,301,82,13
round_queries,94,363,2709,3690,6279
round_k,1,4,22,79,241
round_shots,87,78,69,60,51,3
round_queries,87,234,621,1620,4131,2199
round_k,1,4,13,40,121,366
round_shots,87,78,173,127,29
round_queries,87,234,1557,3429,9773
round_k,1,4,13,55,168
round_shots,87,78,77,100,27
round_queries,87,234,693,2700,8829
round_k,1,4,13,49,163
round_shots,87,78,69,60,51,3
