round_shots,465,119,66,50,2
round_queries,465,595,1254,3050,1282
round_k,2,9,30,106,320
round_shots,340,128,62,40,4
round_queries,340,640,1178,2440,2444
round_k,2,9,30,93,305
round_shots,391,88,68,71,4
round_queries,391,440,1156,3763,1964
round_k,2,8,26,81,245
round_shots,222,129,63,45,6
round_queries,222,645,1071,2385,2982
round_k,2,8,26,81,248
round_shots,240,105,50,38,6
round_queries,240,525,850,2014,2934
round_k,2,8,26,80,244
round_shots,282,92,70,38,6
round_queries,282,460,1190,2014,2970
round_k,2,8,26,79,247
round_shots,442,100,96,69,4
round_queries,442,500,1824,4209,2308
round_k,2,9,30,93,288
round_shots,475,110,52,42,7
round_queries,475,550,884,2226,3409
round_k,2,8,26,80,243
round_shots,418,72,71,48,6
round_queries,418,360,1207,2544,2910
round_k,2,8,26,80,242
round_shots,229,91,56,53,7
round_queries,229,455,952,2809,3409
round_k,2,8,26,80,243
round_shots,376,90,78,36,3
round_queries,376,630,1794,2556,2079
round_k,3,11,35,106,346
round_shots,457,87,44,24
round_queries,457,609,1012,6552
round_k,3,11,35,136
round_shots,193,87,85,37,2
round_queries,193,435,1445,2553,1378
round_k,2,8,34,107,344
round_shots,357,73,86,65,2
round_queries,357,511,1978,4615,1290
round_k,3,11,35,107,322
round_shots,435,91,77,66,4
round_queries,435,455,1309,3630,2036
round_k,2,8,27,84,254
round_shots,215,94,83,57,3
round_queries,215,470,1411,3135,1713
round_k,2,8,27,87,285
round_shots,351,118,51,63,3
round_queries,351,590,969,3843,1767
round_k,2,9,30,96,294
round_shots,462,74,63,22
round_queries,462,518,1575,6226
round_k,3,12,46,141
round_shots,342,119,58,32
round_queries,342,833,1450,7648
round_k,3,12,39,119
round_shots,478,131,66,42,4
round_queries,478,655,1254,2562,2452
round_k,2,9,30,93,306
round_shots,398,100,50,18
round_queries,398,700,1250,4770
round_k,3,12,38,132
round_shots,193,87,58,43,4
round_queries,193,435,1102,2623,2388
round_k,2,9,30,98,298
round_shots,448,109,97,38,2
round_queries,448,545,1843,2242,1278
round_k,2,9,29,89,319
round_shots,299,111,67,41,5
round_queries,299,555,1273,2501,2745
round_k,2,9,30,91,274
round_shots,401,105,66,57,4
round_queries,401,525,1122,3135,2036
round_k,2,8,27,83,254
round_shots,401,71,93,38,4
round_queries,401,355,1581,2090,2092
round_k,2,8,27,84,261
round_shots,225,100,51,62,2
round_queries,225,500,969,3782,1442
round_k,2,9,30,118,360
round_shots,368,96,54,31
round_queries,368,672,1350,7471
round_k,3,12,39,120
round_shots,442,71,72,39,5
round_queries,442,355,1224,2067,2695
round_k,2,8,26,81,269
round_shots,342,77,49,25
round_queries,342,539,1127,6675
round_k,3,11,36,133
round_shots,372,70,62,34,2
round_queries,372,490,1426,2414,1298
round_k,3,11,35,106,324
round_shots,460,63,68,34,3
round_queries,460,441,1564,2414,1923
round_k,3,11,35,106,320
round_shots,448,138,78,38,3
round_queries,448,690,1482,2242,1629
round_k,2,9,29,89,271
round_shots,271,100,60,53,4
round_queries,271,500,1020,2915,2028
round_k,2,8,27,84,253
round_shots,415,77,82,44,5
round_queries,415,385,1394,2332,2735
round_k,2,8,26,85,273
round_shots,234,103,50,50,3
round_queries,234,515,850,2650,1659
round_k,2,8,26,91,276
round_shots,274,111,76,42,5
round_queries,274,555,1292,2310,2575
round_k,2,8,27,84,257
round_shots,337,124,51,44,6
round_queries,337,620,867,2332,2934
round_k,2,8,26,81,244
round_shots,347,134,54,42,7
round_queries,347,670,918,2226,3409
round_k,2,8,26,80,243
round_shots,342,83,83,25
round_queries,342,581,1909,6675
round_k,3,11,36,133
round_shots,278,93,62,36,5
round_queries,278,465,1178,2196,2745
round_k,2,9,30,91,274
round_shots,323,86,62,42,5
round_queries,323,430,1054,2226,2645
round_k,2,8,26,84,264
round_shots,381,70,87,27
round_queries,381,490,2001,6939
round_k,3,11,36,128
