round_shots,99,103,28,20,19,18,17,15,16,16,16,15,10,16,16,15,13
round_queries,99,309,420,740,1577,3150,6307,11175,24496,49232,100336,190815,255890,828112,1700560,3259095,5666687
round_k,0,1,7,18,41,87,185,372,765,1538,3135,6360,12794,25878,53142,108636,217949
round_shots,53,55,20,21,19,21,18,17,16,16,16,16,16,16,16,16,16,3
round_queries,53,165,220,483,969,2331,4626,8959,17264,34544,70224,141008,287856,585936,1200560,2470992,5063152,1946967
round_k,0,1,5,11,25,55,128,263,539,1079,2194,4406,8995,18310,37517,77218,158223,324494
round_shots,62,24,35,24,19,16,17,18,17,16,16,16,10,14,16,16,16,6
round_queries,62,72,315,552,969,1776,3791,8586,17119,33200,66640,136272,171050,485394,1129232,2307184,4730544,3636978
round_k,0,1,4,11,25,55,111,238,503,1037,2082,4258,8552,17335,35288,72099,147829,303081
round_shots,258,79,22,20,19,18,18,17,16,16,16,16,15,10,16,15,15,5
round_queries,258,237,286,540,1159,2250,4842,9537,18352,36720,73616,147408,281565,377770,1226896,2362665,4805265,3213275
round_k,0,1,6,13,30,62,134,280,573,1147,2300,4606,9385,18888,38340,78755,160175,321327
round_shots,53,129,31,19,18,17,18,16,11,17,16,16,16,16,10,15,13
round_queries,53,387,465,703,1350,2601,5778,10672,14685,47039,90992,183600,374960,766544,976590,2969805,5155579
round_k,0,1,7,18,37,76,160,333,667,1383,2843,5737,11717,23954,48829,98993,198291
round_shots,144,103,28,25,20,19,18,17,15,15,16,16,16,16,16,16,9
round_queries,144,309,420,925,1700,3439,6750,14093,25815,51735,110672,225616,459248,938384,1920176,3940848,4539537
round_k,0,1,7,18,42,90,187,414,860,1724,3458,7050,14351,29324,60005,123151,252196
round_shots,117,59,25,20,18,19,18,17,17,16,17,16,17,16,16,16,16,7
round_queries,117,177,225,420,846,1881,3762,7565,15589,30128,64685,126768,270453,524304,1068432,2183408,4468240,3997959
round_k,0,1,4,10,23,49,104,222,458,941,1902,3961,7954,16384,33388,68231,139632,285568
round_shots,114,118,33,20,21,17,15,16,15,16,14,16,16,16,16,16,9
round_queries,114,354,495,780,1701,3145,5865,13040,24555,54576,96278,223728,458160,934320,1912848,3915728,4511871
round_k,0,1,7,19,40,92,195,407,818,1705,3438,6991,14317,29197,59776,122366,250659
round_shots,83,70,27,25,21,16,18,16,17,16,16,16,16,16,15,15,16,3
round_queries,83,210,297,675,1323,2160,4986,9264,20145,39568,79728,160912,329840,671216,1289715,2584095,5520336,2117625
round_k,0,1,5,13,31,67,138,289,592,1236,2491,5028,10307,20975,42990,86136,172510,352937
round_shots,194,75,42,18,20,18,17,17,16,15,16,16,16,16,16,16,14
round_queries,194,225,546,666,1500,2898,5695,11611,22288,42405,90576,183312,373008,761712,1557488,3193936,5731810
round_k,0,1,6,18,37,80,167,341,696,1413,2830,5728,11656,23803,48671,99810,204707
round_shots,102,53,23,20,20,12,21,18,16,16,16,14,16,16,16,16,16,7
round_queries,102,159,207,420,940,1140,4137,7866,15024,30576,61904,109998,257168,523248,1066992,2201072,4462672,3997413
round_k,0,1,4,10,23,47,98,218,469,955,1934,3928,8036,16351,33343,68783,139458,285529
round_shots,153,107,28,19,16,18,18,17,16,11,16,16,16,10,16,15,16,1
round_queries,153,321,420,703,1200,2718,5490,10761,20496,28303,85488,173520,349648,446690,1443920,2779035,6017584,770931
round_k,0,1,7,18,37,75,152,316,640,1286,2671,5422,10926,22334,45122,92634,188049,385465
round_shots,50,56,20,19,17,20,12,17,19,16,16,16,16,15,16,16,16,8
round_queries,50,168,220,437,799,1900,2436,7429,16777,28400,57808,116624,236880,452865,968752,1989104,4081520,4185736
round_k,0,1,5,11,23,47,101,218,441,887,1806,3644,7402,15095,30273,62159,127547,261608
round_shots,38,75,30,26,17,17,18,18,16,11,16,16,15,16,10,16,16,3
round_queries,38,225,390,702,1037,2159,4626,9486,17456,24123,72528,145744,275355,592432,763010,2466128,5056880,1946691
round_k,0,1,6,13,30,63,128,263,545,1096,2266,4554,9178,18513,38150,77066,158027,324448
round_shots,109,88,23,23,19,16,17,15,17,17,17,17,17,14,16,10,14,3
round_queries,109,264,299,621,1159,2128,4845,8595,19601,39627,81549,171173,353243,604198,1400368,1802250,5116342,2247303
round_k,0,1,6,13,30,66,142,286,576,1165,2398,5034,10389,21578,43761,90112,182726,374550
round_shots,39,59,35,21,16,20,18,15,16,16,16,16,14,16,16,15,16,6
round_queries,39,177,315,483,816,2060,3906,6855,15344,30864,62672,128688,229698,535344,1098416,2096115,4530032,3481566
round_k,0,1,4,11,25,51,108,228,479,964,1958,4021,8203,16729,34325,69870,141563,290130
round_shots,39,53,32,23,23,19,18,16,16,17,16,16,16,16,16,16,16,5
round_queries,39,159,288,575,1173,2109,4338,7856,15728,33983,66448,134896,276048,562192,1153424,2365072,4838480,3101015
round_k,0,1,4,12,25,55,120,245,491,999,2076,4215,8626,17568,36044,73908,151202,310101
round_shots,89,118,28,24,18,18,11,11,17,16,15,16,16,16,16,15,9
round_queries,89,354,420,936,1602,3402,4235,8679,27795,54800,104235,223664,456336,931984,1911760,3674295,4481181
round_k,0,1,7,19,44,94,192,394,817,1712,3474,6989,14260,29124,59742,122476,248954
round_shots,36,111,25,17,17,19,17,16,17,16,16,16,16,15,16,16,14
round_queries,36,333,375,629,1309,2945,5661,11088,23715,46448,93552,187472,384624,732315,1566704,3215664,5766754
