round_shots,64,22,26,27,21,18,18,17,16,15,16,10,14,15,12
round_queries,64,66,182,405,693,1242,2610,5049,9904,18675,40016,51370,146090,321765,519156
round_k,0,1,3,7,16,34,72,148,309,622,1250,2568,5217,10725,21631
round_shots,39,64,30,43,31,19,15,18,16,16,16,15,15,15,5
round_queries,39,192,210,645,961,1653,2835,6822,12496,25776,51856,99675,200205,401265,269425
round_k,0,1,3,7,15,43,94,189,390,805,1620,3322,6673,13375,26942
round_shots,52,27,32,24,19,18,19,16,17,17,16,15,16,15,7
round_queries,52,81,224,360,703,1386,3135,5584,12155,25313,50064,97095,208560,405405,380107
round_k,0,1,3,7,18,38,82,174,357,744,1564,3236,6517,13513,27150
round_shots,82,24,49,36,22,18,19,16,15,15,15,16,16,15,3
round_queries,82,72,343,540,990,1926,4275,7536,14325,29115,58695,125680,256592,494955,198669
round_k,0,1,3,7,22,53,112,235,477,970,1956,3927,8018,16498,33111
round_shots,135,42,34,32,18,17,13,15,17,15,14,15,15,15,8
round_queries,135,126,238,480,738,1445,2249,5445,12427,23025,43022,93885,189735,389835,419048
round_k,0,1,3,7,20,42,86,181,365,767,1536,3129,6324,12994,26190
round_shots,104,29,36,20,19,19,18,16,16,16,14,15,16,14,10
round_queries,104,87,252,300,627,1387,2826,5200,10512,21712,38262,83715,178832,322910,477270
round_k,0,1,3,7,16,36,78,162,328,678,1366,2790,5588,11532,23863
round_shots,114,47,23,26,21,17,18,17,17,16,15,15,14,15,7
round_queries,114,141,161,390,777,1445,3114,6239,13175,25200,48855,98085,183414,402915,377601
round_k,0,1,3,7,18,42,86,183,387,787,1628,3269,6550,13430,26971
round_shots,121,33,28,19,20,18,19,15,16,16,14,15,13,15,3
round_queries,121,165,308,437,980,1818,3971,6585,14736,29808,52682,115935,202319,467085,187413
round_k,0,2,5,11,24,50,104,219,460,931,1881,3864,7781,15569,31235
round_shots,52,33,30,34,23,19,17,18,16,16,16,16,16,15,4
round_queries,52,99,210,510,943,1767,3349,7254,13360,27504,55472,113040,232688,450945,241428
round_k,0,1,3,7,20,46,98,201,417,859,1733,3532,7271,15031,30178
round_shots,93,25,20,20,18,18,17,16,16,16,16,15,15,14,7
round_queries,93,75,140,300,594,1278,2465,4848,10064,20176,41904,80715,162375,309274,319431
round_k,0,1,3,7,16,35,72,151,314,630,1309,2690,5412,11045,22816
round_shots,46,22,18,24,23,21,17,18,17,16,16,15,15,15,10
round_queries,46,66,126,360,759,1701,2771,5994,11713,22864,46320,88905,177825,358365,479590
round_k,0,1,3,7,16,40,81,166,344,714,1447,2963,5927,11945,23979
round_shots,120,31,45,24,25,15,17,17,15,17,16,15,16,14,7
round_queries,120,93,315,360,925,1335,3043,6341,11415,25891,50768,95685,205968,371574,382403
round_k,0,1,3,7,18,44,89,186,380,761,1586,3189,6436,13270,27314
round_shots,171,33,41,32,22,18,17,17,17,11,16,15,15,15,5
round_queries,171,99,287,480,726,1386,2805,5933,12359,16555,51600,98505,197025,396705,265365
round_k,0,1,3,7,16,38,82,174,363,752,1612,3283,6567,13223,26536
round_shots,98,33,24,36,22,17,18,17,15,16,16,16,16,16,9
round_queries,98,99,168,540,682,1275,2862,5559,10155,21680,44368,91952,189136,390544,451053
round_k,0,1,3,7,15,37,79,163,338,677,1386,2873,5910,12204,25058
round_shots,93,22,24,30,22,21,16,17,17,16,16,16,16,13,5
round_queries,93,66,168,450,902,2079,3216,6953,14229,28496,57616,116752,239088,400595,308425
round_k,0,1,3,7,20,49,100,204,418,890,1800,3648,7471,15407,30842
round_shots,23,22,32,20,18,18,18,17,16,15,10,16,15,15,13
round_queries,23,66,224,300,594,1242,2610,4947,9776,18855,25410,82096,156165,313305,543725
round_k,0,1,3,7,16,34,72,145,305,628,1270,2565,5205,10443,20912
round_shots,135,22,36,40,14,17,19,15,17,16,14,16,15,15,11
round_queries,135,66,252,600,434,1207,2869,4815,10965,21168,37814,88880,172515,347295,511401
round_k,0,1,3,7,15,35,75,160,322,661,1350,2777,5750,11576,23245
round_shots,52,32,18,36,20,21,12,17,17,15,15,15,15,15,6
round_queries,52,96,126,540,900,1953,2436,7191,14705,25965,52035,104415,210405,431595,346686
round_k,0,1,3,7,22,46,101,211,432,865,1734,3480,7013,14386,28890
round_shots,93,25,20,18,14,22,17,15,17,14,16,15,15,15,9
round_queries,93,75,140,270,434,1562,2839,5175,11747,20286,46576,89385,179055,358215,432729
round_k,0,1,3,7,15,35,83,172,345,724,1455,2979,5968,11940,24040
round_shots,104,31,19,22,25,21,18,15,14,16,16,15,10,15,9
round_queries,104,93,133,330,825,1407,2790,4695,8946,21008,43664,84015,113110,344115,417771
round_k,0,1,3,7,16,33,77,156,319,656,1364,2800,5655,11470,23209
round_shots,76,25,18,32,22,21,16,17,18,17,17,17,16,10,7
round_queries,76,75,126,480,726,1617,2640,5797,13014,26061,55063,114359,220656,281290,402549
round_k,0,1,3,7,16,38,82,170,361,766,1619,3363,6895,14064,28753
round_shots,130,22,24,35,28,18,17,16,15,16,16,15,15,15,10
round_queries,130,66,168,525,868,1422,2873,5552,10575,23312,46864,88875,180045,362685,488110
round_k,0,1,3,7,15,39,84,173,352,728,1464,2962,6001,12089,24405
round_shots,120,64,22,42,19,21,19,17,16,17,16,16,15,15,9
round_queries,120,192,154,630,589,1491,3059,5899,11472,24497,47376,95216,179205,361755,441513
round_k,0,1,3,7,15,35,80,173,358,720,1480,2975,5973,12058,24528
round_shots,64,85,23,24,21,20,18,18,17,16,16,15,15,15,10
round_queries,64,255,161,360,693,1380,2754,5778,11237,21392,43760,84675,170595,343635,468090
round_k,0,1,3,7,16,34,76,160,330,668,1367,2822,5686,11454,23404
round_shots,70,26,18,20,18,17,18,12,17,12,15,15,15,15,12
round_queries,70,78,126,300,594,1139,2466,3468,10557,15348,40065,80745,162045,324195,519708
round_k,0,1,3,7,16,33,68,144,310,639,1335,2691,5401,10806,21654
round_shots,98,24,20,22,25,21,18,17,16,16,15,16,15,15,13
round_queries,98,72,140,330,825,1407,2646,5219,9936,20240,38445,82096,159705,321525,558311
round_k,0,1,3,7,16,33,73,153,310,632,1281,2565,5323,10717,21473
round_shots,98,22,18,30,18,11,18,18,17,16,15,10,15,10,5
round_queries,98,66,126,450,738,935,3222,6786,13481,26064,49575,66270,200865,271010,275675
round_k,0,1,3,7,20,42,89,188,396,814,1652,3313,6695,13550,27567
round_shots,156,26,22,42,18,17,17,16,16,16,16,15,15,15,6
round_queries,156,78,154,630,810,1581,3281,6288,13136,26800,55024,105615,212175,425295,342558
round_k,0,1,3,7,22,46,96,196,410,837,1719,3520,7072,14176,28546
round_shots,58,40,19,36,20,17,16,15,16,17,15,16,15,14,6
round_queries,58,120,133,540,900,1717,3312,6255,13360,28577,52245,113168,217035,409206,364506
round_k,0,1,3,7,22,50,103,208,417,840,1741,3536,7234,14614,30375
round_shots,140,43,18,21,28,18,18,18,16,16,16,16,16,15,6
round_queries,140,129,126,315,868,1422,2970,5994,10960,22128,44976,91760,185200,357375,287970
round_k,0,1,3,7,15,39,82,166,342,691,1405,2867,5787,11912,23997
round_shots,171,22,27,30,19,16,15,17,16,17,16,16,15,15,9
round_queries,171,66,189,450,779,1392,2655,6035,11600,24701,47280,95824,183645,367575,451197
round_k,0,1,3,7,20,43,88,177,362,726,1477,2994,6121,12252,25066
round_shots,58,33,26,29,30,19,17,17,15,16,16,15,16,15,5
round_queries,58,99,182,435,930,1577,3077,6239,11445,24624,50384,97515,208816,401115,267825
round_k,0,1,3,7,15,41,90,183,381,769,1574,3250,6525,13370,26782
round_shots,114,22,18,30,26,18,17,16,17,15,10,16,15,16,3
round_queries,114,66,126,450,1066,1782,3553,7088,15249,27795,37410,120912,233775,498736,192999
round_k,0,1,3,7,20,49,104,221,448,926,1870,3778,7792,15585,32166
round_shots,23,42,23,16,19,18,12,17,15,16,10,15,15,15,2
round_queries,23,126,207,432,1045,2142,3060,8993,16275,35568,45450,137145,280005,564075,151850
round_k,0,1,4,13,27,59,127,264,542,1111,2272,4571,9333,18802,37962
round_shots,140,22,24,24,21,18,15,17,14,16,15,16,15,15,13
round_queries,140,66,168,360,693,1278,2235,5083,8470,19568,37245,80496,155505,312075,543751
round_k,0,1,3,7,16,35,74,149,302,611,1241,2515,5183,10402,20913
round_shots,46,30,23,26,17,18,19,17,15,11,16,16,16,15,8
round_queries,46,90,161,390,629,1386,2945,5661,10305,15125,46096,95088,196208,380475,407080
round_k,0,1,3,7,18,38,77,166,343,687,1440,2971,6131,12682,25442
round_shots,130,48,20,31,28,14,19,17,15,16,16,10,15,15,14
round_queries,130,144,140,465,868,910,2641,4947,8955,19376,39408,49750,152295,305865,576730
round_k,0,1,3,7,15,32,69,145,298,605,1231,2487,5076,10195,20597
round_shots,46,25,25,39,18,19,17,11,16,16,16,16,15,15,5
round_queries,46,75,175,585,810,1843,3621,4697,13872,27792,55632,114960,220035,440895,296055
round_k,0,1,3,7,22,48,106,213,433,868,1738,3592,7334,14696,29605
round_shots,23,59,18,21,18,20,19,18,16,11,10,10,15,15,10
round_queries,23,177,126,315,594,1420,2983,5994,10832,14927,28170,57070,174495,358335,479610
round_k,0,1,3,7,16,35,78,166,338,678,1408,2853,5816,11944,23980
round_shots,140,39,30,34,19,11,11,15,16,14,15,16,10,15,8
round_queries,140,117,210,510,779,935,1969,5565,12080,21350,46275,99312,128810,395415,425928
round_k,0,1,3,7,20,42,89,185,377,762,1542,3103,6440,13180,26620
round_shots,64,29,30,34,25,19,17,15,17,15,16,15,15,15,5
round_queries,64,87,210,510,1125,2109,3791,6735,15283,29115,62288,119025,238515,477195,320155
round_k,0,1,3,7,22,55,111,224,449,970,1946,3967,7950,15906,32015
round_shots,93,31,18,21,22,18,19,17,17,16,14,16,16,15,9
round_queries,93,93,126,315,682,1350,2907,5695,11645,22096,39550,92336,191344,368775,443673
round_k,0,1,3,7,15,37,76,167,342,690,1412,2885,5979,12292,24648
round_shots,87,24,18,27,22,17,15,18,15,16,15,15,16,16,12
