round_shots,801,136,77,69,46,38,1
round_queries,801,952,1925,5589,11454,29830,7445
round_k,3,12,40,124,392,1236,3722
round_shots,688,128,96,54,49,37,2
round_queries,688,896,2208,4050,11221,25493,12922
round_k,3,11,37,114,344,1064,3230
round_shots,737,130,98,57,48,36,2
round_queries,737,910,2450,4275,11376,27396,13994
round_k,3,12,37,118,380,1155,3498
round_shots,563,108,64,60,44,37,3
round_queries,563,756,1600,4500,10076,26011,19575
round_k,3,12,37,114,351,1084,3262
round_shots,779,115,68,58,44,35,2
round_queries,779,1035,1836,4930,11308,26985,14014
round_k,4,13,42,128,385,1164,3503
round_shots,560,122,106,67,50,35,1
round_queries,560,854,2650,5159,12950,29435,7635
round_k,3,12,38,129,420,1264,3817
round_shots,434,52,129,61,57,45,21
round_queries,434,156,1161,2013,5643,13635,60081
round_k,1,4,16,49,151,476,1430
round_shots,607,103,74,69,56,43,2
round_queries,607,721,1702,5037,12488,29799,14422
round_k,3,11,36,111,346,1144,3605
round_shots,572,114,104,69,47,35,1
round_queries,572,798,2600,5175,12267,29015,7497
round_k,3,12,37,130,414,1249,3748
round_shots,261,76,106,79,73,66,24
round_queries,261,228,954,2449,6935,19074,64872
round_k,1,4,15,47,144,433,1351
round_shots,196,69,126,90,57,42,20
round_queries,196,207,1134,2970,6099,13566,59780
round_k,1,4,16,53,161,491,1494
round_shots,746,122,95,66,46,25
round_queries,746,854,2375,5346,12926,66575
round_k,3,12,40,140,436,1331
round_shots,450,127,63,61,43,35,2
round_queries,450,889,1575,4575,10535,26565,14098
round_k,3,12,37,122,379,1147,3524
round_shots,694,98,101,59,42,35,1
round_queries,694,686,2525,4779,11046,27965,7351
round_k,3,12,40,131,399,1205,3675
round_shots,706,92,77,59,48,37,2
round_queries,706,644,1925,4897,12144,28083,14266
round_k,3,12,41,126,379,1172,3566
round_shots,837,107,64,65,43,23
round_queries,837,963,2112,6435,13029,64469
round_k,4,16,49,151,460,1401
round_shots,804,132,85,53,42,20
round_queries,804,1188,2805,5565,13650,59660
round_k,4,16,52,162,491,1491
round_shots,535,52,119,78,55,43,35,2
round_queries,535,156,1071,2106,4565,11223,27545,14326
round_k,1,4,13,41,130,393,1193,3581
round_shots,861,146,56,65,46,20
round_queries,861,1314,1848,6435,13938,59100
round_k,4,16,49,151,482,1477
round_shots,691,105,72,50,43,37,3
round_queries,691,735,1656,3650,9417,24457,18759
round_k,3,11,36,109,330,1007,3126
round_shots,659,76,104,65,58,43,23
round_queries,659,228,936,2145,5742,12857,63227
round_k,1,4,16,49,149,454,1374
round_shots,861,92,59,49,46,35,2
round_queries,861,644,1475,3773,10718,25305,13226
round_k,3,12,38,116,361,1086,3306
round_shots,697,117,69,49,45,37,3
round_queries,697,819,1725,3969,11025,27565,20967
round_k,3,12,40,122,372,1157,3494
round_shots,487,95,88,53,50,38,2
round_queries,487,665,2200,4293,12450,28538,14034
round_k,3,12,40,124,375,1165,3508
round_shots,584,109,60,54,44,36,2
round_queries,584,763,1500,4050,10164,24948,12910
round_k,3,12,37,115,346,1062,3227
round_shots,735,103,71,72,67,40,1
round_queries,735,721,1633,5256,15075,29240,7367
round_k,3,11,36,112,365,1186,3683
round_shots,595,109,91,57,65,31,2
round_queries,595,763,2275,4617,16185,23591,14006
round_k,3,12,40,124,380,1149,3501
round_shots,563,115,79,61,46,35,2
round_queries,563,805,1975,4697,11638,27405,14210
round_k,3,12,38,126,391,1175,3552
round_shots,478,103,92,58,42,34,2
round_queries,478,721,2300,4698,10206,24786,13202
round_k,3,12,40,121,364,1093,3300
round_shots,881,95,77,69,46,37,2
round_queries,881,665,1925,5589,11178,27935,14194
round_k,3,12,40,121,377,1165,3548
round_shots,832,101,101,54,50,35,2
round_queries,832,707,2525,4050,11550,26495,13934
round_k,3,12,37,115,378,1139,3483
round_shots,664,69,86,70,50,60,24
round_queries,664,207,774,2170,4850,17700,64920
round_k,1,4,15,48,147,448,1352
round_shots,595,103,86,52,47,37,2
round_queries,595,721,2150,3900,10763,26677,13486
round_k,3,12,37,114,360,1121,3371
round_shots,493,111,91,63,47,37,1
round_queries,493,777,2275,5103,12455,29415,7337
round_k,3,12,40,132,397,1222,3668
round_shots,123,90,90,62,48,42,26
round_queries,123,270,810,1922,4560,11970,68718
round_k,1,4,15,47,142,429,1321
round_shots,836,113,72,56,44,14
round_queries,836,1017,2376,6216,16060,48762
round_k,4,16,55,182,574,1741
round_shots,688,125,97,59,50,36,1
round_queries,688,875,2425,4779,12150,28764,7441
round_k,3,12,40,121,399,1225,3720
round_shots,838,124,69,53,46,40,2
round_queries,838,868,1587,3975,10442,27480,12470
round_k,3,11,37,113,343,1033,3117
round_shots,732,115,95,62,42,36,2
round_queries,732,805,2375,5022,10290,26460,13638
round_k,3,12,40,122,367,1128,3409
round_shots,505,84,78,70,50,36,1
round_queries,505,588,1794,4970,12550,29412,7461
round_k,3,11,35,125,408,1243,3730
round_shots,746,86,80,50,42,23
round_queries,746,774,2480,4850,12390,64239
round_k,4,15,48,147,462,1396
round_shots,852,105,77,62,44,28
round_queries,852,735,1925,5022,11836,71148
round_k,3,12,40,134,414,1270
round_shots,847,109,75,59,43,25
round_queries,847,981,2475,5841,12771,67625
round_k,4,16,49,148,449,1352
round_shots,598,78,66,53,44,39,2
round_queries,598,546,1518,3869,9636,25701,12598
round_k,3,11,36,109,329,1042,3149
round_shots,552,117,72,54,46,36,2
round_queries,552,819,1800,4050,10534,25236,13090
round_k,3,12,37,114,350,1074,3272
round_shots,583,42,87,72,51,41,23
round_queries,583,126,783,2232,5049,12423,63687
round_k,1,4,15,49,151,456,1384
round_shots,753,111,61,51,42,16
round_queries,753,999,2013,5049,12474,45040
round_k,4,16,49,148,451,1407
round_shots,843,103,79,57,50,35,3
round_queries,843,721,1817,4161,11050,25165,19611
round_k,3,11,36,110,359,1085,3268
round_shots,427,97,64,70,45,37,4
round_queries,427,679,1472,4970,9675,24013,23588
round_k,3,11,35,107,324,979,2948
round_shots,427,109,89,50,48,37,2
round_queries,427,763,2047,3750,10800,26307,13166
round_k,3,11,37,112,355,1083,3291
round_shots,903,78,73,53,47,36,3
round_queries,903,546,1679,3975,10763,24948,18927
round_k,3,11,37,114,346,1040,3154
round_shots,607,96,72,69,47,36,1
round_queries,607,672,1800,5175,12361,29844,7587
round_k,3,12,37,131,414,1246,3793
round_shots,630,141,95,69,43,36,1
round_queries,630,987,2375,5175,11395,28692,7271
round_k,3,12,37,132,398,1200,3635
round_shots,812,96,57,55,42,20
round_queries,812,864,1881,5555,13566,59660
round_k,4,16,50,161,492,1491
round_shots,246,69,104,70,58,42,16
round_queries,246,207,936,2310,6322,14742,51952
round_k,1,4,16,54,175,538,1623
round_shots,655,69,116,62,62,43,25
round_queries,655,207,1044,1674,5270,12341,66575
round_k,1,4,13,42,143,442,1331
round_shots,496,69,109,72,59,44,18
round_queries,496,207,981,2232,5841,14564,56322
round_k,1,4,15,49,165,514,1564
round_shots,918,116,66,57,46,36,1
round_queries,918,1044,1782,4731,11546,28188,7293
round_k,4,13,41,125,391,1215,3646
round_shots,625,107,66,51,46,35,2
round_queries,625,749,1782,4233,11546,27475,14250
round_k,3,13,41,125,392,1180,3562
round_shots,690,42,118,34,49,44,37,2
round_queries,690,126,1062,918,3969,10780,27195,13506
round_k,1,4,13,40,122,367,1117,3376
round_shots,833,134,93,60,46,35,2
round_queries,833,1206,2511,4860,11362,26845,13942
round_k,4,13,40,123,383,1159,3485
round_shots,504,115,75,74,47,36,2
round_queries,504,805,1725,5402,10575,25020,12970
round_k,3,11,36,112,347,1049,3242
round_shots,687,61,100,68,65,42,17
round_queries,687,183,900,2244,6435,14490,54281
