round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,141,140,239,151,126,100,80,71,88,36
round_queries,142,423,1260,6453,16459,46998,114900,279600,745145,2806408,10367748
round_k,1,4,13,54,186,574,1747,5247,15945,47891,143996
round_shots,142,163,678,317,141,106,145,214,100,111,98,3
round_queries,142,489,6102,8559,12267,29150,124265,554902,777900,2621043,7104902,2024133
round_k,1,4,13,43,137,428,1296,3889,11806,36249,109219,337355
round_shots,142,133,905,139,342,182,266,168,187,124,28
round_queries,142,399,8145,7367,54378,86814,387030,739368,2468961,4911516,10260348
round_k,1,4,26,79,238,727,2200,6601,19804,59413,183220
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,156,393,292,160,101,97,175,88,62,54,8
round_queries,142,468,3537,7884,14240,28785,82935,450625,680504,1458178,3816018,5227864
round_k,1,4,13,44,142,427,1287,3866,11759,35333,107959,326741
round_shots,142,163,517,394,209,114,93,109,73,173,127,3
round_queries,142,489,4653,10638,17347,30894,78027,274353,552537,3958413,9094343,2046159
round_k,1,4,13,41,135,419,1258,3784,11440,35804,112642,341026
round_shots,142,133,502,292,153,130,110,80,80,82,123,3
round_queries,142,399,4518,7884,13923,37830,98230,215600,646800,2013018,9234717,2058387
round_k,1,4,13,45,145,446,1347,4042,12274,37539,113271,343064
round_shots,150,163,509,169,120,106,106,130,81,72,36
round_queries,150,489,4581,7605,18360,51410,156350,576810,1099089,2947608,13348908
round_k,1,4,22,76,242,737,2218,6784,20469,61747,185401
round_shots,142,156,841,112,106,106,111,94,89,66,23
round_queries,142,468,7569,5712,16218,48866,156177,398278,1151215,2591358,8298009
round_k,1,4,25,76,230,703,2118,6467,19631,60130,180391
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,192,198,119,119,121,126,85,214,73,53,5
round_queries,142,576,1782,3689,11067,34243,108486,222275,1697662,1745065,3801319,3243455
round_k,1,4,15,46,141,430,1307,3966,11952,35861,108043,324345
round_shots,150,192,818,158,141,147,85,121,76,57,17
round_queries,150,576,7362,8058,25521,82173,143735,614075,1166372,2648505,7246437
round_k,1,4,25,90,279,845,2537,7673,23232,70252,213130
round_shots,150,163,665,145,109,268,193,110,123,98,24
round_queries,150,489,5985,7105,17985,132660,311695,546810,1834299,4404610,9866856
round_k,1,4,24,82,247,807,2485,7456,22472,67417,205559
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,176,361,115,100,182,78,75,81,35
round_queries,142,399,1584,9747,14375,38900,214578,276042,804975,2608119,10183495
round_k,1,4,13,62,194,589,1769,5366,16099,48298,145478
round_shots,142,141,203,379,209,191,121,80,69,59,29
round_queries,142,423,1827,10233,26543,77355,153549,313680,832209,2148603,9661031
round_k,1,4,13,63,202,634,1960,6030,18208,54851,166569
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,205,240,136,132,106,98,104,79,60,51,3
round_queries,142,615,2160,4760,13860,35298,102018,326456,746629,1706220,4360143,2328789
round_k,1,4,17,52,166,520,1569,4725,14218,42746,128810,388131
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,150,133,284,202,175,124,91,109,165,78,54,3
round_queries,150,399,2556,5454,14175,33108,74711,268685,1224465,1752894,3644514,1875699
round_k,1,4,13,40,133,410,1232,3710,11236,33745,101707,312616
round_shots,142,163,549,260,159,119,105,80,72,61,52,6
round_queries,142,489,4941,7020,15105,36295,99015,227440,614088,1567883,4011956,4180998
round_k,1,4,13,47,152,471,1421,4264,12851,38576,115892,348416
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,147,180,215,164,102,88,72,60,44
round_queries,142,399,1323,4860,17415,52972,106998,285384,703512,1782420,12079276
round_k,1,4,13,40,161,524,1621,4885,14853,44565,137264
round_shots,142,141,678,157,114,100,91,185,68,61,25
round_queries,142,423,6102,7379,19038,50900,142415,868575,957780,2581215,9588325
round_k,1,4,23,83,254,782,2347,7042,21157,63784,191766
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
