round_shots,481,48,1
round_queries,481,336,73
round_k,3,11,36
round_queries,368,725
round_k,3,12
round_shots,374,35,16
round_queries,374,105,528
round_k,1,4,16
round_shots,403,29
round_queries,403,725
round_k,3,12
round_shots,295,29
round_queries,295,725
round_k,3,12
round_shots,463,25
round_queries,463,675
round_k,3,13
round_shots,403,42,16
round_queries,403,126,528
round_k,1,4,16
round_shots,412,35
round_queries,412,805
round_k,3,11
round_shots,333,29
round_queries,333,725
round_k,3,12
round_shots,282,29
round_queries,282,725
round_k,3,12
round_shots,348,26,16
round_queries,348,78,528
round_k,1,4,16
round_shots,407,26,16
round_queries,407,78,528
round_k,1,4,16
round_shots,435,29
round_queries,435,725
round_k,3,12
round_shots,286,29
round_queries,286,725
round_k,3,12
round_shots,61,26,16
round_queries,61,78,528
round_k,1,4,16
round_shots,243,33,7
round_queries,243,165,329
round_k,2,7,23
round_shots,509,35
round_queries,509,805
round_k,3,11
round_shots,282,29
round_queries,282,725
round_k,3,12
round_shots,67,56,16
round_queries,67,168,528
round_k,1,4,16
round_shots,300,69,16
round_queries,300,207,528
round_k,1,4,16
round_shots,259,35
round_queries,259,805
round_k,3,11
round_shots,465,16
round_queries,465,528
round_k,4,16
round_shots,289,29
round_queries,289,725
round_k,3,12
round_shots,492,29
round_queries,492,725
round_k,3,12
round_shots,274,35
round_queries,274,805
round_k,3,11
round_shots,262,26,17
round_queries,262,78,459
round_k,1,4,13
round_shots,491,16
round_queries,491,528
round_k,4,16
round_shots,294,29
round_queries,294,725
round_k,3,12
round_shots,256,46,1
round_queries,256,322,73
round_k,3,11,36
round_shots,225,62,18
round_queries,225,186,558
round_k,1,4,15
round_shots,409,35,23
round_queries,409,105,621
round_k,1,4,13
round_shots,276,26,25
round_queries,276,78,675
round_k,1,4,13
round_shots,280,52,1
round_queries,280,364,73
round_k,3,11,36
round_shots,342,29
round_queries,342,725
round_k,3,12
round_shots,298,29
round_queries,298,725
round_k,3,12
round_shots,148,26,16
round_queries,148,78,528
round_k,1,4,16
round_shots,354,29
round_queries,354,725
round_k,3,12
round_shots,274,44,1
round_queries,274,308,73
round_k,3,11,36
round_shots,327,35
round_queries,327,805
round_k,3,11
round_shots,480,16
round_queries,480,528
round_k,4,16
round_shots,278,29
round_queries,278,725
round_k,3,12
round_shots,297,26,16
round_queries,297,78,528
round_k,1,4,16
round_shots,271,29
round_queries,271,725
round_k,3,12
round_shots,397,25
round_queries,397,675
round_k,3,13
round_shots,374,29
round_queries,374,725
round_k,3,12
round_shots,85,49,18
round_queries,85,147,558
round_k,1,4,15
round_shots,51,26,16
round_queries,51,78,528
round_k,1,4,16
round_shots,271,29
round_queries,271,725
round_k,3,12
round_shots,113,49,16
round_queries,113,147,528
round_k,1,4,16
round_shots,354,42,16
round_queries,354,126,528
round_k,1,4,16
round_shots,316,25
round_queries,316,675
round_k,3,13
round_shots,434,16
round_queries,434,528
round_k,4,16
round_shots,489,29
round_queries,489,725
round_k,3,12
round_shots,295,68,16
round_queries,295,204,528
round_k,1,5,16
round_shots,245,42,16
round_queries,245,126,528
round_k,1,4,16
round_shots,443,42,1
round_queries,443,294,75
round_k,3,11,37
round_shots,245,63,16
round_queries,245,189,528
round_k,1,5,16
round_shots,491,18
round_queries,491,558
round_k,4,15
round_shots,328,26,25
round_queries,328,78,675
round_k,1,4,13
round_shots,429,56,1
round_queries,429,392,73
round_k,3,11,36
round_shots,283,35
round_queries,283,805
round_k,3,11
round_shots,193,49,25
round_queries,193,147,675
round_k,1,4,13
round_shots,309,49,23
round_queries,309,147,621
round_k,1,4,13
round_shots,394,35
round_queries,394,805
round_k,3,11
round_shots,88,26,16
round_queries,88,78,528
round_k,1,4,16
round_shots,449,18
round_queries,449,558
round_k,4,15
round_shots,461,67,1
round_queries,461,469,75
round_k,3,12,37
round_shots,272,29
round_queries,272,725
round_k,3,12
round_shots,109,49,18
round_queries,109,147,558
round_k,1,4,15
round_shots,92,35,17
round_queries,92,105,459
round_k,1,4,13
round_shots,314,42,18
round_queries,314,126,558
round_k,1,4,15
round_shots,357,35
round_queries,357,805
round_k,3,11
round_shots,74,26,16
round_queries,74,78,528
round_k,1,4,16
round_shots,359,42,1
round_queries,359,294,75
round_k,3,11,37
round_shots,473,23
round_queries,473,621
round_k,4,13
round_shots,256,70,2
round_queries,256,490,138
round_k,3,11,34
round_shots,274,29
round_queries,274,725
round_k,3,12
round_shots,386,26,18
round_queries,386,78,558
round_k,1,4,15
round_shots,339,29
round_queries,339,725
round_k,3,12
round_shots,316,29
round_queries,316,725
round_k,3,12
round_shots,403,26,18
round_queries,403,78,558
round_k,1,4,15
round_shots,351,35
round_queries,351,805
round_k,3,11
round_shots,58,26,18
round_queries,58,78,558
round_k,1,4,15
round_shots,54,35,16
round_queries,54,105,528
round_k,1,4,16
round_shots,282,25
round_queries,282,675
round_k,3,13
round_shots,368,35,16
round_queries,368,105,528
round_k,1,4,16
round_shots,359,29
round_queries,359,725
round_k,3,12
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,417,62,16
round_queries,417,186,528
round_k,1,4,16
round_shots,271,57,2
round_queries,271,399,126
round_k,3,10,31
round_shots,259,35
round_queries,259,805
round_k,3,11
round_shots,280,49,16
round_queries,280,147,528
round_k,1,4,16
round_shots,429,29
round_queries,429,725
round_k,3,12
round_shots,209,49,16
round_queries,209,147,528
round_k,1,4,16
round_shots,209,26,18
round_queries,209,78,558
round_k,1,4,15
round_shots,321,42,25
round_queries,321,126,675
round_k,1,4,13
round_shots,386,29
round_queries,386,725
round_k,3,12
round_shots,292,50,2
round_queries,292,350,138
round_k,3,11,34
round_shots,274,29
round_queries,274,725
round_k,3,12
round_shots,313,29
round_queries,313,725
round_k,3,12
round_shots,253,42,16
round_queries,253,126,528
round_k,1,4,16
round_shots,466,58,1
round_queries,466,406,75
round_k,3,12,37
round_shots,403,35,24
round_queries,403,105,648
round_k,1,4,13
round_shots,348,74,1
round_queries,348,518,75
round_k,3,12,37
round_shots,59,49,25
round_queries,59,147,675
round_k,1,4,13
round_shots,243,35,16
round_queries,243,105,528
round_k,1,4,16
round_shots,274,56,2
round_queries,274,392,138
round_k,3,11,34
round_shots,365,29
round_queries,365,725
round_k,3,12
round_shots,167,35,16
round_queries,167,105,528
round_k,1,4,16
round_shots,274,35
round_queries,274,805
round_k,3,11
round_shots,463,42,2
round_queries,463,294,142
round_k,3,11,35
round_shots,86,26,16
round_queries,86,78,528
round_k,1,4,16
round_shots,297,35,16
round_queries,297,105,528
round_k,1,4,16
round_shots,284,24,6
round_queries,284,120,294
round_k,2,7,24
round_shots,365,29
round_queries,365,725
round_k,3,12
round_shots,292,35
round_queries,292,805
round_k,3,11
round_shots,304,36,2
round_queries,304,252,126
round_k,3,10,31
round_shots,394,35
round_queries,394,805
round_k,3,11
round_shots,420,54,1
round_queries,420,378,75
round_k,3,12,37
round_shots,79,35,25
round_queries,79,105,675
round_k,1,4,13
round_shots,161,42,16
round_queries,161,126,528
round_k,1,4,16
round_shots,289,29
round_queries,289,725
round_k,3,12
round_shots,268,29
round_queries,268,725
round_k,3,12
round_shots,187,35,17
round_queries,187,105,459
round_k,1,4,13
round_shots,277,29
round_queries,277,725
round_k,3,12
round_shots,476,16
round_queries,476,528
round_k,4,16
round_shots,292,29
round_queries,292,725
round_k,3,12
round_shots,407,26,15
round_queries,407,78,435
round_k,1,4,14
round_shots,261,29
round_queries,261,725
round_k,3,12
round_shots,368,56,16
round_queries,368,168,528
round_k,1,4,16
round_shots,498,25
round_queries,498,675
round_k,4,13
round_shots,158,49,24
round_queries,158,147,648
round_k,1,4,13
round_shots,386,49,18
round_queries,386,147,558
round_k,1,4,15
round_shots,273,42,2
round_queries,273,294,142
round_k,3,11,35
round_shots,161,62,16
round_queries,161,186,528
round_k,1,4,16
round_shots,478,25
round_queries,478,675
round_k,3,13
round_shots,374,26,17
round_queries,374,78,527
round_k,1,4,15
round_shots,427,18
round_queries,427,558
round_k,4,15
round_shots,415,29
round_queries,415,725
round_k,3,12
round_shots,412,25
round_queries,412,675
round_k,3,13
round_shots,375,49,16
round_queries,375,147,528
round_k,1,4,16
round_shots,307,69,25
round_queries,307,207,675
round_k,1,4,13
round_shots,324,29
round_queries,324,725
round_k,3,12
round_shots,259,45,2
round_queries,259,315,142
round_k,3,11,35
round_shots,103,26,13
round_queries,103,78,403
round_k,1,4,15
round_shots,141,26,16
round_queries,141,78,528
round_k,1,4,16
round_shots,501,16
round_queries,501,528
round_k,4,16
round_shots,417,29
round_queries,417,725
round_k,3,12
round_shots,469,25
round_queries,469,675
round_k,3,13
round_shots,449,29
round_queries,449,725
round_k,3,12
round_shots,280,44,2
round_queries,280,308,142
round_k,3,11,35
round_shots,158,56,25
round_queries,158,168,675
round_k,1,4,13
round_shots,284,53,3
round_queries,284,371,189
round_k,3,10,31
round_shots,354,35
round_queries,354,805
round_k,3,11
round_shots,358,26,18
round_queries,358,78,558
round_k,1,4,15
round_shots,351,25
round_queries,351,675
round_k,3,13
round_shots,183,49,25
round_queries,183,147,675
round_k,1,4,13
round_shots,163,35,18
round_queries,163,105,558
round_k,1,4,15
round_shots,357,29
round_queries,357,725
round_k,3,12
round_shots,240,26,23
round_queries,240,78,621
round_k,1,4,13
round_shots,187,69,18
round_queries,187,207,558
round_k,1,4,15
round_shots,362,35
round_queries,362,805
round_k,3,11
round_shots,452,29
round_queries,452,725
round_k,3,12
round_shots,446,29
round_queries,446,725
round_k,3,12
round_shots,496,16
round_queries,496,528
round_k,4,16
round_shots,413,26,16
round_queries,413,78,528
round_k,1,4,16
round_shots,62,35,16
round_queries,62,105,528
round_k,1,4,16
round_shots,261,25
round_queries,261,675
round_k,3,13
round_shots,256,48,1
round_queries,256,336,73
round_k,3,11,36
round_shots,119,35,16
round_queries,119,105,528
round_k,1,4,16
round_shots,443,35
round_queries,443,805
round_k,3,11
round_shots,259,35
round_queries,259,805
round_k,3,11
round_shots,310,56,1
round_queries,310,392,75
round_k,3,12,37
round_shots,286,29
round_queries,286,725
round_k,3,12
round_shots,354,29
round_queries,354,725
round_k,3,12
round_shots,304,46,1
round_queries,304,322,75
round_k,3,11,37
round_shots,142,35,16
round_queries,142,105,528
round_k,1,4,16
round_shots,447,16
round_queries,447,528
round_k,4,16
round_shots,259,26,16
round_queries,259,78,528
round_k,1,4,16
round_shots,319,26,18
round_queries,319,78,558
round_k,1,4,15
round_shots,472,52,2
round_queries,472,364,142
round_k,3,11,35
round_shots,328,24,6
round_queries,328,120,294
round_k,2,7,24
round_shots,367,42,16
round_queries,367,126,528
round_k,1,4,16
round_shots,301,42,2
round_queries,301,294,142
round_k,3,11,35
round_shots,264,63,1
round_queries,264,441,75
round_k,3,12,37
round_shots,256,26,23
round_queries,256,78,621
round_k,1,4,13
round_shots,53,49,25
round_queries,53,147,675
round_k,1,4,13
round_shots,511,25
round_queries,511,675
round_k,4,13
round_shots,324,29
round_queries,324,725
round_k,3,12
round_shots,316,29
round_queries,316,725
round_k,3,12
round_shots,56,26,16
round_queries,56,78,528
round_k,1,4,16
round_shots,262,29
round_queries,262,725
round_k,3,12
round_shots,403,42,16
round_queries,403,126,528
round_k,1,4,16
round_shots,333,35
round_queries,333,805
round_k,3,11
round_shots,324,29
round_queries,324,725
round_k,3,12
round_shots,503,18
round_queries,503,558
round_k,4,15
round_shots,335,40,6
round_queries,335,200,294
round_k,2,7,24
round_shots,268,45,2
round_queries,268,315,142
round_k,3,11,35
round_shots,273,35
round_queries,273,805
round_k,3,11
round_shots,359,17
round_queries,359,459
round_k,3,13
round_shots,423,29
round_queries,423,725
round_k,3,12
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,351,35,16
round_queries,351,105,528
round_k,1,4,16
round_shots,318,57,1
round_queries,318,399,75
round_k,3,12,37
round_shots,271,52,1
round_queries,271,364,75
round_k,3,12,37
round_shots,256,42,2
round_queries,256,294,138
round_k,3,11,34
round_shots,298,35
round_queries,298,805
round_k,3,11
round_shots,420,35,13
round_queries,420,105,403
round_k,1,4,15
round_shots,174,35,16
round_queries,174,105,528
round_k,1,4,16
round_shots,261,29
round_queries,261,725
round_k,3,12
round_shots,268,42,2
round_queries,268,294,142
round_k,3,11,35
round_shots,389,35,16
round_queries,389,105,528
round_k,1,4,16
round_shots,256,51,1
round_queries,256,357,75
round_k,3,12,37
round_shots,304,52,1
round_queries,304,364,75
round_k,3,12,37
round_shots,259,48,3
round_queries,259,336,189
round_k,3,10,31
round_shots,334,63,16
round_queries,334,189,528
round_k,1,5,16
round_shots,375,24,6
round_queries,375,120,294
round_k,2,7,24
round_shots,222,26,16
round_queries,222,78,528
round_k,1,4,16
round_shots,463,29
round_queries,463,725
round_k,3,12
round_shots,449,35
round_queries,449,805
round_k,3,11
round_shots,416,26,18
round_queries,416,78,558
round_k,1,4,15
round_shots,491,25
round_queries,491,675
round_k,4,13
round_shots,523,35
round_queries,523,805
round_k,3,11
round_shots,403,68,1
round_queries,403,476,75
round_k,3,12,37
round_shots,426,29
round_queries,426,725
round_k,3,12
round_shots,380,35
round_queries,380,805
round_k,3,11
round_shots,492,58,1
round_queries,492,406,73
round_k,3,11,36
round_shots,287,42,17
round_queries,287,126,459
round_k,1,4,13
round_shots,104,35,16
round_queries,104,105,528
round_k,1,4,16
round_shots,351,67,2
round_queries,351,469,142
round_k,3,11,35
round_shots,167,26,18
round_queries,167,78,558
round_k,1,4,15
round_shots,265,48,1
round_queries,265,336,75
round_k,3,11,37
round_shots,336,42,15
round_queries,336,126,435
round_k,1,4,14
round_shots,342,29
round_queries,342,725
round_k,3,12
round_shots,263,35
round_queries,263,805
round_k,3,11
round_shots,417,69,25
round_queries,417,207,675
round_k,1,4,13
round_shots,428,15
round_queries,428,435
round_k,4,14
round_shots,357,58,2
round_queries,357,406,142
round_k,3,11,35
round_shots,110,42,18
round_queries,110,126,558
round_k,1,4,15
round_shots,348,54,1
round_queries,348,378,75
round_k,3,12,37
round_shots,383,35,16
round_queries,383,105,528
round_k,1,4,16
round_shots,466,29
round_queries,466,725
round_k,3,12
round_shots,266,26,16
round_queries,266,78,528
round_k,1,4,16
round_shots,271,29
round_queries,271,725
round_k,3,12
round_shots,327,42,16
round_queries,327,126,528
round_k,1,4,16
round_shots,351,29
round_queries,351,725
round_k,3,12
round_shots,266,26,16
round_queries,266,78,528
round_k,1,4,16
round_shots,259,48,2
round_queries,259,336,138
round_k,3,11,34
round_shots,449,16
round_queries,449,528
round_k,4,16
round_shots,330,62,2
round_queries,330,434,138
round_k,3,11,34
round_shots,220,26,25
round_queries,220,78,675
round_k,1,4,13
round_shots,362,29
round_queries,362,725
round_k,3,12
round_shots,280,35,18
round_queries,280,105,558
round_k,1,4,15
round_shots,286,29
round_queries,286,725
round_k,3,12
round_shots,268,26,16
round_queries,268,78,528
round_k,1,4,16
round_shots,282,68,1
round_queries,282,476,75
round_k,3,12,37
round_shots,304,46,2
round_queries,304,322,138
round_k,3,11,34
round_shots,403,29
round_queries,403,725
round_k,3,12
round_shots,388,35
round_queries,388,805
round_k,3,11
round_shots,391,29
round_queries,391,725
round_k,3,12
round_shots,275,42,16
round_queries,275,126,528
round_k,1,4,16
round_shots,421,17
round_queries,421,527
round_k,4,15
round_shots,229,42,16
round_queries,229,126,528
round_k,1,4,16
round_shots,445,25
round_queries,445,675
round_k,4,13
round_shots,452,16
round_queries,452,528
round_k,4,16
round_shots,472,18
round_queries,472,558
round_k,4,15
round_shots,307,44,1
round_queries,307,308,73
round_k,3,11,36
round_shots,110,26,16
round_queries,110,78,528
round_k,1,4,16
round_shots,399,35,25
round_queries,399,105,675
round_k,1,4,13
round_shots,268,35
round_queries,268,805
round_k,3,11
round_shots,256,71,2
round_queries,256,497,142
round_k,3,11,35
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,365,35,18
round_queries,365,105,558
round_k,1,4,15
round_shots,271,29
round_queries,271,725
round_k,3,12
round_shots,316,35,16
round_queries,316,105,528
round_k,1,4,16
round_shots,279,26,18
round_queries,279,78,558
round_k,1,4,15
round_shots,307,35,25
round_queries,307,105,675
round_k,1,4,13
round_shots,301,48,1
round_queries,301,336,75
round_k,3,11,37
round_shots,318,72,1
round_queries,318,504,73
round_k,3,11,36
round_shots,286,35
round_queries,286,805
round_k,3,11
round_shots,409,46,1
round_queries,409,322,73
round_k,3,11,36
round_shots,226,56,25
round_queries,226,168,675
round_k,1,4,13
round_shots,170,26,16
round_queries,170,78,528
round_k,1,4,16
round_shots,268,58,2
round_queries,268,406,142
round_k,3,11,35
round_shots,434,18
round_queries,434,558
round_k,4,15
round_shots,361,42,16
round_queries,361,126,528
round_k,1,4,16
round_shots,463,29
round_queries,463,725
round_k,3,12
round_shots,451,18
round_queries,451,558
round_k,4,15
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,256,63,2
round_queries,256,441,138
round_k,3,11,34
round_shots,283,29
round_queries,283,725
round_k,3,12
round_shots,469,17
round_queries,469,459
round_k,4,13
round_shots,73,49,16
round_queries,73,147,528
round_k,1,4,16
round_shots,262,42,3
round_queries,262,294,207
round_k,3,11,34
round_shots,77,35,16
round_queries,77,105,528
round_k,1,4,16
round_shots,282,29
round_queries,282,725
round_k,3,12
round_shots,268,29
round_queries,268,725
round_k,3,12
round_shots,312,35,18
round_queries,312,105,558
round_k,1,4,15
round_shots,249,35,16
round_queries,249,105,528
round_k,1,4,16
round_shots,440,29
round_queries,440,725
round_k,3,12
round_shots,355,42,16
round_queries,355,126,528
round_k,1,4,16
round_shots,331,42,16
round_queries,331,126,528
round_k,1,4,16
round_shots,294,15
round_queries,294,435
round_k,3,14
round_shots,415,74,1
round_queries,415,518,75
round_k,3,12,37
round_shots,449,29
round_queries,449,725
round_k,3,12
round_shots,343,26,17
round_queries,343,78,459
round_k,1,4,13
round_shots,480,16
round_queries,480,528
round_k,4,16
round_shots,301,25
round_queries,301,675
round_k,3,13
round_shots,261,52,2
round_queries,261,364,142
round_k,3,11,35
round_shots,310,35,18
round_queries,310,105,558
round_k,1,4,15
round_shots,280,59,1
round_queries,280,413,75
round_k,3,11,37
round_shots,297,26,16
round_queries,297,78,528
round_k,1,4,16
round_shots,330,35
round_queries,330,805
round_k,3,11
round_shots,286,26,16
round_queries,286,78,528
round_k,1,4,16
round_shots,311,40,4
round_queries,311,200,212
round_k,2,7,26
round_shots,272,52,1
round_queries,272,364,73
round_k,3,11,36
round_shots,56,26,18
round_queries,56,78,558
round_k,1,4,15
round_shots,351,24,5
round_queries,351,120,225
round_k,2,7,22
round_shots,304,26,16
round_queries,304,78,528
round_k,1,4,16
round_shots,351,63,1
round_queries,351,441,75
round_k,3,11,37
round_shots,414,42,16
round_queries,414,126,528
round_k,1,4,16
round_shots,197,35,16
round_queries,197,105,528
round_k,1,4,16
round_shots,445,16
round_queries,445,528
round_k,4,16
round_shots,148,42,25
round_queries,148,126,675
round_k,1,4,13
round_shots,452,29
round_queries,452,725
round_k,3,12
round_shots,323,56,16
round_queries,323,168,528
round_k,1,4,16
round_shots,452,29
round_queries,452,725
round_k,3,12
round_shots,291,66,2
round_queries,291,462,142
round_k,3,11,35
round_shots,324,62,18
round_queries,324,186,558
round_k,1,4,15
round_shots,466,35
round_queries,466,805
round_k,3,11
round_shots,477,16
round_queries,477,528
round_k,4,16
round_shots,417,46,1
round_queries,417,322,75
round_k,3,11,37
round_shots,280,69,1
round_queries,280,483,75
round_k,3,12,37
round_shots,343,35,16
round_queries,343,105,528
round_k,1,4,16
round_shots,490,17
round_queries,490,459
round_k,4,13
round_shots,331,24,6
round_queries,331,120,294
round_k,2,7,24
round_shots,268,35
round_queries,268,805
round_k,3,11
round_shots,250,35,16
round_queries,250,105,528
round_k,1,4,16
round_shots,74,35,16
round_queries,74,105,528
round_k,1,4,16
round_shots,286,69,1
round_queries,286,483,73
round_k,3,11,36
round_shots,271,25
round_queries,271,675
round_k,3,13
round_shots,321,29
round_queries,321,725
round_k,3,12
round_shots,321,29
round_queries,321,725
round_k,3,12
round_shots,313,26,16
round_queries,313,78,528
round_k,1,4,16
round_shots,262,48,1
round_queries,262,336,75
round_k,3,11,37
round_shots,191,24,4
round_queries,191,120,196
round_k,2,7,24
round_shots,429,15
round_queries,429,435
round_k,3,14
round_shots,271,29
round_queries,271,725
round_k,3,12
round_shots,210,26,20
round_queries,210,78,580
round_k,1,4,14
round_shots,89,35,25
round_queries,89,105,675
round_k,1,4,13
round_shots,271,35
round_queries,271,805
round_k,3,11
round_shots,522,18
round_queries,522,558
round_k,4,15
round_shots,260,35
round_queries,260,805
round_k,3,11
round_shots,455,35
round_queries,455,805
round_k,3,11
round_shots,298,25
round_queries,298,675
round_k,3,13
round_shots,262,29
round_queries,262,725
round_k,3,12
round_shots,339,60,1
round_queries,339,420,75
round_k,3,12,37
round_shots,511,18
round_queries,511,558
round_k,4,15
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,277,57,1
round_queries,277,399,75
round_k,3,12,37
round_shots,369,69,18
round_queries,369,207,558
round_k,1,4,15
round_shots,268,36,2
round_queries,268,252,126
round_k,3,10,31
round_shots,233,26,18
round_queries,233,78,558
round_k,1,4,15
round_shots,388,29
round_queries,388,725
round_k,3,12
round_shots,417,50,1
round_queries,417,350,75
round_k,3,11,37
round_shots,294,35
round_queries,294,805
round_k,3,11
round_shots,312,35
round_queries,312,805
round_k,3,11
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,543,16
round_queries,543,528
round_k,4,16
round_shots,400,26,16
round_queries,400,78,528
round_k,1,4,16
round_shots,293,56,25
round_queries,293,168,675
round_k,1,4,13
round_shots,445,18
round_queries,445,558
round_k,4,15
round_shots,438,53,1
round_queries,438,371,75
round_k,3,11,37
round_shots,368,51,1
round_queries,368,357,75
round_k,3,12,37
round_shots,334,26,18
round_queries,334,78,558
round_k,1,4,15
round_shots,277,29
round_queries,277,725
round_k,3,12
round_shots,298,29
round_queries,298,725
round_k,3,12
round_shots,383,23
round_queries,383,621
round_k,3,13
round_shots,307,35
round_queries,307,805
round_k,3,11
round_shots,327,29
round_queries,327,725
round_k,3,12
round_shots,361,49,18
round_queries,361,147,558
round_k,1,4,15
round_shots,503,54,2
round_queries,503,378,142
round_k,3,11,35
round_shots,506,29
round_queries,506,725
round_k,3,12
round_shots,506,29
round_queries,506,725
round_k,3,12
round_shots,312,35,16
round_queries,312,105,528
round_k,1,4,16
round_shots,351,49,18
round_queries,351,147,558
round_k,1,4,15
round_shots,250,35,16
round_queries,250,105,528
round_k,1,4,16
round_shots,297,29
round_queries,297,725
round_k,3,12
round_shots,348,42,2
round_queries,348,294,142
round_k,3,11,35
round_shots,380,35
round_queries,380,805
round_k,3,11
round_shots,452,53,1
round_queries,452,371,75
round_k,3,12,37
round_shots,466,29
round_queries,466,725
round_k,3,12
round_shots,274,42,1
round_queries,274,294,73
round_k,3,11,36
round_shots,429,35
round_queries,429,805
round_k,3,11
round_shots,393,42,16
round_queries,393,126,528
round_k,1,4,16
round_shots,307,35
round_queries,307,805
round_k,3,11
round_shots,336,35
round_queries,336,805
round_k,3,11
round_shots,260,29
round_queries,260,725
round_k,3,12
round_shots,429,29
round_queries,429,725
round_k,3,12
round_shots,232,35,25
round_queries,232,105,675
round_k,1,4,13
round_shots,269,35,23
round_queries,269,105,621
round_k,1,4,13
round_shots,268,35
round_queries,268,805
round_k,3,11
round_shots,417,42,1
round_queries,417,294,75
round_k,3,11,37
round_shots,338,74,1
round_queries,338,518,75
round_k,3,11,37
round_shots,259,49,1
round_queries,259,343,73
round_k,3,11,36
round_shots,268,29
round_queries,268,725
round_k,3,12
round_shots,325,58,2
round_queries,325,406,142
round_k,3,11,35
round_shots,295,51,1
round_queries,295,357,75
round_k,3,12,37
round_shots,228,35,25
round_queries,228,105,675
round_k,1,4,13
round_shots,445,16
round_queries,445,528
round_k,4,16
round_shots,277,59,2
round_queries,277,413,126
round_k,3,10,31
round_shots,388,25
round_queries,388,675
round_k,3,13
round_shots,486,29
round_queries,486,725
round_k,3,12
round_shots,456,17
round_queries,456,459
round_k,4,13
round_shots,163,26,18
round_queries,163,78,558
round_k,1,4,15
round_shots,271,66,2
round_queries,271,462,142
round_k,3,11,35
round_shots,274,71,1
round_queries,274,497,75
round_k,3,12,37
round_shots,313,29
round_queries,313,725
round_k,3,12
round_shots,324,25
round_queries,324,675
round_k,3,13
round_shots,357,29
round_queries,357,725
round_k,3,12
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,345,33,6
round_queries,345,165,294
round_k,2,7,24
round_shots,429,29
round_queries,429,725
round_k,3,12
round_shots,331,29
round_queries,331,725
round_k,3,12
round_shots,463,29
round_queries,463,725
round_k,3,12
round_shots,391,25
round_queries,391,675
round_k,3,13
round_shots,283,57,2
round_queries,283,399,142
round_k,3,11,35
round_shots,268,29
round_queries,268,725
round_k,3,12
round_shots,417,29
round_queries,417,725
round_k,3,12
round_shots,365,26,17
round_queries,365,78,459
round_k,1,4,13
round_shots,274,46,1
round_queries,274,322,73
round_k,3,11,36
round_shots,449,18
round_queries,449,558
round_k,4,15
round_shots,190,26,18
round_queries,190,78,558
round_k,1,4,15
round_shots,256,53,1
round_queries,256,371,75
round_k,3,12,37
round_shots,256,29
round_queries,256,725
round_k,3,12
round_shots,264,42,2
round_queries,264,294,142
round_k,3,11,35
round_shots,374,29
round_queries,374,725
round_k,3,12
round_shots,250,35,17
round_queries,250,105,459
round_k,1,4,13
round_shots,348,35
round_queries,348,805
round_k,3,11
round_shots,277,29
round_queries,277,725
round_k,3,12
round_shots,368,38,2
round_queries,368,266,126
