round_shots,36,32,46,19,7
round_queries,36,96,322,475,357
round_k,0,1,3,12,25
round_shots,62,89,46,22,7
round_queries,62,267,322,550,357
round_k,0,1,3,12,25
round_shots,69,53,80,11
round_queries,69,159,560,385
round_k,0,1,3,17
round_shots,33,35,28,18,9
round_queries,33,105,196,378,423
round_k,0,1,3,10,23
round_shots,51,138,38,13,8
round_queries,51,414,266,299,376
round_k,0,1,3,11,23
round_shots,72,64,38,15,9
round_queries,72,192,266,345,423
round_k,0,1,3,11,23
round_shots,30,45,58,15,6
round_queries,30,135,406,405,342
round_k,0,1,3,13,28
round_shots,57,121,53,22,6
round_queries,57,363,371,594,330
round_k,0,1,3,13,27
round_shots,45,21,44,21,6
round_queries,45,63,308,483,330
round_k,0,1,3,11,27
round_shots,57,94,44,19,7
round_queries,57,282,308,437,371
round_k,0,1,3,11,26
round_shots,69,80,20,6
round_queries,69,240,300,270
round_k,0,1,7,22
round_shots,35,21,58,23,6
round_queries,35,63,406,621,330
round_k,0,1,3,13,27
round_shots,36,32,44,19,9
round_queries,36,96,308,437,423
round_k,0,1,3,11,23
round_shots,65,112,38,18,7
round_queries,65,336,266,414,357
round_k,0,1,3,11,25
round_shots,35,45,46,25,7
round_queries,35,135,322,625,357
round_k,0,1,3,12,25
round_shots,41,69,79,18
round_queries,41,207,553,594
round_k,0,1,3,16
round_shots,30,21,65,13,3
round_queries,30,63,455,403,213
round_k,0,1,3,15,35
round_shots,39,32,70,20
round_queries,39,96,490,620
round_k,0,1,3,15
round_shots,60,98,35,19,7
round_queries,60,294,245,399,343
round_k,0,1,3,10,24
round_shots,106,88,84,15
round_queries,106,264,588,525
round_k,0,1,3,17
round_shots,63,106,24,10
round_queries,63,318,408,450
round_k,0,1,8,22
round_shots,44,28,75,18
round_queries,44,84,525,594
round_k,0,1,3,16
round_shots,30,93,79,12
round_queries,30,279,553,396
round_k,0,1,3,16
round_shots,30,39,60,19,2
round_queries,30,117,420,551,138
round_k,0,1,3,14,34
round_shots,33,25,22,20,5
round_queries,33,75,154,380,285
round_k,0,1,3,9,28
round_shots,45,54,35,16,9
round_queries,45,162,245,336,405
round_k,0,1,3,10,22
round_shots,134,25,46,15,6
round_queries,134,75,322,375,318
round_k,0,1,3,12,26
round_shots,32,18,65,21
round_queries,32,54,455,651
round_k,0,1,3,15
round_shots,42,49,96,10
round_queries,42,147,672,370
round_k,0,1,3,18
round_shots,54,132,25,7
round_queries,54,396,475,371
round_k,0,1,9,26
round_shots,38,44,58,23,6
round_queries,38,132,406,621,330
round_k,0,1,3,13,27
round_shots,30,112,46,25,2
round_queries,30,336,322,625,138
round_k,0,1,3,12,34
round_shots,44,32,38,13,9
round_queries,44,96,266,299,423
round_k,0,1,3,11,23
round_shots,81,28,49,27
round_queries,81,84,343,729
round_k,0,1,3,13
round_shots,41,97,60,24
round_queries,41,291,420,696
round_k,0,1,3,14
round_shots,41,46,38,18,6
round_queries,41,138,266,414,318
round_k,0,1,3,11,26
round_shots,110,96,38,15,8
round_queries,110,288,266,345,392
round_k,0,1,3,11,24
round_shots,59,68,44,18,6
round_queries,59,204,308,414,318
round_k,0,1,3,11,26
round_shots,45,89,28,26,5
round_queries,45,267,196,546,295
round_k,0,1,3,10,29
round_shots,81,73,35,22,6
round_queries,81,219,245,462,330
round_k,0,1,3,10,27
round_shots,68,85,49,25,2
round_queries,68,255,343,675,146
round_k,0,1,3,13,36
round_shots,114,73,22,25,7
round_queries,114,219,154,475,357
round_k,0,1,3,9,25
round_shots,45,96,46,15,4
round_queries,45,288,322,375,212
round_k,0,1,3,12,26
round_shots,30,41,60,13,2
round_queries,30,123,420,377,134
round_k,0,1,3,14,33
round_shots,42,30,70,21
round_queries,42,90,490,651
round_k,0,1,3,15
round_shots,119,46,46,16,7
round_queries,119,138,322,400,357
round_k,0,1,3,12,25
round_shots,38,76,64,20,5
round_queries,38,228,448,580,295
round_k,0,1,3,14,29
round_shots,111,143,21,9
round_queries,111,429,399,423
round_k,0,1,9,23
round_shots,94,119,28,22,6
round_queries,94,357,196,462,330
round_k,0,1,3,10,27
round_shots,91,55,28,12
round_queries,91,165,308,396
round_k,0,1,5,16
round_shots,45,71,58,22,4
round_queries,45,213,406,594,268
round_k,0,1,3,13,33
round_shots,45,39,60,24
round_queries,45,117,420,696
round_k,0,1,3,14
round_shots,44,32,28,22,6
round_queries,44,96,196,462,330
round_k,0,1,3,10,27
round_shots,42,69,44,24,3
round_queries,42,207,308,552,177
round_k,0,1,3,11,29
round_shots,66,56,49,15,4
round_queries,66,168,343,405,220
round_k,0,1,3,13,27
round_shots,38,93,60,15,5
round_queries,38,279,420,435,295
round_k,0,1,3,14,29
round_shots,30,119,22,25,7
round_queries,30,357,154,475,357
round_k,0,1,3,9,25
round_shots,33,101,44,19,9
round_queries,33,303,308,437,423
round_k,0,1,3,11,23
round_shots,82,61,22,20,10
round_queries,82,183,154,380,450
round_k,0,1,3,9,22
round_shots,62,64,73,21
round_queries,62,192,511,651
round_k,0,1,3,15
round_shots,30,38,35,16,10
round_queries,30,114,245,336,450
round_k,0,1,3,10,22
round_shots,41,54,75,18
round_queries,41,162,525,594
round_k,0,1,3,16
round_shots,30,46,46,15,7
round_queries,30,138,322,375,357
round_k,0,1,3,12,25
round_shots,134,67,28,19,6
round_queries,134,201,196,399,282
round_k,0,1,3,10,23
round_shots,36,37,60,24
round_queries,36,111,420,696
round_k,0,1,3,14
round_shots,33,102,60,24
round_queries,33,306,420,696
round_k,0,1,3,14
round_shots,80,57,28,18,9
round_queries,80,171,196,378,423
round_k,0,1,3,10,23
round_shots,30,110,75,18
round_queries,30,330,525,594
round_k,0,1,3,16
round_shots,56,21,49,19,4
round_queries,56,63,343,513,220
round_k,0,1,3,13,27
round_shots,78,34,35,18,9
round_queries,78,102,245,378,405
round_k,0,1,3,10,22
round_shots,63,140,20,10
round_queries,63,420,380,450
round_k,0,1,9,22
round_shots,41,21,53,15,4
round_queries,41,63,371,405,228
round_k,0,1,3,13,28
round_shots,50,18,58,19,5
round_queries,50,54,406,513,305
round_k,0,1,3,13,30
round_shots,53,39,44,22,6
round_queries,53,117,308,506,342
round_k,0,1,3,11,28
round_shots,101,45,28,15,10
round_queries,101,135,196,315,430
round_k,0,1,3,10,21
round_shots,57,23,49,25,3
round_queries,57,69,343,675,213
round_k,0,1,3,13,35
round_shots,48,122,35,22,6
round_queries,48,366,245,462,318
round_k,0,1,3,10,26
round_shots,39,61,22,20,4
round_queries,39,183,154,380,228
round_k,0,1,3,9,28
round_shots,36,89,28,19,7
round_queries,36,267,196,399,357
round_k,0,1,3,10,25
round_shots,50,76,70,21
round_queries,50,228,490,651
round_k,0,1,3,15
round_shots,59,98,49,22,4
round_queries,59,294,343,594,260
round_k,0,1,3,13,32
round_shots,41,20,58,25,3
round_queries,41,60,406,675,219
round_k,0,1,3,13,36
round_shots,38,90,28,18,10
round_queries,38,270,196,378,450
round_k,0,1,3,10,22
round_shots,50,21,64,21,3
round_queries,50,63,448,609,219
round_k,0,1,3,14,36
round_shots,88,28,46,18,7
round_queries,88,84,322,450,357
round_k,0,1,3,12,25
round_shots,38,50,53,15,6
round_queries,38,150,371,405,330
round_k,0,1,3,13,27
round_shots,33,143,25,7
round_queries,33,429,475,371
round_k,0,1,9,26
round_shots,33,31,100,9
round_queries,33,93,700,351
round_k,0,1,3,19
round_shots,63,21,49,16,6
round_queries,63,63,343,432,330
round_k,0,1,3,13,27
round_shots,30,50,46,15,7
round_queries,30,150,322,375,357
round_k,0,1,3,12,25
round_shots,124,103,20,7
round_queries,124,309,340,357
round_k,0,1,8,25
round_shots,39,32,79,18
round_queries,39,96,553,594
round_k,0,1,3,16
round_shots,48,103,29,8
round_queries,48,309,493,392
round_k,0,1,8,24
round_shots,33,32,49,16,6
round_queries,33,96,343,432,330
round_k,0,1,3,13,27
round_shots,39,18,46,15,7
round_queries,39,54,322,375,371
round_k,0,1,3,12,26
round_shots,36,57,28,15,11
round_queries,36,171,196,315,473
round_k,0,1,3,10,21
round_shots,123,105,28,19,8
round_queries,123,315,196,399,392
round_k,0,1,3,10,24
round_shots,39,71,38,13,9
round_queries,39,213,266,299,423
round_k,0,1,3,11,23
round_shots,85,37,53,25,3
round_queries,85,111,371,675,213
round_k,0,1,3,13,35
round_shots,104,50,46,16,7
round_queries,104,150,322,400,357
round_k,0,1,3,12,25
round_shots,84,115,35,16,9
round_queries,84,345,245,336,405
round_k,0,1,3,10,22
round_shots,42,57,28,19,8
