round_shots,191,70,3
round_queries,191,350,171
round_k,2,9,28
round_shots,172,83,2
round_queries,172,415,126
round_k,2,9,31
round_shots,250,61,4
round_queries,250,305,236
round_k,2,9,29
round_shots,231,62,15
round_queries,231,186,435
round_k,1,4,14
round_shots,190,35,16
round_queries,190,105,528
round_k,1,4,16
round_shots,154,57,4
round_queries,154,285,204
round_k,2,7,25
round_shots,134,88,1
round_queries,134,440,73
round_k,2,11,36
round_shots,157,68,6
round_queries,157,340,306
round_k,2,8,25
round_shots,148,44,3
round_queries,148,220,165
round_k,2,7,27
round_shots,231,92,16
round_queries,231,276,528
round_k,1,4,16
round_shots,141,24
round_queries,141,648
round_k,2,13
round_shots,163,38,6
round_queries,163,190,306
round_k,2,7,25
round_shots,233,57,7
round_queries,233,285,329
round_k,2,7,23
round_shots,187,83,4
round_queries,187,415,244
round_k,2,9,30
round_shots,98,42,16
round_queries,98,126,528
round_k,1,4,16
round_shots,141,87,3
round_queries,141,435,207
round_k,2,9,34
round_shots,264,91,2
round_queries,264,455,138
round_k,2,11,34
round_shots,213,73,2
round_queries,213,365,130
round_k,2,9,32
round_shots,246,98,6
round_queries,246,490,306
round_k,2,8,25
round_shots,191,43,6
round_queries,191,215,306
round_k,2,7,25
round_shots,149,63,7
round_queries,149,315,329
round_k,2,7,23
round_shots,134,51,6
round_queries,134,255,306
round_k,2,8,25
round_shots,141,106,1
round_queries,141,530,75
round_k,2,11,37
round_shots,142,47,7
round_queries,142,235,329
round_k,2,7,23
round_shots,230,52,7
round_queries,230,260,329
round_k,2,7,23
round_shots,134,67,4
round_queries,134,335,228
round_k,2,9,28
round_shots,259,80,4
round_queries,259,400,236
round_k,2,9,29
round_shots,104,81,25
round_queries,104,243,675
round_k,1,4,13
round_shots,202,83,4
round_queries,202,415,236
round_k,2,9,29
round_shots,250,38,3
round_queries,250,190,165
round_k,2,7,27
round_shots,141,98,4
round_queries,141,490,236
round_k,2,8,29
round_shots,136,60,4
round_queries,136,300,244
round_k,2,9,30
round_shots,142,63,3
round_queries,142,315,207
round_k,2,9,34
round_shots,246,63,2
round_queries,246,315,130
round_k,2,9,32
round_shots,47,62,25
round_queries,47,186,675
round_k,1,4,13
round_shots,198,53,6
round_queries,198,265,306
round_k,2,7,25
round_shots,149,51,5
round_queries,149,255,275
round_k,2,8,27
round_shots,152,92,2
round_queries,152,460,138
round_k,2,11,34
round_shots,228,25
round_queries,228,675
round_k,2,13
round_shots,195,26,16
round_queries,195,78,528
round_k,1,4,16
round_shots,134,74,4
round_queries,134,370,244
round_k,2,9,30
round_shots,211,35,16
round_queries,211,105,528
round_k,1,4,16
round_shots,121,49,21
round_queries,121,147,609
round_k,1,4,14
round_shots,187,74,3
round_queries,187,370,177
round_k,2,9,29
round_shots,170,35
round_queries,170,805
round_k,2,11
round_shots,138,98,1
round_queries,138,490,73
round_k,2,11,36
round_shots,184,41,5
round_queries,184,205,265
round_k,2,7,26
round_shots,195,87,4
round_queries,195,435,244
round_k,2,9,30
round_shots,209,67,3
round_queries,209,335,183
round_k,2,9,30
round_shots,256,35,16
round_queries,256,105,528
round_k,1,4,16
round_shots,212,70,4
round_queries,212,350,228
round_k,2,9,28
round_shots,137,26,20
round_queries,137,78,580
round_k,1,4,14
round_shots,147,49,6
round_queries,147,245,306
round_k,2,8,25
round_shots,143,55,6
round_queries,143,275,306
round_k,2,8,25
round_shots,165,38,7
round_queries,165,190,329
round_k,2,7,23
round_shots,146,84,4
round_queries,146,420,236
round_k,2,9,29
round_shots,142,58,7
round_queries,142,290,315
round_k,2,7,22
round_shots,156,95,1
round_queries,156,475,73
round_k,2,11,36
round_shots,194,38,7
round_queries,194,190,329
round_k,2,7,23
round_shots,138,60,3
round_queries,138,300,183
round_k,2,9,30
round_shots,137,42,21
round_queries,137,126,609
round_k,1,4,14
round_shots,180,60,2
round_queries,180,300,130
round_k,2,9,32
round_shots,121,49,16
round_queries,121,147,528
round_k,1,4,16
round_shots,221,69,3
round_queries,221,345,195
round_k,2,9,32
round_shots,157,66,3
round_queries,157,330,195
round_k,2,9,32
round_shots,147,53,3
round_queries,147,265,165
round_k,2,7,27
round_shots,141,40,7
round_queries,141,200,329
round_k,2,7,23
round_shots,177,44,7
round_queries,177,220,329
round_k,2,7,23
round_shots,226,35
round_queries,226,805
round_k,2,11
round_shots,212,41,5
round_queries,212,205,265
round_k,2,7,26
round_shots,157,88,1
round_queries,157,440,73
round_k,2,11,36
round_shots,134,60,4
round_queries,134,300,244
round_k,2,9,30
round_shots,209,53,4
round_queries,209,265,212
round_k,2,7,26
round_shots,210,44,7
round_queries,210,220,329
round_k,2,7,23
round_shots,138,60,4
round_queries,138,300,228
round_k,2,7,28
round_shots,163,87,2
round_queries,163,435,130
round_k,2,9,32
round_shots,205,60,4
round_queries,205,300,244
round_k,2,9,30
round_shots,139,118,2
round_queries,139,590,138
round_k,2,11,34
round_shots,223,64,3
round_queries,223,320,201
round_k,2,9,33
round_shots,134,49,6
round_queries,134,245,306
round_k,2,7,25
round_shots,167,40,7
round_queries,167,200,329
round_k,2,7,23
round_shots,80,26,16
round_queries,80,78,528
round_k,1,4,16
round_shots,132,69,25
round_queries,132,207,675
round_k,1,4,13
round_shots,191,35
round_queries,191,805
round_k,2,11
round_shots,154,35,16
round_queries,154,105,528
round_k,1,4,16
round_shots,134,79,3
round_queries,134,395,171
round_k,2,9,28
round_shots,134,88,3
round_queries,134,440,207
round_k,2,11,34
round_shots,159,49,24
round_queries,159,147,648
round_k,1,4,13
round_shots,141,70,2
round_queries,141,350,130
round_k,2,9,32
round_shots,231,62,16
round_queries,231,186,528
round_k,1,4,16
round_shots,239,87,4
round_queries,239,435,244
round_k,2,9,30
round_shots,183,57,6
round_queries,183,285,306
round_k,2,8,25
round_shots,257,83,3
round_queries,257,415,177
round_k,2,9,29
round_shots,251,35,21
round_queries,251,105,609
round_k,1,4,14
round_shots,149,40,5
round_queries,149,200,275
round_k,2,7,27
round_shots,136,35
round_queries,136,805
round_k,2,11
round_shots,184,66,7
round_queries,184,330,329
round_k,2,7,23
round_shots,163,46,7
round_queries,163,230,329
round_k,2,7,23
round_shots,136,35
round_queries,136,805
round_k,2,11
round_shots,126,92,25
round_queries,126,276,675
round_k,1,4,13
round_shots,134,41,7
round_queries,134,205,329
round_k,2,7,23
round_shots,92,35,24
round_queries,92,105,648
round_k,1,4,13
round_shots,164,60,2
round_queries,164,300,130
round_k,2,9,32
round_shots,152,100,3
round_queries,152,500,207
round_k,2,11,34
round_shots,215,61,6
round_queries,215,305,306
round_k,2,7,25
round_shots,149,58,5
round_queries,149,290,265
round_k,2,7,26
round_shots,139,98,2
round_queries,139,490,138
round_k,2,11,34
round_shots,139,61,2
round_queries,139,305,134
round_k,2,9,33
round_shots,217,110,3
round_queries,217,550,207
round_k,2,11,34
round_shots,243,109,3
round_queries,243,545,165
round_k,2,8,27
round_shots,163,40,7
round_queries,163,200,329
round_k,2,7,23
round_shots,165,77,6
round_queries,165,385,306
round_k,2,8,25
round_shots,138,52,4
round_queries,138,260,212
round_k,2,7,26
round_shots,138,63,2
round_queries,138,315,138
round_k,2,9,34
round_shots,141,88,3
round_queries,141,440,165
round_k,2,8,27
round_shots,291,66,3
round_queries,291,330,189
round_k,2,9,31
round_shots,138,47,6
round_queries,138,235,306
round_k,2,7,25
round_shots,221,42,21
round_queries,221,126,609
round_k,1,4,14
round_shots,164,35
round_queries,164,805
round_k,2,11
round_shots,162,83,3
round_queries,162,415,171
round_k,2,9,28
round_shots,86,86,14
round_queries,86,258,490
round_k,1,4,17
round_shots,231,35
round_queries,231,805
round_k,2,11
round_shots,227,74,6
round_queries,227,370,306
round_k,2,8,25
round_shots,172,87,4
round_queries,172,435,244
round_k,2,9,30
round_shots,134,35
round_queries,134,805
round_k,2,11
round_shots,134,35
round_queries,134,805
round_k,2,11
round_shots,149,73,3
round_queries,149,365,171
round_k,2,9,28
round_shots,152,25
round_queries,152,675
round_k,2,13
round_shots,270,60,4
round_queries,270,300,244
round_k,2,9,30
round_shots,155,79,2
round_queries,155,395,126
round_k,2,8,31
round_shots,134,114,2
round_queries,134,570,138
round_k,2,11,34
round_shots,141,74,6
round_queries,141,370,306
round_k,2,8,25
round_shots,257,112,6
round_queries,257,560,306
round_k,2,8,25
round_shots,156,106,6
round_queries,156,530,306
round_k,2,8,25
round_shots,152,122,6
round_queries,152,610,306
round_k,2,8,25
round_shots,150,35
round_queries,150,805
round_k,2,11
round_shots,177,60,5
round_queries,177,300,265
round_k,2,8,26
round_shots,198,84,3
round_queries,198,420,195
round_k,2,9,32
round_shots,180,35
round_queries,180,805
round_k,2,11
round_shots,195,35
round_queries,195,805
round_k,2,11
round_shots,194,35
round_queries,194,805
round_k,2,11
round_shots,201,89,2
round_queries,201,445,138
round_k,2,11,34
round_shots,226,50,6
round_queries,226,250,306
round_k,2,7,25
round_shots,156,111,1
round_queries,156,555,75
round_k,2,11,37
round_shots,39,26,25
round_queries,39,78,675
round_k,1,4,13
round_shots,134,50,3
round_queries,134,250,165
round_k,2,7,27
round_shots,207,61,4
round_queries,207,305,236
round_k,2,9,29
round_shots,212,38,5
round_queries,212,190,275
round_k,2,7,27
round_shots,165,35
round_queries,165,805
round_k,2,11
round_shots,156,87,4
round_queries,156,435,228
round_k,2,9,28
round_shots,212,73,2
round_queries,212,365,138
round_k,2,9,34
round_shots,134,88,2
round_queries,134,440,142
round_k,2,11,35
round_shots,188,74,3
round_queries,188,370,171
round_k,2,9,28
round_shots,149,43,5
round_queries,149,215,275
round_k,2,7,27
round_shots,142,61,2
round_queries,142,305,130
round_k,2,9,32
round_shots,177,35
round_queries,177,805
round_k,2,11
round_shots,226,87,3
round_queries,226,435,177
round_k,2,9,29
round_shots,145,118,2
round_queries,145,590,138
round_k,2,11,34
round_shots,155,60,3
round_queries,155,300,183
round_k,2,9,30
round_shots,156,98,6
round_queries,156,490,306
round_k,2,8,25
round_shots,205,112,5
round_queries,205,560,275
round_k,2,8,27
round_shots,174,47,7
round_queries,174,235,329
round_k,2,7,23
round_shots,143,57,7
round_queries,143,285,329
round_k,2,7,23
round_shots,256,42,25
round_queries,256,126,675
round_k,1,4,13
round_shots,178,76,3
round_queries,178,380,195
round_k,2,9,32
round_shots,212,53,7
round_queries,212,265,329
round_k,2,7,23
round_shots,147,83,3
round_queries,147,415,195
round_k,2,9,32
round_shots,138,79,3
round_queries,138,395,207
round_k,2,9,34
round_shots,141,88,1
round_queries,141,440,75
round_k,2,11,37
round_shots,134,43,7
round_queries,134,215,329
round_k,2,7,23
round_shots,231,26,21
round_queries,231,78,609
round_k,1,4,14
round_shots,164,84,3
round_queries,164,420,177
round_k,2,9,29
round_shots,145,52,7
round_queries,145,260,329
round_k,2,7,23
round_shots,159,25
round_queries,159,675
round_k,2,13
round_shots,145,38,6
round_queries,145,190,306
round_k,2,7,25
round_shots,80,49,25
round_queries,80,147,675
round_k,1,4,13
round_shots,149,87,2
round_queries,149,435,138
round_k,2,9,34
round_shots,141,92,2
round_queries,141,460,138
round_k,2,11,34
round_shots,224,60,4
round_queries,224,300,244
round_k,2,9,30
round_shots,138,43,6
round_queries,138,215,306
round_k,2,7,25
round_shots,280,35,21
round_queries,280,105,609
round_k,1,4,14
round_shots,163,70,4
round_queries,163,350,228
round_k,2,9,28
round_shots,142,35
round_queries,142,805
round_k,2,11
round_shots,146,111,3
round_queries,146,555,207
round_k,2,11,34
round_shots,145,47,4
round_queries,145,235,204
round_k,2,7,25
round_shots,159,73,4
round_queries,159,365,244
round_k,2,9,30
round_shots,134,62,4
round_queries,134,310,244
round_k,2,9,30
round_shots,134,66,4
round_queries,134,330,244
round_k,2,9,30
round_shots,141,63,4
round_queries,141,315,236
round_k,2,8,29
round_shots,138,77,3
round_queries,138,385,183
round_k,2,9,30
round_shots,149,70,4
round_queries,149,350,244
round_k,2,9,30
round_shots,142,68,5
round_queries,142,340,265
round_k,2,8,26
round_shots,193,58,7
round_queries,193,290,329
round_k,2,7,23
round_shots,198,44,4
round_queries,198,220,212
round_k,2,7,26
round_shots,261,50,3
round_queries,261,250,171
round_k,2,7,28
round_shots,252,88,2
round_queries,252,440,138
round_k,2,11,34
round_shots,170,83,3
round_queries,170,415,195
round_k,2,9,32
round_shots,143,49,4
round_queries,143,245,236
round_k,2,8,29
round_shots,157,60,8
round_queries,157,300,360
round_k,2,7,22
round_shots,224,77,4
round_queries,224,385,244
round_k,2,9,30
round_shots,135,63,3
round_queries,135,315,195
round_k,2,9,32
round_shots,134,77,3
round_queries,134,385,195
round_k,2,9,32
round_shots,148,49,17
round_queries,148,147,527
round_k,1,4,15
round_shots,180,69,17
round_queries,180,207,459
round_k,1,4,13
round_shots,158,70,2
round_queries,158,350,134
round_k,2,9,33
round_shots,184,105,2
round_queries,184,525,138
round_k,2,11,34
round_shots,179,53,5
round_queries,179,265,235
round_k,2,7,23
round_shots,163,35
round_queries,163,805
round_k,2,11
round_shots,184,91,2
round_queries,184,455,138
round_k,2,11,34
round_shots,232,63,4
round_queries,232,315,212
round_k,2,7,26
round_shots,191,38,5
round_queries,191,190,265
round_k,2,7,26
round_shots,241,56,4
round_queries,241,280,236
round_k,2,8,29
round_shots,174,46,5
round_queries,174,230,225
round_k,2,7,22
round_shots,259,46,5
round_queries,259,230,225
round_k,2,7,22
round_shots,152,88,1
round_queries,152,440,73
round_k,2,11,36
round_shots,191,89,2
round_queries,191,445,138
round_k,2,11,34
round_shots,141,38,6
round_queries,141,190,306
round_k,2,7,25
round_shots,222,67,3
round_queries,222,335,177
round_k,2,9,29
round_shots,141,53,4
round_queries,141,265,212
round_k,2,7,26
round_shots,141,40,5
round_queries,141,200,275
round_k,2,7,27
round_shots,167,61,7
round_queries,167,305,329
round_k,2,7,23
round_shots,139,70,2
round_queries,139,350,130
round_k,2,9,32
round_shots,183,60,3
round_queries,183,300,207
round_k,2,9,34
round_shots,175,49,7
round_queries,175,245,329
round_k,2,7,23
round_shots,221,49,25
round_queries,221,147,675
round_k,1,4,13
round_shots,187,70,3
round_queries,187,350,171
round_k,2,9,28
round_shots,143,111,3
round_queries,143,555,207
round_k,2,11,34
round_shots,134,77,4
round_queries,134,385,244
round_k,2,9,30
round_shots,186,38,5
round_queries,186,190,235
round_k,2,7,23
round_shots,182,64,3
round_queries,182,320,189
round_k,2,9,31
round_shots,135,103,2
round_queries,135,515,142
round_k,2,11,35
round_shots,155,40,7
round_queries,155,200,315
