round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,69,98,172,88,74,65,55,48,40,23
round_queries,62,207,882,4644,9944,26566,71175,184305,486096,1223800,6412423
round_k,1,4,13,56,179,547,1675,5063,15297,46153,139400
round_shots,62,58,191,129,78,72,63,55,47,40,20
round_queries,62,174,1719,4773,10062,27864,74277,195085,504545,1299160,5963340
round_k,1,4,18,64,193,589,1773,5367,16239,49218,149083
round_shots,62,58,133,101,89,82,63,57,50,42,35,2
round_queries,62,174,1197,2727,7565,22058,54243,147573,392450,998550,2519615,1315706
round_k,1,4,13,42,134,430,1294,3924,11887,35994,109524,328926
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,69,276,120,83,73,66,54,47,39,12
round_queries,62,207,2484,5160,12367,33945,94050,236358,619695,1565889,4427316
round_k,1,4,21,74,232,712,2188,6592,20075,61014,184471
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,79,65,61,100,99,70,57,49,41,35,2
round_queries,62,237,585,1647,8100,24057,59290,150993,394499,993471,2549155,1334590
round_k,1,4,13,40,121,423,1324,4025,12115,36416,111173,333647
round_shots,62,69,322,97,87,69,61,53,46,38,11
round_queries,62,207,2898,4753,13833,34983,94001,246715,647358,1622638,4313045
round_k,1,4,24,79,253,770,2327,7036,21350,64558,196047
round_shots,62,103,116,127,90,77,65,56,49,41,33,1
round_queries,62,309,1044,3683,9270,25179,66755,175896,465059,1174773,2851761,783893
round_k,1,4,14,51,163,513,1570,4745,14326,43208,130069,391946
round_shots,62,58,114,138,89,70,62,57,50,41,34,1
round_queries,62,174,1026,4002,9167,22470,59706,164673,435850,1082933,2713438,736979
round_k,1,4,14,51,160,481,1444,4358,13206,39903,120938,368489
round_shots,62,58,98,265,79,73,64,53,47,25,15
round_queries,62,174,882,7155,11139,31317,85056,214279,571473,920625,5035845
round_k,1,4,13,70,214,664,2021,6079,18412,55237,167861
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,58,54,50,47,43,39,35,31,27,24,3
round_queries,62,174,486,1350,3807,10535,28821,78085,208537,546723,1459224,1701747
round_k,1,4,13,40,122,369,1115,3363,10124,30400,92826,283624
round_shots,62,58,54,78,82,105,68,57,48,42,34,2
round_queries,62,174,486,2106,6642,25935,60316,155895,396720,1043238,2549354,1388066
round_k,1,4,13,40,123,443,1367,4132,12419,37490,113026,347016
round_shots,73,87,219,91,91,71,64,56,47,40,21
round_queries,73,261,1971,3549,11011,27051,73408,194488,498153,1272440,6115557
round_k,1,4,19,60,190,573,1736,5299,15905,47970,145608
