round_shots,158,27,31,21,21,18,17,20,24,24,23,17,16,7
round_queries,158,135,403,609,1281,2358,4675,11300,27480,58296,118657,215475,431216,382977
round_k,0,2,6,14,30,65,137,282,572,1214,2579,6337,13475,27355
round_shots,200,37,28,24,17,16,17,16,15,16,16,15,10,10,4
round_queries,200,185,308,552,833,1616,3451,6576,12345,26672,54416,105255,142730,290650,236908
round_k,0,2,5,11,24,50,101,205,411,833,1700,3508,7136,14532,29613
round_shots,139,23,14,11,11,10,19,18,18,16,15,15,16,15,4
round_queries,139,69,126,231,495,930,3591,7326,15714,30000,56535,113865,244656,475575,255732
round_k,0,1,4,10,22,46,94,203,436,937,1884,3795,7645,15852,31966
round_shots,176,30,28,25,31,20,17,17,15,16,15,16,15,15,2
round_queries,176,150,364,725,1829,2380,4097,8415,15045,32816,63045,135184,261285,525735,140778
round_k,0,2,6,14,29,59,120,247,501,1025,2101,4224,8709,17524,35194
round_shots,131,26,24,20,18,19,13,13,18,11,10,10,14,15,2
round_queries,131,130,264,460,882,1957,2821,5811,16506,21483,41430,84230,238602,527925,141446
round_k,0,2,5,11,24,51,108,223,458,976,2071,4211,8521,17597,35361
round_shots,191,30,26,19,17,23,20,18,16,17,16,16,15,4
round_queries,191,210,494,817,1547,4301,7540,15390,27472,59483,119504,248016,482715,257644
round_k,0,3,9,21,45,93,188,427,858,1749,3734,7750,16090,32205
round_shots,99,20,22,21,19,25,19,17,17,16,16,14,14,15,1
round_queries,99,100,242,525,1007,2675,4275,8279,17255,34640,70704,126882,261198,577905,77563
round_k,0,2,5,12,26,53,112,243,507,1082,2209,4531,9328,19263,38781
round_shots,244,25,23,11,25,19,16,14,16,16,15,15,15,14
round_queries,244,125,253,297,1425,2641,4816,8526,19536,39536,75015,150195,303735,570990
round_k,0,2,5,13,28,69,150,304,610,1235,2500,5006,10124,20392
round_shots,121,24,18,24,18,21,18,17,11,15,16,10,15,15,2
round_queries,121,120,198,552,846,2079,4014,7939,10681,30135,65648,83590,256065,515925,137954
round_k,0,2,5,11,23,49,111,233,485,1004,2051,4179,8535,17197,34488
round_shots,191,46,27,22,26,23,14,11,14,16,10,15,11
round_queries,191,322,513,902,2158,3887,7098,13013,35490,83920,108570,333855,499147
round_k,0,3,9,20,41,84,253,591,1267,2622,5428,11128,22688
round_shots,137,29,29,18,17,17,14,16,15,16,16,15,10,14
round_queries,137,145,377,558,1105,2329,3906,8976,16995,36368,73936,140925,188910,539154
round_k,0,2,6,15,32,68,139,280,566,1136,2310,4697,9445,19255
round_shots,99,37,22,25,18,21,17,18,16,16,16,16,14,11
round_queries,99,185,286,725,1062,2583,4709,10098,19376,40112,80624,165520,298858,485023
round_k,0,2,6,14,29,61,138,280,605,1253,2519,5172,10673,22046
round_shots,193,32,34,22,17,18,18,17,16,16,15,16,15,15,2
round_queries,193,160,374,550,935,1998,4050,8381,16272,32912,63465,136624,263115,529485,142806
round_k,0,2,5,12,27,55,112,246,508,1028,2115,4269,8770,17649,35701
round_shots,196,28,24,18,23,10,22,19,15,16,15,15,15,3
round_queries,196,196,408,630,1679,2190,9834,17233,30315,65584,125775,253485,507675,205173
round_k,0,3,8,17,36,109,223,453,1010,2049,4192,8449,16922,34195
round_shots,191,38,30,19,27,18,16,16,15,16,16,15,15,3
round_queries,191,266,570,779,2241,3834,6832,13840,26205,56336,117136,227715,458595,186285
round_k,0,3,9,20,41,106,213,432,873,1760,3660,7590,15286,31047
round_shots,210,26,23,22,20,22,16,10,15,16,16,16,10,10,2
round_queries,210,130,253,506,940,2178,3728,4750,14295,32304,66864,137456,176410,360510,147774
round_k,0,2,5,11,23,49,116,237,476,1009,2089,4295,8820,18025,36943
round_shots,142,29,25,22,30,23,17,23,25,17,16,16,16,11
round_queries,142,145,275,550,1650,2737,4097,11615,25625,43911,84880,175728,362864,504097
round_k,0,2,5,12,27,59,120,252,512,1291,2652,5491,11339,22913
round_shots,256,26,21,22,14,14,14,17,17,15,16,15,15,6
round_queries,256,182,357,814,1106,2254,4550,11101,23477,44655,95536,182325,367125,294570
round_k,0,3,8,18,39,80,162,326,690,1488,2985,6077,12237,24547
round_shots,211,37,24,24,22,19,16,16,16,16,10,10,15,6
round_queries,211,259,456,1032,1914,3857,6576,13552,27664,56624,72870,147610,451245,364170
round_k,0,3,9,21,43,101,205,423,864,1769,3643,7380,15041,30347
round_shots,159,34,12,11,20,12,13,19,18,11,16,15,10,6
round_queries,159,170,180,363,1380,1740,4121,12293,23310,30393,91408,175815,234870,287238
round_k,0,2,7,16,34,72,158,323,647,1381,2856,5860,11743,23936
round_shots,207,30,21,25,17,18,18,16,15,16,16,15,15,4
round_queries,207,210,399,1075,1785,3870,8190,15536,30045,64304,131248,252285,506055,273132
round_k,0,3,9,21,52,107,227,485,1001,2009,4101,8409,16868,34141
round_shots,156,37,25,18,18,23,21,19,16,16,15,16,14,7
round_queries,156,185,325,558,1170,3151,6279,13243,24976,50736,97875,210864,382018,396011
round_k,0,2,6,15,32,68,149,348,780,1585,3262,6589,13643,28286
round_shots,214,26,36,19,18,21,10,17,16,16,16,15,15,8
round_queries,214,182,612,665,1278,3297,3650,12563,23696,47792,97296,187695,375645,403208
round_k,0,3,8,17,35,78,182,369,740,1493,3040,6256,12521,25200
round_shots,117,43,34,18,18,24,18,15,16,16,16,15,15,11
round_queries,117,215,442,558,1170,3384,5130,8625,18832,38800,80176,155805,319635,469887
round_k,0,2,6,15,32,70,142,287,588,1212,2505,5193,10654,21358
round_shots,145,28,28,18,17,23,21,10,12,14,15,14,16,14
round_queries,145,140,308,450,901,2461,5439,5270,12756,31878,70665,133770,316048,570738
round_k,0,2,5,12,26,53,129,263,531,1138,2355,4777,9876,20383
round_shots,188,36,36,28,25,21,18,16,16,16,16,15,15,4
round_queries,188,252,612,980,1825,3885,7722,14800,30224,61808,126672,245145,491235,268700
round_k,0,3,8,17,36,92,214,462,944,1931,3958,8171,16374,33587
round_shots,185,32,22,17,18,18,15,16,17,16,15,14,15,6
round_queries,185,224,418,731,1566,3222,5655,12144,26435,51824,100515,189826,416535,337806
round_k,0,3,9,21,43,89,188,379,777,1619,3350,6779,13884,28150
round_shots,251,22,22,17,30,14,25,17,19,16,16,15,15,15,3
round_queries,251,110,242,391,1410,1358,4925,6817,16093,29616,61136,117675,235815,474045,190929
round_k,0,2,5,11,23,48,98,200,423,925,1910,3922,7860,15801,31821
round_shots,170,40,18,36,18,20,18,20,17,17,16,15,15,14
round_queries,170,200,234,1044,1098,2540,4662,11220,19125,40613,79056,154125,308955,580706
round_k,0,2,6,14,30,63,129,280,562,1194,2470,5137,10298,20739
round_shots,227,36,31,35,19,31,20,19,17,17,16,10,15,2
round_queries,227,252,527,1295,1463,4805,8820,16815,33609,70363,139312,180530,554805,150058
round_k,0,3,8,18,38,77,220,442,988,2069,4353,9026,18493,37514
