round_shots,3145,328,245,157
round_queries,3145,2296,4165,6437
round_k,0,3,8,20
round_shots,3341,264,280,132
round_queries,3341,1848,4760,5412
round_k,0,3,8,20
round_shots,2938,325,293,145
round_queries,2938,2275,4981,5945
round_k,0,3,8,20
round_shots,2402,259,299,244
round_queries,2402,1813,5083,9516
round_k,0,3,8,19
round_shots,2706,408,196,171
round_queries,2706,2856,3332,7011
round_k,0,3,8,20
round_shots,2551,283,197,128
round_queries,2551,1981,3349,5248
round_k,0,3,8,20
round_shots,3313,453,243,135
round_queries,3313,3171,4131,5535
round_k,0,3,8,20
round_shots,2926,308,297,143
round_queries,2926,2156,5049,5863
round_k,0,3,8,20
round_shots,3284,266,196,127
round_queries,3284,1862,3332,5207
round_k,0,3,8,20
round_shots,2439,263,256,273
round_queries,2439,1841,4352,10647
round_k,0,3,8,19
round_shots,3067,360,178,87
round_queries,3067,3240,4450,4959
round_k,0,4,12,28
round_shots,3399,320,217,125
round_queries,3399,2880,4991,5875
round_k,0,4,11,23
round_shots,2809,322,229,127
round_queries,2809,2254,3893,5207
round_k,0,3,8,20
round_shots,1999,320,275,131
round_queries,1999,2240,4675,5371
round_k,0,3,8,20
round_shots,2729,265,253,135
round_queries,2729,1855,4301,5535
round_k,0,3,8,20
round_shots,2953,298,384,106
round_queries,2953,2682,8832,5194
round_k,0,4,11,24
round_shots,3069,342,242,144
round_queries,3069,2394,4114,5904
round_k,0,3,8,20
round_shots,2344,365,246,228
round_queries,2344,2555,4182,7980
round_k,0,3,8,17
round_shots,2042,299,257,146
round_queries,2042,2093,4369,5986
round_k,0,3,8,20
round_shots,3304,294,224,127
round_queries,3304,2058,3808,5207
round_k,0,3,8,20
round_shots,3032,261,196,127
round_queries,3032,1827,3332,5207
round_k,0,3,8,20
round_shots,2826,261,201,131
round_queries,2826,1827,3417,5371
round_k,0,3,8,20
round_shots,2886,318,328,113
round_queries,2886,2226,5576,4407
round_k,0,3,8,19
round_shots,2855,304,305,235
round_queries,2855,2128,5185,9165
round_k,0,3,8,19
