round_shots,142,133,140,213,108,139,174,95,70,78,73,6
round_queries,142,399,1260,5751,8748,33777,147726,252605,565530,1890486,5361193,4064778
round_k,1,4,13,40,121,424,1329,4039,12118,36720,111402,338731
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,141,632,426,122,143,90,115,86,71,60,7
round_queries,142,423,5688,11502,10126,36751,71010,272205,612062,1534239,3890220,4188387
round_k,1,4,13,41,128,394,1183,3558,10804,32418,99202,299170
round_shots,142,133,176,571,145,230,100,79,67,62,35
round_queries,142,399,1584,15417,20735,117070,154100,367903,940881,2633698,13737535
round_k,1,4,13,71,254,770,2328,7021,21239,63908,196250
round_shots,150,205,184,129,118,118,90,83,71,77,75,7
round_queries,150,615,1656,3999,10974,33158,76590,213559,549753,1793407,5257125,4511507
round_k,1,4,15,46,140,425,1286,3871,11645,35047,105756,322250
round_shots,142,133,296,245,137,99,113,78,71,68,49
round_queries,142,399,2664,6615,15481,35343,121023,252330,692463,2021844,13408997
round_k,1,4,13,56,178,535,1617,4876,14866,45349,136826
round_shots,142,133,124,115,107,98,89,80,72,63,54,4
round_queries,142,399,1116,3105,8667,23814,64881,175120,473112,1246581,3216726,2156884
round_k,1,4,13,40,121,364,1094,3285,9893,29784,89634,269610
round_shots,142,149,570,251,140,129,132,153,119,60,52,4
round_queries,142,447,5130,6777,13300,38829,122100,434061,1028279,1578300,4103580,2888260
round_k,1,4,13,47,150,462,1418,4320,13152,39457,118687,361032
