round_shots,93,80,40,23,19,18,18,17,15,16,16,16,16,15,16,16,16,9
round_queries,93,240,280,483,931,1782,3690,7293,13095,28112,56624,115344,233872,449085,958992,1959440,4017296,4632291
round_k,0,1,3,10,24,49,102,214,436,878,1769,3604,7308,14969,29968,61232,125540,257349
round_shots,39,147,56,30,18,17,17,17,16,16,16,15,16,16,16,15,15,3
round_queries,39,441,392,750,1206,2295,4607,9503,18384,37232,75600,144675,313136,640656,1309072,2508375,5036865,2049957
round_k,0,1,3,12,33,67,135,279,574,1163,2362,4822,9785,20020,40908,83612,167895,341659
round_shots,74,38,43,22,22,18,17,16,17,17,16,16,16,16,16,16,16,5
round_queries,74,114,301,506,1122,2178,4131,7792,16881,34153,67760,139152,285008,586544,1197008,2457200,5033488,3226755
round_k,0,1,3,11,25,60,121,243,496,1004,2117,4348,8906,18329,37406,76787,157296,322675
round_shots,134,103,49,17,19,17,18,18,12,17,16,14,16,16,10,16,10,5
round_queries,134,309,343,391,893,1717,3690,7578,10308,31229,59184,104594,242640,493552,631610,2051152,2622650,2656025
round_k,0,1,3,11,23,50,102,210,429,918,1849,3735,7582,15423,31580,64098,131132,265602
round_shots,53,76,69,28,18,16,17,17,11,11,11,10,16,10,15,16,10
round_queries,53,228,483,812,1350,2576,5729,11917,16093,33561,69113,131650,424176,541610,1649715,3575792,4588190
round_k,0,1,3,14,37,80,168,350,731,1525,3141,6582,13255,27080,54990,111743,229409
round_shots,90,98,51,27,21,17,18,16,17,16,16,15,16,15,15,15,16,8
round_queries,90,294,357,675,1071,1751,3942,7376,15861,30288,62032,118125,255312,492105,995835,1994745,4259248,4360392
round_k,0,1,3,12,25,51,109,230,466,946,1938,3937,7978,16403,33194,66491,133101,272524
round_shots,93,67,32,24,24,16,16,18,17,16,16,16,16,16,14,15,15,4
round_queries,93,201,224,504,1176,1840,3760,8550,16983,32720,65712,133296,268464,546096,978362,2146155,4299555,2300060
round_k,0,1,3,10,24,57,117,237,499,1022,2053,4165,8389,17065,34941,71538,143318,287507
round_shots,49,158,25,19,18,19,17,11,16,15,16,16,16,16,16,14,9
round_queries,49,474,475,855,1746,3819,7191,9471,27760,52965,113616,228848,464848,949680,1939152,3478006,4594095
round_k,0,1,9,22,48,100,211,430,867,1765,3550,7151,14526,29677,60598,124214,255227
round_shots,39,135,32,24,17,17,16,16,16,16,16,16,16,16,16,16,4
round_queries,39,405,544,1224,2091,4199,8144,16368,33072,66224,134672,275600,562128,1140688,2335824,4759632,2434708
round_k,0,1,8,25,61,123,254,511,1033,2069,4208,8612,17566,35646,72994,148738,304338
round_shots,36,83,56,20,18,20,18,18,18,17,16,16,15,16,16,16,16,3
