round_shots,43,40,20,25,15,19,16,4
round_queries,43,120,180,525,825,2109,3984,2164
round_k,0,1,4,10,27,55,124,270
round_shots,50,57,20,13,22,16,16,15
round_queries,50,171,180,273,946,1456,2960,5595
round_k,0,1,4,10,21,45,92,186
round_shots,62,50,20,17,15,16,11,12
round_queries,62,150,220,391,735,1584,2299,5100
round_k,0,1,5,11,24,49,104,212
round_shots,67,24,20,22,29,17,18,11
round_queries,67,72,140,330,957,1547,3510,4741
round_k,0,1,3,7,16,45,97,215
round_shots,37,54,13,19,15,19,16,13
round_queries,37,162,117,361,645,1653,3120,5213
round_k,0,1,4,9,21,43,97,200
round_shots,73,46,24,27,25,22,11,7
round_queries,73,138,216,621,1175,2178,2233,3101
round_k,0,1,4,11,23,49,101,221
round_shots,30,34,26,22,16,19,19,12
round_queries,30,102,234,462,720,1729,3515,5052
round_k,0,1,4,10,22,45,92,210
round_shots,50,37,20,28,23,15,17,8
round_queries,50,111,180,588,1081,1725,3961,4056
round_k,0,1,4,10,23,57,116,253
round_shots,56,71,26,22,20,16,14,4
round_queries,56,213,286,506,1100,2032,3738,2164
round_k,0,1,5,11,27,63,133,270
round_shots,67,61,30,30,16,19,16,9
round_queries,67,183,270,630,752,1881,3696,4401
round_k,0,1,4,10,23,49,115,244
round_shots,56,61,29,23,15,17,16,5
round_queries,56,183,261,529,825,1887,3888,2505
round_k,0,1,4,11,27,55,121,250
round_shots,37,46,26,29,23,23,16,8
round_queries,37,138,234,609,1035,2323,4048,4120
round_k,0,1,4,10,22,50,126,257
round_shots,37,63,23,25,17,17,19,12
round_queries,37,189,207,525,765,1615,3895,4980
round_k,0,1,4,10,22,47,102,207
round_shots,43,32,34,18,21,20,17,8
round_queries,43,96,306,378,945,2020,4029,4152
round_k,0,1,4,10,22,50,118,259
round_shots,62,52,28,19,27,16,21,16,2
round_queries,62,156,196,361,1053,1296,3591,5616,1426
round_k,0,1,3,9,19,40,85,175,356
round_shots,43,41,24,15,18,16,16,11
round_queries,43,123,216,345,846,1584,3408,4785
round_k,0,1,4,11,23,49,106,217
round_shots,21,32,24,20,20,11,15,9
round_queries,21,96,216,460,980,1243,3495,4257
round_k,0,1,4,11,24,56,116,236
round_shots,21,54,26,17,21,18,15,11
round_queries,21,162,234,391,1029,1782,3135,4631
round_k,0,1,4,11,24,49,104,210
round_shots,21,28,20,22,15,18,17,15,3
round_queries,21,84,140,330,525,1278,2601,5325,2157
round_k,0,1,3,7,17,35,76,177,359
round_shots,21,54,17,19,17,16,22,3
round_queries,21,162,187,513,969,1904,5258,1797
round_k,0,1,5,13,28,59,119,299
round_shots,43,48,15,15,19,13,14,8
round_queries,43,144,165,345,893,1365,3458,3960
round_k,0,1,5,11,23,52,123,247
round_shots,56,18,21,13,17,12,15,10
round_queries,56,54,147,273,833,1188,3315,4530
round_k,0,1,3,10,24,49,110,226
round_shots,30,32,37,21,17,19,14,14
round_queries,30,96,333,441,765,1805,2730,5474
round_k,0,1,4,10,22,47,97,195
round_shots,37,41,34,22,15,16,11,12
round_queries,37,123,306,462,735,1584,2211,5124
round_k,0,1,4,10,24,49,100,213
round_shots,50,32,34,19,21,14,16,12
round_queries,50,96,306,399,987,1386,3184,5100
round_k,0,1,4,10,23,49,99,212
round_shots,21,19,31,14,17,16,16,15,2
round_queries,21,57,217,266,663,1328,2736,5325,1438
round_k,0,1,3,9,19,41,85,177,359
round_shots,43,48,24,23,20,17,16,5
round_queries,43,144,264,529,940,1887,3952,2525
round_k,0,1,5,11,23,55,123,252
round_shots,30,30,15,18,18,22,20,13
round_queries,30,90,105,270,594,1562,3380,5135
round_k,0,1,3,7,16,35,84,197
round_shots,30,37,27,20,19,18,16,11
round_queries,30,111,243,420,893,1746,3376,4675
round_k,0,1,4,10,23,48,105,212
round_shots,90,55,27,18,16,16,14,11
round_queries,90,165,243,378,784,1648,3010,4741
round_k,0,1,4,10,24,51,107,215
round_shots,50,37,23,22,19,22,18,4
round_queries,50,111,207,462,855,2178,4446,2268
round_k,0,1,4,10,22,49,123,283
round_shots,30,19,20,19,23,17,16,15,3
round_queries,30,57,140,285,759,1207,2352,4455,1803
round_k,0,1,3,7,16,35,73,148,300
round_shots,37,32,22,23,22,16,16,11
round_queries,37,96,198,483,1034,1584,3344,4873
