round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,9
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,367119
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395
round_shots,23,14,16,53,19,19,18,17,16,16,15,15,15,15
round_queries,23,42,112,795,1045,2223,4662,9095,18128,37008,71295,142665,290055,582435
round_k,0,1,3,7,27,58,129,267,566,1156,2376,4755,9668,19414
round_shots,23,19,20,16,22,21,18,16,11,16,15,15,13,15,9
round_queries,23,57,140,240,682,1575,3006,5680,7953,23856,45975,92925,161733,374595,449577
round_k,0,1,3,7,15,37,83,177,361,745,1532,3097,6220,12486,24976
round_shots,23,19,20,28,34,16,17,18,17,16,10,16,15,15,6
round_queries,23,57,140,420,1054,1488,3213,7182,14093,27184,34630,111696,214125,430305,345690
round_k,0,1,3,7,15,46,94,199,414,849,1731,3490,7137,14343,28807
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,9
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,367119
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395
round_shots,23,32,16,27,19,18,18,18,16,16,16,16,16,10,10
round_queries,23,96,112,405,703,1350,2718,5778,10768,21776,43952,90160,185136,237750,486090
round_k,0,1,3,7,18,37,75,160,336,680,1373,2817,5785,11887,24304
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,9
round_queries,23,42,77,165,310,630,1290,2650,5430,11150,22890,47030,96630,198530,367119
round_k,0,1,3,7,15,31,64,132,271,557,1144,2351,4831,9926,20395
round_shots,23,14,30,39,22,18,18,16,16,16,16,15,15,10,3
round_queries,23,42,210,585,990,1926,4086,7760,15632,31856,65552,126885,257085,344730,211383
round_k,0,1,3,7,22,53,113,242,488,995,2048,4229,8569,17236,35230
round_shots,23,14,11,50,26,18,17,16,16,16,15,15,15,15,1
round_queries,23,42,77,750,1326,2358,4675,9104,18320,37424,71565,143925,288225,579885,77703
round_k,0,1,3,7,25,65,137,284,572,1169,2385,4797,9607,19329,38851
round_shots,23,14,11,11,10,10,10,10,10,10,10,10,10,10,9
