round_shots,104,143,56,24,23,17,16,15,15,16,9
round_queries,104,429,392,648,1265,2227,4400,8535,17115,36528,42561
round_k,0,1,3,13,27,65,137,284,570,1141,2364
round_shots,36,36,54,15,22,16,16,15,16,15,12
round_queries,36,108,378,375,1122,1904,3920,7635,16304,31635,50916
round_k,0,1,3,12,25,59,122,254,509,1054,2121
round_shots,43,23,67,15,20,15,16,16,14,15,9
round_queries,43,69,469,435,1180,2025,4336,9072,16394,36135,43875
round_k,0,1,3,14,29,67,135,283,585,1204,2437
round_shots,67,86,47,21,22,15,15,16,15,15,11
round_queries,67,258,329,483,1166,1935,3915,8432,16515,33675,50017
round_k,0,1,3,11,26,64,130,263,550,1122,2273
round_shots,49,84,56,30,18,17,11,14,15,15,7
round_queries,49,252,392,810,1314,2601,3553,9198,20265,41505,38927
round_k,0,1,3,13,36,76,161,328,675,1383,2780
round_shots,40,82,54,18,24,15,15,11,11,15,12
round_queries,40,246,378,450,1224,1815,3675,5423,11231,31875,51972
round_k,0,1,3,12,25,60,122,246,510,1062,2165
round_shots,82,174,27,19,16,17,16,15,14,13
round_queries,82,522,513,969,1808,4029,8080,15495,29190,54431
round_k,0,1,9,25,56,118,252,516,1042,2093
round_shots,36,115,67,24,16,15,10,16,16,16,7
round_queries,36,345,469,696,1104,2145,2870,9392,19088,39312,35917
round_k,0,1,3,14,34,71,143,293,596,1228,2565
round_shots,42,36,41,17,19,15,17,15,16,10,15,2
round_queries,42,108,287,391,893,1545,3519,6495,13872,18050,56265,15202
round_k,0,1,3,11,23,51,103,216,433,902,1875,3800
round_shots,66,105,41,22,20,16,16,15,15,15,11
round_queries,66,315,287,506,1060,1968,4144,7875,16095,32535,47993
round_k,0,1,3,11,26,61,129,262,536,1084,2181
round_shots,73,104,47,18,20,16,16,15,16,15,7
round_queries,73,312,329,414,1020,1872,3920,7905,16880,32835,31521
round_k,0,1,3,11,25,58,122,263,527,1094,2251
round_shots,36,136,56,28,16,18,15,16,15,10,6
round_queries,36,408,392,756,880,2178,3915,8944,17415,23270,28602
round_k,0,1,3,13,27,60,130,279,580,1163,2383
round_shots,46,55,72,23,19,16,15,15,15,15,6
round_queries,46,165,504,713,1463,2640,5025,10095,20235,41625,34086
round_k,0,1,3,15,38,82,167,336,674,1387,2840
round_shots,34,84,41,22,15,18,15,15,15,10,14
round_queries,34,252,287,506,825,1998,3555,7215,14445,19310,55370
round_k,0,1,3,11,27,55,118,240,481,965,1977
round_shots,167,33,47,29,17,19,11,16,15,15,8
round_queries,167,99,329,667,1071,2603,3245,9648,18165,37095,40120
round_k,0,1,3,11,31,68,147,301,605,1236,2507
round_shots,48,76,56,18,21,19,16,15,15,15,10
round_queries,48,228,392,486,1155,2413,4400,8595,17265,35175,47390
round_k,0,1,3,13,27,63,137,286,575,1172,2369
round_shots,42,135,67,27,20,10,16,15,16,15,4
round_queries,42,405,469,783,1540,1670,5552,10725,22928,43785,23780
round_k,0,1,3,14,38,83,173,357,716,1459,2972
round_shots,37,25,38,19,17,16,16,15,15,15,15,4
round_queries,37,75,266,399,799,1520,3120,6045,12105,24795,49905,26700
round_k,0,1,3,10,23,47,97,201,403,826,1663,3337
round_shots,56,121,30,18,19,15,16,15,16,15,2
round_queries,56,363,510,846,1805,3165,6768,12795,27344,54585,14602
round_k,0,1,8,23,47,105,211,426,854,1819,3650
round_shots,60,48,56,21,20,16,16,16,16,15,11
round_queries,60,144,392,567,1100,1936,3984,8272,16848,32295,48345
round_k,0,1,3,13,27,60,124,258,526,1076,2197
round_shots,39,20,47,18,15,15,18,17,15,15,15
round_queries,39,60,329,414,765,1575,3870,7633,13845,28545,57885
round_k,0,1,3,11,25,52,107,224,461,951,1929
round_shots,65,30,49,20,22,18,18,15,16,15,7
round_queries,65,90,343,500,1254,2430,5238,9465,20272,39135,36715
round_k,0,1,3,12,28,67,145,315,633,1304,2622
round_shots,37,39,61,26,18,18,15,16,15,15,6
round_queries,37,117,427,702,1278,2718,4875,10512,20445,42195,34626
round_k,0,1,3,13,35,75,162,328,681,1406,2885
round_shots,63,69,41,15,18,18,16,15,15,15,15,2
round_queries,63,207,287,345,846,1782,3536,6705,13575,27615,55245,15058
round_k,0,1,3,11,23,49,110,223,452,920,1841,3764
round_shots,87,43,31,18,19,20,18,14,14,15,10,2
round_queries,87,129,217,378,855,1900,3726,6090,12670,27675,37090,15234
round_k,0,1,3,10,22,47,103,217,452,922,1854,3808
round_shots,34,73,56,21,21,15,16,16,14,10,6
round_queries,34,219,392,567,1281,2085,4496,9264,16674,24710,29970
round_k,0,1,3,13,30,69,140,289,595,1235,2497
round_shots,34,59,61,18,15,19,16,16,15,15,12
round_queries,34,177,427,486,825,2109,3952,8208,15735,31695,52140
round_k,0,1,3,13,27,55,123,256,524,1056,2172
round_shots,36,143,31,18,18,14,16,15,15,15
round_queries,36,429,527,882,1782,3066,7216,13845,28395,57555
round_k,0,1,8,24,49,109,225,461,946,1918
round_shots,70,61,38,24,15,17,18,15,15,15,15,2
round_queries,70,183,266,504,795,1819,3906,6885,13785,27615,55275,15026
round_k,0,1,3,10,26,53,108,229,459,920,1842,3756
round_shots,70,23,31,24,21,18,15,13,15,15,15
round_queries,70,69,217,504,1113,1926,3465,6071,14205,28485,56985
round_k,0,1,3,10,26,53,115,233,473,949,1899
round_shots,42,33,38,23,18,15,17,15,16,16,13
round_queries,42,99,266,483,882,1545,3689,6855,15024,31856,54041
round_k,0,1,3,10,24,51,108,228,469,995,2078
round_shots,67,114,61,26,19,15,17,16,16,16,4
round_queries,67,342,427,702,1311,2265,5185,10128,21008,43600,22708
round_k,0,1,3,13,34,75,152,316,656,1362,2838
round_shots,48,32,38,17,19,16,17,16,15,16,15,3
round_queries,48,96,266,357,817,1488,3315,6640,12765,27696,54405,21849
round_k,0,1,3,10,21,46,97,207,425,865,1813,3641
round_shots,111,30,72,22,18,15,15,15,15,15,8
round_queries,111,90,504,682,1314,2325,4725,9495,19005,38055,40600
round_k,0,1,3,15,36,77,157,316,633,1268,2537
round_shots,117,20,38,18,16,16,15,16,16,15,15,4
round_queries,117,60,266,378,720,1488,2895,6224,12496,24135,48645,26436
round_k,0,1,3,10,22,46,96,194,390,804,1621,3304
round_shots,36,150,27,19,16,17,15,15,15,14
