round_shots,21,13,25,26,18,17,16,15
round_queries,21,39,175,390,702,1343,2800,5565
round_k,0,1,3,7,19,39,87,185
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,22,40,24,18,10,7
round_queries,21,39,154,600,1176,2250,2730,3829
round_k,0,1,3,7,24,62,136,273
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,19,14,18,19,14,16,2
round_queries,21,39,133,210,558,1311,2198,5136,1346
round_k,0,1,3,7,15,34,78,160,336
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,59,18,17,10,15,9
round_queries,21,39,413,486,935,1130,3405,4239
round_k,0,1,3,13,27,56,113,235
round_shots,21,18,11,24,25,15,15,11
round_queries,21,54,77,360,775,1245,3105,4587
round_k,0,1,3,7,15,41,103,208
round_shots,21,13,43,11,10,10,14,14
round_queries,21,39,301,253,470,950,2674,5362
round_k,0,1,3,11,23,47,95,191
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,35,15,23,17,10,15,3
round_queries,21,39,245,225,713,1309,1610,4845,2067
round_k,0,1,3,7,15,38,80,161,344
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,18,15,52,23,15,14,6
round_queries,21,54,105,780,1311,2115,4018,3450
round_k,0,1,3,7,28,70,143,287
round_shots,21,13,59,14,15,16,15,9
round_queries,21,39,413,378,825,1808,3495,4275
round_k,0,1,3,13,27,56,116,237
round_shots,21,13,11,10,9,9,9,9,5
round_queries,21,39,77,150,279,567,1143,2313,2615
round_k,0,1,3,7,15,31,63,128,261
round_shots,21,26,19,24,27,16,15,12
round_queries,21,78,133,360,1053,1680,3165,5076
round_k,0,1,3,7,19,52,105,211
round_shots,21,13,29,52,30,15,18,8
round_queries,21,39,203,780,930,1395,3438,3320
round_k,0,1,3,7,15,46,95,207
