round_shots,1213,531,412,335,317,354,272,170,164,182,162,49
round_queries,1213,2655,4532,8375,16801,38586,63376,79390,153340,342342,609606,375781
round_k,0,2,5,12,26,54,116,233,467,940,1881,3834
round_shots,1807,485,445,369,340,429,200,227,229,176,107
round_queries,1807,2425,4895,9225,18020,46761,45400,103285,211367,415536,552655
round_k,0,2,5,12,26,54,113,227,461,1180,2582
round_shots,1759,564,488,363,450,288,221,179,200,178,132
round_queries,1759,2820,6344,10527,27450,36000,55471,90037,203400,429158,653268
round_k,0,2,6,14,30,62,125,251,508,1205,2474
round_shots,2921,521,421,517,295,202,170,189,243,287,126
round_queries,2921,2605,5473,14993,17995,25654,44030,98091,253449,633983,595854
round_k,0,2,6,14,30,63,129,259,521,1104,2364
round_shots,1725,505,416,399,560,194,179,203,162,215,83
round_queries,1725,2525,4576,9975,29680,21146,39917,98049,187758,512775,410269
round_k,0,2,5,12,26,54,111,241,579,1192,2471
round_shots,1925,418,355,347,388,388,315,536,167,181,145
round_queries,1925,2090,4615,10063,23668,48500,85365,292120,195557,424807,685995
round_k,0,2,6,14,30,62,135,272,585,1173,2365
round_shots,1929,439,378,375,292,181,184,193,180,157,109
round_queries,1929,2195,4914,10875,17228,21539,43976,93219,201780,389517,552521
round_k,0,2,6,14,29,59,119,241,560,1240,2534
round_shots,1443,531,374,253,211,199,247,175,164,228,192
round_queries,1443,2655,4114,5819,9917,18905,54093,89425,168428,469908,804672
round_k,0,2,5,11,23,47,109,255,513,1030,2095
round_shots,1868,500,371,319,314,349,311,942,236,288,83
round_queries,1868,2500,4823,9251,19154,43625,78683,485130,246620,603360,425707
round_k,0,2,6,14,30,62,126,257,522,1047,2564
round_shots,1599,471,399,410,713,225,220,182,172,206,143
round_queries,1599,2355,5187,11890,43493,28125,55220,92274,194876,474418,685685
round_k,0,2,6,14,30,62,125,253,566,1151,2397
round_shots,1983,406,255,168,211,167,221,169,159,154,161,64
round_queries,1983,2030,2805,3864,9917,16533,43979,74867,141033,276738,582337,466752
round_k,0,2,5,11,23,49,99,221,443,898,1808,3646
round_shots,1895,371,359,215,216,176,165,173,200,297,287
round_queries,1895,1855,3949,4945,10152,19536,37785,81137,190200,580041,1121883
round_k,0,2,5,11,23,55,114,234,475,976,1954
round_shots,3006,515,537,222,290,239,213,206,180,156,97
round_queries,3006,2575,6981,6438,17110,34655,62409,131222,235980,418860,526031
round_k,0,2,6,14,29,72,146,318,655,1342,2711
round_shots,2281,518,399,487,199,175,196,197,219,160,119
round_queries,2281,2590,5187,14123,12139,22225,51940,104607,233673,382240,587265
round_k,0,2,6,14,30,63,132,265,533,1194,2467
round_shots,2211,488,426,394,167,301,212,162,159,185,61
round_queries,2211,2440,4686,9850,8851,32207,66780,124254,248517,584785,389363
round_k,0,2,5,12,26,53,157,383,781,1580,3191
round_shots,2731,427,407,486,378,211,236,215,162,167,79
round_queries,2731,2135,5291,14094,23058,26797,61124,143835,267462,569637,541703
round_k,0,2,6,14,30,63,129,334,825,1705,3428
round_shots,2261,419,341,357,419,173,179,248,214,162,114
round_queries,2261,2095,4433,10353,25559,21625,44929,124744,217638,405162,586530
round_k,0,2,6,14,30,62,125,251,508,1250,2572
round_shots,2141,445,435,277,233,296,238,174,158,156
round_queries,2141,2225,5655,8587,15611,41144,97818,169650,308890,621348
round_k,0,2,6,15,33,69,205,487,977,1991
round_shots,2231,468,496,571,208,247,163,167,160,160,99
round_queries,2231,2340,6448,16559,12688,31369,55257,113393,218080,449760,557865
round_k,0,2,6,14,30,63,169,339,681,1405,2817
round_shots,2187,508,445,272,220,295,228,169,162,219,160
round_queries,2187,2540,4895,6256,10340,28025,54948,89739,172854,467565,690400
round_k,0,2,5,11,23,47,120,265,533,1067,2157
round_shots,2217,435,398,401,239,172,462,108,311,315,71
round_queries,2217,2175,4378,9223,11711,18060,98406,54324,342411,704655,325393
