round_shots,1700,1300,300,300,300,300,300,200,100,300,100,100,100,100
round_queries,1700,3900,3300,7500,18900,40500,104700,147400,177700,1086900,733100,1553500,3317900,7138700
round_k,0,1,5,12,31,67,174,368,888,1811,3665,7767,16589,35693
round_shots,1500,1400,400,400,300,300,400,300,200,200,200,200,200
round_queries,1500,4200,4400,10800,18300,41700,114000,198900,321800,654200,1330200,3015000,6921000
round_k,0,1,5,13,30,69,142,331,804,1635,3325,7537,17302
round_shots,1800,1200,300,200,200,300,200,200,200,200,200,200,200,100
round_queries,1800,3600,3300,5000,10200,30900,53800,109800,243000,549800,1215000,2749400,5921400,6668100
round_k,0,1,5,12,25,51,134,274,607,1374,3037,6873,14803,33340
round_shots,1200,1400,300,300,200,200,200,200,200,200,200,200,300
round_queries,1200,4200,3900,8100,13000,26200,57400,128200,285000,627400,1425000,3299800,11028300
round_k,0,1,6,13,32,65,143,320,712,1568,3562,8249,18380
round_shots,1300,1200,400,300,300,300,200,200,200,200,200,200,200
round_queries,1300,3600,4400,8100,18900,48900,76200,164600,367000,797800,1798200,4145800,9545000
round_k,0,1,5,13,31,81,190,411,917,1994,4495,10364,23862
round_shots,1200,1100,400,400,400,200,300,200,200,200,200,300,200
round_queries,1200,3300,4400,10800,24400,27800,90300,153800,337800,707800,1592200,5327700,8933400
round_k,0,1,5,13,30,69,150,384,844,1769,3980,8879,22333
round_shots,1400,1200,300,200,300,200,300,300,200,200,200,200,200,100
round_queries,1400,3600,3300,5000,15300,22600,75300,207900,334200,714200,1505800,3418600,7013800,7428300
round_k,0,1,5,12,25,56,125,346,835,1785,3764,8546,17534,37141
round_shots,1800,1100,400,300,200,200,200,200,200,200,200,200,200,100
round_queries,1800,3300,4400,7500,12600,27400,55000,119800,264600,579400,1283800,2877000,6605800,7619700
round_k,0,1,5,12,31,68,137,299,661,1448,3209,7192,16514,38098
round_shots,1200,1200,300,300,300,200,200,200,200,100,200,200,200,100
round_queries,1200,3600,3300,7500,18300,28600,59800,125400,283000,284700,1145400,2621400,6044200,7388900
round_k,0,1,5,12,30,71,149,313,707,1423,2863,6553,15110,36944
round_shots,1700,1200,400,400,200,200,300,200,200,200,200,200,200
round_queries,1700,3600,4400,10800,15000,30200,102300,165800,371800,834200,1899800,4213800,9485800
round_k,0,1,5,13,37,75,170,414,929,2085,4749,10534,23714
round_shots,1200,1200,300,200,300,200,200,200,300,200,200,200,200
round_queries,1200,3600,3300,5000,15300,25400,53400,117000,369300,653000,1478600,3368600,7796600
round_k,0,1,5,12,25,63,133,292,615,1632,3696,8421,19491
round_shots,1900,1300,300,300,300,200,200,200,200,200,200,300,200,100
round_queries,1900,3900,3300,7500,18300,32200,71800,163400,361400,824200,1740600,5246700,7437400,7480100
round_k,0,1,5,12,30,80,179,408,903,2060,4351,8744,18593,37400
round_shots,1100,1200,400,400,300,200,200,200,200,200,300,400,200
round_queries,1100,3600,4400,10800,18300,27400,60200,125000,275000,622200,2091900,7321200,9276600
round_k,0,1,5,13,30,68,150,312,687,1555,3486,9151,23191
round_shots,1400,1300,400,300,300,200,200,300,200,200,200,200,200
round_queries,1400,3900,4400,8100,18900,33400,69000,237300,406600,876600,2024200,4631000,10683000
round_k,0,1,5,13,31,83,172,395,1016,2191,5060,11577,26707
round_shots,1200,1100,300,200,200,200,200,200,200,200,200,200,300,100
round_queries,1200,3300,3300,5000,10200,23000,48600,104600,239800,548600,1230200,2561800,8375100,5622300
round_k,0,1,5,12,25,57,121,261,599,1371,3075,6404,13958,28111
round_shots,1800,1500,300,300,200,300,300,400,400,200,200,200,200
round_queries,1800,4500,3300,7500,12200,36900,87300,258800,646800,871800,1877000,4309000,9808200
