round_shots,1900,700,700,300,200,300,200,200,300,400,300,200,200,200,200,100
round_queries,1900,3500,9100,9900,15800,48900,88600,183800,612900,2050000,3755700,5626600,12490200,28277800,61197400,68153700
round_k,0,2,6,16,39,81,221,459,1021,2562,6259,14066,31225,70694,152993,340768
round_shots,2400,700,300,200,200,300,300,300,200,300,300,200,200,200,200,100
round_queries,2400,3500,5700,9400,20600,66300,146100,336300,605800,2031300,4755300,7228200,14497000,31431400,71349800,77238700
round_k,0,2,9,23,51,110,243,560,1514,3385,7925,18070,36242,78578,178374,386193
round_shots,2100,600,500,300,300,300,200,200,200,200,200,200,200,300,300,200
round_queries,2100,3000,6500,9900,20700,44700,65800,141800,298600,662200,1408600,3132600,7125800,23081700,54011100,83364200
round_k,0,2,6,16,34,74,164,354,746,1655,3521,7831,17814,38469,90018,208410
round_shots,2500,600,300,200,300,300,200,200,200,200,200,200,200,300,300
round_queries,2500,3000,5700,9400,29700,81900,135800,289400,648600,1443400,3197800,7069800,15652600,49977300,112484700
round_k,0,2,9,23,49,136,339,723,1621,3608,7994,17674,39131,83295,187474
round_shots,2000,700,600,300,300,300,200,300,300,400,400,300,300,300,300
round_queries,2000,3500,7800,9900,23700,56100,78200,234900,576900,1974800,5142800,8873100,19227900,44902500,101171100
round_k,0,2,6,16,39,93,195,391,961,2468,6428,14788,32046,74837,168618
round_shots,1500,600,300,300,300,200,300,300,300,200,200,200,200,200,200
round_queries,1500,3000,5700,12900,32700,57000,177900,384900,948900,1566600,3557800,7603800,15671400,32305000,73355800
round_k,0,2,9,21,54,142,296,641,1581,3916,8894,19009,39178,80762,183389
round_shots,1900,700,400,300,200,200,200,200,300,200,300,200,200,300,200
round_queries,1900,3500,7600,15300,26200,56200,117800,244200,758100,1330600,4355100,7011400,15891400,50503500,87748200
round_k,0,2,9,25,65,140,294,610,1263,3326,7258,17528,39728,84172,219370
round_shots,2300,600,300,300,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,2300,3000,5700,14100,39300,61000,123000,266600,563400,1194200,2684200,6102600,13878200,31495800,68798600,73116300
round_k,0,2,9,23,65,152,307,666,1408,2985,6710,15256,34695,78739,171996,365581
round_shots,2700,600,300,400,300,300,300,200,200,200,200,200,200,200,300,300,100
round_queries,2700,1800,2700,7600,12300,26100,65700,103400,218600,471800,1012200,2024600,4381000,9946200,33354300,77819700,63073900
round_k,0,1,4,9,20,43,109,258,546,1179,2530,5061,10952,24865,55590,129699,315369
round_shots,3200,600,700,300,300,300,200,200,200,200,400,300,300,200,200
round_queries,3200,3000,9100,9900,23700,51900,97400,213400,457800,1021400,4576400,9810300,24597900,41103800,89796600
round_k,0,2,6,16,39,86,243,533,1144,2553,5720,16350,40996,102759,224491
round_shots,2500,700,400,300,300,200,300,200,200,200,200,200,300,300,300
round_queries,2500,3500,7600,15300,37500,61800,206100,313000,635000,1403000,3138200,6528600,20625300,52580700,111542100
round_k,0,2,9,25,62,154,343,782,1587,3507,7845,16321,34375,87634,185903
round_shots,3000,500,400,300,300,200,200,300,200,200,200,200,200,200,200,200
round_queries,3000,2500,5200,8100,17700,29800,61400,186900,308200,644200,1337400,2987400,6737400,15304600,34999000,79958600
round_k,0,2,6,13,29,74,153,311,770,1610,3343,7468,16843,38261,87497,199896
round_shots,2700,600,300,200,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,2700,3000,5700,9400,19800,43400,96200,214200,464200,1037800,2310600,5203400,11563400,26236600,59457000,67666300
round_k,0,2,9,23,49,108,240,535,1160,2594,5776,13008,28908,65591,148642,338331
round_shots,2000,500,500,400,300,300,200,200,300,200,200,200,200,200,200,200
round_queries,2000,2500,6500,13200,21900,48300,88200,179000,560700,943800,2099800,4735800,10059000,22883400,48288200,110471400
round_k,0,2,6,16,36,80,220,447,934,2359,5249,11839,25147,57208,120720,276178
round_shots,3000,600,300,200,200,200,200,200,200,400,200,300,300,300,200,100
round_queries,3000,3000,5700,9400,19800,40600,85000,185000,403000,1627600,2189800,7452900,18685500,37424100,61663800,63991500
round_k,0,2,9,23,49,101,212,462,1007,2034,5474,12421,31142,62373,154159,319957
round_shots,2200,500,500,700,200,300,300,200,200,200,400,200,200,200,300,100
round_queries,2200,2500,6500,20300,15800,47700,125100,197400,420200,917000,3970800,5318600,11965800,26646200,90075300,78254300
round_k,0,2,6,14,39,79,208,493,1050,2292,4963,13296,29914,66615,150125,391271
round_shots,2000,600,600,300,300,300,200,200,200,300,200,200,200,200,200,200,100
round_queries,2000,3000,7800,9900,20700,44700,67800,146600,320200,995100,1328200,2746200,6183800,13457000,28001000,62986600,71935100
round_k,0,2,6,16,34,74,169,366,800,1658,3320,6865,15459,33642,70002,157466,359675
round_shots,2800,500,600,600,300,300,200,300,300,300,200,200,200,300,200
round_queries,2800,2500,7800,17400,19500,43500,78600,251100,605100,1500300,2742600,6164600,13511800,44722500,78609000
round_k,0,2,6,14,32,72,196,418,1008,2500,6856,15411,33779,74537,196522
round_shots,1800,600,400,300,300,300,200,200,200,200,200,200,200,300,300,100
round_queries,1800,3000,5200,8700,21300,54300,92200,197800,437400,989800,2179400,4376600,9325800,31263300,79871700,58016500
round_k,0,2,6,14,35,90,230,494,1093,2474,5448,10941,23314,52105,133119,290082
round_shots,2300,600,400,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,2300,3000,7600,15300,39300,98100,179400,374600,822200,1821000,4066200,8302200,17069000,38914200,87886200
round_k,0,2,9,25,65,163,448,936,2055,4552,10165,20755,42672,97285,219715
round_shots,2100,500,600,300,200,200,200,200,200,200,200,200,200,200,200,300
round_queries,2100,2500,7800,11100,16600,37000,75800,159000,355000,757000,1570600,3304600,7344200,15152200,33733000,114415500
round_k,0,2,6,18,41,92,189,397,887,1892,3926,8261,18360,37880,84332,190692
round_shots,2300,500,500,300,300,300,200,200,200,200,300,400,200,200,200,100
round_queries,2300,2500,6500,11100,27300,64500,117800,255800,581000,1286200,4061100,12476400,14989800,31267800,68985400,72758100
round_k,0,2,6,18,45,107,294,639,1452,3215,6768,15595,37474,78169,172463,363790
round_shots,2900,400,500,300,200,300,400,300,400,300,200,300,300,200,200,100
round_queries,2900,2000,6500,11100,18200,54900,154800,258900,700400,1301700,2197000,6776100,16752900,25495400,51098200,58402900
round_k,0,2,6,18,45,91,193,431,875,2169,5492,11293,27921,63738,127745,292014
round_shots,2900,500,400,300,300,300,400,400,400,300,200,200,200,200,200,100
round_queries,2900,2500,5200,8100,20700,42300,131600,350000,879600,1463700,2050600,4127400,9078600,20644600,47049400,49884700
round_k,0,2,6,13,34,70,164,437,1099,2439,5126,10318,22696,51611,117623,249423
round_shots,3000,700,600,400,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,3000,3500,7800,11600,20700,44700,65800,141000,313400,703800,1574600,3547000,7966600,18070600,41221000,87683400
round_k,0,2,6,14,34,74,164,352,783,1759,3936,8867,19916,45176,103052,219208
round_shots,1600,700,600,600,600,300,400,200,300,200,200,200,200,200,200,100
round_queries,1600,3500,7800,17400,41400,56100,186800,235000,730500,1225800,2664200,5847000,13204200,29887000,68281400,78042100
round_k,0,2,6,14,34,93,233,587,1217,3064,6660,14617,33010,74717,170703,390210
round_shots,2500,700,600,300,200,300,200,200,200,200,200,200,200,200,200,200
round_queries,2500,3500,7800,9900,13800,42900,75800,162600,356600,804600,1780200,4045400,9163400,20936600,46957800,99084600
