round_shots,2600,600,600,300,200,400,300,200,200,300,200,200,300,200,100
round_queries,2600,3000,7800,11100,20200,81200,151500,270200,603800,1829700,2998200,6389400,22161900,31050200,34983500
round_k,0,2,6,18,50,101,252,675,1509,3049,7495,15973,36936,77625,174917
round_shots,2500,500,600,300,300,300,200,300,200,200,300,200,200,200,100
round_queries,2500,2500,7800,9900,23700,54900,89800,273300,413400,846200,2729100,4907800,11216200,25520600,27817500
round_k,0,2,6,16,39,91,224,455,1033,2115,4548,12269,28040,63801,139087
round_shots,2000,500,600,300,200,200,200,200,200,200,200,200,300,300,300
round_queries,2000,2500,7800,8700,12200,24600,51000,104600,225400,493400,1070600,2411000,8079300,19916100,48087300
round_k,0,2,6,14,30,61,127,261,563,1233,2676,6027,13465,33193,80145
round_shots,2600,700,500,500,200,200,200,300,300,200,200,200,200,200,200
round_queries,2600,3500,6500,14500,13000,26200,54200,169500,456900,851000,1721800,3719000,8542200,19486200,44251400
round_k,0,2,6,14,32,65,135,282,761,2127,4304,9297,21355,48715,110628
round_shots,2000,700,300,200,300,300,300,300,300,300,300,300,300,200,100
round_queries,2000,3500,5700,9400,29700,74700,164100,377100,908700,1854900,4070700,8386500,17515500,30721400,32696700
round_k,0,2,9,23,49,124,273,628,1514,3091,6784,13977,29192,76803,163483
round_shots,2200,600,300,200,200,200,300,300,300,100,300,200,200,200,100
round_queries,2200,3000,5700,10200,21400,46200,166500,411300,834900,558100,3395700,6067800,13895000,31506200,31763500
round_k,0,2,9,25,53,115,277,685,1391,2790,5659,15169,34737,78765,158817
round_shots,2100,500,500,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,2100,2500,6500,9900,20700,44700,74200,160600,346200,761000,1731800,3851400,8832200,19617800,44902200
round_k,0,2,6,16,34,74,185,401,865,1902,4329,9628,22080,49044,112255
round_shots,3400,700,500,300,300,300,300,200,200,200,200,300,300,200,100
round_queries,3400,3500,6500,9900,20700,45900,122100,203800,453800,1006600,2237400,6725700,15645300,25500600,29221700
round_k,0,2,6,16,34,76,203,509,1134,2516,5593,11209,26075,63751,146108
round_shots,2300,400,500,300,300,200,200,200,200,300,400,300,200,200,100
round_queries,2300,2000,6500,11100,23100,41000,91000,195800,433400,1349700,3714800,6755700,11699000,25051800,27928700
round_k,0,2,6,18,38,102,227,489,1083,2249,4643,11259,29247,62629,139643
round_shots,2200,700,400,300,200,200,200,200,300,200,200,200,200,300,100
round_queries,2200,3500,7600,15300,23400,47800,100200,207000,665700,1098600,2443400,5513400,12567400,41336700,27831500
round_k,0,2,9,25,58,119,250,517,1109,2746,6108,13783,31418,68894,139157
round_shots,2600,700,300,200,300,300,200,200,300,300,300,400,300,200,200
round_queries,2600,3500,3900,5400,16500,38100,61000,133800,411300,860100,2145300,6943600,13631700,20952600,43615000
round_k,0,2,6,13,27,63,152,334,685,1433,3575,8679,22719,52381,109037
round_shots,2100,600,500,400,200,200,200,300,200,200,200,300,200,300,100
round_queries,2100,3000,6500,14800,21000,43000,90600,285300,511400,1083000,2377400,7505100,12573800,37819500,27009700
round_k,0,2,6,18,52,107,226,475,1278,2707,5943,12508,31434,63032,135048
round_shots,2500,700,600,500,300,300,200,200,300,200,200,200,200,200,200
round_queries,2500,3500,7800,14500,20700,50100,85400,183800,602700,994200,2029000,4644600,10471800,23830200,48683000
round_k,0,2,6,14,34,83,213,459,1004,2485,5072,11611,26179,59575,121707
round_shots,2200,400,400,300,200,300,200,200,200,200,200,300,200,200,200
round_queries,2200,2000,5200,8100,15400,47700,77000,161400,369000,828600,1739000,5329500,9650200,21645800,47961800
round_k,0,2,6,13,38,79,192,403,922,2071,4347,8882,24125,54114,119904
round_shots,2700,600,700,300,400,400,300,200,200,200,200,200,300,200,200
round_queries,2700,3000,9100,9900,27600,63600,105900,151800,337000,750200,1631800,3666600,11976900,22301800,50394200
round_k,0,2,6,16,34,79,176,379,842,1875,4079,9166,19961,55754,125985
round_shots,2600,700,300,300,300,300,300,200,200,200,200,200,200,200
round_queries,2600,3500,5700,15300,40500,102300,282900,503400,1112200,2314200,5121400,11681000,25379000,52504600
round_k,0,2,9,25,67,170,471,1258,2780,5785,12803,29202,63447,131261
round_shots,3200,600,500,300,300,200,200,300,200,200,200,200,200,200,200
round_queries,3200,3000,6500,9900,20700,33400,71400,228300,409000,912600,2033800,4417400,9853000,22406600,50907400
round_k,0,2,6,16,34,83,178,380,1022,2281,5084,11043,24632,56016,127268
round_shots,2300,700,400,300,300,300,300,200,200,200,200,200,200,400,200
round_queries,2300,3500,5200,8100,20700,46500,112500,185400,383800,869000,1919000,4273800,9325400,39408400,49919400
round_k,0,2,6,13,34,77,187,463,959,2172,4797,10684,23313,49260,124798
round_shots,2600,400,500,300,200,200,200,200,200,200,200,200,200,200,200
