round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,200,200,200,100,100,100,100,100
round_queries,100,600,2200,9000,18700,60100,222100,874300,17953900
round_k,1,5,22,93,300,1110,4371,18699,89769
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,400,200,100,100,100,100,100,100
round_queries,100,300,3600,5800,9900,30100,106700,393500,1559500,35922300
round_k,1,4,14,49,150,533,1967,7797,34917,179611
round_shots,100,100,300,200,100,100,100,100,100,100
round_queries,100,300,2700,5400,10100,33300,115100,433500,1777700,42217500
round_k,1,4,13,50,166,575,2167,8888,40480,211087
round_shots,100,100,100,400,100,100,100,100,100
round_queries,100,300,1100,17200,25300,78700,285700,1152300,25373100
round_k,1,5,21,126,393,1428,5761,25404,126865
round_shots,100,100,200,100,100,100,100,100,100,100
round_queries,100,300,2200,3700,11700,38700,133500,506900,2109500,52065300
round_k,1,5,18,58,193,667,2534,10547,48775,260326
round_shots,100,200,200,100,100,100,100,100,100,100
round_queries,100,600,1800,3100,9300,27900,97500,361100,1471300,33961500
round_k,1,4,15,46,139,487,1805,7356,33174,169807
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,300,200,100,100,100,100,100
round_queries,100,300,2700,8200,17500,57900,209300,806900,16503300
round_k,1,4,20,87,289,1046,4034,17177,82516
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,200,200,100,100,100,100
round_queries,100,300,900,5800,23400,55300,199700,775500,15831100
round_k,1,4,14,58,276,998,3877,16628,79155
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,200,400,200,100,100,100,100,100,100
round_queries,100,600,4400,6600,12700,40700,144700,551500,2279100,57062500
round_k,1,5,16,63,203,723,2757,11395,53046,285312
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,400,200,100,100,100,100,100
round_queries,100,300,3600,9800,20100,67300,242700,953900,20137900
round_k,1,4,24,100,336,1213,4769,20584,100689
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,5800,12900,42700,152500,581900,2427500,61502900
round_k,1,4,14,64,213,762,2909,12137,56722,307514
round_shots,100,200,200,200,200,100,100,100,100
round_queries,100,600,1800,5800,23400,53900,190500,739100,15026900
round_k,1,4,14,58,269,952,3695,15684,75134
round_shots,100,100,300,200,100,100,100,100,100
round_queries,100,300,2700,9000,18100,60500,221100,860900,17826100
round_k,1,4,22,90,302,1105,4304,18425,89130
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,400,100,100,100,100,100,100
round_queries,100,300,3600,5500,17500,59500,217300,845100,17507900
round_k,1,4,27,87,297,1086,4225,18150,87539
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,200,200,100,100,100,100,100,100
round_queries,100,300,2200,7000,14500,44700,160500,614300,2581500,66383100
round_k,1,5,17,72,223,802,3071,12907,60761,331915
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,400,100,100,100,100,100,100
round_queries,100,300,3600,5100,16100,53700,195300,753500,15366700
round_k,1,4,25,80,268,976,3767,16041,76833
round_shots,100,100,200,100,200,100,100,100,100,100
round_queries,100,300,1800,2900,17400,39900,139300,528500,2188700,54231100
round_k,1,4,14,43,199,696,2642,10943,50678,271155
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,400,100,100,100,100,100,100
round_queries,100,300,3600,5100,16500,55700,204700,791700,16324100
round_k,1,4,25,82,278,1023,3958,16951,81620
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,400,100,100,100,100,100,100,100
round_queries,100,300,3600,4900,14700,46100,161100,597700,2485700,63140500
round_k,1,4,24,73,230,805,2988,12428,58117,315702
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,200,200,100,100,100,100,100,100
round_queries,100,300,2200,6600,12700,39900,136300,514500,2136500,52213300
round_k,1,5,16,63,199,681,2572,10682,49406,261066
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18300,82100,393100,2030700,74249100
round_k,1,5,21,91,410,1965,10153,57663,371245
round_shots,100,200,200,100,100,100,100,100,100,100
round_queries,100,600,2200,4700,15100,48900,172300,662100,2795100,73048300
